D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 56;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 ];
m = [
[1.00 0.81 0.44 0.89 0.87 0.95 0.01 0.51 0.04 0.15 0.87 0.88 0.82 0.78 0.22 0.98 0.13 0.01 0.37 0.78 0.01 0.46 0.10 0.85 0.65 0.39 0.45 0.31 0.41 0.71 0.11 0.87 0.06 0.32 0.90 0.11 0.80 0.20 0.23 0.95 0.81 0.81 0.74 0.53 0.00 0.14 0.19 0.37 0.86 0.27 0.77 0.03 0.27 0.52 0.40 0.89 ]
[0.81 1.00 0.82 0.86 0.19 0.28 0.59 0.85 0.48 0.32 0.99 0.82 0.56 0.05 0.04 0.81 0.22 0.20 0.44 0.75 0.26 0.83 0.14 0.14 0.91 0.25 0.35 0.26 0.81 0.30 0.93 0.55 0.49 0.31 0.90 0.97 0.82 0.57 0.66 0.34 0.99 0.04 0.31 0.81 0.05 0.98 0.17 0.17 0.03 0.73 0.01 0.24 0.82 0.86 0.81 0.82 ]
[0.44 0.82 1.00 0.35 0.86 0.77 0.58 0.64 0.36 0.44 0.50 0.99 0.72 0.29 0.29 0.07 0.95 0.69 0.64 0.75 0.74 0.59 0.47 0.54 0.90 0.10 0.84 0.30 0.01 0.80 0.21 0.26 0.22 0.11 0.88 0.40 0.30 0.13 0.10 0.49 0.91 0.05 0.73 0.55 0.22 0.92 0.31 0.50 0.72 0.83 0.73 0.58 0.70 0.61 0.42 0.55 ]
[0.89 0.86 0.35 1.00 0.41 0.33 0.21 0.81 0.79 0.46 0.28 0.22 0.95 0.54 0.22 0.37 0.46 0.98 0.01 0.91 0.62 0.70 0.20 0.13 0.21 0.94 0.65 0.89 0.17 0.62 0.19 0.20 0.52 0.92 0.16 0.44 0.94 0.58 0.87 0.74 0.64 0.68 0.88 0.87 0.24 0.04 0.35 0.80 0.74 0.08 0.00 0.25 0.82 0.87 0.53 0.35 ]
[0.87 0.19 0.86 0.41 1.00 0.35 0.23 0.67 0.10 0.83 0.39 0.12 0.84 0.76 0.04 0.09 0.38 0.12 0.69 0.34 0.12 0.14 0.25 0.54 0.35 0.95 0.17 0.29 0.43 0.21 0.03 0.30 0.41 0.28 0.14 0.24 0.52 0.63 0.30 0.89 0.51 0.91 0.32 0.06 0.79 0.15 0.60 0.68 0.23 0.51 0.74 0.12 0.99 0.66 0.29 0.59 ]
[0.95 0.28 0.77 0.33 0.35 1.00 0.66 0.87 0.69 0.50 0.52 0.56 0.30 0.14 0.08 0.53 0.01 0.60 0.69 0.24 0.75 0.29 0.93 0.95 0.99 0.05 0.32 0.30 0.77 0.95 0.06 0.51 0.87 0.92 0.13 0.40 0.58 0.20 0.75 0.36 0.52 0.48 0.33 0.35 0.91 0.71 0.57 0.54 0.51 0.80 0.38 0.82 0.20 0.20 0.09 0.03 ]
[0.01 0.59 0.58 0.21 0.23 0.66 1.00 0.12 0.98 0.49 0.53 0.13 0.51 0.54 0.68 0.27 0.46 0.94 0.56 0.02 0.71 0.92 0.21 0.47 0.55 0.85 0.94 0.07 0.56 0.60 0.95 0.77 0.25 0.62 0.20 0.08 0.17 0.08 0.93 0.86 0.37 0.74 0.99 0.04 0.49 0.96 0.06 0.19 0.50 0.20 0.04 0.48 0.86 0.99 0.25 0.37 ]
[0.51 0.85 0.64 0.81 0.67 0.87 0.12 1.00 0.46 0.23 0.82 0.26 0.11 0.08 0.20 0.21 0.10 0.49 0.99 0.84 0.14 0.47 0.09 0.61 0.73 0.54 0.89 0.57 0.72 0.79 0.64 0.53 0.46 0.84 0.90 0.81 0.14 0.89 0.21 0.01 0.43 0.01 0.68 0.64 0.27 0.31 0.51 0.98 0.56 0.95 0.13 0.62 0.93 0.88 0.59 0.56 ]
[0.04 0.48 0.36 0.79 0.10 0.69 0.98 0.46 1.00 0.94 0.59 0.65 0.63 0.47 0.33 0.70 0.48 0.90 0.67 0.56 0.29 0.91 0.85 0.72 0.61 0.28 0.49 0.93 0.11 0.48 0.85 0.15 0.12 0.68 0.24 0.54 0.99 0.65 0.63 0.22 0.04 0.68 0.45 0.56 0.70 0.30 0.54 0.10 0.36 0.99 0.70 0.09 0.67 0.68 0.88 0.70 ]
[0.15 0.32 0.44 0.46 0.83 0.50 0.49 0.23 0.94 1.00 0.01 0.78 0.35 0.48 0.12 0.18 0.89 0.74 0.82 0.75 0.81 0.14 0.71 0.82 0.74 0.38 0.30 0.23 0.25 0.48 0.36 0.52 0.77 0.23 0.49 0.47 0.64 0.37 0.10 0.98 0.02 0.30 0.89 0.29 0.61 0.15 0.68 0.82 0.78 0.15 0.34 0.42 0.79 0.09 0.80 0.40 ]
