D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 49;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 7 7 7 7 7 7 8 8 8 8 8 8 8 ];
m = [
[1.00 0.25 0.17 0.30 0.32 0.95 0.91 0.51 0.78 0.52 0.53 0.10 0.81 0.27 0.71 0.41 0.12 0.71 0.02 0.42 0.16 0.46 0.32 0.82 0.90 0.03 0.33 0.87 0.22 0.33 0.19 0.32 0.62 0.62 0.58 0.61 0.83 0.30 0.28 0.59 0.41 0.57 0.73 0.40 0.34 0.75 0.51 0.52 0.95 ]
[0.25 1.00 0.61 0.02 0.65 0.51 0.93 0.54 0.65 0.94 0.13 0.75 0.34 0.96 0.81 0.58 0.57 0.07 0.96 0.92 0.73 0.16 0.59 0.27 0.21 0.77 0.85 0.65 0.29 0.37 0.08 0.91 0.92 0.87 0.78 0.88 0.45 0.99 0.27 0.94 0.96 0.72 0.43 0.65 0.70 0.95 0.27 0.13 0.24 ]
[0.17 0.61 1.00 0.29 0.48 0.63 0.30 0.23 0.05 0.50 0.39 0.69 0.97 0.45 0.27 0.56 0.25 0.52 0.35 0.46 0.66 0.07 0.92 0.77 0.42 0.58 0.00 0.81 0.81 0.90 0.23 0.18 0.65 0.36 0.50 0.50 0.14 0.34 0.97 0.63 0.48 0.24 0.62 0.67 0.45 0.23 0.02 0.41 0.72 ]
[0.30 0.02 0.29 1.00 0.15 1.00 0.31 0.25 0.49 0.53 0.17 0.57 0.99 0.44 0.99 0.70 0.91 0.68 0.35 0.69 0.95 0.86 0.25 0.60 0.87 0.88 0.50 0.60 0.18 0.89 0.39 0.45 0.49 0.56 0.51 0.47 0.23 0.96 0.94 0.46 0.57 0.69 0.91 0.60 0.88 0.89 0.77 0.05 0.11 ]
[0.32 0.65 0.48 0.15 1.00 0.44 0.48 0.57 0.41 0.74 0.11 0.70 0.59 0.47 0.69 0.13 0.46 0.41 0.05 0.95 0.07 0.24 0.11 0.72 0.34 0.98 0.93 0.96 0.02 0.29 0.15 0.26 0.41 0.03 0.53 0.85 0.43 0.23 0.44 0.11 0.40 0.37 0.65 0.04 0.41 0.19 0.22 0.88 0.01 ]
[0.95 0.51 0.63 1.00 0.44 1.00 0.51 0.48 0.33 0.53 0.08 0.81 0.40 0.03 0.61 0.06 0.11 0.80 0.93 0.18 0.20 0.71 0.54 0.71 0.95 0.67 0.20 0.84 0.70 0.19 0.79 0.44 0.88 0.88 0.87 0.59 0.92 0.35 0.07 0.18 0.43 0.39 0.01 0.42 0.62 0.23 0.79 0.96 0.48 ]
[0.91 0.93 0.30 0.31 0.48 0.51 1.00 0.53 0.31 0.53 0.73 0.91 0.48 0.49 0.55 0.80 0.57 0.94 0.87 0.14 0.92 0.51 0.24 0.49 0.11 0.49 0.73 0.68 0.31 0.48 0.61 0.44 0.46 0.85 0.38 0.36 0.11 0.30 0.04 0.66 0.73 0.16 0.97 0.74 0.75 0.93 0.84 0.16 0.54 ]
[0.51 0.54 0.23 0.25 0.57 0.48 0.53 1.00 0.90 0.93 0.33 0.74 0.99 0.04 0.36 0.80 0.30 0.46 0.03 0.97 0.68 0.26 0.19 0.15 0.69 0.86 0.90 0.58 0.32 0.93 0.60 0.70 0.68 0.03 0.08 0.22 0.35 0.79 0.35 0.87 0.24 0.08 0.30 0.71 0.22 0.38 0.26 0.09 0.39 ]
[0.78 0.65 0.05 0.49 0.41 0.33 0.31 0.90 1.00 0.54 0.88 0.64 0.60 0.76 0.92 0.03 0.93 0.12 0.38 0.77 0.83 0.42 0.11 0.59 0.53 0.96 0.30 0.61 0.38 0.89 0.55 0.04 0.70 0.59 0.27 0.58 0.90 0.93 0.47 0.27 0.69 0.85 0.81 0.86 0.68 0.98 0.62 0.88 0.43 ]
[0.52 0.94 0.50 0.53 0.74 0.53 0.53 0.93 0.54 1.00 0.24 0.02 0.96 0.80 0.56 0.34 0.59 0.04 0.33 0.62 0.61 0.59 0.84 0.23 0.24 0.72 0.22 0.05 0.36 0.55 0.59 0.69 0.43 0.81 0.92 0.82 0.91 0.17 0.79 0.73 0.05 0.50 0.95 0.15 0.77 0.10 0.05 0.08 0.83 ]
