D = 6;
n = [ 3 3 3 3 3 3 ];
N = 28;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.57 0.76 0.47 0.40 0.36 0.44 0.12 0.52 0.39 0.95 0.29 0.44 0.66 0.34 0.03 0.96 0.31 0.40 0.17 0.94 0.09 0.88 0.25 0.36 0.06 0.24 0.20 ]
[0.57 1.00 0.94 0.59 0.96 0.20 0.41 0.85 0.42 0.77 0.35 0.28 0.35 0.49 0.58 0.50 0.99 0.38 0.07 0.54 0.38 0.25 0.84 0.42 0.70 0.13 0.59 0.33 ]
[0.76 0.94 1.00 0.10 0.13 0.57 0.64 0.03 0.49 0.61 0.30 0.18 0.78 0.67 0.06 0.74 0.23 0.25 0.24 0.38 0.03 0.40 0.58 0.85 0.49 0.24 0.32 0.57 ]
[0.47 0.59 0.10 1.00 0.67 0.18 0.52 0.32 0.46 0.65 0.77 0.79 0.90 0.64 0.07 0.89 0.88 0.02 0.20 0.23 0.22 0.54 0.23 0.21 0.30 0.02 0.12 0.86 ]
[0.40 0.96 0.13 0.67 1.00 0.02 0.17 0.56 0.40 0.10 0.48 0.44 0.21 0.34 0.83 0.49 0.41 0.28 0.96 0.68 0.56 0.59 0.91 0.19 0.67 0.56 0.02 0.49 ]
[0.36 0.20 0.57 0.18 0.02 1.00 0.44 0.92 0.26 0.40 0.66 0.58 0.00 0.44 0.41 0.47 0.68 0.66 0.92 0.61 0.21 0.32 0.26 0.28 0.57 0.01 0.98 0.08 ]
[0.44 0.41 0.64 0.52 0.17 0.44 1.00 0.72 0.44 0.07 0.20 0.52 0.16 0.93 0.76 0.58 0.15 0.24 0.93 0.23 0.30 0.80 0.91 0.47 0.35 0.48 0.43 0.87 ]
[0.12 0.85 0.03 0.32 0.56 0.92 0.72 1.00 0.48 0.75 0.75 0.43 0.85 0.11 0.36 0.04 0.10 0.44 0.11 0.85 0.33 0.13 0.08 0.09 0.06 0.02 0.76 0.02 ]
[0.52 0.42 0.49 0.46 0.40 0.26 0.44 0.48 1.00 0.75 0.20 0.34 0.07 0.25 0.35 0.24 0.35 0.78 0.89 0.19 0.58 0.67 0.45 0.70 0.43 0.68 0.81 0.29 ]
[0.39 0.77 0.61 0.65 0.10 0.40 0.07 0.75 0.75 1.00 0.63 0.36 0.60 0.34 0.59 0.22 0.57 0.41 0.95 0.49 0.93 0.28 0.21 0.56 0.72 0.36 0.20 0.31 ]
