D = 2;
n = [ 3 3 ];
N = 73;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.06 0.38 0.85 0.45 0.04 0.93 0.53 0.89 0.11 0.38 0.69 0.61 0.11 0.52 0.56 0.26 0.24 0.48 0.62 0.58 0.07 0.05 0.69 0.74 0.33 0.87 0.36 0.69 0.04 0.79 0.41 0.11 0.37 0.93 0.06 0.67 0.33 0.49 0.03 0.41 0.17 0.82 0.47 0.13 0.16 0.24 0.06 0.52 0.58 0.68 0.08 0.14 0.80 0.15 0.95 0.11 0.35 0.49 0.28 0.79 0.41 0.75 0.49 0.46 0.90 0.89 0.70 0.73 0.38 0.65 0.29 0.39 ]
[0.06 1.00 0.30 0.36 0.98 0.30 0.14 0.42 0.02 0.84 0.76 0.84 0.65 0.17 0.61 0.14 0.85 0.56 0.45 0.36 0.07 0.86 0.68 0.65 0.81 0.38 0.50 0.04 0.02 0.08 0.10 0.54 0.90 0.64 0.76 0.82 0.16 0.78 0.11 0.19 0.52 0.38 0.84 0.63 0.27 0.55 0.57 0.94 0.72 0.89 0.25 0.96 0.15 0.28 0.48 0.62 0.91 0.21 0.93 0.08 0.07 0.36 0.95 0.92 0.13 0.24 0.97 0.39 0.90 0.30 0.10 0.37 0.22 ]
[0.38 0.30 1.00 0.57 0.13 0.30 0.76 0.50 0.12 0.46 0.06 0.29 0.69 0.07 0.02 0.03 0.63 0.60 0.12 0.12 0.54 0.42 0.01 0.14 0.46 0.90 0.26 0.72 0.74 0.69 0.20 0.05 0.17 0.04 0.36 0.86 0.49 0.78 0.83 0.91 0.69 0.29 0.79 0.84 0.92 0.97 0.58 0.29 0.28 0.39 0.04 0.61 0.86 0.89 0.98 0.29 0.59 0.12 0.72 0.45 0.10 0.59 0.30 0.29 0.90 0.84 0.84 0.18 0.85 0.88 0.21 0.43 0.04 ]
[0.85 0.36 0.57 1.00 0.59 0.60 0.01 0.69 0.55 0.79 0.12 0.06 0.98 0.34 0.69 0.24 0.26 0.01 0.21 0.88 0.88 0.02 0.29 0.79 0.87 0.25 0.41 0.21 0.20 0.02 0.06 0.29 0.25 0.05 0.88 0.73 0.77 0.51 0.98 0.24 0.97 0.44 0.29 0.73 0.82 0.74 0.04 0.79 0.63 0.65 0.81 0.12 0.19 0.60 0.17 0.13 0.12 0.81 0.94 0.91 0.67 0.10 0.36 0.90 0.52 0.66 0.85 0.66 0.62 0.15 0.06 0.84 0.20 ]
[0.45 0.98 0.13 0.59 1.00 0.78 0.47 0.42 0.35 0.67 0.43 0.13 0.10 0.72 0.06 0.32 0.02 0.42 0.92 0.82 0.17 0.24 0.65 0.02 0.63 0.77 0.79 0.75 0.45 0.29 0.56 0.46 0.58 0.85 0.90 0.29 0.20 0.88 0.60 0.76 0.22 0.19 0.53 0.78 0.33 0.13 0.70 0.22 0.06 0.08 0.41 0.41 0.58 0.25 0.18 0.69 0.05 0.04 0.17 0.03 0.28 0.27 0.64 0.36 0.46 0.54 0.20 0.24 0.77 0.69 0.60 0.93 0.99 ]
[0.04 0.30 0.30 0.60 0.78 1.00 0.88 0.85 0.33 0.18 0.88 0.78 0.56 0.07 0.85 0.75 0.04 0.75 0.80 0.66 0.83 0.72 0.78 0.09 0.25 0.46 0.19 0.64 0.52 0.21 0.87 0.96 0.24 0.71 0.54 0.66 0.64 0.89 0.37 0.64 0.54 0.38 0.03 0.66 0.92 0.72 0.62 0.57 0.45 0.59 0.15 0.05 0.31 0.46 0.15 0.90 0.27 0.19 0.54 0.33 0.36 0.18 0.88 0.53 0.10 0.02 0.89 0.57 0.40 0.60 0.75 0.13 0.85 ]
[0.93 0.14 0.76 0.01 0.47 0.88 1.00 0.91 0.40 0.33 0.70 0.64 0.29 0.53 0.49 0.09 1.00 0.66 0.96 0.18 0.38 0.45 0.67 0.13 0.14 0.27 0.95 0.74 0.87 0.44 0.39 0.43 0.45 0.30 0.97 0.35 0.27 0.05 0.94 0.08 1.00 0.46 0.10 0.27 0.03 0.31 0.72 0.99 0.52 0.59 0.77 0.52 0.01 0.16 0.79 0.17 0.17 0.76 0.41 1.00 0.98 0.07 0.25 0.36 0.76 0.93 0.78 0.94 0.39 0.42 0.04 0.08 0.94 ]
[0.53 0.42 0.50 0.69 0.42 0.85 0.91 1.00 0.25 0.12 0.52 0.24 0.00 0.80 0.90 0.49 0.18 0.97 0.04 0.66 0.57 0.99 0.89 0.08 0.39 0.11 0.98 0.58 0.88 0.82 0.37 0.00 0.62 0.46 0.91 0.61 0.56 0.16 0.67 0.62 0.82 0.06 0.34 0.33 0.83 0.84 0.94 0.15 0.69 0.29 0.29 0.30 0.22 0.64 0.52 0.35 0.08 0.36 0.68 0.67 0.86 0.89 0.79 0.58 0.09 0.34 0.34 0.33 0.31 0.13 0.64 0.20 0.61 ]
[0.89 0.02 0.12 0.55 0.35 0.33 0.40 0.25 1.00 0.22 0.94 0.95 0.40 0.84 0.68 0.66 0.97 0.65 0.19 0.31 0.63 0.00 0.77 0.99 0.45 0.50 0.89 0.50 0.08 0.39 0.72 0.28 0.86 0.33 0.09 0.81 0.62 0.02 0.74 0.78 0.23 0.74 0.00 0.67 0.28 0.43 0.10 0.22 0.52 0.96 0.69 0.28 0.48 0.82 0.05 0.69 0.54 0.34 0.27 0.64 0.88 0.03 0.96 0.11 0.22 0.59 0.71 0.48 0.62 0.32 0.02 0.63 0.45 ]
[0.11 0.84 0.46 0.79 0.67 0.18 0.33 0.12 0.22 1.00 0.92 0.11 0.70 0.08 0.04 0.67 0.65 0.81 0.06 0.51 0.71 0.42 0.15 0.06 0.65 0.83 0.88 0.00 0.92 0.81 0.46 0.96 0.04 0.99 0.97 0.20 0.52 0.31 0.17 0.10 0.21 0.54 0.65 0.48 0.63 0.15 0.71 0.93 0.49 0.95 0.50 0.13 0.67 0.20 0.23 0.11 0.43 0.55 0.69 0.25 0.46 0.14 0.39 0.46 0.12 0.50 0.42 0.41 0.95 0.97 0.46 0.74 1.00 ]
