D = 2;
n = [ 3 3 ];
N = 34;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.58 0.25 0.04 0.98 0.52 0.85 0.76 0.66 0.20 0.18 0.18 0.87 0.89 0.27 0.15 0.68 0.18 0.50 0.08 0.43 0.26 0.44 0.09 0.49 0.92 0.46 0.29 0.60 0.69 0.84 0.33 0.09 0.41 ]
[0.58 1.00 0.66 0.63 0.93 0.84 0.30 0.63 0.22 0.27 0.17 0.78 0.40 0.55 0.79 0.69 0.04 0.56 0.04 0.35 0.75 0.03 0.40 0.73 0.78 0.89 0.16 0.48 0.73 0.34 0.90 0.26 0.55 0.00 ]
[0.25 0.66 1.00 0.36 0.09 0.77 0.23 0.34 0.97 0.20 0.02 0.94 0.25 0.45 0.22 0.06 0.98 0.39 0.79 0.40 0.36 0.50 0.52 0.67 0.50 0.28 0.80 0.78 0.18 0.06 0.16 0.27 0.74 0.61 ]
[0.04 0.63 0.36 1.00 0.69 0.18 0.66 0.21 0.45 0.70 0.89 0.80 0.59 0.51 0.38 0.09 0.50 0.35 0.94 0.77 0.76 0.15 0.24 0.65 0.13 0.78 0.90 0.61 0.04 0.10 0.34 0.97 0.82 0.77 ]
[0.98 0.93 0.09 0.69 1.00 0.69 0.58 0.76 0.97 0.20 0.51 0.32 0.36 0.03 0.84 0.94 0.19 0.61 0.95 0.11 0.38 0.15 0.57 0.07 0.51 0.99 0.57 0.53 0.89 0.99 0.54 0.06 0.09 0.98 ]
[0.52 0.84 0.77 0.18 0.69 1.00 0.51 0.82 0.60 0.20 0.71 0.96 0.12 0.33 0.78 0.28 0.87 0.06 0.41 0.45 0.93 0.58 0.10 0.56 0.90 0.81 0.58 0.69 0.44 0.17 0.21 0.10 0.71 0.37 ]
[0.85 0.30 0.23 0.66 0.58 0.51 1.00 0.30 0.83 0.01 0.04 0.74 0.20 0.11 0.22 0.33 0.27 0.47 0.47 0.69 0.40 0.72 0.72 0.38 0.70 0.34 0.33 0.28 0.76 0.55 0.09 0.35 0.51 0.44 ]
[0.76 0.63 0.34 0.21 0.76 0.82 0.30 1.00 0.73 0.50 0.86 0.40 0.72 0.20 0.99 0.33 0.95 0.86 0.02 0.03 0.31 0.33 0.63 0.18 0.46 0.76 0.51 0.62 0.49 0.96 0.25 0.72 0.39 0.47 ]
[0.66 0.22 0.97 0.45 0.97 0.60 0.83 0.73 1.00 0.53 0.40 0.74 0.89 0.37 0.29 0.83 0.69 0.37 0.57 0.46 0.78 0.18 0.61 0.44 0.28 0.63 0.46 0.65 0.73 0.48 0.67 0.45 0.69 0.80 ]
[0.20 0.27 0.20 0.70 0.20 0.20 0.01 0.50 0.53 1.00 0.19 0.12 0.81 0.63 0.87 0.73 0.14 0.95 0.80 0.17 0.97 0.11 0.42 0.23 0.46 0.80 0.79 0.91 0.31 0.28 0.83 0.11 0.24 0.43 ]
