D = 2;
n = [ 4 4 ];
N = 66;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.59 0.49 0.89 0.56 0.31 0.82 0.29 0.80 0.62 0.50 0.53 0.84 0.69 0.17 0.32 0.42 0.36 0.65 0.18 0.99 0.87 0.80 0.20 0.09 0.66 0.22 0.49 0.22 0.20 0.66 0.56 0.08 0.64 0.18 0.57 0.51 0.71 0.51 0.64 0.88 0.29 0.45 0.76 0.92 0.17 0.39 0.17 0.74 0.63 0.68 0.94 0.72 0.97 0.83 0.90 0.43 0.36 0.49 0.68 0.36 0.01 0.22 0.87 0.71 0.40 ]
[0.59 1.00 0.87 0.76 0.69 0.37 0.55 0.28 0.12 0.95 0.24 0.50 0.16 0.03 0.73 0.51 0.11 0.68 0.14 0.23 0.95 0.14 0.16 0.96 0.96 0.87 0.25 0.31 0.76 0.41 0.41 0.52 0.91 0.83 0.33 0.34 0.17 0.61 0.89 0.22 0.15 0.57 0.54 0.10 0.11 0.67 0.22 0.12 0.20 0.81 0.57 0.38 0.90 0.81 0.41 0.71 0.52 0.95 0.35 0.63 0.03 0.88 0.06 0.27 0.39 0.52 ]
[0.49 0.87 1.00 0.38 0.40 0.98 0.94 0.93 0.58 0.68 0.71 0.42 0.54 0.60 0.00 0.81 0.01 0.27 0.10 0.24 0.43 0.42 0.08 0.07 0.11 0.09 0.93 0.19 0.15 0.97 0.30 0.33 0.24 0.24 0.28 0.87 0.11 0.31 0.92 0.52 0.34 0.45 0.88 0.69 0.28 0.06 0.92 0.34 0.67 0.29 0.22 0.58 0.20 0.85 0.64 0.80 0.54 0.68 0.20 0.87 0.47 0.70 0.70 0.86 0.34 0.34 ]
[0.89 0.76 0.38 1.00 0.91 0.90 0.72 0.24 0.81 0.54 0.95 0.21 0.62 0.85 0.98 0.40 0.65 0.21 0.67 0.57 0.54 0.07 0.45 0.88 0.48 0.17 0.14 0.01 0.03 0.40 0.03 0.59 0.85 0.20 0.63 0.17 0.75 0.92 0.20 0.33 0.94 0.42 0.54 0.10 0.20 0.98 0.21 0.96 0.79 0.62 0.98 0.44 0.69 0.83 0.26 0.52 0.38 0.12 0.29 0.40 0.96 0.99 0.52 0.69 0.51 0.69 ]
[0.56 0.69 0.40 0.91 1.00 0.00 0.51 0.70 0.26 0.51 0.45 0.81 0.53 0.00 0.65 0.06 0.85 0.29 0.33 0.01 0.30 0.58 0.31 0.79 0.36 0.15 0.28 0.86 0.24 0.83 0.81 0.72 0.69 0.68 0.63 0.35 0.32 0.45 0.38 0.20 0.17 0.45 0.93 0.21 0.89 0.26 0.20 0.74 0.01 0.79 0.21 0.54 0.35 0.28 0.31 0.42 0.38 0.37 0.94 0.25 0.33 0.71 0.14 0.94 0.57 0.82 ]
[0.31 0.37 0.98 0.90 0.00 1.00 0.96 0.23 0.06 0.15 0.31 0.08 0.29 0.44 0.36 0.49 0.60 0.03 0.64 0.91 0.92 0.30 0.96 0.08 0.53 0.84 0.35 0.09 0.54 0.54 0.66 0.45 0.23 0.78 0.91 0.65 0.74 0.11 0.84 0.81 0.80 0.30 0.03 0.31 0.02 0.04 0.08 0.01 0.79 0.40 0.53 0.27 0.23 0.09 0.06 0.32 0.10 0.16 0.73 0.07 0.86 0.15 0.74 0.22 0.83 0.69 ]
[0.82 0.55 0.94 0.72 0.51 0.96 1.00 0.47 0.34 0.95 0.23 0.60 0.45 0.37 0.78 0.67 0.63 0.50 0.08 0.60 0.67 0.25 0.33 0.44 0.79 0.11 0.36 0.43 0.93 0.66 0.49 0.38 0.44 0.01 0.32 0.62 0.01 0.95 0.10 0.03 0.02 0.41 0.04 0.03 0.79 0.85 0.90 0.50 0.40 0.54 0.02 0.70 0.33 0.88 0.44 0.79 0.61 0.34 0.11 0.52 0.92 0.73 0.43 0.51 0.33 0.32 ]
[0.29 0.28 0.93 0.24 0.70 0.23 0.47 1.00 0.50 0.73 0.06 0.55 0.33 0.45 0.07 0.09 0.27 0.09 0.86 0.85 0.97 0.50 0.64 0.17 0.30 0.20 0.52 0.60 0.50 0.73 0.67 0.30 0.89 0.42 0.48 0.04 0.51 0.30 0.83 0.22 0.61 0.99 0.50 0.34 0.63 0.16 0.51 0.48 0.20 0.49 0.10 0.46 0.57 0.20 0.91 0.48 0.94 0.74 0.48 0.48 0.84 0.33 0.04 0.76 0.93 0.91 ]
[0.80 0.12 0.58 0.81 0.26 0.06 0.34 0.50 1.00 0.96 0.72 0.37 0.13 0.04 0.58 0.34 0.59 0.49 0.81 0.44 0.10 0.67 0.54 0.36 0.11 0.26 0.40 0.49 0.94 0.33 0.62 0.90 0.89 0.62 0.15 0.17 0.94 0.15 0.06 0.19 0.34 0.72 0.96 0.65 0.24 0.38 0.27 0.41 0.70 0.58 0.62 1.00 0.61 0.77 1.00 0.08 0.83 0.81 0.00 0.47 0.63 0.70 0.61 0.13 0.27 0.44 ]
[0.62 0.95 0.68 0.54 0.51 0.15 0.95 0.73 0.96 1.00 0.33 0.05 0.44 0.49 0.24 0.82 0.44 0.93 0.73 0.17 0.55 0.49 0.44 0.60 0.61 0.96 0.71 0.15 0.17 0.37 0.46 0.93 0.34 0.16 0.81 0.46 0.47 0.07 0.18 0.56 0.27 0.29 0.37 0.22 0.37 0.70 0.10 0.04 0.62 0.88 0.05 0.32 0.25 0.82 0.36 0.62 0.30 0.06 0.16 0.07 0.19 0.05 0.34 0.99 0.41 0.53 ]
