D = 4;
n = [ 2 2 2 2 ];
N = 68;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.41 0.86 0.00 0.02 0.21 0.26 0.43 0.17 0.79 0.09 0.09 0.26 0.56 0.71 0.86 0.66 0.94 0.40 0.38 0.57 0.85 0.70 0.01 0.47 0.26 0.21 0.52 0.44 0.53 0.24 0.31 0.86 0.46 0.23 0.56 0.11 0.62 0.41 0.62 0.98 0.11 0.81 0.16 0.69 0.66 0.59 0.61 0.17 0.56 0.12 0.11 0.04 0.73 0.76 0.60 0.88 0.43 0.40 0.45 0.72 0.97 0.31 0.02 0.37 0.04 0.50 0.11 ]
[0.41 1.00 0.10 0.43 0.52 0.76 0.79 0.84 0.69 0.83 0.77 0.17 0.95 0.46 0.10 0.29 0.31 0.86 0.40 0.29 0.45 0.80 0.40 0.28 0.99 0.78 0.14 0.24 0.39 0.12 0.31 0.45 0.49 0.61 0.23 0.83 0.66 0.86 0.96 0.66 0.31 0.74 0.33 0.57 0.19 0.41 0.18 0.00 0.52 0.06 0.34 0.28 0.28 0.48 0.48 0.58 0.68 0.48 0.39 0.74 0.99 0.34 0.64 0.32 0.68 0.70 0.51 0.20 ]
[0.86 0.10 1.00 0.14 0.55 0.13 0.18 0.72 0.74 0.13 0.58 0.86 0.56 0.46 0.14 0.41 0.20 0.24 0.49 0.75 0.94 0.51 0.43 0.94 0.81 0.07 0.80 0.78 0.16 0.55 0.60 0.15 0.90 0.11 0.58 0.57 0.10 0.57 0.37 0.26 0.30 0.06 0.52 0.55 0.19 0.76 0.45 0.39 0.15 0.87 0.58 0.33 0.95 0.44 0.16 0.56 0.64 0.02 0.61 0.56 0.20 0.27 0.45 0.48 0.23 0.42 0.53 0.78 ]
[0.00 0.43 0.14 1.00 0.38 0.00 0.92 0.41 0.22 0.60 0.26 0.10 0.42 0.19 0.89 0.90 0.09 0.74 0.44 0.53 0.60 0.05 0.69 0.68 0.55 0.77 0.93 0.94 0.07 0.60 0.86 0.14 0.14 0.64 0.11 0.20 0.54 0.74 0.53 0.85 0.10 0.76 0.31 0.52 0.98 0.29 0.66 0.48 0.07 0.49 0.11 0.23 0.43 0.25 0.43 0.26 0.07 0.76 0.46 0.99 0.05 0.44 0.65 0.76 0.36 0.88 0.70 0.88 ]
[0.02 0.52 0.55 0.38 1.00 0.31 0.05 0.34 0.64 0.24 0.72 0.98 0.42 0.21 0.24 0.54 0.22 0.48 0.23 0.11 0.00 0.32 0.32 0.06 0.54 0.71 0.01 0.90 0.52 0.61 0.47 0.37 0.78 0.47 0.45 0.93 0.41 0.19 0.22 0.11 0.25 1.00 0.17 0.20 0.20 0.03 0.19 0.60 0.13 0.87 0.75 0.91 0.17 0.36 0.88 0.70 0.52 0.77 0.49 0.78 0.17 0.86 0.98 0.18 0.68 0.73 0.92 0.55 ]
[0.21 0.76 0.13 0.00 0.31 1.00 0.49 0.08 0.98 0.09 0.16 0.05 0.63 0.93 0.79 0.41 0.92 0.02 0.27 0.20 0.03 0.96 0.31 0.55 0.53 0.38 0.31 0.38 0.78 0.45 0.46 0.66 0.65 0.39 0.98 1.00 0.66 0.60 0.26 0.74 0.66 0.33 0.97 0.77 0.65 0.78 0.10 0.89 0.38 0.52 0.21 0.66 0.02 0.50 0.38 0.24 0.48 0.07 0.58 0.16 0.52 0.91 0.86 0.61 0.72 0.17 0.79 0.03 ]
[0.26 0.79 0.18 0.92 0.05 0.49 1.00 0.90 0.12 0.78 0.21 0.82 0.84 0.66 0.35 0.45 0.35 0.90 0.61 0.69 0.46 0.23 0.45 0.47 0.64 0.50 0.60 0.09 0.27 0.98 0.36 0.86 0.50 0.51 0.81 0.51 0.19 0.08 0.92 0.61 0.27 0.54 0.95 0.14 0.15 0.69 0.79 0.36 0.06 1.00 0.70 0.87 0.82 0.32 0.43 0.60 0.31 0.22 0.64 0.82 0.39 0.95 0.70 0.02 0.71 0.40 0.02 0.52 ]
[0.43 0.84 0.72 0.41 0.34 0.08 0.90 1.00 0.62 0.58 0.66 0.44 0.74 0.52 0.71 0.15 0.18 0.77 0.02 0.83 0.52 0.75 0.81 0.88 0.40 0.32 0.85 0.21 0.38 0.90 0.62 0.29 0.20 0.70 0.48 0.93 0.40 0.41 0.78 0.18 0.34 0.34 0.53 0.78 0.85 0.24 0.87 0.13 0.76 0.36 0.91 0.95 0.34 0.17 0.69 0.98 0.91 0.85 0.10 0.60 0.38 0.10 0.96 0.40 0.27 0.71 0.59 0.66 ]
[0.17 0.69 0.74 0.22 0.64 0.98 0.12 0.62 1.00 0.73 0.09 0.30 0.77 0.95 0.12 0.11 0.71 0.18 0.00 0.41 0.03 0.90 0.30 0.19 0.17 0.99 0.03 0.98 0.17 0.29 0.09 0.76 0.19 0.17 0.98 0.15 0.08 0.04 0.40 0.30 0.91 0.52 0.50 0.65 0.92 0.06 0.68 0.15 0.30 0.26 0.53 0.42 0.80 0.45 0.92 0.99 0.70 0.31 0.12 0.29 0.02 0.39 0.97 0.09 0.89 0.72 0.39 0.98 ]
[0.79 0.83 0.13 0.60 0.24 0.09 0.78 0.58 0.73 1.00 0.51 0.62 0.62 0.53 0.10 0.26 0.62 0.41 0.99 0.85 0.12 0.31 0.49 0.75 0.79 0.20 0.39 0.43 0.55 0.18 0.50 0.68 0.83 0.82 0.93 0.26 0.49 0.58 0.02 0.74 0.37 0.68 0.19 0.96 0.15 0.89 0.98 0.01 0.48 0.22 0.61 0.53 0.58 0.59 0.66 0.33 0.54 0.90 0.83 0.95 0.90 0.48 0.58 0.56 0.26 0.88 0.83 0.13 ]
