D = 6;
n = [ 4 4 4 4 4 4 ];
N = 25;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 6 ];
m = [
[1.00 0.80 0.78 0.40 0.43 0.27 0.72 0.48 0.03 0.36 0.89 0.62 0.70 0.14 0.73 0.09 0.81 0.90 0.31 0.84 0.91 0.33 0.84 0.72 0.78 ]
[0.80 1.00 0.94 0.26 0.21 0.16 0.38 0.03 0.69 0.18 0.12 0.06 0.48 0.20 0.72 0.16 0.02 0.73 0.10 0.95 0.09 0.52 0.49 0.07 0.97 ]
[0.78 0.94 1.00 0.96 0.32 0.86 0.29 0.71 0.16 0.37 0.37 0.59 0.38 0.22 0.48 0.41 0.79 0.56 0.26 0.58 0.71 0.77 0.98 0.13 0.04 ]
[0.40 0.26 0.96 1.00 0.86 0.48 0.32 0.03 0.38 0.38 0.89 0.48 0.26 0.48 0.31 0.06 0.36 0.47 0.99 0.56 0.09 0.31 0.32 0.58 0.42 ]
[0.43 0.21 0.32 0.86 1.00 0.52 0.17 0.07 0.44 0.67 0.11 0.34 0.79 1.00 0.65 0.84 0.20 0.98 0.48 0.37 0.18 0.90 0.57 0.83 0.94 ]
[0.27 0.16 0.86 0.48 0.52 1.00 0.11 0.59 0.74 0.12 0.27 0.95 0.39 0.43 0.33 0.98 0.61 0.52 0.44 0.09 0.87 0.93 0.22 0.19 0.84 ]
[0.72 0.38 0.29 0.32 0.17 0.11 1.00 0.14 0.90 0.17 0.89 0.92 0.45 0.48 0.84 0.51 0.27 0.55 0.57 0.05 0.38 0.50 0.09 0.27 0.46 ]
[0.48 0.03 0.71 0.03 0.07 0.59 0.14 1.00 0.09 0.47 0.54 0.95 0.28 0.60 0.84 0.48 0.44 0.83 0.85 0.09 0.36 0.38 0.41 0.32 0.15 ]
[0.03 0.69 0.16 0.38 0.44 0.74 0.90 0.09 1.00 0.18 0.81 0.84 0.62 0.04 0.08 0.77 0.04 0.63 0.92 0.75 0.81 0.96 0.47 0.87 0.26 ]
[0.36 0.18 0.37 0.38 0.67 0.12 0.17 0.47 0.18 1.00 0.13 0.94 0.84 0.57 0.13 0.86 0.60 0.89 0.41 0.83 0.22 0.02 0.50 0.32 0.47 ]
[0.89 0.12 0.37 0.89 0.11 0.27 0.89 0.54 0.81 0.13 1.00 0.39 0.38 0.40 0.13 0.72 0.78 0.93 0.21 0.42 0.05 0.98 0.57 0.72 0.05 ]
[0.62 0.06 0.59 0.48 0.34 0.95 0.92 0.95 0.84 0.94 0.39 1.00 0.08 0.38 0.01 0.53 0.53 0.42 0.20 0.19 0.85 0.35 0.52 0.39 0.99 ]
[0.70 0.48 0.38 0.26 0.79 0.39 0.45 0.28 0.62 0.84 0.38 0.08 1.00 0.71 0.45 0.16 0.62 0.69 0.85 0.87 0.04 0.03 0.79 0.17 0.43 ]
[0.14 0.20 0.22 0.48 1.00 0.43 0.48 0.60 0.04 0.57 0.40 0.38 0.71 1.00 0.47 0.18 0.72 0.54 0.50 0.71 0.37 0.68 0.20 0.47 0.72 ]
[0.73 0.72 0.48 0.31 0.65 0.33 0.84 0.84 0.08 0.13 0.13 0.01 0.45 0.47 1.00 0.72 0.70 0.60 0.26 0.45 0.79 0.08 0.44 0.34 0.81 ]
[0.09 0.16 0.41 0.06 0.84 0.98 0.51 0.48 0.77 0.86 0.72 0.53 0.16 0.18 0.72 1.00 0.12 0.02 0.27 0.27 0.08 0.80 0.30 0.05 0.58 ]
[0.81 0.02 0.79 0.36 0.20 0.61 0.27 0.44 0.04 0.60 0.78 0.53 0.62 0.72 0.70 0.12 1.00 0.01 0.86 0.49 0.06 0.61 0.87 0.54 0.28 ]
[0.90 0.73 0.56 0.47 0.98 0.52 0.55 0.83 0.63 0.89 0.93 0.42 0.69 0.54 0.60 0.02 0.01 1.00 0.22 0.35 0.04 0.51 0.92 0.05 0.05 ]
[0.31 0.10 0.26 0.99 0.48 0.44 0.57 0.85 0.92 0.41 0.21 0.20 0.85 0.50 0.26 0.27 0.86 0.22 1.00 0.35 0.01 0.76 0.32 0.10 0.60 ]
[0.84 0.95 0.58 0.56 0.37 0.09 0.05 0.09 0.75 0.83 0.42 0.19 0.87 0.71 0.45 0.27 0.49 0.35 0.35 1.00 0.43 0.00 0.31 0.16 0.27 ]
[0.91 0.09 0.71 0.09 0.18 0.87 0.38 0.36 0.81 0.22 0.05 0.85 0.04 0.37 0.79 0.08 0.06 0.04 0.01 0.43 1.00 0.59 0.12 0.02 0.62 ]
[0.33 0.52 0.77 0.31 0.90 0.93 0.50 0.38 0.96 0.02 0.98 0.35 0.03 0.68 0.08 0.80 0.61 0.51 0.76 0.00 0.59 1.00 0.36 0.92 0.30 ]
[0.84 0.49 0.98 0.32 0.57 0.22 0.09 0.41 0.47 0.50 0.57 0.52 0.79 0.20 0.44 0.30 0.87 0.92 0.32 0.31 0.12 0.36 1.00 0.70 0.81 ]
[0.72 0.07 0.13 0.58 0.83 0.19 0.27 0.32 0.87 0.32 0.72 0.39 0.17 0.47 0.34 0.05 0.54 0.05 0.10 0.16 0.02 0.92 0.70 1.00 0.89 ]
[0.78 0.97 0.04 0.42 0.94 0.84 0.46 0.15 0.26 0.47 0.05 0.99 0.43 0.72 0.81 0.58 0.28 0.05 0.60 0.27 0.62 0.30 0.81 0.89 1.00 ]
];
