D = 4;
n = [ 2 2 2 2 ];
N = 63;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.79 0.84 0.97 0.54 0.10 0.08 0.05 0.82 0.21 0.41 0.12 0.79 0.20 0.48 0.82 0.19 0.52 0.70 0.40 0.14 0.81 0.56 0.66 0.65 0.31 0.75 0.91 0.36 0.76 0.73 0.68 0.96 0.89 0.46 0.45 0.83 0.78 0.04 0.09 0.67 0.93 0.47 0.09 0.44 0.43 0.13 0.94 0.03 0.17 0.69 0.21 0.64 0.97 0.78 0.27 0.82 0.43 0.45 0.14 0.07 0.61 0.66 ]
[0.79 1.00 0.66 0.82 0.34 0.96 0.53 0.35 0.75 0.08 0.24 0.44 0.51 0.55 0.46 0.72 0.24 0.74 0.45 0.66 0.43 0.58 0.60 0.46 0.31 0.16 0.43 0.35 0.60 0.83 0.72 0.10 0.45 0.88 0.99 0.89 0.03 0.89 0.51 0.92 0.04 0.33 0.95 0.81 0.03 0.03 0.68 0.15 0.76 0.24 0.27 0.56 0.77 0.31 0.08 0.53 0.87 0.46 0.05 0.63 0.59 0.01 0.51 ]
[0.84 0.66 1.00 0.61 0.95 0.30 0.50 0.28 0.32 0.72 0.47 0.14 0.56 0.89 0.93 0.63 0.48 0.08 0.32 0.18 0.35 0.44 0.91 0.77 0.43 0.80 0.07 0.61 0.76 0.02 0.26 0.42 0.61 0.82 0.03 0.40 0.09 0.41 0.88 0.25 0.43 0.68 0.32 0.40 0.23 0.99 0.34 0.09 0.81 0.18 0.18 0.26 0.26 0.48 0.54 0.43 0.23 0.46 0.58 0.58 0.27 0.31 0.76 ]
[0.97 0.82 0.61 1.00 0.06 0.43 0.30 0.36 0.56 0.05 0.62 0.71 0.75 0.37 0.64 0.82 0.38 0.92 0.21 0.47 0.23 0.67 0.99 0.60 0.24 0.47 0.36 0.78 0.18 0.91 0.78 0.45 0.50 0.46 0.11 0.26 0.86 0.91 0.28 0.66 0.15 0.17 0.48 0.90 0.47 0.67 0.99 0.98 0.18 0.11 0.39 0.64 0.62 0.22 0.70 0.74 0.33 0.36 0.05 0.52 0.06 0.19 0.11 ]
[0.54 0.34 0.95 0.06 1.00 0.03 0.62 1.00 0.15 0.23 0.35 0.95 0.39 0.32 0.63 0.51 0.84 0.34 0.66 0.79 0.26 0.10 0.79 0.47 0.84 0.25 0.90 0.61 0.28 0.95 0.49 0.46 0.59 0.07 1.00 0.68 0.19 0.02 0.08 0.86 0.84 0.64 0.16 0.39 0.40 0.60 0.85 0.38 0.25 0.51 0.69 1.00 0.78 0.66 0.95 0.92 0.44 0.97 0.09 0.52 0.96 0.72 0.17 ]
[0.10 0.96 0.30 0.43 0.03 1.00 0.69 0.79 0.84 0.43 0.05 0.74 0.77 0.23 0.31 0.87 0.66 0.77 0.49 0.11 0.50 0.28 0.81 0.15 0.11 0.41 0.54 0.74 0.19 0.08 0.59 0.72 0.62 0.50 0.24 0.09 0.61 0.12 0.45 0.85 0.67 0.80 0.05 0.79 0.14 0.61 0.46 0.83 0.95 0.82 0.83 0.29 0.53 0.53 0.11 0.21 0.93 0.93 0.52 0.09 0.83 0.36 0.60 ]
[0.08 0.53 0.50 0.30 0.62 0.69 1.00 0.50 0.88 0.68 0.29 0.94 0.93 0.82 1.00 0.34 0.98 0.77 0.44 0.05 0.83 0.87 0.65 0.96 0.69 0.86 0.96 0.83 0.10 0.40 0.24 0.09 0.64 0.21 0.37 0.85 0.62 0.45 0.83 0.57 0.17 0.26 0.76 0.90 0.58 0.54 0.81 0.26 0.56 0.48 0.82 0.16 0.19 0.36 0.72 0.59 0.53 0.83 0.79 0.53 0.72 0.18 0.99 ]
[0.05 0.35 0.28 0.36 1.00 0.79 0.50 1.00 0.58 0.94 0.91 0.18 0.68 0.92 0.78 0.42 0.49 0.80 0.28 0.82 0.72 0.31 0.34 0.98 0.91 0.85 0.61 0.73 0.67 0.81 0.90 0.59 0.26 0.16 0.88 0.50 0.85 1.00 0.21 0.65 0.59 0.42 0.44 0.36 0.20 0.26 0.72 0.55 0.56 0.39 0.01 0.41 0.51 0.69 0.21 0.16 0.18 0.36 0.73 0.25 0.30 0.12 0.65 ]
[0.82 0.75 0.32 0.56 0.15 0.84 0.88 0.58 1.00 0.36 0.06 0.06 0.70 0.16 0.92 0.41 0.92 0.33 0.11 0.19 0.68 0.86 0.24 0.18 0.02 0.64 0.83 0.10 0.25 0.20 0.60 0.20 0.06 0.94 0.13 0.48 0.96 0.61 0.33 0.34 0.01 0.21 0.34 0.78 0.42 0.21 0.31 0.70 0.40 0.60 0.98 0.36 0.72 0.46 0.70 0.28 0.86 0.34 0.53 0.66 0.85 0.48 0.08 ]
[0.21 0.08 0.72 0.05 0.23 0.43 0.68 0.94 0.36 1.00 0.27 0.15 0.80 0.69 0.85 0.50 0.72 0.66 0.73 0.57 0.02 0.97 0.25 0.42 0.13 0.26 0.24 0.43 0.15 0.56 0.79 0.36 0.53 0.28 0.39 0.98 0.48 0.62 0.45 0.40 0.44 0.99 0.06 0.68 0.63 0.08 0.01 0.37 0.29 0.65 0.24 0.90 0.85 0.56 0.74 0.65 0.49 0.79 0.75 0.90 0.86 0.82 0.84 ]
