D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 53;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.80 0.29 0.94 0.01 0.11 0.30 0.97 0.07 0.32 0.18 0.73 0.96 0.33 0.16 0.08 0.25 0.17 0.61 0.77 0.29 0.12 0.33 0.53 0.99 0.08 0.07 0.66 0.93 0.29 0.30 0.42 0.68 0.35 0.40 0.65 0.45 0.73 0.69 0.52 0.31 0.50 0.88 0.62 0.14 0.11 0.54 0.96 0.50 0.81 0.74 0.43 0.47 ]
[0.80 1.00 0.94 0.71 0.99 0.22 0.00 0.49 0.70 0.40 0.27 0.95 0.64 0.08 0.04 0.29 0.25 0.03 0.36 0.91 0.37 0.38 0.67 0.40 0.53 0.20 0.93 0.06 0.63 0.54 0.77 0.74 0.36 0.19 0.71 0.32 0.62 0.49 0.15 0.33 0.33 0.19 0.29 0.41 0.59 0.81 0.46 0.14 0.25 0.58 0.01 0.43 0.13 ]
[0.29 0.94 1.00 0.46 0.31 0.16 0.33 0.77 0.40 0.12 0.25 0.86 0.17 0.39 0.93 0.41 0.24 0.32 0.17 0.52 0.20 0.44 0.71 0.90 0.63 0.74 0.40 0.87 0.88 0.83 0.32 0.38 0.11 0.57 0.85 0.92 0.03 0.69 0.49 0.95 0.40 0.78 1.00 0.27 0.49 0.83 0.59 0.21 0.76 0.36 0.67 0.03 0.21 ]
[0.94 0.71 0.46 1.00 0.51 0.94 0.69 0.55 0.64 0.67 0.45 0.31 0.56 0.32 0.27 0.96 0.74 0.03 0.29 0.22 0.95 0.42 0.20 0.13 0.97 0.15 0.89 0.38 0.46 0.00 0.54 0.53 0.81 0.02 0.20 0.55 0.89 0.25 0.27 0.84 0.89 0.18 0.49 0.30 1.00 0.04 0.28 0.11 0.15 0.24 0.59 0.46 0.16 ]
[0.01 0.99 0.31 0.51 1.00 0.06 0.27 0.14 0.16 0.21 0.75 0.66 0.29 0.38 0.46 0.56 0.98 0.99 0.79 0.63 0.35 0.87 0.99 0.30 0.19 0.26 0.69 0.81 0.36 0.01 0.70 0.44 0.28 0.28 0.40 0.43 0.93 0.50 0.09 0.67 0.22 0.67 0.77 0.55 0.41 0.08 0.61 0.23 0.59 0.91 0.35 0.33 0.63 ]
[0.11 0.22 0.16 0.94 0.06 1.00 0.92 0.97 0.72 0.48 0.27 0.83 0.29 0.62 0.05 0.50 0.53 0.09 0.95 0.78 0.36 0.33 0.77 0.29 0.92 0.41 0.45 0.59 0.83 0.00 0.14 0.86 0.48 0.43 0.39 0.31 0.49 0.39 0.95 0.36 0.43 0.72 0.66 0.88 0.47 0.60 0.51 0.00 0.54 0.27 0.40 0.93 0.49 ]
[0.30 0.00 0.33 0.69 0.27 0.92 1.00 0.44 0.79 0.96 0.07 0.66 0.98 0.34 0.62 0.51 0.52 0.54 0.28 0.73 0.36 0.09 0.87 0.57 0.27 0.08 0.94 0.71 0.21 0.92 0.26 0.28 0.61 0.26 0.53 0.27 0.28 0.89 0.41 0.33 0.73 0.37 0.52 0.72 0.99 0.06 0.06 0.34 0.94 0.45 0.89 0.38 0.27 ]
[0.97 0.49 0.77 0.55 0.14 0.97 0.44 1.00 0.53 0.35 0.39 0.59 0.52 0.92 0.03 0.31 0.74 0.65 0.45 0.68 0.55 0.05 0.77 0.97 0.89 0.52 0.07 0.84 0.76 0.37 0.34 0.55 0.58 0.80 0.72 0.20 0.95 0.76 0.43 0.37 0.33 0.64 0.50 0.86 0.35 0.96 0.71 0.08 0.55 0.58 0.08 0.51 0.54 ]
[0.07 0.70 0.40 0.64 0.16 0.72 0.79 0.53 1.00 0.77 0.57 1.00 0.75 0.79 0.39 0.57 0.42 0.47 0.56 0.89 0.22 0.90 0.15 0.59 0.44 0.77 0.66 0.53 0.13 0.74 0.93 0.35 0.85 0.70 0.46 0.68 0.57 0.03 0.77 0.02 0.41 0.90 0.75 0.53 0.84 0.07 0.77 0.91 0.82 0.12 0.31 0.72 0.63 ]
[0.32 0.40 0.12 0.67 0.21 0.48 0.96 0.35 0.77 1.00 0.84 0.57 0.36 0.93 0.56 0.80 0.78 0.01 0.70 0.96 0.37 0.55 0.84 0.85 0.10 0.21 0.03 0.66 0.67 0.18 0.48 0.07 0.90 0.34 0.14 0.68 0.72 0.56 0.63 0.99 0.85 0.16 0.59 0.52 0.11 0.09 0.42 0.89 0.99 0.35 0.53 0.40 0.51 ]
[0.18 0.27 0.25 0.45 0.75 0.27 0.07 0.39 0.57 0.84 1.00 0.35 0.79 0.06 0.26 0.41 0.15 0.85 0.72 0.19 0.28 0.56 0.50 0.00 0.56 0.15 0.26 0.81 0.06 0.33 0.45 0.08 0.37 0.44 0.78 0.41 0.90 0.74 0.87 0.07 0.21 0.33 0.31 0.43 0.41 0.37 0.58 0.90 0.95 0.07 0.74 0.44 0.47 ]
