D = 2;
n = [ 3 3 ];
N = 50;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.05 0.08 0.90 0.61 0.06 0.89 0.58 0.46 0.59 0.15 0.92 0.75 0.64 0.79 0.51 0.35 0.04 0.43 0.35 0.32 0.93 0.11 0.60 0.76 0.04 0.88 0.11 0.63 0.76 0.64 0.06 0.83 0.86 0.62 0.43 0.54 0.48 0.04 0.79 0.26 0.16 0.65 0.30 0.49 0.12 0.82 0.36 0.62 0.81 ]
[0.05 1.00 0.95 0.90 0.87 0.69 0.92 0.61 0.20 0.51 0.06 0.35 0.47 0.21 0.14 0.66 0.71 0.21 0.95 0.91 0.30 0.83 0.05 0.09 0.46 0.51 0.98 0.10 0.29 0.76 0.86 0.37 0.68 0.06 0.40 0.24 0.99 0.18 0.44 0.79 0.58 0.15 0.81 0.38 0.69 0.52 0.94 0.51 0.71 0.89 ]
[0.08 0.95 1.00 0.02 0.10 0.05 0.42 0.28 0.31 0.69 0.23 0.01 0.70 0.46 0.87 0.02 0.35 0.24 0.37 0.19 0.51 0.70 0.53 0.18 0.15 0.98 0.27 0.28 0.36 0.61 0.79 0.76 0.33 0.99 0.61 0.36 0.23 0.11 0.23 0.48 0.89 0.01 0.37 0.22 0.74 0.82 0.86 0.12 0.71 0.15 ]
[0.90 0.90 0.02 1.00 0.45 0.10 0.49 0.49 0.33 0.30 0.40 0.42 0.51 0.41 0.89 0.26 0.38 0.65 0.95 0.14 0.14 0.08 0.02 0.06 0.45 0.88 0.50 0.56 0.45 0.14 0.47 0.38 0.91 0.40 0.49 0.69 0.66 0.67 0.69 0.92 0.00 0.24 0.83 0.62 0.25 0.60 0.85 0.67 0.19 0.03 ]
[0.61 0.87 0.10 0.45 1.00 0.79 0.89 0.85 0.42 0.50 0.87 0.34 0.62 0.62 0.34 0.76 0.96 0.27 0.40 0.53 0.57 0.44 0.92 0.94 0.74 0.09 0.89 0.05 0.71 0.98 0.95 0.99 0.89 0.47 0.67 0.40 0.79 0.22 0.98 0.18 0.54 0.68 0.81 0.25 0.91 0.42 0.40 0.59 0.53 0.60 ]
[0.06 0.69 0.05 0.10 0.79 1.00 0.08 0.86 0.05 0.29 0.06 0.85 0.68 0.70 0.31 0.42 0.51 0.47 0.79 0.63 0.81 0.25 0.60 0.50 0.13 0.22 0.39 0.90 0.43 0.17 0.89 0.05 0.51 0.77 0.49 0.67 0.27 0.96 0.06 0.19 0.90 0.61 0.21 0.13 0.42 0.53 0.16 0.92 0.68 0.02 ]
[0.89 0.92 0.42 0.49 0.89 0.08 1.00 0.39 0.03 0.88 0.03 0.66 0.34 0.58 0.56 0.09 0.50 0.80 0.58 0.21 0.73 0.93 0.49 0.50 0.98 0.87 0.10 0.38 0.59 0.91 0.67 0.85 0.78 0.56 0.76 0.28 0.31 0.28 0.26 0.42 0.80 0.94 0.04 0.60 0.34 0.87 0.76 0.11 0.22 0.13 ]
[0.58 0.61 0.28 0.49 0.85 0.86 0.39 1.00 0.93 0.73 0.50 0.90 0.51 0.35 0.34 0.78 0.27 0.36 0.98 0.36 0.53 0.37 0.41 0.12 0.86 0.39 0.18 0.19 0.53 0.14 0.08 0.03 0.59 0.67 0.35 0.42 0.37 0.45 0.57 0.59 0.74 0.77 0.10 0.95 0.78 0.46 0.41 0.48 0.78 0.24 ]
[0.46 0.20 0.31 0.33 0.42 0.05 0.03 0.93 1.00 0.68 0.52 0.51 0.60 0.58 0.20 0.40 0.02 0.28 0.68 0.48 0.11 0.73 0.61 0.73 0.27 0.29 0.48 0.16 0.05 0.86 0.26 0.42 0.01 0.47 0.15 0.65 0.19 0.80 0.80 0.78 0.63 0.21 0.49 0.05 0.65 0.95 0.08 0.90 0.09 0.97 ]
[0.59 0.51 0.69 0.30 0.50 0.29 0.88 0.73 0.68 1.00 0.82 0.66 0.43 0.81 0.52 0.57 0.66 0.13 0.76 0.57 0.36 0.10 0.17 0.16 0.14 0.14 0.81 0.66 0.76 0.23 0.29 0.78 0.61 0.17 0.87 0.49 0.65 0.14 0.78 0.70 0.86 0.03 0.55 0.55 0.96 0.42 0.27 0.85 0.88 0.62 ]
[0.15 0.06 0.23 0.40 0.87 0.06 0.03 0.50 0.52 0.82 1.00 0.82 0.89 0.48 0.82 0.95 0.56 0.57 0.11 0.71 0.40 0.10 0.15 0.85 0.21 0.30 0.98 0.76 0.57 0.90 0.73 0.34 0.07 0.41 0.35 0.63 0.46 0.19 0.29 0.15 0.21 0.40 0.48 0.67 0.48 0.53 0.97 0.39 0.17 0.73 ]
[0.92 0.35 0.01 0.42 0.34 0.85 0.66 0.90 0.51 0.66 0.82 1.00 0.95 0.44 0.64 0.41 0.58 0.57 0.26 0.34 0.04 0.45 0.24 0.20 0.68 0.81 0.71 0.54 0.41 0.08 0.93 0.89 0.21 0.95 0.05 0.32 0.71 0.17 0.89 0.99 0.22 0.24 0.52 0.73 0.04 0.07 0.20 0.71 0.51 0.84 ]
[0.75 0.47 0.70 0.51 0.62 0.68 0.34 0.51 0.60 0.43 0.89 0.95 1.00 0.57 0.23 0.93 0.12 0.36 0.13 0.18 0.65 0.44 0.52 0.67 0.31 0.04 0.76 0.08 0.22 0.66 0.36 0.05 0.90 0.37 0.67 0.34 0.97 0.75 0.04 0.58 0.93 0.06 0.22 0.56 0.69 0.32 0.13 0.73 0.63 0.69 ]
[0.64 0.21 0.46 0.41 0.62 0.70 0.58 0.35 0.58 0.81 0.48 0.44 0.57 1.00 0.50 0.71 0.32 0.31 0.54 0.12 0.09 0.83 0.37 0.99 0.59 0.57 0.84 0.44 0.21 0.60 0.30 0.95 0.77 0.10 0.70 0.32 0.86 0.89 0.84 0.91 0.36 0.52 0.06 0.18 0.62 0.11 0.59 0.89 0.60 0.98 ]
[0.79 0.14 0.87 0.89 0.34 0.31 0.56 0.34 0.20 0.52 0.82 0.64 0.23 0.50 1.00 0.35 0.48 0.37 0.57 0.16 0.76 0.20 0.41 0.85 0.55 0.93 0.82 0.58 0.45 0.78 0.22 0.27 0.96 0.47 0.51 0.80 0.20 0.69 0.82 0.26 0.51 0.86 0.39 0.74 0.72 0.90 0.47 0.00 0.47 0.40 ]
[0.51 0.66 0.02 0.26 0.76 0.42 0.09 0.78 0.40 0.57 0.95 0.41 0.93 0.71 0.35 1.00 0.39 0.85 0.73 0.58 0.12 0.11 0.88 0.60 0.28 0.32 0.28 0.58 0.25 0.10 0.99 0.88 0.86 0.22 0.87 0.18 0.98 0.73 0.25 0.16 0.62 0.05 0.50 0.62 0.90 0.09 0.58 0.20 0.81 0.17 ]
[0.35 0.71 0.35 0.38 0.96 0.51 0.50 0.27 0.02 0.66 0.56 0.58 0.12 0.32 0.48 0.39 1.00 0.59 0.26 0.48 0.93 0.90 0.83 0.38 0.68 0.93 0.12 0.04 0.56 0.09 0.25 0.33 0.74 0.57 0.73 0.46 0.62 0.25 0.04 0.84 0.64 0.69 0.52 0.26 0.39 0.26 0.77 0.11 0.92 0.32 ]
[0.04 0.21 0.24 0.65 0.27 0.47 0.80 0.36 0.28 0.13 0.57 0.57 0.36 0.31 0.37 0.85 0.59 1.00 0.02 0.66 0.71 0.86 0.33 0.08 0.88 0.85 0.26 0.58 0.61 0.27 0.49 0.57 0.89 0.31 0.63 0.67 0.85 0.28 0.28 0.40 0.72 0.50 0.35 0.95 0.87 0.21 0.56 0.73 0.77 0.29 ]
[0.43 0.95 0.37 0.95 0.40 0.79 0.58 0.98 0.68 0.76 0.11 0.26 0.13 0.54 0.57 0.73 0.26 0.02 1.00 0.80 0.08 0.37 0.09 0.51 0.40 0.79 0.93 0.47 0.17 0.84 0.46 0.73 0.89 0.12 0.28 0.71 0.82 0.91 0.17 0.48 0.27 0.69 0.21 0.99 0.60 0.56 0.42 0.59 0.56 0.36 ]
[0.35 0.91 0.19 0.14 0.53 0.63 0.21 0.36 0.48 0.57 0.71 0.34 0.18 0.12 0.16 0.58 0.48 0.66 0.80 1.00 0.72 0.77 0.02 0.34 0.99 0.64 0.05 0.91 0.77 0.05 0.03 0.55 0.87 0.13 0.55 0.95 0.50 0.18 0.18 0.12 0.94 0.53 0.88 0.44 0.45 0.39 0.88 0.10 0.86 0.93 ]
