D = 4;
n = [ 2 2 2 2 ];
N = 41;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.05 0.65 0.92 0.40 0.66 0.67 0.17 0.47 0.94 0.99 0.11 0.55 0.54 0.56 0.11 0.46 0.32 0.26 0.60 0.23 0.20 0.15 0.97 0.40 0.26 0.96 0.01 0.43 0.15 0.88 0.23 0.31 0.34 0.10 0.05 0.21 0.52 0.85 0.98 0.92 ]
[0.05 1.00 0.37 0.68 0.01 0.02 0.95 0.10 0.82 0.64 0.98 0.15 0.08 0.27 0.18 0.14 0.16 0.95 0.27 1.00 0.35 0.86 0.32 0.56 0.05 0.63 0.92 0.19 0.32 0.43 0.33 0.63 0.99 0.51 0.02 0.99 0.57 0.97 0.80 0.53 0.89 ]
[0.65 0.37 1.00 0.13 0.52 0.77 0.69 0.39 0.76 0.24 0.02 0.55 0.69 0.20 0.10 0.75 0.33 0.48 0.75 0.48 0.04 0.58 0.20 0.90 0.82 0.54 0.90 0.93 0.26 0.99 0.13 0.58 0.69 0.81 0.29 0.51 0.65 0.24 0.79 0.59 0.84 ]
[0.92 0.68 0.13 1.00 0.67 0.92 0.94 0.08 0.35 0.17 0.97 0.62 0.41 0.36 0.29 0.74 0.45 0.69 0.52 0.59 0.14 0.15 0.45 0.26 0.61 0.95 0.75 0.87 0.19 0.55 0.36 0.02 0.73 0.39 0.55 0.55 0.50 0.46 0.79 0.27 0.45 ]
[0.40 0.01 0.52 0.67 1.00 0.25 0.98 0.36 0.62 0.15 0.47 0.33 0.05 0.32 0.45 0.45 0.55 0.88 0.15 0.18 0.81 0.51 0.14 0.83 0.73 0.88 0.01 0.86 0.65 0.24 0.55 0.51 0.06 0.71 0.56 0.74 0.00 0.90 0.91 0.05 0.82 ]
[0.66 0.02 0.77 0.92 0.25 1.00 0.15 0.74 0.39 0.68 0.79 0.27 0.99 0.66 0.40 0.54 0.89 0.37 0.84 0.52 0.10 0.28 0.51 0.77 0.73 0.64 0.43 0.68 0.53 0.92 0.62 0.48 0.67 0.53 0.44 0.78 0.73 0.67 0.14 0.12 0.34 ]
[0.67 0.95 0.69 0.94 0.98 0.15 1.00 0.96 0.14 0.78 0.13 0.62 0.59 0.49 0.65 0.07 0.39 0.03 0.79 0.05 0.72 0.94 0.81 0.25 0.40 0.89 0.89 0.82 0.97 0.35 0.20 0.85 0.33 0.87 0.56 0.56 0.39 0.08 0.67 0.10 0.04 ]
[0.17 0.10 0.39 0.08 0.36 0.74 0.96 1.00 0.14 0.65 0.47 0.91 0.20 0.31 0.43 0.14 0.20 0.33 0.61 0.47 1.00 0.31 0.08 0.68 0.35 0.48 0.39 0.26 0.59 0.61 0.06 0.57 0.54 0.14 0.10 0.67 0.55 0.24 0.55 0.77 0.92 ]
[0.47 0.82 0.76 0.35 0.62 0.39 0.14 0.14 1.00 0.97 0.15 0.34 0.31 0.93 0.04 0.27 0.05 0.57 0.76 0.16 0.05 0.30 0.55 0.99 0.24 0.98 0.41 0.74 0.33 0.10 0.46 0.20 0.99 0.57 0.24 0.16 0.85 0.80 0.78 0.63 0.71 ]
[0.94 0.64 0.24 0.17 0.15 0.68 0.78 0.65 0.97 1.00 0.54 0.42 0.01 0.61 0.16 0.31 0.73 0.89 0.70 0.17 0.53 0.72 0.13 0.05 0.04 0.47 0.29 0.49 0.53 0.36 0.73 0.56 0.10 0.75 0.16 0.47 0.41 0.49 0.28 0.61 0.33 ]
[0.99 0.98 0.02 0.97 0.47 0.79 0.13 0.47 0.15 0.54 1.00 0.58 0.78 0.38 0.10 0.35 0.39 0.17 0.02 0.33 0.13 0.31 0.47 0.65 0.54 0.39 0.08 0.03 0.26 0.64 0.38 0.89 0.11 0.53 0.70 0.94 0.86 0.11 0.10 0.76 0.66 ]
