D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 42;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 ];
m = [
[1.00 0.14 0.88 0.35 0.90 1.00 0.53 0.22 0.00 0.98 0.31 0.92 0.50 0.63 0.96 0.99 0.38 0.05 0.81 0.55 0.44 0.43 0.95 0.04 0.24 0.73 0.79 0.28 0.15 0.14 0.29 0.38 0.27 0.91 0.03 0.24 0.27 0.99 0.35 0.09 0.50 0.87 ]
[0.14 1.00 0.29 0.87 0.43 0.40 0.01 0.14 0.26 0.15 0.37 0.01 0.94 0.60 0.48 0.83 0.65 0.99 0.36 0.21 0.23 0.06 0.89 0.30 0.90 0.71 0.90 0.06 0.95 0.22 0.30 0.18 0.49 0.20 0.62 0.10 0.44 0.66 0.64 0.48 0.88 0.34 ]
[0.88 0.29 1.00 0.27 0.39 0.67 0.51 0.62 0.54 0.97 0.91 0.65 0.56 0.41 0.83 0.80 0.19 0.66 0.68 0.23 0.61 0.98 0.71 0.60 0.68 0.94 0.69 0.44 0.42 0.29 0.55 0.93 0.18 0.35 0.42 0.50 0.65 0.17 0.91 0.72 0.74 0.78 ]
[0.35 0.87 0.27 1.00 0.34 0.40 0.35 0.09 0.65 0.01 0.23 0.39 0.93 0.17 0.79 0.96 0.57 0.75 0.48 0.98 0.20 0.13 0.31 0.82 0.76 0.55 0.37 0.35 0.67 0.22 0.13 0.89 0.95 0.71 0.97 0.32 0.02 0.39 0.41 0.72 0.51 0.80 ]
[0.90 0.43 0.39 0.34 1.00 0.19 0.84 0.33 0.98 0.38 0.14 0.02 0.02 0.70 0.00 0.90 0.13 0.91 0.53 0.04 0.81 0.60 0.87 0.83 0.66 0.98 0.33 0.02 0.20 0.00 0.17 0.37 0.79 0.79 0.02 0.08 0.82 0.75 0.01 0.41 0.45 0.04 ]
[1.00 0.40 0.67 0.40 0.19 1.00 0.09 0.26 0.99 0.75 0.27 0.94 0.85 0.36 0.83 0.73 0.01 0.16 0.07 0.36 0.84 0.63 0.04 0.11 0.17 0.25 0.35 0.39 0.58 0.72 0.19 0.06 0.63 0.17 0.20 0.06 0.01 0.13 0.60 0.85 0.35 0.74 ]
[0.53 0.01 0.51 0.35 0.84 0.09 1.00 0.16 0.19 0.54 0.97 0.89 0.76 0.36 0.38 0.72 0.65 0.59 0.18 0.28 0.31 0.59 0.81 0.78 0.48 0.94 0.03 0.65 0.44 0.49 0.74 0.33 0.56 0.78 0.61 0.54 0.12 0.31 0.01 0.10 0.98 0.41 ]
[0.22 0.14 0.62 0.09 0.33 0.26 0.16 1.00 0.44 0.31 0.70 0.31 0.65 0.57 0.66 0.55 0.24 0.19 0.69 0.99 0.18 0.70 0.77 0.83 0.12 0.47 0.95 0.31 0.20 0.74 0.98 0.73 0.02 0.44 0.61 0.32 0.31 0.84 0.93 0.35 0.80 0.48 ]
[0.00 0.26 0.54 0.65 0.98 0.99 0.19 0.44 1.00 0.35 0.05 0.54 0.62 0.67 0.04 0.66 0.51 0.59 0.20 0.63 0.59 0.86 0.31 0.20 0.98 0.67 0.45 0.66 0.15 0.99 0.79 0.91 0.47 0.00 0.84 0.96 0.17 0.01 0.29 0.76 0.35 0.93 ]
[0.98 0.15 0.97 0.01 0.38 0.75 0.54 0.31 0.35 1.00 0.65 0.37 1.00 0.05 0.84 0.49 0.26 0.14 0.67 0.44 0.41 0.20 0.49 0.14 0.38 0.99 0.45 0.96 0.37 0.72 0.17 0.89 0.28 0.54 0.05 0.67 0.69 0.31 0.09 0.78 0.20 0.37 ]
[0.31 0.37 0.91 0.23 0.14 0.27 0.97 0.70 0.05 0.65 1.00 0.09 0.65 0.43 0.51 0.86 0.14 0.07 0.65 0.86 0.60 0.92 0.14 0.65 0.72 0.16 0.46 0.35 0.16 0.63 0.56 0.40 0.61 0.33 0.87 0.70 0.91 0.70 0.92 0.17 0.34 0.94 ]
[0.92 0.01 0.65 0.39 0.02 0.94 0.89 0.31 0.54 0.37 0.09 1.00 0.83 0.85 0.62 0.55 0.26 0.77 0.50 0.22 0.23 0.21 0.88 0.00 0.49 0.02 0.46 0.47 0.04 0.13 0.55 0.00 0.61 0.31 0.50 0.28 0.24 0.87 0.10 0.47 0.96 0.71 ]
[0.50 0.94 0.56 0.93 0.02 0.85 0.76 0.65 0.62 1.00 0.65 0.83 1.00 0.81 0.84 0.43 0.31 0.59 0.15 0.44 0.94 0.60 0.04 0.35 0.72 0.43 0.80 0.50 0.83 0.26 0.13 0.21 0.98 0.24 0.37 0.17 0.18 0.34 0.91 0.71 1.00 0.46 ]
[0.63 0.60 0.41 0.17 0.70 0.36 0.36 0.57 0.67 0.05 0.43 0.85 0.81 1.00 0.48 0.70 0.62 0.78 0.36 0.06 0.85 0.86 0.75 0.09 0.98 0.51 0.67 0.80 0.28 0.72 0.38 0.25 0.39 0.40 0.37 0.38 0.40 0.46 0.69 0.06 0.75 0.12 ]
