D = 4;
n = [ 5 5 5 5 ];
N = 20;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 ];
m = [
[1.00 0.21 0.21 0.63 0.61 0.32 0.66 0.36 0.19 0.79 0.39 0.22 0.69 0.94 0.48 0.88 0.51 0.45 0.62 0.54 ]
[0.21 1.00 0.57 0.70 0.99 0.49 0.84 0.59 0.96 0.63 0.72 0.21 0.00 0.32 0.30 0.58 0.11 0.54 0.26 0.01 ]
[0.21 0.57 1.00 0.21 0.91 0.00 0.83 0.85 0.70 0.60 0.02 0.06 0.40 0.53 0.32 0.95 0.49 0.53 0.31 0.61 ]
[0.63 0.70 0.21 1.00 0.25 0.11 0.47 0.88 0.63 0.30 0.69 0.96 0.99 0.54 0.35 0.41 0.81 0.60 0.29 0.52 ]
[0.61 0.99 0.91 0.25 1.00 0.97 0.57 0.65 0.76 0.88 0.58 0.62 0.84 0.12 0.59 0.76 0.06 0.90 0.47 0.04 ]
[0.32 0.49 0.00 0.11 0.97 1.00 0.01 0.24 0.98 0.49 0.53 0.56 0.20 0.78 0.63 0.67 0.63 0.53 0.47 0.66 ]
[0.66 0.84 0.83 0.47 0.57 0.01 1.00 0.27 0.82 0.84 0.46 0.67 0.93 0.25 0.20 0.29 0.73 0.45 0.49 0.05 ]
[0.36 0.59 0.85 0.88 0.65 0.24 0.27 1.00 0.78 0.27 0.26 0.71 0.59 0.64 0.17 0.85 0.79 0.49 0.56 0.08 ]
[0.19 0.96 0.70 0.63 0.76 0.98 0.82 0.78 1.00 0.88 0.16 0.86 0.41 0.60 0.94 0.42 0.51 0.39 0.17 0.82 ]
[0.79 0.63 0.60 0.30 0.88 0.49 0.84 0.27 0.88 1.00 0.97 0.01 0.67 0.35 0.39 0.46 0.73 0.36 0.70 0.05 ]
[0.39 0.72 0.02 0.69 0.58 0.53 0.46 0.26 0.16 0.97 1.00 0.69 0.63 0.36 0.77 0.52 0.59 0.05 0.00 0.26 ]
[0.22 0.21 0.06 0.96 0.62 0.56 0.67 0.71 0.86 0.01 0.69 1.00 0.49 0.77 0.97 0.77 0.03 0.03 0.14 0.54 ]
[0.69 0.00 0.40 0.99 0.84 0.20 0.93 0.59 0.41 0.67 0.63 0.49 1.00 0.72 0.23 0.46 0.58 0.79 0.07 0.56 ]
[0.94 0.32 0.53 0.54 0.12 0.78 0.25 0.64 0.60 0.35 0.36 0.77 0.72 1.00 0.20 0.07 0.93 0.55 0.73 0.12 ]
[0.48 0.30 0.32 0.35 0.59 0.63 0.20 0.17 0.94 0.39 0.77 0.97 0.23 0.20 1.00 0.71 0.82 0.60 0.76 0.75 ]
[0.88 0.58 0.95 0.41 0.76 0.67 0.29 0.85 0.42 0.46 0.52 0.77 0.46 0.07 0.71 1.00 0.98 0.20 0.38 0.93 ]
[0.51 0.11 0.49 0.81 0.06 0.63 0.73 0.79 0.51 0.73 0.59 0.03 0.58 0.93 0.82 0.98 1.00 0.82 0.42 0.56 ]
[0.45 0.54 0.53 0.60 0.90 0.53 0.45 0.49 0.39 0.36 0.05 0.03 0.79 0.55 0.60 0.20 0.82 1.00 0.93 0.54 ]
[0.62 0.26 0.31 0.29 0.47 0.47 0.49 0.56 0.17 0.70 0.00 0.14 0.07 0.73 0.76 0.38 0.42 0.93 1.00 0.65 ]
[0.54 0.01 0.61 0.52 0.04 0.66 0.05 0.08 0.82 0.05 0.26 0.54 0.56 0.12 0.75 0.93 0.56 0.54 0.65 1.00 ]
];
