D = 2;
n = [ 5 5 ];
N = 44;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.54 0.29 0.77 0.81 0.80 0.54 0.46 0.03 0.44 0.64 0.46 0.85 0.65 0.87 0.89 0.46 0.63 0.85 0.64 0.66 0.40 0.39 0.45 0.52 0.49 0.92 0.76 0.21 0.69 0.92 0.48 0.65 0.94 0.72 0.76 0.09 0.58 0.97 0.96 0.60 0.30 0.98 0.76 ]
[0.54 1.00 0.37 0.68 0.68 0.82 0.38 0.46 0.11 0.59 0.91 0.22 0.89 0.95 0.87 0.09 0.25 0.19 0.91 0.61 0.54 0.58 0.89 0.77 0.70 0.64 0.30 0.07 0.51 0.22 0.43 0.68 0.87 0.73 0.02 0.36 0.45 0.89 0.84 0.05 0.37 0.94 0.79 0.57 ]
[0.29 0.37 1.00 0.07 0.76 0.27 0.53 0.51 0.20 0.75 0.87 0.29 0.18 0.47 0.38 0.30 0.31 0.45 0.03 0.03 0.99 0.25 0.13 0.06 0.09 0.09 0.10 0.70 0.38 0.51 0.44 0.78 0.44 0.31 0.86 0.72 0.55 0.77 0.48 0.59 0.06 0.90 0.61 0.11 ]
[0.77 0.68 0.07 1.00 0.75 0.05 0.64 0.99 0.27 0.98 0.02 0.61 0.18 0.48 0.84 0.22 0.35 0.74 0.13 0.16 0.14 0.16 0.03 0.75 0.27 0.75 0.63 0.53 0.87 0.20 0.37 0.86 0.91 0.72 0.77 0.66 0.26 0.50 0.11 0.73 0.02 0.02 0.43 0.52 ]
[0.81 0.68 0.76 0.75 1.00 0.54 0.76 0.43 0.88 0.50 0.81 0.60 0.74 0.86 0.13 0.29 0.72 0.98 0.77 0.35 0.94 0.53 0.68 0.13 0.08 0.58 0.67 0.65 0.78 0.88 0.50 0.87 0.62 0.55 0.51 0.25 0.40 0.55 0.03 0.70 0.06 0.59 0.13 0.12 ]
[0.80 0.82 0.27 0.05 0.54 1.00 0.43 0.40 0.19 0.74 0.84 0.20 0.50 0.59 0.02 0.34 0.34 0.66 0.59 0.76 0.16 0.72 0.31 0.60 0.29 0.92 0.83 0.14 0.81 0.25 0.37 0.26 0.63 0.63 0.75 0.41 0.26 0.19 0.05 0.49 0.31 0.87 0.76 0.86 ]
[0.54 0.38 0.53 0.64 0.76 0.43 1.00 0.79 0.22 0.64 0.84 0.98 0.90 0.80 0.11 0.33 0.01 0.76 0.07 0.77 0.12 0.75 0.93 0.91 0.27 0.67 0.78 0.31 1.00 0.91 0.56 0.32 0.37 0.20 0.97 0.37 0.81 0.28 0.04 0.52 0.45 0.38 0.03 0.03 ]
[0.46 0.46 0.51 0.99 0.43 0.40 0.79 1.00 0.90 0.31 0.97 0.21 0.44 0.68 0.37 0.83 0.01 0.62 0.95 0.85 0.14 0.47 0.30 0.02 0.96 0.91 0.44 0.35 0.96 0.87 0.62 0.22 0.86 0.23 0.80 0.59 0.00 0.76 0.06 0.83 0.20 0.31 0.90 0.49 ]
[0.03 0.11 0.20 0.27 0.88 0.19 0.22 0.90 1.00 0.61 0.39 0.17 0.84 0.73 0.07 0.75 0.83 0.89 0.88 0.31 0.51 0.31 0.29 0.86 0.57 0.91 0.80 0.73 0.76 0.07 0.88 0.22 0.18 0.01 0.26 0.50 0.05 0.34 0.10 0.11 0.09 0.85 0.27 0.40 ]
[0.44 0.59 0.75 0.98 0.50 0.74 0.64 0.31 0.61 1.00 0.74 0.03 0.76 0.25 0.55 0.37 0.93 0.12 0.88 0.52 0.77 0.26 0.83 0.51 0.26 0.13 0.76 0.06 0.69 0.27 0.89 0.37 0.95 0.73 0.23 0.46 0.93 0.68 0.33 0.20 0.30 0.76 0.31 0.63 ]
[0.64 0.91 0.87 0.02 0.81 0.84 0.84 0.97 0.39 0.74 1.00 0.78 0.29 0.73 0.63 0.58 0.50 0.60 0.10 0.04 0.98 0.31 0.21 0.35 0.56 0.85 0.44 0.78 0.49 0.10 0.03 0.84 0.68 0.16 0.34 0.21 0.34 0.42 0.17 0.10 0.36 0.42 0.22 0.78 ]
[0.46 0.22 0.29 0.61 0.60 0.20 0.98 0.21 0.17 0.03 0.78 1.00 0.32 0.93 0.12 0.49 0.43 0.71 0.94 0.91 0.07 0.48 0.80 0.49 0.10 0.79 0.23 0.68 0.79 0.03 0.54 0.01 0.48 0.70 0.59 0.43 0.36 0.37 0.36 0.23 0.00 0.62 0.55 0.93 ]
[0.85 0.89 0.18 0.18 0.74 0.50 0.90 0.44 0.84 0.76 0.29 0.32 1.00 0.53 0.91 0.08 0.96 0.75 0.60 0.66 0.24 0.03 0.16 0.23 0.58 0.52 0.73 0.75 0.24 0.39 0.36 0.21 0.26 0.95 0.11 0.21 0.65 0.47 0.76 0.66 0.06 0.52 0.96 0.35 ]
[0.65 0.95 0.47 0.48 0.86 0.59 0.80 0.68 0.73 0.25 0.73 0.93 0.53 1.00 0.71 0.89 0.99 0.38 0.76 0.09 0.33 0.78 0.61 0.59 0.91 0.90 0.00 0.24 0.52 0.21 0.56 0.32 0.97 0.38 0.87 0.63 0.95 0.01 0.69 0.10 0.32 0.07 0.73 0.68 ]
[0.87 0.87 0.38 0.84 0.13 0.02 0.11 0.37 0.07 0.55 0.63 0.12 0.91 0.71 1.00 0.67 0.02 0.78 0.71 0.39 0.96 0.54 0.94 0.60 0.73 0.58 0.81 0.28 0.58 0.67 0.53 0.73 0.50 0.62 0.81 0.38 0.53 0.78 0.26 0.87 0.11 0.07 0.48 0.49 ]
[0.89 0.09 0.30 0.22 0.29 0.34 0.33 0.83 0.75 0.37 0.58 0.49 0.08 0.89 0.67 1.00 0.20 0.24 0.93 0.18 0.60 0.32 0.42 0.17 0.83 0.15 0.28 0.23 0.62 0.18 0.01 0.63 0.20 0.92 0.07 0.43 0.11 0.76 0.03 0.40 0.79 0.62 0.76 0.23 ]
[0.46 0.25 0.31 0.35 0.72 0.34 0.01 0.01 0.83 0.93 0.50 0.43 0.96 0.99 0.02 0.20 1.00 0.61 0.81 0.81 0.51 0.92 0.78 0.82 0.47 0.89 0.00 0.02 0.16 0.63 0.11 0.64 0.39 0.78 0.81 0.12 0.13 0.29 0.08 0.20 0.46 0.05 0.31 0.13 ]
