D = 4;
n = [ 4 4 4 4 ];
N = 24;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 ];
m = [
[1.00 0.28 0.18 0.05 0.75 0.81 0.42 0.19 0.75 0.33 0.13 0.75 0.76 0.84 0.89 0.08 0.92 0.90 0.16 0.78 0.57 0.37 0.18 0.11 ]
[0.28 1.00 0.38 0.53 0.33 0.88 0.49 0.82 0.08 0.16 0.31 0.63 0.98 0.19 0.24 0.48 0.07 0.53 0.75 0.49 0.91 0.10 0.95 0.78 ]
[0.18 0.38 1.00 0.30 0.05 0.22 0.79 0.23 0.70 0.28 0.69 0.68 0.38 0.83 0.13 0.04 0.34 0.63 0.12 0.60 0.72 0.46 0.29 0.23 ]
[0.05 0.53 0.30 1.00 0.10 0.81 0.75 0.07 0.07 0.79 0.70 0.19 0.18 0.97 0.52 0.55 0.61 0.30 0.10 0.56 0.16 0.25 0.46 0.53 ]
[0.75 0.33 0.05 0.10 1.00 0.90 0.89 0.26 0.97 0.48 0.88 0.21 0.45 0.51 0.41 0.07 0.28 0.70 0.25 0.05 0.28 0.02 0.69 0.25 ]
[0.81 0.88 0.22 0.81 0.90 1.00 0.20 0.98 0.24 0.03 0.46 0.39 0.09 0.92 0.07 0.27 0.10 0.72 0.70 0.23 0.10 0.55 0.55 0.45 ]
[0.42 0.49 0.79 0.75 0.89 0.20 1.00 0.24 0.19 0.47 0.22 0.32 0.73 0.68 0.57 0.26 0.64 0.59 0.45 0.50 0.09 0.40 0.30 0.41 ]
[0.19 0.82 0.23 0.07 0.26 0.98 0.24 1.00 0.28 0.29 0.71 0.32 0.46 0.10 0.22 0.93 0.86 0.34 0.86 0.09 0.19 0.55 0.22 0.31 ]
[0.75 0.08 0.70 0.07 0.97 0.24 0.19 0.28 1.00 0.24 0.25 0.98 0.70 0.75 0.83 0.78 0.26 0.59 0.45 0.76 0.32 0.61 0.32 0.28 ]
[0.33 0.16 0.28 0.79 0.48 0.03 0.47 0.29 0.24 1.00 0.84 0.44 0.96 0.65 0.02 0.33 0.81 0.30 0.40 0.48 0.98 0.57 0.73 0.81 ]
[0.13 0.31 0.69 0.70 0.88 0.46 0.22 0.71 0.25 0.84 1.00 0.22 0.18 0.71 0.79 0.62 0.33 0.81 0.44 0.22 0.89 0.69 0.34 0.65 ]
[0.75 0.63 0.68 0.19 0.21 0.39 0.32 0.32 0.98 0.44 0.22 1.00 0.86 0.33 0.81 0.56 0.60 0.97 0.31 0.24 0.37 0.51 0.75 0.34 ]
[0.76 0.98 0.38 0.18 0.45 0.09 0.73 0.46 0.70 0.96 0.18 0.86 1.00 0.00 0.28 0.36 0.82 0.10 0.48 0.35 0.69 0.32 0.72 0.64 ]
[0.84 0.19 0.83 0.97 0.51 0.92 0.68 0.10 0.75 0.65 0.71 0.33 0.00 1.00 0.99 0.88 0.79 0.91 0.88 0.35 0.70 0.64 0.05 0.94 ]
[0.89 0.24 0.13 0.52 0.41 0.07 0.57 0.22 0.83 0.02 0.79 0.81 0.28 0.99 1.00 0.73 0.90 0.51 0.28 0.22 0.58 0.80 0.57 0.65 ]
[0.08 0.48 0.04 0.55 0.07 0.27 0.26 0.93 0.78 0.33 0.62 0.56 0.36 0.88 0.73 1.00 0.52 0.41 0.73 0.65 0.54 0.36 0.28 0.85 ]
[0.92 0.07 0.34 0.61 0.28 0.10 0.64 0.86 0.26 0.81 0.33 0.60 0.82 0.79 0.90 0.52 1.00 0.76 0.53 0.90 0.59 0.99 0.47 0.09 ]
[0.90 0.53 0.63 0.30 0.70 0.72 0.59 0.34 0.59 0.30 0.81 0.97 0.10 0.91 0.51 0.41 0.76 1.00 0.02 0.67 0.51 0.02 0.86 0.75 ]
[0.16 0.75 0.12 0.10 0.25 0.70 0.45 0.86 0.45 0.40 0.44 0.31 0.48 0.88 0.28 0.73 0.53 0.02 1.00 0.02 0.72 0.92 0.40 0.53 ]
[0.78 0.49 0.60 0.56 0.05 0.23 0.50 0.09 0.76 0.48 0.22 0.24 0.35 0.35 0.22 0.65 0.90 0.67 0.02 1.00 0.89 0.24 0.18 0.20 ]
[0.57 0.91 0.72 0.16 0.28 0.10 0.09 0.19 0.32 0.98 0.89 0.37 0.69 0.70 0.58 0.54 0.59 0.51 0.72 0.89 1.00 0.15 0.76 0.60 ]
[0.37 0.10 0.46 0.25 0.02 0.55 0.40 0.55 0.61 0.57 0.69 0.51 0.32 0.64 0.80 0.36 0.99 0.02 0.92 0.24 0.15 1.00 0.33 0.63 ]
[0.18 0.95 0.29 0.46 0.69 0.55 0.30 0.22 0.32 0.73 0.34 0.75 0.72 0.05 0.57 0.28 0.47 0.86 0.40 0.18 0.76 0.33 1.00 0.25 ]
[0.11 0.78 0.23 0.53 0.25 0.45 0.41 0.31 0.28 0.81 0.65 0.34 0.64 0.94 0.65 0.85 0.09 0.75 0.53 0.20 0.60 0.63 0.25 1.00 ]
];
