D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 38;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.87 0.49 0.73 0.45 0.31 0.46 0.40 0.81 0.50 0.07 0.74 0.84 0.11 0.86 0.99 0.86 0.19 0.45 0.18 0.05 0.53 0.97 0.09 0.29 0.13 0.76 0.35 0.52 0.70 0.32 0.20 0.11 0.30 0.37 0.74 0.62 0.70 ]
[0.87 1.00 0.38 0.45 0.83 0.56 0.81 0.24 0.08 0.44 0.28 0.49 0.02 0.62 0.72 0.55 0.24 0.13 0.96 0.72 0.22 0.74 0.06 0.20 0.92 0.92 0.43 0.82 0.13 0.42 0.45 1.00 0.21 0.22 0.15 0.65 0.93 0.41 ]
[0.49 0.38 1.00 0.41 0.87 0.78 0.11 0.99 0.70 0.25 0.80 0.50 0.58 0.46 0.88 0.31 0.07 0.41 0.34 0.36 0.46 0.00 0.64 0.08 0.35 0.05 0.00 0.75 0.19 0.87 0.29 0.94 0.30 0.95 0.82 0.11 0.64 0.05 ]
[0.73 0.45 0.41 1.00 0.64 0.53 0.62 0.87 0.30 0.23 0.01 0.24 0.07 0.33 0.52 0.91 0.92 0.81 0.22 0.37 0.20 0.55 0.72 0.01 0.61 0.44 0.15 0.94 0.75 0.44 0.65 0.80 0.35 0.50 0.67 0.96 0.17 0.70 ]
[0.45 0.83 0.87 0.64 1.00 0.53 0.60 0.41 0.96 0.64 0.99 0.60 0.05 0.03 0.58 0.75 0.32 0.63 0.88 0.53 0.42 0.16 0.65 0.82 0.61 0.80 0.62 0.31 0.56 0.30 0.28 0.97 0.40 0.41 0.53 0.10 0.85 0.31 ]
[0.31 0.56 0.78 0.53 0.53 1.00 0.89 0.70 0.28 0.61 0.82 0.04 0.83 0.89 0.34 0.73 0.90 0.07 0.95 0.29 0.72 0.99 0.35 0.66 0.64 0.58 0.17 0.60 0.56 0.94 0.30 0.25 0.05 0.95 0.14 0.44 0.44 0.82 ]
[0.46 0.81 0.11 0.62 0.60 0.89 1.00 0.65 0.61 0.51 0.18 0.13 0.26 0.79 0.73 0.61 0.74 0.60 0.67 0.78 0.16 0.63 0.83 0.03 0.93 0.97 0.78 0.47 0.68 0.73 0.61 0.70 0.34 0.17 0.63 0.28 0.62 0.22 ]
[0.40 0.24 0.99 0.87 0.41 0.70 0.65 1.00 0.20 0.94 0.46 0.14 0.08 0.85 0.92 0.37 0.73 0.98 0.31 0.88 0.45 0.72 0.30 0.14 0.80 0.39 0.04 0.04 0.33 0.36 0.70 0.78 0.11 0.89 0.36 0.19 0.03 0.64 ]
[0.81 0.08 0.70 0.30 0.96 0.28 0.61 0.20 1.00 0.04 0.17 0.74 0.84 0.03 0.67 0.75 0.55 0.12 0.08 0.03 0.85 0.04 0.09 0.21 0.99 0.15 0.91 0.42 0.87 0.58 0.99 0.21 0.18 0.25 0.46 0.34 0.28 0.66 ]
[0.50 0.44 0.25 0.23 0.64 0.61 0.51 0.94 0.04 1.00 0.71 0.57 0.62 0.56 0.33 0.17 0.70 0.81 0.14 0.08 0.28 0.69 0.54 0.11 0.20 0.47 0.19 0.93 0.68 0.14 0.66 0.51 0.66 0.39 1.00 0.31 0.81 0.19 ]
[0.07 0.28 0.80 0.01 0.99 0.82 0.18 0.46 0.17 0.71 1.00 0.50 0.59 0.44 0.90 0.72 0.46 0.74 0.07 0.70 0.69 0.47 0.27 0.83 0.62 0.13 0.60 0.07 0.99 0.65 0.12 0.48 0.04 0.25 0.01 0.18 0.45 0.91 ]
[0.74 0.49 0.50 0.24 0.60 0.04 0.13 0.14 0.74 0.57 0.50 1.00 0.50 0.35 0.96 0.55 0.71 0.49 0.84 0.36 0.91 0.21 0.43 0.36 0.27 0.61 0.66 0.66 0.30 0.51 0.67 0.52 0.85 0.68 0.40 0.90 0.89 0.78 ]
[0.84 0.02 0.58 0.07 0.05 0.83 0.26 0.08 0.84 0.62 0.59 0.50 1.00 0.26 0.61 0.78 0.06 0.62 0.31 0.36 0.82 0.92 0.38 0.08 0.16 0.50 0.02 0.37 0.62 0.81 0.11 0.24 0.26 0.98 0.07 0.26 0.12 0.35 ]
[0.11 0.62 0.46 0.33 0.03 0.89 0.79 0.85 0.03 0.56 0.44 0.35 0.26 1.00 0.58 0.49 0.23 0.46 0.61 0.88 0.48 0.24 0.49 0.00 0.34 0.32 0.99 0.34 0.70 0.78 0.89 0.56 0.26 0.01 0.95 0.99 0.33 0.60 ]
[0.86 0.72 0.88 0.52 0.58 0.34 0.73 0.92 0.67 0.33 0.90 0.96 0.61 0.58 1.00 0.18 0.67 0.24 0.97 0.83 0.87 0.20 0.94 0.28 0.13 0.86 0.20 0.99 0.12 0.95 0.87 0.05 0.40 0.04 0.40 0.71 0.24 0.25 ]
[0.99 0.55 0.31 0.91 0.75 0.73 0.61 0.37 0.75 0.17 0.72 0.55 0.78 0.49 0.18 1.00 0.95 0.76 0.84 0.05 0.47 1.00 0.88 0.14 0.64 0.84 0.16 0.27 0.23 0.02 0.49 0.55 0.94 0.27 0.69 0.70 0.04 0.10 ]
