D = 2;
n = [ 3 3 ];
N = 70;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.27 0.03 0.31 0.61 0.24 0.91 0.54 0.69 1.00 0.07 0.23 0.22 0.30 0.39 0.32 0.05 0.84 0.98 0.59 0.09 0.79 0.63 0.19 0.54 0.93 0.22 0.43 0.47 1.00 0.31 0.31 0.06 0.52 0.06 0.86 0.22 0.80 0.02 0.46 0.06 0.31 0.88 0.83 0.26 0.38 0.52 0.73 0.40 0.11 0.02 0.32 0.89 0.38 0.73 0.22 0.40 0.60 0.64 0.13 0.85 0.92 0.14 0.32 0.95 0.06 0.80 0.60 0.57 0.85 ]
[0.27 1.00 0.59 0.70 0.10 0.27 0.04 0.34 0.98 0.96 0.59 0.52 0.00 0.42 0.46 0.83 0.21 0.18 0.12 0.15 0.72 1.00 0.43 0.58 0.19 0.38 0.45 0.93 0.50 0.31 0.93 0.57 0.91 0.45 0.45 0.99 0.07 0.73 0.04 0.06 0.82 0.36 0.99 0.08 0.24 0.23 0.09 0.18 0.45 0.76 0.26 0.13 0.11 0.18 0.57 0.98 0.99 0.30 0.58 0.77 0.36 0.91 0.25 0.40 0.42 0.22 0.68 0.47 0.70 0.34 ]
[0.03 0.59 1.00 0.85 0.19 0.92 0.09 0.05 0.32 0.08 0.41 0.72 0.30 0.47 0.22 0.32 0.63 0.26 0.46 0.68 0.37 0.45 0.86 0.04 0.86 0.26 0.75 0.52 0.13 0.55 0.79 0.70 0.75 0.49 0.68 0.73 0.83 0.21 0.70 0.59 0.66 0.02 0.92 0.59 0.60 0.43 0.92 0.01 0.92 0.93 0.83 0.59 0.37 0.32 0.01 0.02 0.87 0.69 0.21 0.85 0.78 0.06 0.19 0.73 0.58 0.53 0.31 0.76 0.75 0.53 ]
[0.31 0.70 0.85 1.00 0.04 0.43 0.71 0.86 0.03 0.59 0.47 0.14 0.59 0.54 0.44 0.81 0.69 0.69 0.94 0.43 0.97 0.08 0.31 0.36 0.28 0.16 0.55 0.08 0.64 0.67 0.80 0.21 0.41 0.51 0.73 0.00 0.70 0.20 0.73 0.00 0.57 0.15 0.83 0.36 0.96 0.45 0.25 0.23 0.48 0.29 0.05 0.65 0.91 0.73 0.31 0.40 0.98 0.16 0.36 0.42 0.78 0.71 0.73 0.70 0.46 0.73 0.03 0.89 0.87 0.36 ]
[0.61 0.10 0.19 0.04 1.00 0.14 0.04 0.07 0.75 0.62 0.43 0.00 0.40 0.45 0.74 0.14 0.46 0.84 0.97 0.99 0.89 0.01 0.32 0.82 0.60 0.86 0.79 0.22 0.36 0.40 0.25 0.26 0.40 0.26 0.50 0.67 0.33 0.31 0.73 0.11 0.84 0.29 0.28 0.13 0.78 0.53 0.52 0.30 0.55 0.81 0.09 0.78 0.17 0.56 0.81 0.04 0.94 0.41 0.63 0.69 0.01 0.89 0.64 0.17 0.93 0.48 0.88 0.17 0.17 0.17 ]
[0.24 0.27 0.92 0.43 0.14 1.00 0.07 0.76 0.65 0.94 0.72 0.35 0.46 0.20 0.98 0.56 0.71 0.17 0.76 0.81 0.31 0.26 0.91 0.14 0.34 0.02 0.37 0.10 0.92 0.71 0.75 0.61 0.11 0.24 0.53 0.11 0.93 0.08 0.33 0.43 0.56 0.71 0.39 0.83 0.17 0.97 0.14 0.60 0.92 0.47 0.10 0.24 0.80 0.87 0.23 0.86 0.12 0.06 0.69 0.69 0.11 0.22 0.24 0.45 0.02 0.43 0.27 0.07 0.09 0.70 ]
[0.91 0.04 0.09 0.71 0.04 0.07 1.00 0.28 0.36 0.13 0.12 0.23 1.00 0.16 0.58 0.60 0.36 0.56 0.04 0.49 0.21 0.92 0.88 0.62 0.82 0.07 0.46 0.07 0.47 0.38 0.72 0.10 0.22 0.90 0.34 0.34 0.02 0.99 0.58 0.51 0.67 0.53 0.48 0.09 0.66 0.69 0.86 0.16 0.85 0.85 0.49 0.07 0.63 0.56 0.82 0.33 0.05 0.87 0.46 0.21 0.22 0.36 0.79 0.67 0.84 0.32 0.89 0.77 0.04 0.59 ]
[0.54 0.34 0.05 0.86 0.07 0.76 0.28 1.00 0.09 0.93 0.02 0.25 0.69 0.56 0.89 0.02 0.89 0.41 0.50 0.70 0.82 0.78 0.44 0.54 0.29 0.02 0.98 0.79 0.77 0.34 0.97 0.68 0.45 0.89 0.55 0.13 0.84 0.30 0.44 0.36 0.13 0.05 0.96 0.67 0.16 0.74 0.64 0.91 0.19 0.46 0.61 0.08 0.57 0.81 0.50 0.46 0.08 0.33 0.80 0.28 0.47 0.43 0.40 0.25 0.98 0.56 0.71 0.96 0.88 0.75 ]
[0.69 0.98 0.32 0.03 0.75 0.65 0.36 0.09 1.00 0.91 0.99 0.77 0.06 0.96 0.21 0.47 0.87 0.52 0.81 0.93 0.29 0.81 0.19 0.90 0.87 0.90 0.51 0.34 0.29 0.87 0.99 0.02 0.90 0.10 0.54 0.09 0.75 0.04 0.06 0.12 0.43 0.05 0.61 0.63 0.83 0.01 0.55 0.70 0.49 0.56 0.84 0.70 0.49 0.78 0.96 0.08 0.65 0.86 0.48 0.69 0.62 0.25 0.36 0.88 0.57 0.09 0.58 0.41 0.04 0.93 ]
[1.00 0.96 0.08 0.59 0.62 0.94 0.13 0.93 0.91 1.00 0.78 0.53 0.46 0.52 0.66 0.14 0.65 0.46 0.28 0.24 0.65 0.86 0.09 0.27 0.36 0.89 0.55 0.08 0.18 0.13 0.61 0.81 0.51 0.83 0.05 0.10 0.53 0.62 0.04 0.47 0.87 0.39 0.26 0.87 0.54 0.16 0.37 0.64 0.00 0.29 0.84 0.67 0.53 0.13 0.80 0.83 0.06 0.40 0.17 0.62 0.53 0.10 0.81 0.54 0.78 0.17 0.12 0.19 0.38 0.76 ]
[0.07 0.59 0.41 0.47 0.43 0.72 0.12 0.02 0.99 0.78 1.00 0.19 0.17 0.22 0.88 0.38 0.80 0.12 0.34 0.01 0.98 0.48 0.18 0.76 0.91 0.36 0.22 0.84 0.77 0.48 0.90 0.51 0.44 0.18 0.96 0.87 0.85 0.16 0.05 0.21 0.96 0.34 0.79 0.17 0.22 0.22 0.92 0.61 0.14 0.65 0.16 0.92 0.03 0.26 0.65 0.24 0.76 0.16 0.68 0.22 0.49 0.14 0.18 0.56 0.25 0.26 0.93 0.45 0.60 0.61 ]
[0.23 0.52 0.72 0.14 0.00 0.35 0.23 0.25 0.77 0.53 0.19 1.00 0.56 0.32 0.55 0.87 0.50 0.90 0.39 0.68 0.84 0.03 0.78 0.45 0.62 0.34 0.02 0.52 0.27 0.59 0.13 0.51 0.11 0.18 0.64 0.37 0.33 0.77 0.92 0.31 0.54 0.43 0.37 0.84 0.60 0.60 0.42 0.43 0.24 0.60 0.65 0.69 0.08 0.37 0.11 0.01 0.83 0.96 0.36 0.91 0.86 0.62 0.76 0.85 0.45 0.31 0.88 0.58 0.02 0.36 ]
[0.22 0.00 0.30 0.59 0.40 0.46 1.00 0.69 0.06 0.46 0.17 0.56 1.00 0.50 0.94 0.66 0.60 0.94 0.09 0.78 0.99 0.88 0.96 0.38 0.05 0.05 0.40 0.24 0.99 0.25 0.02 0.02 0.37 0.29 0.45 0.79 0.39 0.33 0.75 0.36 0.55 0.97 0.73 0.85 0.64 0.86 0.20 0.37 0.93 0.57 0.32 0.45 0.96 0.23 0.93 0.72 0.85 0.45 0.22 0.61 0.55 0.61 0.99 0.45 0.55 0.32 0.92 0.54 0.08 0.46 ]
[0.30 0.42 0.47 0.54 0.45 0.20 0.16 0.56 0.96 0.52 0.22 0.32 0.50 1.00 0.25 0.61 0.54 0.53 0.01 0.36 0.32 0.21 0.75 0.23 0.32 0.72 0.00 0.49 0.36 0.13 0.00 0.05 0.24 0.19 0.09 0.30 0.57 0.18 0.31 0.48 0.31 0.92 0.94 0.23 0.52 0.61 0.16 0.49 0.13 0.22 0.46 0.38 0.70 0.54 0.80 0.72 0.08 0.04 0.75 0.11 0.61 0.88 0.21 0.98 0.96 0.31 0.41 0.24 0.83 0.71 ]
[0.39 0.46 0.22 0.44 0.74 0.98 0.58 0.89 0.21 0.66 0.88 0.55 0.94 0.25 1.00 0.91 0.30 0.84 0.28 0.46 0.65 0.99 0.22 0.42 0.52 0.26 0.73 0.85 0.24 0.43 0.22 0.07 0.95 0.78 0.08 0.51 0.24 0.80 0.79 0.70 0.52 0.63 0.51 0.80 0.39 0.94 0.17 0.20 0.87 0.07 0.27 0.83 0.13 0.48 0.64 0.03 0.44 0.94 0.75 0.21 0.23 0.09 0.42 0.50 0.13 0.82 0.06 0.26 0.23 0.99 ]
[0.32 0.83 0.32 0.81 0.14 0.56 0.60 0.02 0.47 0.14 0.38 0.87 0.66 0.61 0.91 1.00 0.30 0.86 0.06 0.76 0.85 0.49 0.31 0.62 0.90 0.46 0.61 0.98 0.54 0.03 0.31 0.63 0.61 0.43 0.09 0.99 0.16 0.18 0.16 0.71 0.44 0.76 0.21 0.33 0.82 0.03 0.68 0.45 0.50 0.93 0.58 0.92 0.94 0.12 0.38 0.07 0.91 0.92 0.63 0.80 0.03 0.28 0.05 0.60 0.41 0.29 0.33 0.48 0.60 0.19 ]
[0.05 0.21 0.63 0.69 0.46 0.71 0.36 0.89 0.87 0.65 0.80 0.50 0.60 0.54 0.30 0.30 1.00 0.22 0.17 0.05 0.30 0.99 0.44 0.32 0.67 0.27 0.65 0.37 0.09 0.90 0.53 0.38 0.26 0.04 0.61 0.08 0.70 0.39 0.79 0.95 0.96 0.31 0.66 0.38 0.07 0.57 0.95 0.54 0.66 0.22 0.68 0.14 0.08 0.83 0.99 0.33 0.02 0.86 0.24 0.24 0.17 0.27 0.16 0.95 0.27 0.04 0.79 0.11 0.01 0.80 ]
[0.84 0.18 0.26 0.69 0.84 0.17 0.56 0.41 0.52 0.46 0.12 0.90 0.94 0.53 0.84 0.86 0.22 1.00 0.32 0.55 0.35 0.67 0.75 0.54 0.74 0.56 0.92 0.02 0.47 0.53 0.60 0.12 0.38 0.47 0.21 0.87 0.93 0.16 0.86 0.67 0.50 0.93 0.27 0.75 0.83 0.52 0.82 0.64 0.81 0.11 0.72 0.16 0.34 0.38 0.47 0.78 0.81 0.09 0.78 0.22 0.80 0.32 0.88 0.20 0.72 0.15 0.66 0.02 0.03 0.80 ]
[0.98 0.12 0.46 0.94 0.97 0.76 0.04 0.50 0.81 0.28 0.34 0.39 0.09 0.01 0.28 0.06 0.17 0.32 1.00 0.73 0.29 0.51 0.84 0.30 0.74 0.39 0.60 0.90 0.37 0.89 0.56 0.14 0.26 0.08 0.83 0.39 0.46 0.53 0.90 0.10 0.90 0.98 0.82 0.27 0.99 0.92 0.54 0.04 0.20 0.00 0.34 0.77 0.67 0.15 0.63 0.56 0.10 0.19 0.22 0.11 0.52 0.59 0.85 0.90 0.26 0.63 0.64 0.85 0.12 0.64 ]
[0.59 0.15 0.68 0.43 0.99 0.81 0.49 0.70 0.93 0.24 0.01 0.68 0.78 0.36 0.46 0.76 0.05 0.55 0.73 1.00 0.76 0.06 0.27 0.03 0.10 0.19 0.82 0.34 0.03 0.93 0.68 0.16 0.41 0.58 0.57 0.23 0.38 0.83 0.59 0.11 0.23 0.27 0.27 0.23 0.82 0.03 0.64 0.92 0.33 0.90 0.51 0.41 0.23 0.61 0.14 0.80 0.53 0.52 0.09 0.42 0.39 0.48 0.09 0.89 0.65 0.60 0.23 0.11 0.30 0.47 ]
[0.09 0.72 0.37 0.97 0.89 0.31 0.21 0.82 0.29 0.65 0.98 0.84 0.99 0.32 0.65 0.85 0.30 0.35 0.29 0.76 1.00 0.03 0.43 0.09 0.80 0.55 0.01 0.75 0.16 0.72 0.49 0.75 0.17 0.68 0.69 0.09 0.44 0.16 0.65 0.20 0.07 0.78 0.66 0.59 0.61 0.16 0.17 0.37 0.39 0.33 0.00 0.77 0.33 0.25 0.25 0.10 0.15 0.22 0.66 0.13 0.05 0.81 0.67 0.63 0.84 0.66 0.07 0.24 0.46 0.58 ]
[0.79 1.00 0.45 0.08 0.01 0.26 0.92 0.78 0.81 0.86 0.48 0.03 0.88 0.21 0.99 0.49 0.99 0.67 0.51 0.06 0.03 1.00 0.33 0.78 0.92 0.13 0.27 0.33 0.89 0.52 0.70 0.71 0.27 0.86 0.65 0.23 0.30 0.65 1.00 0.84 0.86 0.32 0.62 0.93 0.88 0.45 0.05 0.61 0.39 0.25 0.90 0.32 0.98 0.03 0.14 0.35 0.63 0.60 0.72 0.54 0.48 0.11 0.77 0.96 0.15 0.32 0.12 0.87 0.32 0.60 ]
[0.63 0.43 0.86 0.31 0.32 0.91 0.88 0.44 0.19 0.09 0.18 0.78 0.96 0.75 0.22 0.31 0.44 0.75 0.84 0.27 0.43 0.33 1.00 0.70 0.16 0.57 0.60 0.44 0.18 0.80 0.08 0.85 0.75 0.46 0.60 0.29 0.46 0.79 0.76 0.55 0.47 0.73 0.51 0.82 0.77 0.11 0.68 0.15 0.59 0.83 0.88 0.25 0.12 0.80 0.76 0.56 0.30 0.19 0.04 0.99 0.63 0.70 0.29 0.09 0.39 0.83 0.10 0.79 0.59 0.53 ]
[0.19 0.58 0.04 0.36 0.82 0.14 0.62 0.54 0.90 0.27 0.76 0.45 0.38 0.23 0.42 0.62 0.32 0.54 0.30 0.03 0.09 0.78 0.70 1.00 0.37 0.31 0.65 0.23 0.84 0.38 0.35 0.19 0.40 0.40 0.45 0.93 0.33 0.57 0.87 0.71 0.38 0.92 0.10 0.47 0.47 0.63 0.78 0.30 0.01 0.23 0.82 0.98 0.10 0.75 0.55 0.73 0.86 0.01 0.48 0.58 0.78 0.15 0.12 0.26 0.67 0.88 0.88 0.87 0.56 0.27 ]
