D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 47;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.75 0.59 0.66 0.76 0.09 0.88 0.03 0.64 0.20 0.61 0.79 0.67 0.18 0.90 0.81 0.84 0.16 0.89 0.45 0.25 0.21 0.90 0.14 0.48 0.50 0.04 0.50 0.50 0.31 0.84 0.29 0.97 0.78 0.98 0.98 0.51 0.92 0.74 0.91 0.04 0.54 0.67 0.20 0.98 0.73 0.52 ]
[0.75 1.00 0.23 0.83 0.54 0.56 0.61 0.88 0.27 0.83 0.47 0.08 0.59 0.69 0.39 0.37 0.52 0.20 0.84 0.08 0.27 0.41 0.76 0.25 0.13 0.31 0.27 0.30 0.51 0.76 0.62 0.96 0.58 0.93 0.80 0.42 0.53 0.88 0.81 0.95 0.51 0.69 0.60 0.71 0.12 0.74 0.06 ]
[0.59 0.23 1.00 0.72 0.68 0.18 0.54 0.18 0.56 0.31 0.81 0.49 0.71 0.30 0.39 0.99 0.17 0.21 0.69 0.56 0.57 0.75 0.83 0.93 0.38 0.61 0.66 0.94 0.91 0.50 0.13 0.89 0.68 0.19 0.05 0.50 0.80 0.35 0.60 0.77 0.05 0.06 0.44 0.54 0.79 0.99 0.45 ]
[0.66 0.83 0.72 1.00 0.18 0.33 0.22 0.87 0.62 0.43 0.88 0.06 0.65 0.30 0.07 0.50 0.31 0.32 0.44 0.70 0.67 0.56 0.87 0.80 0.35 0.37 0.09 0.78 0.08 0.07 0.90 0.85 0.89 0.96 0.13 0.07 0.39 0.92 0.34 0.46 0.44 0.41 0.49 0.35 0.61 0.24 0.38 ]
[0.76 0.54 0.68 0.18 1.00 0.85 0.54 0.31 0.49 0.35 0.96 0.59 0.43 0.58 0.53 0.05 0.61 0.42 0.57 0.27 0.23 0.34 0.70 0.62 0.25 0.24 0.25 0.54 0.03 0.15 0.78 0.79 0.03 0.50 0.46 0.63 0.38 0.57 0.38 0.53 0.19 0.94 0.82 0.31 0.11 0.25 0.70 ]
[0.09 0.56 0.18 0.33 0.85 1.00 0.97 0.26 0.40 0.06 0.87 0.40 0.55 0.17 0.13 0.23 0.59 0.72 0.68 0.25 0.49 0.58 0.61 0.48 0.18 0.22 0.74 0.63 0.31 0.07 0.77 0.14 0.83 0.54 0.65 0.13 0.17 0.05 0.34 0.39 0.97 0.45 0.25 0.56 0.16 0.64 0.97 ]
[0.88 0.61 0.54 0.22 0.54 0.97 1.00 0.60 0.90 0.22 0.72 0.21 0.34 0.59 0.67 0.32 0.14 1.00 0.90 0.81 0.13 0.93 0.71 0.36 0.10 0.77 0.77 0.89 0.12 0.20 0.89 0.09 0.48 0.45 0.89 0.24 0.39 0.12 0.10 0.90 0.48 0.74 0.89 0.52 0.75 0.58 0.03 ]
[0.03 0.88 0.18 0.87 0.31 0.26 0.60 1.00 0.35 0.59 0.04 0.29 0.72 0.52 0.89 0.92 0.92 0.29 0.31 0.91 0.73 0.01 0.29 0.02 0.81 0.52 0.84 0.44 0.34 0.20 0.06 0.52 0.68 0.69 0.18 0.65 0.11 0.74 0.84 0.65 0.28 0.39 0.53 0.17 0.52 0.65 0.52 ]
[0.64 0.27 0.56 0.62 0.49 0.40 0.90 0.35 1.00 0.86 0.90 0.48 0.50 0.02 0.93 0.78 0.54 0.90 0.31 0.50 0.90 0.38 0.00 0.84 0.35 0.74 0.13 0.50 0.73 0.03 0.10 0.99 0.68 0.94 0.92 0.48 0.99 0.04 0.27 0.14 0.33 0.10 0.54 0.86 0.91 0.06 0.09 ]
[0.20 0.83 0.31 0.43 0.35 0.06 0.22 0.59 0.86 1.00 0.72 0.28 0.32 0.26 0.96 0.67 0.74 0.93 0.15 0.22 0.21 0.56 0.81 0.86 0.54 0.02 0.83 0.66 0.53 0.80 0.73 0.89 0.32 0.13 0.89 0.04 0.78 0.02 0.46 0.14 0.79 0.07 0.86 0.24 0.12 0.56 0.51 ]
[0.61 0.47 0.81 0.88 0.96 0.87 0.72 0.04 0.90 0.72 1.00 0.96 0.45 0.94 0.21 0.71 0.25 0.22 0.42 0.03 0.94 0.30 0.91 0.26 0.23 0.85 0.35 0.90 0.10 0.84 0.24 0.53 0.30 0.37 0.19 0.75 0.16 0.92 0.57 0.17 0.03 0.37 0.85 0.90 0.19 0.04 0.09 ]
[0.79 0.08 0.49 0.06 0.59 0.40 0.21 0.29 0.48 0.28 0.96 1.00 0.45 0.21 0.14 0.30 0.65 0.96 0.28 0.90 0.73 0.22 0.30 0.45 0.71 0.53 0.45 0.01 0.53 0.95 0.31 0.94 0.67 0.39 0.67 0.63 0.68 0.42 0.26 0.74 0.05 0.45 0.11 0.67 0.83 0.27 0.62 ]
[0.67 0.59 0.71 0.65 0.43 0.55 0.34 0.72 0.50 0.32 0.45 0.45 1.00 0.34 0.79 0.07 0.98 0.19 0.35 0.25 0.05 0.81 0.24 0.77 0.12 0.90 0.66 0.29 0.73 0.63 0.31 0.87 0.01 0.67 0.93 0.81 0.29 0.85 0.26 0.94 0.69 0.87 0.85 0.02 0.61 0.95 0.32 ]
[0.18 0.69 0.30 0.30 0.58 0.17 0.59 0.52 0.02 0.26 0.94 0.21 0.34 1.00 0.06 0.53 0.53 0.75 0.52 0.42 0.37 0.90 0.71 0.93 0.25 0.93 0.92 0.83 0.07 0.24 0.38 0.96 0.97 0.51 0.83 0.85 0.48 0.74 0.09 0.66 0.42 0.32 0.32 0.21 0.58 0.05 0.29 ]
[0.90 0.39 0.39 0.07 0.53 0.13 0.67 0.89 0.93 0.96 0.21 0.14 0.79 0.06 1.00 0.23 0.64 0.06 0.26 0.23 0.60 0.68 0.87 0.14 0.43 0.47 0.45 0.76 0.24 0.94 0.54 0.99 0.83 0.66 0.58 0.10 0.07 0.92 0.25 0.31 0.46 0.79 0.73 0.60 0.76 0.13 0.61 ]
[0.81 0.37 0.99 0.50 0.05 0.23 0.32 0.92 0.78 0.67 0.71 0.30 0.07 0.53 0.23 1.00 0.07 0.65 0.65 0.23 0.90 0.38 0.62 0.39 0.34 0.84 0.84 0.85 0.99 0.85 0.34 0.82 0.86 0.42 0.14 0.91 0.72 0.36 0.35 0.98 0.26 0.38 0.85 0.52 0.04 0.36 0.14 ]
[0.84 0.52 0.17 0.31 0.61 0.59 0.14 0.92 0.54 0.74 0.25 0.65 0.98 0.53 0.64 0.07 1.00 0.00 0.15 0.75 0.21 0.70 0.64 0.44 0.46 0.30 0.15 0.06 0.38 0.66 0.43 0.13 0.55 0.13 0.93 0.19 0.83 0.09 0.92 0.85 0.27 0.85 0.10 0.52 0.61 0.85 0.89 ]
[0.16 0.20 0.21 0.32 0.42 0.72 1.00 0.29 0.90 0.93 0.22 0.96 0.19 0.75 0.06 0.65 0.00 1.00 0.28 0.22 0.39 0.42 0.66 0.08 0.21 0.94 0.21 0.55 0.85 0.90 0.39 0.93 0.22 0.52 0.37 0.32 0.30 0.48 0.20 0.41 0.11 0.49 0.70 0.29 0.24 0.42 0.34 ]
[0.89 0.84 0.69 0.44 0.57 0.68 0.90 0.31 0.31 0.15 0.42 0.28 0.35 0.52 0.26 0.65 0.15 0.28 1.00 0.30 0.72 0.16 0.90 0.38 0.75 0.82 0.93 0.89 0.12 0.36 0.16 0.25 0.33 0.36 0.65 0.81 0.03 0.08 0.26 0.43 0.68 0.23 0.26 0.27 0.76 0.57 0.41 ]
[0.45 0.08 0.56 0.70 0.27 0.25 0.81 0.91 0.50 0.22 0.03 0.90 0.25 0.42 0.23 0.23 0.75 0.22 0.30 1.00 0.13 0.74 0.14 0.24 0.32 0.88 0.49 0.20 0.08 0.27 0.02 0.13 0.48 0.43 0.68 0.35 0.74 0.60 0.04 0.71 0.61 0.12 0.72 0.02 0.83 0.33 0.60 ]
[0.25 0.27 0.57 0.67 0.23 0.49 0.13 0.73 0.90 0.21 0.94 0.73 0.05 0.37 0.60 0.90 0.21 0.39 0.72 0.13 1.00 0.54 0.31 0.62 0.37 0.67 0.41 0.22 0.68 0.96 0.31 0.29 0.25 0.88 0.65 0.36 0.33 0.22 0.78 0.10 0.68 0.68 0.33 0.34 0.18 0.93 0.29 ]
[0.21 0.41 0.75 0.56 0.34 0.58 0.93 0.01 0.38 0.56 0.30 0.22 0.81 0.90 0.68 0.38 0.70 0.42 0.16 0.74 0.54 1.00 0.73 0.41 0.04 0.78 0.52 0.04 0.07 0.68 0.61 0.01 0.32 0.20 0.05 0.48 0.72 0.68 0.93 0.28 0.71 0.91 0.52 0.81 0.14 0.53 0.89 ]
[0.90 0.76 0.83 0.87 0.70 0.61 0.71 0.29 0.00 0.81 0.91 0.30 0.24 0.71 0.87 0.62 0.64 0.66 0.90 0.14 0.31 0.73 1.00 0.91 0.37 0.35 0.07 0.54 0.58 0.43 0.67 0.28 0.84 0.42 0.18 0.85 0.69 0.37 0.25 0.52 0.21 0.76 0.06 0.79 0.17 0.58 0.20 ]
[0.14 0.25 0.93 0.80 0.62 0.48 0.36 0.02 0.84 0.86 0.26 0.45 0.77 0.93 0.14 0.39 0.44 0.08 0.38 0.24 0.62 0.41 0.91 1.00 0.74 0.60 0.93 0.47 0.65 0.37 0.75 0.47 0.82 0.93 0.33 0.99 0.60 0.60 0.70 0.38 0.42 0.25 0.19 0.50 0.40 0.33 0.92 ]
[0.48 0.13 0.38 0.35 0.25 0.18 0.10 0.81 0.35 0.54 0.23 0.71 0.12 0.25 0.43 0.34 0.46 0.21 0.75 0.32 0.37 0.04 0.37 0.74 1.00 0.69 1.00 0.32 0.68 0.34 0.13 0.90 0.78 0.39 0.30 0.23 0.93 0.88 0.91 0.84 0.95 0.55 0.08 0.77 0.47 0.27 0.92 ]
