D = 6;
n = [ 2 2 2 2 2 2 ];
N = 25;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 6 ];
m = [
[1.00 0.97 0.77 0.60 0.02 0.35 0.41 0.22 0.70 0.64 0.82 0.83 0.10 0.93 0.18 0.52 0.58 0.38 0.88 0.01 0.60 0.60 0.55 0.12 0.16 ]
[0.97 1.00 0.66 0.59 0.72 0.37 0.36 0.51 0.01 0.21 0.50 0.61 0.50 0.95 0.79 0.91 0.49 0.47 0.10 0.35 0.71 0.77 0.15 0.40 0.53 ]
[0.77 0.66 1.00 0.75 0.08 0.13 0.32 0.24 0.41 0.21 0.48 0.44 0.90 0.50 0.97 0.32 1.00 0.17 0.62 0.30 1.00 0.21 0.28 0.26 0.13 ]
[0.60 0.59 0.75 1.00 0.83 0.57 0.00 0.37 0.78 0.05 0.65 0.63 0.11 0.30 0.43 0.91 0.91 0.41 0.72 0.07 0.44 0.64 0.16 0.47 0.52 ]
[0.02 0.72 0.08 0.83 1.00 0.54 0.77 0.62 0.76 0.22 0.38 0.82 0.57 0.36 0.97 0.46 0.52 0.19 0.48 0.15 0.31 0.92 0.21 0.51 0.48 ]
[0.35 0.37 0.13 0.57 0.54 1.00 0.49 0.40 0.29 0.55 0.61 0.85 0.30 0.13 0.28 0.36 0.00 0.01 0.62 0.96 0.57 0.80 0.71 0.56 0.05 ]
[0.41 0.36 0.32 0.00 0.77 0.49 1.00 0.58 0.44 0.13 0.84 0.58 0.04 0.98 0.68 0.60 0.17 0.60 0.23 0.35 0.65 0.29 0.03 0.08 0.75 ]
[0.22 0.51 0.24 0.37 0.62 0.40 0.58 1.00 0.32 0.03 0.25 0.67 0.76 0.48 0.72 0.59 0.20 0.93 0.11 0.41 0.83 0.14 0.18 0.91 0.55 ]
[0.70 0.01 0.41 0.78 0.76 0.29 0.44 0.32 1.00 0.70 0.33 0.15 0.27 0.20 0.23 0.39 0.48 0.09 0.99 0.01 0.13 0.23 0.30 0.37 0.11 ]
[0.64 0.21 0.21 0.05 0.22 0.55 0.13 0.03 0.70 1.00 0.54 0.64 0.79 0.84 0.43 0.35 0.57 0.32 0.99 0.42 0.57 0.10 0.23 0.35 0.18 ]
[0.82 0.50 0.48 0.65 0.38 0.61 0.84 0.25 0.33 0.54 1.00 0.81 0.80 0.97 0.41 0.55 0.97 0.71 0.37 0.06 0.64 0.01 0.24 0.75 0.66 ]
[0.83 0.61 0.44 0.63 0.82 0.85 0.58 0.67 0.15 0.64 0.81 1.00 0.02 0.58 0.93 0.88 0.41 0.81 0.51 0.69 0.08 0.55 0.01 0.58 0.48 ]
[0.10 0.50 0.90 0.11 0.57 0.30 0.04 0.76 0.27 0.79 0.80 0.02 1.00 0.21 0.30 0.73 0.31 0.40 1.00 0.55 0.27 0.36 0.09 0.25 0.74 ]
[0.93 0.95 0.50 0.30 0.36 0.13 0.98 0.48 0.20 0.84 0.97 0.58 0.21 1.00 0.74 0.43 0.76 0.25 0.95 0.67 0.38 0.61 0.79 0.87 0.38 ]
[0.18 0.79 0.97 0.43 0.97 0.28 0.68 0.72 0.23 0.43 0.41 0.93 0.30 0.74 1.00 0.17 0.75 0.20 0.12 0.56 0.68 0.37 0.54 0.68 0.21 ]
[0.52 0.91 0.32 0.91 0.46 0.36 0.60 0.59 0.39 0.35 0.55 0.88 0.73 0.43 0.17 1.00 0.66 0.80 0.31 0.65 0.21 0.17 0.78 0.25 0.19 ]
[0.58 0.49 1.00 0.91 0.52 0.00 0.17 0.20 0.48 0.57 0.97 0.41 0.31 0.76 0.75 0.66 1.00 0.26 0.58 0.27 0.04 0.67 0.77 0.93 0.91 ]
[0.38 0.47 0.17 0.41 0.19 0.01 0.60 0.93 0.09 0.32 0.71 0.81 0.40 0.25 0.20 0.80 0.26 1.00 0.74 0.37 0.10 0.57 0.27 0.42 0.48 ]
[0.88 0.10 0.62 0.72 0.48 0.62 0.23 0.11 0.99 0.99 0.37 0.51 1.00 0.95 0.12 0.31 0.58 0.74 1.00 0.45 0.79 0.05 0.66 0.74 0.05 ]
[0.01 0.35 0.30 0.07 0.15 0.96 0.35 0.41 0.01 0.42 0.06 0.69 0.55 0.67 0.56 0.65 0.27 0.37 0.45 1.00 0.56 0.13 0.21 0.10 0.45 ]
[0.60 0.71 1.00 0.44 0.31 0.57 0.65 0.83 0.13 0.57 0.64 0.08 0.27 0.38 0.68 0.21 0.04 0.10 0.79 0.56 1.00 0.35 0.56 0.51 0.88 ]
[0.60 0.77 0.21 0.64 0.92 0.80 0.29 0.14 0.23 0.10 0.01 0.55 0.36 0.61 0.37 0.17 0.67 0.57 0.05 0.13 0.35 1.00 0.62 0.78 0.69 ]
[0.55 0.15 0.28 0.16 0.21 0.71 0.03 0.18 0.30 0.23 0.24 0.01 0.09 0.79 0.54 0.78 0.77 0.27 0.66 0.21 0.56 0.62 1.00 0.52 0.92 ]
[0.12 0.40 0.26 0.47 0.51 0.56 0.08 0.91 0.37 0.35 0.75 0.58 0.25 0.87 0.68 0.25 0.93 0.42 0.74 0.10 0.51 0.78 0.52 1.00 0.13 ]
[0.16 0.53 0.13 0.52 0.48 0.05 0.75 0.55 0.11 0.18 0.66 0.48 0.74 0.38 0.21 0.19 0.91 0.48 0.05 0.45 0.88 0.69 0.92 0.13 1.00 ]
];
