D = 4;
n = [ 2 2 2 2 ];
N = 73;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.27 0.19 0.45 0.20 0.71 0.57 0.70 0.45 0.64 0.37 0.72 0.11 0.90 0.69 0.80 0.69 0.43 0.53 0.56 0.44 0.58 0.53 0.03 0.64 0.61 0.41 0.97 0.10 0.88 0.42 0.50 0.32 0.37 0.31 0.60 0.06 1.00 0.09 0.95 0.46 0.12 0.31 0.40 0.54 0.33 0.20 0.57 0.52 0.02 0.73 0.83 0.22 0.34 0.28 0.22 0.84 0.87 0.91 0.72 0.65 0.14 0.69 0.69 0.69 0.17 0.41 0.17 0.52 0.51 0.95 0.56 0.25 ]
[0.27 1.00 0.50 0.32 0.35 0.13 0.88 0.31 0.25 0.43 0.59 0.46 0.33 0.10 0.41 0.86 0.82 0.15 0.19 0.87 0.76 0.62 0.06 0.45 0.42 0.79 0.06 0.23 0.93 0.28 0.46 0.06 0.64 0.08 1.00 0.06 0.01 0.66 0.80 0.28 0.81 0.30 0.96 0.15 0.94 0.25 0.07 0.24 0.97 0.52 0.48 0.18 0.98 0.65 0.86 0.25 0.25 0.34 0.96 0.40 0.37 0.23 0.86 0.61 0.74 0.86 0.29 0.20 0.03 0.40 0.68 0.28 0.02 ]
[0.19 0.50 1.00 0.32 0.31 0.53 0.48 0.47 0.63 0.28 0.01 0.78 0.77 0.42 0.02 0.68 0.60 0.39 0.71 0.62 0.40 0.61 0.05 0.78 0.12 0.34 0.58 0.79 0.28 0.66 0.38 0.47 0.59 0.55 0.84 0.66 0.24 0.49 0.71 0.70 0.65 0.11 0.38 0.19 0.22 0.54 1.00 0.43 0.55 0.68 0.32 0.07 0.06 0.23 0.93 0.01 0.12 0.00 0.31 0.99 0.09 0.07 0.81 0.93 0.72 0.46 0.23 0.33 0.23 0.32 0.75 0.20 0.30 ]
[0.45 0.32 0.32 1.00 0.02 0.57 0.68 0.45 0.97 0.40 0.88 0.82 0.71 0.32 0.88 0.93 0.42 0.20 0.67 0.40 0.43 0.34 0.70 0.52 0.33 0.53 0.28 0.79 0.66 0.79 0.11 0.30 0.66 0.12 0.78 0.70 0.65 0.05 0.90 0.28 0.91 0.53 0.78 0.53 0.98 0.69 0.79 0.53 0.06 0.26 0.94 0.35 0.38 0.65 0.76 0.27 0.18 0.23 0.42 0.92 0.25 0.05 0.23 0.66 0.28 0.01 0.51 0.43 0.39 0.58 0.86 0.44 0.19 ]
[0.20 0.35 0.31 0.02 1.00 0.33 0.62 0.76 0.53 0.16 0.24 0.13 0.62 0.21 0.11 0.55 0.75 0.69 0.41 0.83 0.86 0.58 0.06 0.92 0.51 0.52 0.83 0.18 0.30 0.78 0.60 0.23 0.14 0.89 0.36 0.81 0.89 0.36 0.09 0.73 0.09 0.93 0.85 0.03 0.55 0.42 0.69 0.71 0.15 0.50 0.76 0.98 0.90 0.82 0.70 0.73 0.10 0.86 0.84 0.83 0.80 0.77 0.51 0.72 0.50 0.31 0.05 0.87 0.73 0.65 0.46 0.74 1.00 ]
[0.71 0.13 0.53 0.57 0.33 1.00 0.23 0.33 0.48 0.51 0.28 0.04 0.06 0.39 0.93 0.95 0.91 0.25 0.26 0.49 0.76 0.82 0.02 0.46 0.39 1.00 0.91 0.16 0.36 0.31 0.65 0.52 0.50 0.43 0.06 0.53 0.25 0.76 0.49 0.51 0.75 0.31 0.33 0.22 0.16 0.56 0.61 0.72 0.85 0.32 0.93 0.71 0.28 0.19 0.41 0.94 0.37 0.75 0.92 0.28 0.19 0.95 0.07 0.23 0.06 0.85 0.92 0.25 0.43 0.65 0.10 0.22 0.43 ]
[0.57 0.88 0.48 0.68 0.62 0.23 1.00 0.47 0.05 0.69 0.72 0.49 0.12 0.79 0.00 0.93 0.31 0.49 0.74 0.83 0.25 0.33 0.98 0.25 0.00 0.97 0.78 0.17 0.47 0.93 0.88 0.08 0.11 1.00 0.66 0.48 0.44 0.37 0.73 0.72 0.22 0.62 0.27 0.56 0.29 0.69 0.11 0.28 1.00 0.39 0.84 0.87 0.73 0.75 0.37 0.24 0.31 0.50 0.47 0.73 0.59 0.22 0.42 0.69 0.74 0.91 0.55 0.71 0.26 0.56 0.40 0.24 0.43 ]
[0.70 0.31 0.47 0.45 0.76 0.33 0.47 1.00 0.78 0.84 0.50 0.22 0.05 0.52 0.21 0.60 0.23 1.00 0.88 0.66 0.11 0.64 0.97 0.27 0.79 0.87 0.93 0.87 0.15 0.92 0.88 0.18 0.63 0.81 0.80 0.19 0.13 0.93 0.12 0.69 0.70 0.04 0.15 0.36 0.96 0.30 0.59 0.60 0.66 0.66 1.00 0.32 0.01 0.94 0.41 0.78 0.83 0.44 0.87 0.37 0.18 0.51 0.19 0.01 0.28 0.42 0.49 0.05 0.25 0.75 0.57 0.69 0.52 ]
[0.45 0.25 0.63 0.97 0.53 0.48 0.05 0.78 1.00 0.46 0.77 0.84 0.70 0.26 0.04 0.20 0.29 0.62 0.35 0.83 0.66 0.16 0.91 0.05 0.44 0.75 0.28 0.02 0.05 0.26 0.80 0.07 0.99 0.45 0.53 0.92 0.36 0.11 0.72 0.94 0.17 0.77 0.08 0.58 0.69 0.05 0.56 0.04 0.45 0.04 0.82 0.52 0.13 0.34 0.39 0.66 0.07 0.43 0.10 0.16 0.70 0.53 0.92 0.17 0.02 0.34 0.20 0.59 0.59 0.45 0.10 0.62 0.26 ]
[0.64 0.43 0.28 0.40 0.16 0.51 0.69 0.84 0.46 1.00 0.37 0.71 0.26 0.48 0.22 0.94 0.04 0.78 0.69 0.05 0.66 0.29 0.34 0.89 0.56 0.64 0.89 0.94 0.40 0.84 0.10 0.89 0.64 0.97 0.41 0.29 0.82 0.79 0.36 0.98 0.44 0.27 0.81 0.90 0.43 0.86 0.34 0.01 0.05 0.89 0.63 0.76 0.77 0.29 0.85 0.53 0.06 0.98 0.12 0.51 0.41 0.76 0.70 0.45 0.19 0.83 0.19 0.36 0.34 0.75 0.92 0.51 0.37 ]
