D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 71;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.62 0.58 0.23 0.43 0.27 0.50 0.86 0.22 1.00 0.13 0.12 0.30 0.75 0.99 0.91 0.21 0.20 0.93 0.29 0.82 0.03 0.20 0.68 0.48 0.13 0.70 0.25 0.09 0.43 0.12 0.60 0.86 0.37 0.28 0.29 0.35 0.12 0.36 0.87 0.31 0.81 0.71 0.27 0.32 0.44 0.44 0.09 0.32 0.23 0.66 0.14 0.74 0.38 0.14 0.09 0.11 0.01 0.62 0.71 0.90 0.33 0.12 0.42 0.06 0.96 0.65 0.14 0.69 0.69 0.76 ]
[0.62 1.00 0.37 0.48 0.88 0.48 0.35 0.31 0.63 0.73 0.12 0.79 0.41 0.11 0.84 0.01 0.19 0.23 0.29 0.68 0.47 0.51 0.24 0.05 0.47 0.11 0.38 0.49 0.22 0.74 0.79 0.01 0.38 0.84 0.30 0.62 0.44 0.16 0.98 0.53 0.21 0.23 0.80 0.19 0.43 0.66 0.50 0.46 0.48 0.20 0.38 0.76 0.61 0.92 0.04 0.10 0.63 0.42 0.63 0.70 0.64 0.91 0.78 0.81 0.21 0.88 0.38 0.36 0.05 0.64 0.43 ]
[0.58 0.37 1.00 0.03 0.18 0.39 0.59 0.37 0.61 0.60 0.56 0.89 0.37 0.52 0.22 0.03 0.76 0.21 0.47 0.73 0.96 0.26 0.05 0.05 0.77 0.08 0.53 0.92 0.68 0.21 0.81 0.43 0.01 0.25 0.43 0.34 0.77 0.91 0.12 0.26 0.56 0.51 0.88 0.85 0.31 0.38 0.51 0.58 0.27 0.42 0.92 0.78 0.82 0.66 0.56 0.71 0.04 0.09 0.54 0.78 0.61 0.91 0.88 0.69 0.35 0.17 0.31 0.29 0.63 0.42 0.33 ]
[0.23 0.48 0.03 1.00 0.62 0.38 0.90 0.17 0.21 0.88 0.13 0.26 0.38 0.93 0.78 0.06 0.38 0.55 0.76 0.87 0.04 0.84 0.12 0.26 0.75 0.18 0.35 0.42 0.38 0.75 0.87 0.41 0.93 0.72 0.30 0.89 0.84 0.68 0.61 0.45 0.14 0.09 0.18 0.53 0.24 0.84 0.57 0.59 0.67 0.91 0.82 0.46 0.08 0.49 0.19 0.58 0.60 0.05 0.23 0.02 0.51 0.94 0.45 0.17 0.06 0.58 0.87 0.93 0.50 0.38 0.16 ]
[0.43 0.88 0.18 0.62 1.00 0.78 0.21 0.88 0.65 0.38 0.33 0.18 0.36 0.72 0.53 0.74 0.87 0.56 0.64 0.20 0.90 0.49 0.14 0.37 0.24 0.99 0.50 0.91 0.73 0.14 0.90 0.99 0.20 0.35 0.04 0.16 0.56 0.63 0.02 0.76 0.90 0.66 0.39 0.09 0.76 0.29 0.89 0.02 0.63 0.53 0.05 0.31 0.62 0.31 0.09 0.28 0.53 0.65 0.06 0.79 0.63 0.65 0.74 0.60 0.18 0.20 0.42 0.63 0.91 0.24 0.62 ]
[0.27 0.48 0.39 0.38 0.78 1.00 0.89 0.68 0.82 0.90 0.81 0.23 0.47 0.38 0.31 0.12 0.33 0.04 0.43 0.85 0.55 0.84 0.58 0.92 0.77 0.01 0.11 0.78 0.17 0.07 0.02 0.83 0.01 0.38 0.80 0.66 0.19 0.85 0.21 0.52 0.29 0.08 0.57 0.02 0.83 0.70 0.54 0.55 0.60 0.27 0.08 0.16 0.15 0.21 0.22 0.32 0.48 0.28 0.86 0.61 0.39 0.87 0.19 0.28 0.21 0.85 0.59 0.09 0.52 0.50 0.64 ]
[0.50 0.35 0.59 0.90 0.21 0.89 1.00 0.75 0.40 0.57 0.83 0.84 0.27 0.22 0.68 0.49 0.72 0.75 0.57 0.04 0.60 0.61 0.95 0.97 0.75 0.62 0.09 0.28 0.01 0.09 0.49 0.70 0.41 0.53 0.88 0.15 0.41 0.83 0.75 0.17 0.09 0.88 0.05 0.14 0.82 0.59 0.46 0.94 0.61 0.47 0.24 0.30 0.72 0.90 0.82 0.76 0.47 0.84 0.20 0.70 0.90 0.03 0.28 0.92 0.33 0.99 0.05 0.33 0.54 0.54 0.25 ]
[0.86 0.31 0.37 0.17 0.88 0.68 0.75 1.00 0.84 0.42 0.99 0.14 0.96 0.69 0.99 0.27 0.03 0.91 0.15 0.88 0.69 0.57 0.93 0.81 0.74 0.86 0.78 0.84 0.32 0.13 0.64 0.62 0.14 0.98 0.71 0.26 0.16 0.22 0.72 0.95 0.11 0.69 0.99 0.25 0.54 0.70 0.63 0.50 0.91 0.36 0.63 0.28 0.19 0.97 0.63 0.98 0.74 0.63 0.34 0.61 0.60 0.74 0.68 0.60 0.90 0.73 0.93 0.95 0.44 0.88 0.42 ]
[0.22 0.63 0.61 0.21 0.65 0.82 0.40 0.84 1.00 0.03 0.00 0.89 0.52 0.66 0.05 0.96 0.90 0.19 0.02 0.71 0.86 0.76 0.10 0.90 0.70 0.83 0.52 0.04 0.93 0.16 0.02 0.59 0.35 0.05 0.21 0.51 0.15 0.22 0.48 0.68 0.68 0.65 0.83 0.54 0.79 0.29 0.42 0.03 0.80 0.15 0.08 0.71 0.07 0.28 0.51 0.57 0.85 0.14 0.83 0.56 0.21 0.18 0.23 0.47 0.54 0.58 0.10 0.24 0.75 0.91 0.44 ]
[1.00 0.73 0.60 0.88 0.38 0.90 0.57 0.42 0.03 1.00 0.41 0.13 0.03 0.57 0.24 0.93 0.74 0.56 0.90 0.38 0.75 0.84 0.33 0.34 0.20 0.13 0.34 0.22 0.70 0.97 0.87 0.42 0.28 0.15 0.56 0.83 0.03 0.17 0.42 0.40 0.04 0.82 0.76 0.75 0.41 0.29 0.70 0.01 0.53 0.56 0.85 0.92 0.35 0.33 0.68 0.36 0.72 0.72 0.14 0.44 0.23 0.30 0.07 0.82 0.93 0.52 0.54 0.53 0.17 0.19 0.75 ]
[0.13 0.12 0.56 0.13 0.33 0.81 0.83 0.99 0.00 0.41 1.00 0.25 0.62 0.15 0.67 0.52 0.21 0.06 0.84 0.76 0.18 0.44 0.21 0.49 0.22 0.08 0.93 0.52 0.72 0.89 0.08 0.14 0.80 0.61 0.38 0.80 0.55 0.52 0.64 0.27 0.37 0.40 0.34 0.96 0.61 0.64 0.34 0.78 0.10 0.96 0.99 0.14 0.57 0.59 0.38 0.16 0.17 0.68 0.08 0.84 0.15 0.90 0.25 0.04 0.97 0.01 0.77 0.35 0.22 0.73 0.62 ]
[0.12 0.79 0.89 0.26 0.18 0.23 0.84 0.14 0.89 0.13 0.25 1.00 0.52 0.30 0.48 0.10 0.72 0.70 0.17 0.63 0.64 0.69 0.46 0.81 0.63 0.97 0.23 0.47 0.06 0.54 0.15 0.47 0.99 0.83 0.83 0.28 0.17 0.08 0.67 0.68 0.01 0.61 0.56 0.81 0.47 0.28 0.32 0.53 0.05 0.06 0.86 0.27 0.06 0.88 0.59 0.97 0.65 0.87 0.36 0.52 0.08 0.91 0.92 1.00 0.57 0.78 0.32 0.07 0.08 0.83 0.48 ]
[0.30 0.41 0.37 0.38 0.36 0.47 0.27 0.96 0.52 0.03 0.62 0.52 1.00 0.45 0.98 0.66 0.90 0.61 0.14 0.84 0.39 0.24 0.65 0.33 0.34 0.28 0.26 0.28 0.86 0.83 0.83 0.39 0.94 0.04 0.08 0.42 0.81 0.22 0.07 0.03 0.74 0.21 0.52 0.47 1.00 0.77 0.78 0.76 0.40 0.72 0.65 0.58 0.53 0.52 0.82 0.56 0.03 0.80 0.17 0.02 0.27 0.80 0.27 0.74 0.61 0.76 0.19 0.07 0.00 0.05 0.19 ]
[0.75 0.11 0.52 0.93 0.72 0.38 0.22 0.69 0.66 0.57 0.15 0.30 0.45 1.00 0.56 0.80 0.20 0.41 0.14 0.21 0.55 0.63 0.29 0.84 0.41 0.14 0.08 0.09 0.49 0.99 0.93 0.55 0.03 0.33 0.76 0.59 0.34 0.02 0.73 0.05 0.49 0.45 0.85 0.12 0.53 1.00 0.15 0.64 0.45 0.36 0.06 0.91 0.87 0.72 0.38 0.93 0.78 0.97 0.58 0.05 0.41 0.29 0.35 0.34 0.13 0.57 0.83 0.81 0.14 0.01 0.59 ]
[0.99 0.84 0.22 0.78 0.53 0.31 0.68 0.99 0.05 0.24 0.67 0.48 0.98 0.56 1.00 0.29 0.60 0.77 0.14 0.39 0.78 0.12 0.36 0.88 0.97 0.19 0.63 0.11 0.60 0.74 0.79 0.68 0.66 0.64 0.74 0.19 0.34 0.29 0.56 0.21 0.12 0.87 0.31 0.05 0.62 0.30 0.71 0.23 0.76 0.25 0.19 0.03 0.15 0.31 0.42 0.15 0.46 0.24 0.53 0.28 0.54 0.47 0.28 0.72 0.61 0.83 0.34 0.63 0.95 0.49 0.08 ]
[0.91 0.01 0.03 0.06 0.74 0.12 0.49 0.27 0.96 0.93 0.52 0.10 0.66 0.80 0.29 1.00 0.85 0.88 0.85 0.03 0.79 0.04 0.77 0.98 0.04 0.72 0.62 0.31 0.66 0.91 0.51 0.91 0.75 0.87 0.99 0.97 0.07 0.87 0.18 0.76 0.66 0.02 0.07 0.97 0.38 0.28 0.60 0.55 0.80 0.88 0.50 0.61 0.44 0.60 0.27 0.28 0.23 0.94 0.89 0.00 0.24 0.75 0.48 0.42 0.48 0.85 0.60 0.41 0.96 0.84 0.39 ]
[0.21 0.19 0.76 0.38 0.87 0.33 0.72 0.03 0.90 0.74 0.21 0.72 0.90 0.20 0.60 0.85 1.00 0.54 0.57 0.59 0.43 0.42 0.15 0.31 0.36 0.53 0.70 0.96 0.36 0.03 0.93 0.95 0.84 0.43 0.18 0.29 0.34 0.41 0.62 0.93 0.20 0.18 0.37 0.28 0.15 0.42 0.29 0.84 0.79 0.57 0.01 0.90 0.07 0.10 0.83 0.57 0.59 0.39 0.03 0.32 0.70 1.00 0.77 0.65 0.27 0.65 0.56 0.17 0.30 0.71 0.98 ]
[0.20 0.23 0.21 0.55 0.56 0.04 0.75 0.91 0.19 0.56 0.06 0.70 0.61 0.41 0.77 0.88 0.54 1.00 0.26 0.45 0.88 0.68 0.26 0.38 0.68 0.16 0.51 0.09 0.61 0.16 0.39 0.45 0.15 0.73 0.34 0.92 0.93 0.65 0.27 0.86 0.61 0.29 0.59 0.47 0.69 0.03 0.73 0.32 0.31 0.36 0.01 0.09 0.27 0.43 0.19 0.14 0.08 0.54 0.50 0.60 0.10 0.16 0.68 0.70 0.18 0.73 0.89 0.79 0.12 0.10 0.07 ]
[0.93 0.29 0.47 0.76 0.64 0.43 0.57 0.15 0.02 0.90 0.84 0.17 0.14 0.14 0.14 0.85 0.57 0.26 1.00 0.76 0.95 0.49 0.78 0.35 0.75 0.44 0.86 0.62 0.37 0.89 0.84 0.26 0.82 0.07 1.00 0.81 0.46 0.29 0.97 0.74 0.58 0.18 0.60 0.27 0.41 0.24 0.02 0.48 0.94 0.53 0.64 0.48 0.90 0.25 0.39 0.93 0.99 0.21 0.07 0.00 0.24 0.25 0.25 0.86 0.06 0.30 0.99 0.95 0.44 0.85 0.50 ]
[0.29 0.68 0.73 0.87 0.20 0.85 0.04 0.88 0.71 0.38 0.76 0.63 0.84 0.21 0.39 0.03 0.59 0.45 0.76 1.00 0.39 0.66 0.47 0.59 0.05 0.67 0.54 0.24 0.46 0.90 0.85 0.67 0.04 0.46 0.24 0.18 0.26 0.59 0.24 0.66 0.53 0.12 0.39 0.24 0.60 0.89 0.90 0.97 0.82 0.61 0.61 0.77 0.33 0.24 0.67 0.39 0.00 0.34 0.87 0.81 0.20 0.54 0.53 0.43 0.51 0.59 0.80 0.08 0.37 0.81 0.15 ]
[0.82 0.47 0.96 0.04 0.90 0.55 0.60 0.69 0.86 0.75 0.18 0.64 0.39 0.55 0.78 0.79 0.43 0.88 0.95 0.39 1.00 0.41 0.26 0.87 0.45 0.29 0.17 0.30 0.73 0.00 0.46 0.07 0.87 0.15 0.60 0.29 0.11 0.59 0.69 0.94 0.60 0.38 0.43 0.78 0.47 0.63 0.34 0.99 0.41 0.84 0.44 0.66 0.21 1.00 0.56 0.40 0.71 0.77 0.58 0.40 0.42 0.72 0.04 0.67 0.66 0.74 0.79 0.40 0.39 0.32 0.61 ]
[0.03 0.51 0.26 0.84 0.49 0.84 0.61 0.57 0.76 0.84 0.44 0.69 0.24 0.63 0.12 0.04 0.42 0.68 0.49 0.66 0.41 1.00 0.71 0.59 0.60 0.92 0.47 0.70 0.94 0.87 0.31 0.76 0.61 0.71 0.99 0.93 0.79 0.78 0.09 0.15 0.28 0.02 0.69 0.37 0.37 0.99 0.67 0.82 0.69 0.41 0.84 0.66 0.65 0.04 0.80 0.19 0.62 0.13 0.73 0.18 0.25 0.81 0.22 0.29 0.44 0.03 0.32 0.03 0.40 0.73 0.14 ]
[0.20 0.24 0.05 0.12 0.14 0.58 0.95 0.93 0.10 0.33 0.21 0.46 0.65 0.29 0.36 0.77 0.15 0.26 0.78 0.47 0.26 0.71 1.00 0.49 0.51 0.16 0.35 0.87 0.76 0.24 0.54 0.02 0.79 0.11 0.19 0.80 0.74 0.75 0.62 0.74 0.85 0.10 0.61 0.61 0.02 0.97 0.08 0.21 0.95 0.33 0.17 0.84 0.86 0.72 0.64 0.18 0.90 0.54 0.75 0.51 0.48 0.27 0.97 0.01 0.63 0.14 0.49 0.08 0.75 0.11 0.68 ]
[0.68 0.05 0.05 0.26 0.37 0.92 0.97 0.81 0.90 0.34 0.49 0.81 0.33 0.84 0.88 0.98 0.31 0.38 0.35 0.59 0.87 0.59 0.49 1.00 0.93 0.27 0.79 0.18 0.99 0.85 0.74 0.92 0.51 0.74 0.09 0.54 0.33 0.89 0.34 0.04 0.28 0.31 0.74 0.55 0.22 0.50 0.78 0.87 0.53 0.07 0.78 0.10 0.51 0.96 0.58 0.90 0.16 0.54 0.78 0.13 0.08 0.27 0.08 0.05 1.00 0.22 0.96 0.81 0.82 0.38 0.40 ]
[0.48 0.47 0.77 0.75 0.24 0.77 0.75 0.74 0.70 0.20 0.22 0.63 0.34 0.41 0.97 0.04 0.36 0.68 0.75 0.05 0.45 0.60 0.51 0.93 1.00 0.76 0.88 0.85 0.89 0.71 0.60 0.98 0.53 0.22 0.53 0.60 0.94 0.40 0.39 0.92 0.63 0.43 0.06 0.88 0.07 0.11 0.24 0.58 0.74 0.82 0.67 0.18 0.85 0.25 0.33 0.21 0.84 0.70 0.61 0.51 0.30 0.53 0.43 0.09 0.53 0.36 0.67 0.67 0.85 0.28 0.09 ]
[0.13 0.11 0.08 0.18 0.99 0.01 0.62 0.86 0.83 0.13 0.08 0.97 0.28 0.14 0.19 0.72 0.53 0.16 0.44 0.67 0.29 0.92 0.16 0.27 0.76 1.00 0.11 0.70 0.59 0.80 0.54 0.06 0.61 0.58 0.15 0.78 0.59 0.51 0.78 0.65 0.97 0.68 0.46 0.23 0.82 0.76 0.69 0.95 0.67 0.06 0.16 0.08 0.73 1.00 0.12 0.29 0.15 0.76 0.56 0.37 0.62 0.17 0.95 0.29 0.60 0.48 0.11 0.82 0.85 0.15 0.19 ]
[0.70 0.38 0.53 0.35 0.50 0.11 0.09 0.78 0.52 0.34 0.93 0.23 0.26 0.08 0.63 0.62 0.70 0.51 0.86 0.54 0.17 0.47 0.35 0.79 0.88 0.11 1.00 0.60 0.58 0.42 0.09 0.19 0.43 0.27 0.43 0.36 0.32 0.38 0.20 0.03 0.99 0.69 0.17 0.89 0.33 0.12 0.13 0.51 0.07 0.68 0.23 0.44 0.84 0.41 0.54 0.47 0.92 0.36 0.65 0.79 0.19 0.97 0.71 0.96 0.53 0.32 0.82 0.11 0.18 0.87 0.34 ]
[0.25 0.49 0.92 0.42 0.91 0.78 0.28 0.84 0.04 0.22 0.52 0.47 0.28 0.09 0.11 0.31 0.96 0.09 0.62 0.24 0.30 0.70 0.87 0.18 0.85 0.70 0.60 1.00 0.21 0.55 0.21 0.97 0.20 0.56 0.56 0.29 0.06 0.46 0.80 0.53 0.23 0.66 0.88 0.84 0.21 0.85 0.26 0.21 0.31 0.82 0.69 0.35 0.69 0.22 0.41 0.39 0.86 0.69 0.35 0.94 0.13 0.48 0.58 0.62 0.19 0.81 0.94 0.95 0.82 0.17 0.77 ]
