D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 47;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.77 0.62 0.48 0.76 0.51 0.47 0.08 0.73 0.87 0.40 0.52 0.50 0.46 0.68 0.87 0.29 0.53 0.01 0.64 0.81 0.67 0.83 0.29 0.89 0.03 0.46 0.94 0.56 0.07 0.67 0.32 0.79 0.03 0.65 0.61 0.05 0.54 0.20 0.07 0.75 0.30 0.43 0.07 0.87 0.56 0.61 ]
[0.77 1.00 0.79 0.79 0.06 0.84 0.51 0.91 0.08 0.94 0.75 0.12 0.00 0.72 0.05 1.00 0.74 0.53 0.84 0.18 0.43 0.74 0.25 0.71 0.77 0.42 0.30 0.25 0.26 0.59 0.21 0.23 0.92 0.22 0.73 0.16 0.30 0.47 0.56 0.31 0.69 0.98 0.14 0.40 0.28 0.52 0.18 ]
[0.62 0.79 1.00 0.75 0.24 0.80 0.52 0.84 0.74 0.19 0.47 0.97 0.11 0.80 0.11 0.43 0.61 0.08 0.52 0.00 0.61 0.98 0.98 0.73 0.84 0.23 0.75 0.03 0.13 0.80 0.93 0.98 0.94 0.42 0.42 0.74 0.23 0.56 0.44 0.45 0.93 0.02 0.90 0.06 0.59 0.94 0.23 ]
[0.48 0.79 0.75 1.00 0.52 0.79 0.91 0.88 0.63 0.56 0.44 0.95 0.24 0.83 0.42 0.70 0.66 0.01 0.22 0.53 0.47 0.47 0.24 0.35 0.84 0.11 0.18 0.74 0.79 0.65 0.27 0.14 0.88 0.71 0.70 0.48 0.97 0.80 0.31 0.67 0.59 0.83 0.07 0.60 0.41 0.66 0.98 ]
[0.76 0.06 0.24 0.52 1.00 0.48 0.02 0.49 0.67 0.41 0.06 0.97 0.66 0.70 0.48 0.31 0.13 0.49 0.12 0.05 0.97 0.63 0.66 0.49 0.14 0.46 0.64 0.45 0.18 0.02 0.40 0.90 0.91 0.91 0.10 0.07 0.24 0.10 0.41 0.14 0.51 0.53 0.19 0.59 0.16 0.76 0.86 ]
[0.51 0.84 0.80 0.79 0.48 1.00 0.11 0.27 0.65 0.50 0.08 0.34 0.70 0.29 0.94 0.64 0.73 0.56 0.78 0.42 0.42 0.16 0.06 0.31 0.16 0.37 0.84 0.57 0.82 0.44 0.86 0.76 0.77 0.22 0.71 0.33 0.31 0.28 0.49 0.54 0.29 0.85 0.38 0.24 0.37 0.51 0.30 ]
[0.47 0.51 0.52 0.91 0.02 0.11 1.00 0.77 0.61 0.91 0.90 0.78 0.79 0.51 0.59 0.24 0.11 0.19 0.94 0.92 0.54 0.89 0.73 0.40 0.18 0.80 0.90 0.96 0.39 0.75 0.37 0.62 0.14 0.80 0.76 0.79 0.63 0.18 0.56 0.85 0.46 0.74 0.57 0.01 0.16 0.55 0.10 ]
[0.08 0.91 0.84 0.88 0.49 0.27 0.77 1.00 0.23 0.38 0.30 0.92 0.06 0.27 0.90 0.55 0.55 0.20 0.42 0.87 0.02 0.36 0.24 0.03 0.92 0.96 0.18 0.17 0.05 0.32 0.20 0.13 0.27 0.17 0.18 0.63 0.96 0.10 0.12 0.20 0.70 0.07 0.27 0.07 0.50 0.88 0.72 ]
[0.73 0.08 0.74 0.63 0.67 0.65 0.61 0.23 1.00 0.22 0.28 0.39 0.99 0.62 0.40 0.33 0.45 0.50 0.44 0.90 0.42 0.28 0.79 0.57 0.71 0.58 0.89 0.98 0.70 0.61 0.02 0.45 0.44 0.57 0.77 0.03 0.94 0.92 0.43 0.29 0.69 0.22 0.68 0.63 0.10 0.38 0.68 ]
[0.87 0.94 0.19 0.56 0.41 0.50 0.91 0.38 0.22 1.00 0.89 0.15 0.87 0.52 0.15 0.48 0.40 0.40 0.25 0.23 0.54 0.02 0.79 0.78 0.96 0.84 0.43 0.85 0.75 0.68 0.90 0.46 0.65 0.33 0.94 0.06 0.27 0.74 0.20 0.56 0.98 0.73 0.44 0.20 0.80 0.11 0.71 ]
