D = 4;
n = [ 5 5 5 5 ];
N = 80;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.31 0.40 0.21 0.17 0.04 0.95 0.36 0.81 0.66 0.10 0.47 0.21 0.44 0.67 0.76 0.31 0.61 0.29 0.43 0.16 0.78 0.73 0.74 0.00 0.44 0.67 0.69 0.66 0.20 0.29 0.00 0.70 0.92 0.46 0.85 0.68 0.32 0.74 0.12 0.62 0.74 0.04 0.50 0.09 0.14 0.21 0.74 0.22 0.11 0.94 0.83 0.64 0.08 0.24 0.26 0.91 0.11 0.33 0.12 0.59 0.32 0.15 0.15 0.50 0.69 0.79 0.78 0.99 0.35 0.13 0.80 0.79 0.76 0.58 0.83 0.37 0.06 0.41 0.77 ]
[0.31 1.00 0.21 0.51 0.49 0.15 0.43 0.74 0.81 0.81 0.60 0.70 0.92 0.23 0.28 0.89 0.61 0.65 0.58 0.59 0.16 0.74 0.63 0.97 0.36 0.67 0.15 0.85 0.66 0.89 0.23 0.01 0.89 0.57 0.12 0.51 0.72 0.27 0.46 0.57 0.30 0.59 0.42 0.75 0.76 0.64 0.21 0.49 0.77 0.32 0.21 0.19 0.38 0.51 0.57 0.95 0.32 0.00 0.54 0.26 0.28 0.01 0.28 0.63 0.07 0.04 0.46 0.27 0.07 0.63 0.23 0.71 0.37 0.67 0.51 0.35 0.68 0.42 0.27 0.95 ]
[0.40 0.21 1.00 0.32 0.37 0.32 0.00 0.56 0.23 0.76 0.03 0.69 0.66 0.13 0.65 0.25 0.31 0.95 0.12 0.38 0.21 0.92 0.14 0.72 0.22 0.10 0.91 0.81 0.68 0.14 0.57 0.41 0.56 0.43 0.21 0.38 0.53 0.28 0.74 0.74 0.19 0.91 0.52 0.46 0.64 0.27 0.98 0.76 0.28 0.13 0.81 0.98 0.11 0.17 0.36 0.77 0.80 0.39 0.99 0.85 0.10 0.09 0.12 0.30 0.00 0.52 0.29 0.68 0.39 0.02 0.25 0.14 0.15 0.15 0.26 0.94 0.18 0.66 0.18 0.54 ]
[0.21 0.51 0.32 1.00 0.51 0.23 0.31 0.24 0.15 0.78 0.89 0.92 0.20 0.22 0.34 0.88 0.75 0.10 0.10 0.89 0.37 0.90 0.47 0.16 0.58 0.61 0.23 0.97 0.05 0.37 0.39 0.39 0.34 0.79 0.74 0.84 0.18 0.16 0.20 0.67 0.08 0.35 0.70 0.37 0.29 0.53 0.65 0.29 0.99 0.03 0.87 0.21 0.04 0.84 0.40 0.24 0.05 0.60 0.11 0.53 0.70 0.34 0.84 0.27 0.26 0.62 0.54 0.47 0.08 0.31 0.95 0.79 0.79 0.19 0.38 0.11 0.43 0.46 0.99 0.21 ]
[0.17 0.49 0.37 0.51 1.00 0.27 0.89 0.10 0.34 0.87 0.65 0.72 0.12 0.27 0.24 0.99 0.34 0.07 0.30 0.35 0.69 0.98 0.70 0.02 0.66 0.28 0.40 0.48 0.67 0.74 0.44 0.71 0.71 0.14 0.36 0.87 0.97 0.46 0.74 0.95 0.41 0.36 0.03 0.92 0.81 0.47 0.09 0.52 0.67 0.12 0.35 0.71 0.49 0.85 0.98 0.63 0.57 0.99 0.74 0.08 0.60 0.06 0.03 0.08 0.21 0.46 0.92 0.20 0.78 0.13 0.92 0.87 0.80 0.61 0.26 0.70 0.92 0.39 0.32 0.87 ]
[0.04 0.15 0.32 0.23 0.27 1.00 0.26 0.90 0.52 0.56 0.81 0.85 0.32 0.17 0.14 0.33 0.54 0.67 0.38 0.51 0.02 0.11 0.17 0.91 0.92 0.58 0.75 0.48 0.20 0.76 0.21 0.04 0.23 0.31 0.58 0.49 0.61 0.21 0.61 0.24 0.23 0.34 0.29 0.25 0.98 0.68 0.98 0.07 0.91 0.71 0.68 0.08 0.98 0.98 0.69 0.86 0.96 0.49 0.58 0.68 0.51 0.14 0.46 0.59 0.88 0.92 0.94 0.82 0.47 0.67 0.52 0.17 0.45 0.63 0.25 0.18 0.60 0.38 0.81 0.85 ]
[0.95 0.43 0.00 0.31 0.89 0.26 1.00 0.46 0.53 0.69 0.63 0.96 0.97 0.57 0.24 0.87 0.13 0.72 0.28 0.33 0.79 0.81 0.79 0.13 0.60 0.89 0.89 0.83 0.65 0.64 0.65 0.06 0.98 0.83 0.09 0.60 0.21 0.75 0.12 0.88 0.71 0.30 0.52 0.95 0.26 0.86 0.97 0.15 0.70 0.23 0.11 0.01 0.15 0.45 0.27 0.35 0.35 0.65 0.09 0.60 0.24 0.87 0.68 0.63 0.10 0.33 0.88 0.01 0.10 0.79 0.60 0.66 0.21 0.64 0.81 0.84 0.73 0.60 0.83 0.28 ]
[0.36 0.74 0.56 0.24 0.10 0.90 0.46 1.00 0.36 0.89 0.14 0.31 0.45 0.39 0.91 0.15 0.11 0.48 0.68 0.69 0.94 0.22 0.39 0.48 0.49 0.33 0.03 0.31 0.27 0.28 0.65 0.20 0.92 0.84 0.66 0.26 0.45 0.78 0.75 0.14 0.51 0.83 0.70 0.61 0.44 0.42 0.47 0.14 0.34 0.66 0.94 0.17 0.74 0.21 0.27 0.04 0.76 0.74 0.49 0.92 0.50 0.75 0.94 0.95 0.58 0.38 0.89 0.06 0.71 0.50 0.97 0.36 0.17 0.95 0.61 0.48 0.76 0.73 0.27 0.11 ]
[0.81 0.81 0.23 0.15 0.34 0.52 0.53 0.36 1.00 0.17 0.59 0.27 0.25 0.33 0.15 0.69 0.65 0.12 0.54 0.77 0.29 0.91 0.06 0.46 0.71 0.19 0.60 0.01 0.44 0.87 0.91 0.26 0.82 0.25 0.40 0.76 0.13 0.31 0.19 0.27 0.12 0.04 0.73 0.65 0.24 0.62 0.86 0.75 0.06 0.85 0.74 0.40 0.92 0.28 0.59 0.26 0.37 0.53 0.19 0.49 0.89 0.62 0.91 0.73 0.90 0.61 0.06 0.26 0.33 0.69 0.69 0.30 0.78 0.89 0.33 0.83 0.70 0.24 1.00 0.96 ]
[0.66 0.81 0.76 0.78 0.87 0.56 0.69 0.89 0.17 1.00 0.27 0.90 0.86 0.06 0.36 0.68 0.51 0.81 0.65 0.75 0.07 0.34 0.85 0.72 0.13 0.38 0.35 0.66 0.42 1.00 0.52 0.10 0.69 0.73 0.19 0.12 0.92 0.01 0.79 0.33 0.06 0.65 0.19 0.65 0.90 0.53 0.27 0.77 0.64 0.74 0.88 0.03 0.14 0.28 0.06 0.00 0.50 0.31 0.38 0.48 0.97 0.76 0.25 0.29 0.09 0.69 0.04 0.95 0.47 0.91 0.84 0.75 0.17 0.79 0.40 0.07 0.74 0.30 0.80 0.16 ]
