D = 2;
n = [ 2 2 ];
N = 38;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.12 0.29 0.65 0.89 0.78 0.31 0.43 0.52 0.39 0.96 0.28 0.89 0.34 0.29 0.65 0.75 0.78 0.24 0.97 0.61 0.70 0.52 0.91 0.79 0.82 0.38 0.42 0.82 0.87 0.25 0.85 0.82 0.63 0.37 0.74 0.73 0.61 ]
[0.12 1.00 0.61 0.02 0.88 0.59 0.54 0.67 0.51 0.02 0.62 0.51 0.37 0.21 0.44 0.59 0.93 0.59 0.80 0.80 0.82 0.01 0.33 1.00 0.27 0.50 0.72 0.92 0.58 0.81 0.17 0.37 0.62 0.49 0.44 0.67 0.59 0.35 ]
[0.29 0.61 1.00 0.41 0.73 0.33 0.88 0.85 0.83 0.57 0.80 0.80 0.46 0.56 0.13 0.22 0.60 0.81 0.50 0.50 0.86 0.71 0.69 0.07 0.10 0.87 0.85 0.54 0.70 0.91 0.96 0.28 0.35 0.09 0.56 0.13 0.41 0.63 ]
[0.65 0.02 0.41 1.00 0.57 0.45 0.51 0.79 0.14 0.70 0.75 0.87 0.51 0.48 0.79 0.05 0.01 0.02 0.83 0.95 0.22 0.91 0.76 0.58 0.45 0.12 0.29 0.19 0.92 0.04 0.74 0.74 0.06 0.64 0.84 0.69 0.90 0.30 ]
[0.89 0.88 0.73 0.57 1.00 0.41 0.42 0.14 0.68 0.56 0.47 0.17 0.72 0.03 0.61 0.98 0.39 0.36 0.57 0.31 0.93 0.14 0.47 0.82 0.44 0.51 0.89 0.20 0.49 0.97 0.93 0.78 0.82 0.84 0.95 0.10 0.67 0.64 ]
[0.78 0.59 0.33 0.45 0.41 1.00 0.68 0.94 0.76 0.84 0.75 0.83 0.21 0.13 0.15 0.72 0.54 0.64 0.08 0.21 0.49 0.66 0.43 0.20 0.34 0.92 0.37 0.35 0.50 0.11 0.95 0.18 0.57 0.42 0.96 0.32 0.77 0.44 ]
[0.31 0.54 0.88 0.51 0.42 0.68 1.00 0.46 0.11 0.04 0.75 0.63 0.58 0.57 0.66 0.47 0.18 0.53 0.95 0.35 0.08 0.25 0.04 0.99 0.75 0.29 0.92 0.50 0.24 0.90 0.59 0.45 0.72 0.62 0.87 0.95 0.13 0.60 ]
[0.43 0.67 0.85 0.79 0.14 0.94 0.46 1.00 0.35 0.83 0.57 0.42 0.01 0.66 0.12 0.36 0.31 0.55 0.50 0.99 0.54 0.27 0.54 0.76 0.14 0.40 0.84 0.23 0.47 0.42 0.84 0.06 0.94 0.84 0.12 0.73 0.10 0.63 ]
[0.52 0.51 0.83 0.14 0.68 0.76 0.11 0.35 1.00 0.98 0.72 0.43 0.18 0.99 0.81 0.33 0.31 0.15 0.43 0.56 0.75 0.30 0.21 0.66 0.00 0.02 0.03 0.02 0.91 0.86 0.02 0.33 0.66 0.63 0.59 0.35 0.42 0.23 ]
[0.39 0.02 0.57 0.70 0.56 0.84 0.04 0.83 0.98 1.00 0.19 0.41 0.42 0.33 0.44 0.16 0.06 0.33 0.01 0.80 0.37 0.18 0.70 0.83 0.23 0.52 0.08 0.22 0.18 0.77 0.32 0.99 0.28 0.17 0.10 0.97 0.64 0.26 ]
[0.96 0.62 0.80 0.75 0.47 0.75 0.75 0.57 0.72 0.19 1.00 0.73 0.26 0.56 0.21 0.88 0.78 0.76 0.06 0.27 0.31 0.63 0.57 0.23 0.73 0.01 0.57 0.59 0.82 0.07 0.90 0.08 0.84 0.52 0.40 0.02 0.74 0.11 ]
[0.28 0.51 0.80 0.87 0.17 0.83 0.63 0.42 0.43 0.41 0.73 1.00 0.38 0.47 0.09 0.74 0.75 0.75 0.86 0.87 0.73 0.34 0.92 0.79 0.23 0.04 0.83 0.54 0.50 0.25 0.72 0.35 0.34 0.74 0.63 0.52 0.79 0.98 ]
[0.89 0.37 0.46 0.51 0.72 0.21 0.58 0.01 0.18 0.42 0.26 0.38 1.00 0.17 0.79 0.31 0.24 0.86 0.52 0.13 0.38 0.58 0.74 0.83 0.42 0.24 0.87 0.19 0.46 0.57 0.17 0.10 0.89 0.16 0.16 0.13 0.06 0.45 ]
[0.34 0.21 0.56 0.48 0.03 0.13 0.57 0.66 0.99 0.33 0.56 0.47 0.17 1.00 0.82 0.07 0.24 0.47 0.33 0.44 0.69 0.36 0.50 0.21 0.16 0.61 0.31 0.97 0.48 0.00 0.25 0.40 0.99 0.34 0.41 0.28 0.62 0.84 ]
[0.29 0.44 0.13 0.79 0.61 0.15 0.66 0.12 0.81 0.44 0.21 0.09 0.79 0.82 1.00 0.87 0.65 0.92 0.27 0.40 0.30 0.66 0.54 0.67 0.27 0.91 0.77 0.82 0.73 0.25 0.41 0.40 0.28 0.86 0.30 0.88 0.44 0.81 ]
[0.65 0.59 0.22 0.05 0.98 0.72 0.47 0.36 0.33 0.16 0.88 0.74 0.31 0.07 0.87 1.00 0.44 0.67 0.95 0.02 0.63 0.81 0.79 0.73 0.58 0.55 0.60 0.84 0.73 0.44 0.45 0.14 0.46 0.40 0.84 0.13 0.15 0.13 ]
[0.75 0.93 0.60 0.01 0.39 0.54 0.18 0.31 0.31 0.06 0.78 0.75 0.24 0.24 0.65 0.44 1.00 0.55 0.40 0.33 0.73 0.23 0.09 0.46 0.85 0.43 0.99 0.89 0.55 0.91 0.65 0.41 0.99 0.90 0.22 0.34 0.45 0.45 ]
[0.78 0.59 0.81 0.02 0.36 0.64 0.53 0.55 0.15 0.33 0.76 0.75 0.86 0.47 0.92 0.67 0.55 1.00 0.92 0.44 0.47 0.93 0.28 0.58 0.08 0.14 0.83 0.80 0.65 0.90 0.50 0.33 0.71 0.63 0.87 0.62 0.74 0.63 ]
