D = 4;
n = [ 2 2 2 2 ];
N = 65;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.50 0.62 0.07 0.14 0.52 0.38 0.23 0.65 0.67 0.61 0.48 0.78 0.17 0.15 0.38 0.05 0.33 0.84 0.14 0.30 0.20 0.69 0.80 0.60 0.68 1.00 0.52 0.79 0.93 0.15 0.08 0.01 0.49 0.08 0.32 0.87 0.48 0.83 0.15 0.14 0.27 0.16 0.12 0.45 0.69 0.20 0.16 0.44 0.32 0.59 0.06 0.85 0.83 0.07 0.83 0.33 0.06 0.98 0.79 0.28 0.09 0.15 0.02 0.83 ]
[0.50 1.00 0.26 0.10 0.96 0.35 0.93 0.30 0.31 0.09 0.11 0.68 0.57 0.52 0.43 0.40 0.46 0.37 0.26 0.26 0.94 0.36 0.11 0.07 0.51 0.40 0.56 0.26 0.03 0.55 0.26 0.25 0.22 0.92 0.05 0.19 0.51 0.65 0.09 0.32 0.10 0.25 0.57 0.85 0.15 0.21 0.78 0.32 0.40 0.36 0.25 0.74 0.12 0.86 0.94 0.47 0.20 0.17 0.21 0.39 0.22 0.93 0.57 0.13 0.54 ]
[0.62 0.26 1.00 0.32 0.11 0.42 0.53 0.12 0.96 0.61 0.47 0.55 0.88 0.38 0.50 0.00 0.53 0.09 0.40 0.63 0.56 0.60 0.16 0.62 0.32 0.48 0.21 0.86 0.16 0.93 0.97 0.42 0.23 0.52 0.51 0.32 0.80 0.46 0.37 0.50 0.14 0.71 0.77 0.04 0.09 0.68 0.03 0.53 0.21 0.04 0.71 0.64 0.71 0.16 0.01 0.12 0.69 0.54 0.93 0.37 0.57 0.78 0.27 0.88 0.27 ]
[0.07 0.10 0.32 1.00 0.64 0.46 0.31 0.40 0.76 0.92 0.15 0.42 0.96 0.84 0.41 0.55 0.15 0.58 0.76 0.72 0.97 0.92 0.15 0.40 0.77 0.63 0.23 0.89 0.92 0.20 0.57 0.49 0.23 0.35 0.88 0.33 0.80 0.09 0.44 0.52 0.42 0.36 0.00 0.84 0.32 0.75 0.14 0.27 0.81 0.95 0.32 0.98 0.17 0.01 0.88 0.50 0.17 0.32 0.60 0.92 0.05 0.21 0.98 0.31 0.70 ]
[0.14 0.96 0.11 0.64 1.00 0.70 0.69 0.73 0.28 0.43 0.85 0.56 0.43 0.04 0.25 0.18 0.28 0.77 0.02 0.09 0.98 0.42 0.43 0.51 0.59 0.50 0.61 0.67 0.89 0.56 0.88 0.61 0.86 0.72 0.57 0.92 0.33 0.72 0.05 0.83 0.07 0.52 0.66 0.04 0.07 0.51 0.20 0.30 0.64 0.55 0.08 0.97 0.52 0.84 0.90 0.55 1.00 0.23 0.00 0.53 0.42 0.66 0.56 0.13 0.47 ]
[0.52 0.35 0.42 0.46 0.70 1.00 0.34 0.44 0.88 0.68 0.70 0.24 0.25 0.85 0.27 0.95 0.29 0.93 0.90 0.79 0.72 0.74 0.20 0.54 0.39 0.35 0.18 0.91 0.58 0.30 0.71 0.16 0.63 0.93 0.14 0.64 0.10 0.72 0.73 0.32 0.91 0.13 0.50 0.53 0.94 0.37 0.59 0.35 0.39 0.93 0.00 0.64 0.12 0.47 0.42 0.48 0.61 0.29 0.85 1.00 0.19 0.29 0.99 0.79 0.61 ]
[0.38 0.93 0.53 0.31 0.69 0.34 1.00 0.79 0.30 0.59 0.95 0.93 0.48 0.49 0.90 0.25 0.21 0.90 0.73 0.75 0.87 0.27 0.05 0.23 0.88 0.44 0.46 0.73 0.44 0.44 0.28 0.12 0.62 0.69 0.96 0.84 0.10 0.77 0.89 0.29 0.12 0.67 0.87 0.72 0.26 0.79 0.45 0.80 0.17 0.68 0.08 0.99 0.59 0.07 0.12 0.99 0.40 0.99 0.55 0.53 0.16 0.10 0.60 0.51 0.54 ]
[0.23 0.30 0.12 0.40 0.73 0.44 0.79 1.00 0.95 0.54 0.95 0.11 0.36 0.60 0.84 0.22 0.22 0.58 0.17 0.08 0.81 0.97 0.00 0.28 0.38 0.07 0.07 0.11 0.78 0.34 0.45 0.70 0.23 0.92 0.29 0.30 0.01 0.40 0.93 0.85 0.29 0.10 0.86 0.27 0.76 0.14 0.91 0.96 0.08 0.56 0.29 0.70 0.04 0.09 0.68 0.16 0.79 0.19 0.53 0.76 0.16 0.83 0.46 0.99 0.66 ]
[0.65 0.31 0.96 0.76 0.28 0.88 0.30 0.95 1.00 0.23 0.17 0.71 0.00 0.42 0.73 0.61 0.54 0.44 0.94 0.67 0.25 0.57 0.00 0.94 0.73 0.98 0.35 0.48 0.27 0.23 0.29 0.36 0.63 0.37 0.16 0.23 0.22 0.52 0.16 0.65 0.19 0.45 0.14 0.82 0.74 0.88 0.64 0.68 0.64 0.28 0.78 0.39 0.34 0.31 0.13 0.84 0.67 0.01 0.85 0.29 0.04 0.33 0.75 0.27 0.37 ]
[0.67 0.09 0.61 0.92 0.43 0.68 0.59 0.54 0.23 1.00 0.86 0.68 0.04 0.53 0.26 0.73 0.71 0.48 0.80 0.01 0.59 0.99 0.96 0.51 0.30 0.06 0.52 0.63 0.11 0.88 0.50 0.01 0.32 0.52 0.64 0.61 0.03 0.95 0.16 0.77 0.20 0.12 0.68 0.67 0.82 0.54 0.16 0.45 0.04 0.92 0.30 0.25 0.26 0.72 0.87 0.26 0.60 0.16 0.21 0.09 0.68 0.64 0.39 0.67 0.61 ]
