D = 6;
n = [ 2 2 2 2 2 2 ];
N = 35;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.83 0.59 0.61 0.61 0.58 0.19 0.31 0.84 0.02 0.73 0.31 0.61 0.57 0.08 0.91 0.50 0.88 0.66 0.81 0.84 0.70 0.44 0.89 0.37 0.79 0.91 0.43 0.61 0.83 0.24 0.81 0.31 0.74 0.01 ]
[0.83 1.00 0.81 0.19 0.54 0.04 0.66 0.17 0.05 0.47 0.88 0.29 0.40 0.90 0.13 0.67 0.52 0.46 0.02 0.17 0.18 0.11 0.60 0.64 0.07 0.20 0.68 0.89 0.44 0.12 0.37 0.23 0.93 0.60 0.27 ]
[0.59 0.81 1.00 0.83 0.11 0.45 0.71 0.74 0.64 0.63 0.24 0.02 0.09 0.08 0.41 0.35 0.06 0.73 0.06 0.28 0.60 0.94 0.48 0.89 0.81 0.28 0.60 0.87 0.81 0.12 0.14 0.42 0.25 0.83 0.45 ]
[0.61 0.19 0.83 1.00 0.13 0.65 0.72 0.76 0.75 0.04 0.45 0.70 0.93 0.12 0.83 0.80 0.37 0.82 0.36 0.63 1.00 0.82 0.26 0.47 0.35 0.20 0.24 0.83 0.29 0.39 0.47 0.33 0.71 0.65 0.72 ]
[0.61 0.54 0.11 0.13 1.00 0.25 0.29 0.33 0.15 0.44 0.62 0.62 0.82 0.62 0.58 0.90 0.21 0.96 0.69 0.18 0.18 0.73 0.73 0.41 0.94 0.83 0.98 0.85 0.43 0.08 0.44 0.61 0.79 0.23 0.21 ]
[0.58 0.04 0.45 0.65 0.25 1.00 0.73 0.23 0.33 0.13 0.20 0.78 0.85 0.53 0.23 0.30 0.35 0.83 0.52 0.23 0.08 0.47 0.49 0.61 0.23 0.84 0.98 0.20 0.55 0.90 0.64 0.59 0.72 0.72 0.87 ]
[0.19 0.66 0.71 0.72 0.29 0.73 1.00 0.30 0.53 0.82 0.86 0.25 0.56 0.68 0.78 0.84 0.24 0.16 0.66 0.35 0.71 0.83 0.55 0.94 0.92 0.20 0.23 0.71 0.17 0.64 0.30 0.21 0.91 0.37 0.63 ]
[0.31 0.17 0.74 0.76 0.33 0.23 0.30 1.00 0.38 0.57 0.23 0.90 0.77 0.99 0.37 0.98 0.35 0.60 0.10 0.08 0.50 0.86 0.54 0.48 0.79 0.16 0.76 0.91 0.33 0.72 0.05 0.81 0.54 1.00 0.59 ]
[0.84 0.05 0.64 0.75 0.15 0.33 0.53 0.38 1.00 0.07 0.44 0.12 0.79 0.47 0.62 0.97 0.94 0.79 0.58 0.15 0.49 0.79 0.49 0.06 0.05 0.62 0.31 0.51 0.08 0.59 0.48 0.31 0.45 0.95 0.87 ]
[0.02 0.47 0.63 0.04 0.44 0.13 0.82 0.57 0.07 1.00 0.17 0.64 0.38 0.89 0.01 0.65 0.17 0.73 0.54 0.36 0.72 0.72 0.45 0.83 0.24 0.43 0.01 0.64 0.67 0.08 0.65 0.56 0.41 0.15 0.48 ]
