D = 4;
n = [ 2 2 2 2 ];
N = 71;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.44 0.10 0.46 0.43 0.15 0.27 0.77 0.63 0.37 0.80 0.37 0.85 0.80 0.51 0.53 0.78 0.60 0.04 0.42 0.66 0.13 0.61 0.54 0.03 0.01 0.91 0.15 0.25 0.21 0.51 0.90 0.52 0.98 0.30 0.89 0.86 0.58 0.26 0.28 0.20 0.59 0.69 0.21 0.01 0.73 0.43 0.82 0.76 0.80 0.99 0.33 0.98 0.35 0.85 0.93 0.94 0.07 0.06 0.51 0.87 0.18 0.55 0.05 0.50 0.58 0.44 0.45 0.20 0.81 0.77 ]
[0.44 1.00 0.03 0.30 0.01 0.90 0.48 0.98 0.36 0.54 0.52 0.95 0.11 0.23 0.24 0.36 0.74 0.22 0.59 0.76 0.31 0.48 0.72 0.47 0.19 0.94 0.96 0.91 0.97 0.88 0.32 0.37 0.64 0.83 0.43 0.36 0.81 0.64 0.88 0.59 0.13 0.33 0.36 0.97 0.74 0.40 0.22 0.22 0.00 0.04 0.76 0.19 0.85 0.12 0.96 0.22 0.12 0.14 0.86 0.28 0.56 0.01 0.35 0.75 0.26 0.08 0.77 0.18 0.30 0.72 0.99 ]
[0.10 0.03 1.00 0.72 0.28 0.25 0.04 0.01 0.75 0.83 0.33 0.60 0.89 0.30 0.02 0.62 0.02 0.76 0.15 0.75 0.47 0.85 0.48 0.60 0.33 0.10 0.73 0.26 0.29 0.21 0.73 0.72 0.24 0.87 0.54 0.98 0.79 0.93 0.74 0.15 0.38 0.20 0.24 0.65 0.17 0.87 0.88 0.99 0.60 0.65 0.92 0.76 0.17 0.81 0.57 0.85 0.88 0.14 0.20 0.07 0.40 0.12 0.28 0.01 0.41 0.65 0.37 0.11 0.22 0.65 0.13 ]
[0.46 0.30 0.72 1.00 0.10 0.49 0.37 0.55 0.87 0.13 0.25 0.97 0.86 0.79 0.12 0.98 1.00 0.37 0.62 0.34 0.39 0.26 0.27 0.66 0.49 0.79 0.16 0.47 0.85 0.92 0.36 0.91 0.02 0.18 0.96 0.13 0.46 0.47 0.39 0.54 0.53 1.00 0.67 0.16 0.87 0.69 0.48 0.51 0.69 0.94 0.61 0.92 0.04 0.67 0.61 0.54 0.31 0.31 0.75 0.28 0.40 0.87 0.88 0.73 0.64 0.91 0.94 0.61 0.62 0.83 0.32 ]
[0.43 0.01 0.28 0.10 1.00 0.39 0.01 0.87 0.48 0.69 0.27 0.75 0.39 0.60 0.94 0.95 0.53 0.78 0.86 0.93 0.74 0.60 0.63 0.54 0.69 0.78 0.77 0.99 0.55 0.53 0.41 0.90 0.14 0.48 0.84 0.10 0.21 0.18 0.77 0.63 0.30 0.74 0.82 0.23 0.81 0.57 0.18 0.22 0.25 0.43 0.37 0.11 0.65 0.37 0.25 0.88 0.52 0.78 0.78 0.12 0.18 0.07 0.82 0.30 0.58 0.07 0.73 0.29 0.10 0.59 0.06 ]
[0.15 0.90 0.25 0.49 0.39 1.00 0.34 0.52 0.89 0.14 0.99 0.69 0.62 1.00 0.74 0.46 0.74 0.92 0.23 0.91 0.90 0.59 0.86 0.84 0.56 0.00 0.49 1.00 0.63 0.99 0.56 0.11 0.97 0.29 0.53 0.06 0.76 0.80 0.84 0.92 0.24 0.48 0.21 0.67 0.04 0.76 0.79 0.50 0.77 0.61 0.06 0.21 0.40 0.02 0.34 0.49 0.79 0.31 0.30 0.65 0.06 0.24 0.43 0.96 0.00 0.65 0.48 0.27 0.64 0.46 0.57 ]
[0.27 0.48 0.04 0.37 0.01 0.34 1.00 0.48 0.25 0.08 0.94 0.61 0.23 0.18 0.02 0.01 0.78 0.07 0.32 0.84 0.12 0.17 0.18 0.29 0.08 0.71 0.75 0.65 0.95 0.99 0.64 0.88 0.23 0.97 0.18 0.71 0.59 0.52 0.66 0.49 0.35 0.21 0.82 0.35 0.06 0.22 0.19 0.13 0.96 0.73 0.89 0.52 0.82 0.73 0.20 0.60 0.57 0.13 0.08 0.36 0.84 0.54 0.61 0.81 0.79 0.55 0.47 0.75 0.45 0.86 0.41 ]
[0.77 0.98 0.01 0.55 0.87 0.52 0.48 1.00 0.42 0.46 0.63 0.36 0.68 0.44 0.05 0.21 0.35 0.35 0.02 0.34 0.23 0.59 0.19 0.59 0.60 0.14 0.93 0.04 0.60 1.00 0.52 0.10 0.35 0.51 0.82 0.90 0.10 0.93 0.50 0.98 0.55 0.06 0.38 0.75 0.43 0.16 0.89 0.67 0.47 0.88 0.72 0.67 0.24 0.53 0.32 0.71 0.95 0.10 0.79 0.01 0.72 0.12 0.35 0.31 0.16 0.23 0.07 0.17 0.96 0.00 0.08 ]
[0.63 0.36 0.75 0.87 0.48 0.89 0.25 0.42 1.00 0.58 0.47 0.56 0.87 0.59 0.05 0.03 0.01 0.11 0.69 0.71 0.90 0.53 0.49 0.03 0.67 0.24 0.08 0.97 0.52 0.69 0.69 0.54 0.64 0.11 0.10 0.76 0.28 0.02 0.68 0.19 0.82 0.67 0.98 0.34 0.13 0.33 0.68 0.50 0.21 0.51 0.20 0.25 0.81 0.97 0.86 0.09 0.35 0.49 0.12 0.12 0.82 0.29 0.90 0.37 0.08 0.10 0.38 0.74 0.87 0.44 0.02 ]
[0.37 0.54 0.83 0.13 0.69 0.14 0.08 0.46 0.58 1.00 0.67 0.33 0.91 0.21 0.20 0.38 0.14 0.82 0.31 0.07 0.38 0.77 0.20 0.74 0.87 0.99 0.59 0.75 0.48 0.86 0.17 0.34 0.41 0.29 0.92 0.33 0.60 0.18 0.93 0.24 0.64 0.04 0.54 0.09 0.07 0.17 0.67 0.35 0.42 0.66 0.58 0.03 0.12 0.39 0.87 0.98 0.98 0.59 0.22 0.46 0.45 0.98 0.62 0.27 0.55 0.42 0.06 0.39 0.64 0.77 0.76 ]
