D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 31;
d = [1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.13 0.76 0.30 0.21 0.61 0.19 0.12 0.33 0.70 0.96 0.97 0.40 0.05 0.60 0.16 0.65 0.40 0.55 0.13 0.79 0.87 0.99 0.03 0.54 0.18 0.32 0.66 0.91 0.75 0.76 ]
[0.13 1.00 0.91 0.19 0.28 0.52 0.50 0.21 0.68 0.14 0.01 0.19 0.86 0.66 0.95 0.95 0.78 0.01 0.99 0.86 0.95 0.38 0.26 0.91 0.04 0.09 0.95 0.31 0.44 0.86 0.61 ]
[0.76 0.91 1.00 0.10 0.44 0.38 0.40 0.31 0.34 0.45 0.81 0.51 0.45 0.55 0.32 0.01 0.48 0.95 0.57 0.92 0.57 0.49 0.98 0.67 0.35 0.04 0.77 0.67 0.72 0.68 0.40 ]
[0.30 0.19 0.10 1.00 0.53 0.05 0.01 0.07 0.43 0.02 0.87 0.78 0.78 0.16 0.13 0.31 0.35 0.33 0.76 0.45 0.49 0.24 0.40 0.15 0.34 0.06 0.80 0.58 0.25 0.42 0.87 ]
[0.21 0.28 0.44 0.53 1.00 0.68 0.79 0.29 0.87 0.64 0.27 0.58 0.66 0.76 0.19 0.68 0.05 0.50 0.33 0.49 0.98 0.30 0.45 0.60 0.84 0.63 0.55 0.53 0.79 0.82 0.81 ]
[0.61 0.52 0.38 0.05 0.68 1.00 0.56 0.58 0.51 0.01 0.08 0.60 0.33 0.88 0.63 0.93 0.37 0.50 0.82 0.97 0.08 0.78 0.97 0.69 0.53 0.99 0.80 0.25 0.19 0.53 0.85 ]
[0.19 0.50 0.40 0.01 0.79 0.56 1.00 0.08 0.10 0.18 0.38 0.94 0.95 0.34 0.42 0.15 0.13 0.94 0.43 0.69 0.30 0.02 0.70 0.11 0.51 0.64 0.38 0.47 0.33 0.17 0.68 ]
[0.12 0.21 0.31 0.07 0.29 0.58 0.08 1.00 0.62 0.90 0.44 0.05 0.63 0.73 0.16 0.34 0.20 0.10 0.51 0.89 0.12 0.49 0.99 0.68 0.27 0.26 0.33 0.85 0.15 0.98 0.51 ]
[0.33 0.68 0.34 0.43 0.87 0.51 0.10 0.62 1.00 0.05 0.06 0.69 0.87 0.13 0.41 0.13 0.54 0.72 0.79 0.43 0.98 0.22 0.11 0.33 0.36 0.61 0.59 0.67 0.54 0.32 0.28 ]
[0.70 0.14 0.45 0.02 0.64 0.01 0.18 0.90 0.05 1.00 0.59 0.13 0.74 0.92 0.48 0.27 0.20 0.80 0.27 0.27 0.74 0.44 0.65 0.56 0.25 0.67 0.62 0.57 0.39 0.99 0.11 ]
