D = 2;
n = [ 4 4 ];
N = 46;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.51 0.63 0.38 0.38 0.87 0.03 0.17 0.86 0.27 0.38 0.72 0.54 0.64 0.31 0.83 0.35 0.86 0.23 0.83 0.31 0.39 0.33 0.86 0.87 0.11 0.24 0.24 0.82 0.70 0.52 0.51 0.77 1.00 0.97 0.03 0.06 0.70 0.51 0.63 0.65 0.48 0.46 0.11 0.77 0.07 ]
[0.51 1.00 0.43 0.60 0.04 0.33 0.02 0.17 0.35 0.25 0.11 0.99 0.11 0.95 0.52 0.44 0.05 0.74 0.85 0.48 0.82 0.56 0.65 0.48 0.73 0.18 0.53 0.59 0.22 0.36 0.59 0.15 0.41 0.12 0.82 0.12 0.39 0.00 0.40 0.88 0.35 0.72 0.09 0.49 0.67 0.18 ]
[0.63 0.43 1.00 0.35 0.03 0.85 0.49 0.46 0.63 0.04 0.74 0.59 0.20 0.56 0.05 0.08 0.88 0.03 0.80 0.93 0.91 0.25 0.57 0.32 0.82 0.09 0.79 0.46 0.26 0.27 0.44 0.96 0.43 0.98 0.72 0.25 0.46 0.77 0.66 0.40 0.78 0.45 0.39 0.28 0.72 0.83 ]
[0.38 0.60 0.35 1.00 0.45 0.26 0.24 0.71 0.05 0.05 0.78 0.69 0.05 0.64 0.36 0.02 0.80 0.25 0.27 0.30 0.79 0.63 0.21 0.03 0.44 0.01 0.55 0.27 0.15 0.44 0.98 0.66 0.73 0.54 0.99 0.16 0.18 0.92 0.14 0.78 0.90 0.85 0.02 0.38 0.92 0.63 ]
[0.38 0.04 0.03 0.45 1.00 0.98 0.91 0.33 0.06 0.20 0.33 0.01 0.78 0.47 0.98 0.60 0.68 0.80 0.53 0.16 0.34 0.38 0.45 0.99 0.13 0.01 0.38 0.76 0.02 0.05 0.06 0.71 0.15 0.75 0.75 0.66 0.69 0.62 0.72 0.56 0.82 0.90 0.13 0.68 0.38 0.52 ]
[0.87 0.33 0.85 0.26 0.98 1.00 0.91 0.04 0.14 1.00 0.52 0.52 0.10 0.57 0.83 0.82 0.81 0.79 0.35 0.58 0.97 0.98 0.07 0.60 0.18 0.91 0.07 0.14 0.42 0.19 0.10 0.67 0.57 0.04 0.60 0.54 0.15 0.53 0.10 0.19 0.67 0.47 0.91 0.19 0.73 0.80 ]
[0.03 0.02 0.49 0.24 0.91 0.91 1.00 0.92 0.63 0.01 0.17 0.06 0.75 0.32 0.77 0.93 0.39 0.28 0.11 0.34 0.13 0.27 0.89 0.73 0.66 0.70 0.89 0.36 0.58 0.14 0.82 0.85 0.27 0.69 0.66 0.19 0.68 0.35 0.60 0.30 0.43 0.05 0.42 0.12 0.50 0.87 ]
[0.17 0.17 0.46 0.71 0.33 0.04 0.92 1.00 0.50 0.14 0.17 0.58 0.73 0.57 0.67 0.52 0.74 0.59 0.93 0.89 0.51 0.03 0.74 0.08 0.62 0.88 0.01 0.68 0.99 0.21 0.08 0.32 0.05 0.95 0.91 0.54 0.68 0.30 0.27 0.84 0.20 0.86 0.67 1.00 0.59 0.99 ]
[0.86 0.35 0.63 0.05 0.06 0.14 0.63 0.50 1.00 0.68 0.08 0.76 0.05 0.65 0.73 0.30 0.86 0.83 0.10 0.87 0.79 0.15 0.94 0.01 0.64 0.14 0.02 0.14 0.68 0.04 0.25 0.28 0.85 0.08 0.48 0.51 0.98 0.13 0.33 0.27 0.68 0.28 0.28 0.58 0.51 0.39 ]
[0.27 0.25 0.04 0.05 0.20 1.00 0.01 0.14 0.68 1.00 0.38 0.45 0.06 0.11 0.87 0.39 0.92 0.75 0.67 0.82 0.09 0.04 0.65 0.10 0.52 0.24 0.24 0.56 0.19 0.95 0.77 0.53 0.05 1.00 0.77 0.76 0.64 0.76 0.01 0.92 0.23 0.72 0.83 0.41 0.82 0.03 ]
