D = 6;
n = [ 3 3 3 3 3 3 ];
N = 41;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.37 0.53 0.48 0.04 0.80 0.57 0.69 0.31 0.02 0.19 0.38 0.71 0.41 0.92 0.93 0.05 0.82 0.07 0.15 0.76 0.80 0.40 0.49 0.78 0.94 0.68 0.54 0.82 0.03 0.12 0.54 0.05 0.66 0.50 0.57 0.80 0.97 0.61 0.77 0.52 ]
[0.37 1.00 0.10 0.96 0.98 0.63 0.45 0.27 0.48 0.61 0.30 0.65 0.75 0.72 0.91 0.94 0.14 0.66 0.95 0.86 0.25 0.80 0.16 0.83 0.78 0.65 0.22 0.17 0.44 0.97 0.20 0.60 0.06 0.91 0.38 0.98 0.36 0.84 0.96 0.96 0.69 ]
[0.53 0.10 1.00 0.23 0.40 0.96 0.83 0.43 0.64 0.98 0.15 0.57 0.75 0.55 0.54 0.89 0.79 0.99 0.23 0.32 0.99 0.60 0.20 0.67 0.10 0.20 0.36 0.21 0.91 0.02 0.70 0.72 0.92 0.43 0.47 0.37 0.99 0.92 0.82 0.83 0.93 ]
[0.48 0.96 0.23 1.00 0.98 0.78 0.30 0.57 0.79 0.06 0.73 0.19 0.27 0.78 0.57 0.68 0.36 0.01 0.61 0.12 0.05 0.18 0.22 0.77 0.37 0.03 0.74 0.33 0.31 0.05 0.88 0.59 0.20 0.56 0.49 0.05 0.65 0.52 0.48 0.47 0.87 ]
[0.04 0.98 0.40 0.98 1.00 0.83 0.28 0.43 0.62 0.75 0.78 0.28 0.79 0.65 0.47 0.79 0.80 0.32 0.41 0.81 1.00 0.16 0.62 0.39 0.52 0.77 0.20 0.42 0.83 0.49 0.58 0.49 0.73 0.31 0.04 0.38 0.94 0.87 0.99 0.72 0.07 ]
[0.80 0.63 0.96 0.78 0.83 1.00 0.32 0.48 0.71 0.41 0.73 0.10 0.05 0.73 0.03 0.46 0.20 0.89 0.84 0.76 0.35 0.15 0.31 0.20 0.36 0.92 0.89 0.34 0.36 0.44 0.27 0.90 0.58 0.52 0.79 0.61 0.15 0.46 0.79 0.32 0.95 ]
[0.57 0.45 0.83 0.30 0.28 0.32 1.00 0.24 0.70 0.40 0.77 0.45 0.31 0.10 0.12 0.40 0.83 0.88 0.51 0.80 0.61 0.06 0.78 0.37 0.34 0.21 0.07 0.88 0.28 0.02 0.85 0.36 0.95 0.23 0.08 0.55 0.26 0.51 0.24 0.29 0.71 ]
[0.69 0.27 0.43 0.57 0.43 0.48 0.24 1.00 0.96 0.23 0.51 0.11 0.08 0.89 0.60 0.65 0.01 0.39 0.79 0.71 0.05 0.98 0.79 0.77 0.06 0.04 0.41 0.19 0.95 0.61 0.18 0.20 0.31 0.25 0.17 0.52 0.20 0.58 0.26 0.58 0.62 ]
[0.31 0.48 0.64 0.79 0.62 0.71 0.70 0.96 1.00 0.36 0.15 0.28 0.42 0.24 0.94 0.51 0.14 0.90 0.62 0.21 0.09 0.13 0.14 0.83 0.80 0.26 0.58 0.16 0.85 0.44 0.83 0.60 0.58 0.10 0.75 0.40 0.18 0.21 0.18 0.75 0.59 ]
[0.02 0.61 0.98 0.06 0.75 0.41 0.40 0.23 0.36 1.00 0.34 0.54 0.69 0.34 0.11 0.16 0.30 0.24 0.52 0.10 0.81 0.37 0.24 0.43 0.81 0.99 0.31 0.77 0.79 0.09 0.76 0.88 0.96 0.27 0.60 0.68 0.23 0.66 0.95 0.65 0.98 ]
