D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 50;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 7 7 7 7 7 7 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.19 0.69 0.02 0.65 0.79 0.06 0.91 0.25 0.64 0.96 0.65 0.64 0.30 0.57 0.13 0.29 0.23 0.50 0.36 0.28 0.23 0.28 0.76 0.92 0.83 0.02 0.38 0.81 0.46 0.77 0.06 0.82 0.01 0.22 0.85 0.97 0.73 0.63 0.69 0.69 0.49 0.65 0.08 0.69 0.68 0.75 0.56 0.51 0.24 ]
[0.19 1.00 0.48 0.35 0.98 0.80 0.79 0.18 0.44 0.87 0.36 0.18 0.53 0.13 0.01 0.56 0.98 0.32 0.34 0.68 0.36 0.54 0.47 0.87 0.46 0.17 0.41 0.65 0.87 0.52 0.69 0.84 0.50 0.92 0.99 0.50 0.42 0.57 0.65 0.71 0.68 0.02 0.91 0.24 0.61 0.62 0.07 0.33 0.99 0.59 ]
[0.69 0.48 1.00 0.21 0.73 0.71 0.38 0.34 0.48 0.28 0.71 0.71 0.47 0.19 0.55 0.05 0.35 0.12 0.07 0.46 0.26 0.11 0.62 0.27 0.91 0.28 0.50 0.16 0.57 0.71 0.34 0.21 0.89 1.00 0.11 0.95 0.80 0.49 0.26 0.26 0.28 0.90 0.01 0.81 0.81 0.96 0.76 0.06 0.43 0.51 ]
[0.02 0.35 0.21 1.00 0.28 0.24 0.55 0.68 0.98 0.78 0.31 0.39 0.25 0.56 0.26 0.02 0.35 0.89 0.32 0.74 0.07 0.41 0.14 0.53 0.67 0.01 0.61 0.63 0.06 0.90 0.70 0.38 0.72 0.19 0.35 0.12 0.52 0.21 0.60 0.88 0.82 0.03 0.89 0.83 0.33 0.04 1.00 0.97 0.79 0.45 ]
[0.65 0.98 0.73 0.28 1.00 0.05 0.69 0.78 0.96 0.35 0.65 0.89 0.11 0.17 0.45 0.15 0.69 0.34 0.90 0.18 0.11 0.63 0.68 0.66 0.45 0.69 0.30 0.42 0.94 0.46 0.49 0.36 0.51 0.24 0.53 0.30 0.37 0.43 0.25 0.55 0.27 0.21 0.48 0.08 0.71 0.89 0.58 0.10 0.79 0.05 ]
[0.79 0.80 0.71 0.24 0.05 1.00 0.29 0.59 0.27 0.07 0.89 0.05 0.95 0.02 0.09 0.55 0.79 0.14 0.62 0.39 0.91 0.74 0.89 0.03 0.65 0.66 0.43 0.38 0.17 0.27 0.29 0.79 0.25 0.78 0.46 0.88 0.02 0.69 0.50 0.93 0.17 0.64 0.40 0.45 0.35 0.12 0.37 0.88 0.04 0.73 ]
[0.06 0.79 0.38 0.55 0.69 0.29 1.00 0.62 0.60 0.95 0.76 0.71 0.68 0.46 0.28 0.35 0.02 0.55 0.60 0.13 0.41 0.76 0.46 0.96 0.96 0.95 0.10 0.80 0.05 0.43 0.72 0.80 0.86 0.69 0.74 0.33 0.17 0.91 0.19 0.05 0.07 0.35 0.16 0.74 0.65 0.82 0.87 1.00 0.93 0.80 ]
[0.91 0.18 0.34 0.68 0.78 0.59 0.62 1.00 0.18 0.03 0.64 0.08 0.19 0.40 0.64 0.58 0.43 0.37 0.79 0.96 0.47 0.42 0.11 0.10 0.40 0.57 0.54 0.03 0.29 0.26 0.78 0.93 0.25 0.47 0.66 0.46 0.39 0.11 0.54 0.20 0.85 0.10 0.63 0.88 0.59 0.06 0.02 0.91 0.87 0.61 ]
[0.25 0.44 0.48 0.98 0.96 0.27 0.60 0.18 1.00 0.39 0.55 0.34 0.32 0.53 0.25 0.72 0.43 0.32 0.95 0.33 0.88 0.82 0.59 0.84 0.49 0.72 0.56 0.03 0.43 0.41 0.11 0.58 0.09 0.10 0.43 0.46 0.38 0.83 0.68 0.62 0.73 0.67 0.52 0.20 0.82 0.64 0.40 0.23 0.52 0.27 ]
[0.64 0.87 0.28 0.78 0.35 0.07 0.95 0.03 0.39 1.00 0.64 0.32 0.73 0.40 0.71 0.35 0.56 0.67 0.04 0.49 0.40 0.05 0.91 0.37 0.90 0.46 0.79 0.27 0.98 0.11 0.60 0.46 0.38 0.51 0.02 0.52 0.01 0.12 0.11 0.25 0.91 0.25 0.90 0.47 0.09 0.67 0.21 0.09 0.54 0.71 ]
[0.96 0.36 0.71 0.31 0.65 0.89 0.76 0.64 0.55 0.64 1.00 0.96 0.99 0.19 0.76 0.07 0.28 0.87 0.58 0.17 0.12 0.97 0.34 0.25 0.30 0.36 0.26 0.12 0.94 0.25 0.56 0.75 0.59 0.84 0.84 0.01 0.52 0.17 0.46 0.59 0.74 0.93 0.14 0.46 0.64 0.13 0.57 0.90 0.00 0.92 ]
[0.65 0.18 0.71 0.39 0.89 0.05 0.71 0.08 0.34 0.32 0.96 1.00 0.71 0.91 0.49 0.82 0.90 0.32 0.82 0.47 0.69 0.36 0.80 0.65 0.62 0.65 0.48 0.35 0.23 0.50 0.09 0.94 0.24 0.70 0.22 0.04 0.10 0.53 0.15 0.29 0.26 0.93 0.04 0.65 0.34 0.72 0.48 0.50 0.73 0.11 ]
[0.64 0.53 0.47 0.25 0.11 0.95 0.68 0.19 0.32 0.73 0.99 0.71 1.00 0.60 0.49 0.70 0.34 0.64 0.22 0.33 0.51 0.03 0.55 0.26 0.26 0.56 0.82 0.34 0.16 0.43 0.94 0.72 0.80 0.64 0.02 0.26 0.88 0.20 0.13 0.30 0.43 0.33 0.80 0.60 0.62 0.08 0.25 0.59 0.48 0.57 ]
[0.30 0.13 0.19 0.56 0.17 0.02 0.46 0.40 0.53 0.40 0.19 0.91 0.60 1.00 0.16 0.81 0.35 0.75 0.95 0.70 0.76 0.99 0.29 0.95 0.53 0.31 0.09 0.09 0.37 0.81 0.36 0.38 0.61 0.89 0.65 0.95 0.07 0.57 0.13 0.85 0.58 0.26 0.57 0.22 0.76 0.04 0.96 0.98 0.37 0.34 ]
[0.57 0.01 0.55 0.26 0.45 0.09 0.28 0.64 0.25 0.71 0.76 0.49 0.49 0.16 1.00 0.56 0.32 0.46 0.82 0.18 0.25 0.39 0.00 0.41 0.35 0.39 0.75 0.34 0.85 0.56 0.15 0.37 0.64 0.34 0.68 0.07 0.98 0.04 0.03 0.20 0.49 0.47 0.67 0.81 0.79 0.79 0.37 0.72 0.08 0.49 ]
