D = 2;
n = [ 3 3 ];
N = 52;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.63 0.99 0.92 0.70 0.86 0.45 0.89 0.31 0.79 0.61 0.41 0.91 0.77 0.40 0.94 0.74 0.72 0.71 0.92 0.15 0.54 0.66 0.34 0.83 0.85 0.93 0.28 0.92 0.43 0.57 0.49 0.91 0.78 0.64 0.79 0.07 0.24 0.69 0.29 0.54 0.22 0.91 0.02 0.51 0.08 0.73 0.76 0.58 0.10 0.16 0.30 ]
[0.63 1.00 0.70 0.18 0.32 0.89 0.21 0.27 0.61 0.68 0.82 0.84 0.63 0.38 0.74 0.12 0.89 0.58 0.29 0.22 0.79 0.46 0.07 0.62 0.94 0.56 0.72 0.51 0.46 0.11 0.84 0.09 0.90 0.69 0.07 0.73 0.89 0.43 0.63 0.04 0.24 0.67 0.94 0.42 0.39 0.18 0.93 0.23 0.44 0.21 0.83 0.08 ]
[0.99 0.70 1.00 0.55 0.89 0.22 0.87 0.21 0.92 0.16 0.42 0.71 0.54 0.32 0.13 0.72 0.15 0.63 0.90 0.43 0.12 0.56 0.25 0.70 0.04 0.98 0.64 0.57 0.42 0.29 0.96 0.70 0.20 0.36 0.67 0.20 0.26 0.47 0.62 0.65 0.40 0.09 0.55 0.96 0.45 0.64 0.56 0.69 0.22 0.85 0.72 0.87 ]
[0.92 0.18 0.55 1.00 0.77 0.12 0.63 0.25 0.30 0.13 0.05 0.19 0.35 0.95 0.07 0.95 0.23 0.77 0.43 0.74 0.81 0.34 0.38 0.74 0.89 0.14 0.85 0.02 0.33 0.35 0.97 0.03 0.35 0.76 0.53 0.40 0.97 0.36 0.36 0.62 0.16 0.50 0.26 0.78 0.80 0.65 0.46 0.82 0.47 0.71 0.09 0.89 ]
[0.70 0.32 0.89 0.77 1.00 0.24 0.50 0.16 0.26 0.83 0.73 0.43 0.66 0.96 0.24 0.55 0.78 0.08 0.75 0.85 0.01 0.36 0.26 1.00 0.05 0.59 0.15 1.00 0.67 0.40 0.43 0.39 0.60 0.90 0.75 0.37 0.10 0.57 0.31 0.30 0.04 0.16 0.78 0.35 0.80 0.01 0.99 0.37 0.83 0.22 0.51 0.91 ]
[0.86 0.89 0.22 0.12 0.24 1.00 0.65 0.74 0.19 0.21 0.66 0.19 0.81 0.69 0.78 0.62 0.49 0.48 0.76 0.28 0.90 0.82 0.35 0.07 0.48 0.31 0.48 0.54 0.30 0.60 0.19 0.09 0.19 0.80 0.86 0.53 0.16 0.21 0.03 0.58 0.86 0.46 0.79 0.43 0.93 0.42 0.88 0.05 0.02 0.56 0.37 0.04 ]
[0.45 0.21 0.87 0.63 0.50 0.65 1.00 0.03 0.88 0.18 0.11 0.67 0.73 0.56 0.61 0.03 0.33 0.59 0.03 0.00 0.23 0.78 0.26 0.11 0.40 0.72 0.06 0.18 0.76 0.40 0.03 0.16 0.50 0.71 0.22 0.39 0.27 0.52 0.75 0.82 0.93 0.45 0.55 0.61 0.01 0.24 0.65 0.57 0.41 0.93 0.17 0.84 ]
[0.89 0.27 0.21 0.25 0.16 0.74 0.03 1.00 0.45 0.05 0.94 0.89 0.54 0.22 0.52 0.50 0.71 0.16 0.72 0.46 0.69 0.05 0.18 0.71 0.31 0.34 1.00 0.89 0.94 0.55 0.01 0.40 0.81 0.68 0.55 0.16 0.06 0.27 0.14 0.74 0.39 0.56 0.09 0.32 0.39 0.12 0.72 0.43 0.92 0.65 0.09 0.48 ]
[0.31 0.61 0.92 0.30 0.26 0.19 0.88 0.45 1.00 0.96 0.39 0.85 0.29 0.00 0.88 0.20 0.67 0.30 0.25 0.11 0.78 0.28 0.20 0.32 0.41 0.01 0.10 0.09 0.71 0.90 0.53 0.45 0.11 0.95 0.07 0.52 0.94 0.12 0.04 0.31 0.38 0.27 0.88 0.80 0.26 0.65 0.40 0.65 0.06 0.30 0.04 0.86 ]
[0.79 0.68 0.16 0.13 0.83 0.21 0.18 0.05 0.96 1.00 0.34 0.02 0.47 0.79 0.65 0.53 0.96 0.31 0.79 0.81 0.61 0.48 0.81 0.34 0.39 0.21 0.42 0.18 0.05 0.51 0.13 0.75 0.70 0.65 0.24 0.87 0.45 0.55 0.19 0.67 0.74 0.86 0.20 0.51 0.68 0.13 0.86 0.12 0.15 0.64 0.93 0.76 ]
