D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 46;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.23 0.88 0.96 0.89 0.20 0.47 0.43 0.98 0.85 0.01 0.76 0.02 0.09 0.10 0.60 0.90 0.55 0.27 0.00 0.48 0.35 0.65 0.83 0.71 0.17 0.97 0.12 0.22 0.97 0.55 0.28 0.52 0.41 0.33 0.76 0.41 0.71 0.18 0.80 0.61 0.85 0.23 0.09 0.88 0.80 ]
[0.23 1.00 0.69 0.39 0.62 1.00 0.93 0.59 0.34 0.44 0.79 0.51 0.71 0.47 0.94 0.37 0.62 0.14 0.85 0.54 0.25 0.97 0.15 0.80 0.81 0.33 0.23 0.91 0.70 0.83 0.41 0.56 0.19 0.66 0.98 0.38 1.00 0.90 0.43 0.70 0.57 0.23 0.66 0.58 0.18 0.76 ]
[0.88 0.69 1.00 0.21 0.16 0.03 0.19 0.28 0.46 0.69 0.17 0.30 0.44 0.99 0.73 0.02 0.22 0.04 0.37 0.26 0.91 0.65 0.52 0.67 0.01 0.06 0.80 0.30 0.75 0.84 0.14 0.68 0.54 0.86 0.20 0.74 0.57 0.59 0.81 0.61 0.01 0.42 0.66 0.13 0.35 0.92 ]
[0.96 0.39 0.21 1.00 0.00 0.42 0.68 0.91 0.76 0.97 0.07 0.36 0.68 0.87 0.39 0.60 0.15 0.61 0.41 0.21 0.53 0.19 0.57 0.26 0.13 0.03 0.13 0.27 0.39 0.99 0.26 0.30 0.79 0.80 0.83 0.69 0.70 0.10 0.31 0.22 0.67 0.72 0.03 0.15 0.51 0.79 ]
[0.89 0.62 0.16 0.00 1.00 0.40 0.92 0.90 0.51 0.27 0.85 0.83 0.05 0.76 0.65 0.24 0.73 0.81 0.02 0.52 0.35 0.79 0.41 0.80 0.37 0.70 0.92 0.97 0.35 0.05 0.53 0.71 0.10 0.74 0.95 0.39 0.82 0.30 0.23 0.05 0.76 0.95 0.82 0.85 0.83 0.77 ]
[0.20 1.00 0.03 0.42 0.40 1.00 0.88 0.05 0.32 0.90 0.87 0.37 0.18 0.97 0.11 0.65 0.89 0.18 0.90 0.05 0.28 0.03 0.25 0.63 0.86 0.90 0.86 0.74 0.26 0.41 0.78 0.32 0.47 0.63 0.09 0.04 0.37 0.60 0.03 0.02 0.86 0.38 0.21 0.24 0.22 0.03 ]
[0.47 0.93 0.19 0.68 0.92 0.88 1.00 0.51 0.71 0.40 0.76 0.16 0.52 0.37 0.55 0.14 0.10 0.96 0.35 0.18 0.25 0.61 0.95 0.33 0.61 0.16 0.71 0.15 0.74 0.22 0.59 0.62 0.23 0.13 0.99 0.71 0.37 0.12 0.54 0.26 0.22 0.58 0.22 0.03 0.44 0.80 ]
[0.43 0.59 0.28 0.91 0.90 0.05 0.51 1.00 0.00 0.79 0.71 0.17 0.69 0.92 0.96 0.32 0.68 0.12 0.50 0.19 0.86 0.95 0.90 0.93 0.99 0.39 0.37 0.15 0.45 0.33 0.86 0.65 0.86 0.17 0.72 0.46 0.52 0.38 0.14 0.91 0.99 0.79 0.36 0.51 0.83 0.50 ]
[0.98 0.34 0.46 0.76 0.51 0.32 0.71 0.00 1.00 0.77 0.62 0.54 0.73 0.11 0.72 0.46 0.64 0.19 0.74 0.34 0.12 0.87 0.82 0.19 0.92 0.88 1.00 0.56 0.28 0.68 0.92 0.06 0.08 0.50 0.21 0.06 0.77 0.10 0.96 0.46 0.14 0.66 0.09 0.34 0.04 0.81 ]
[0.85 0.44 0.69 0.97 0.27 0.90 0.40 0.79 0.77 1.00 0.24 0.46 0.86 0.68 0.74 0.87 0.28 1.00 0.88 0.85 0.91 0.42 0.19 0.87 0.63 0.18 0.09 0.45 0.71 0.14 0.08 0.20 0.46 0.86 0.83 0.21 0.78 0.97 0.78 0.21 0.78 0.07 0.02 0.79 0.04 0.82 ]
