D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 72;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.09 0.53 0.86 0.23 0.70 0.83 0.13 0.14 0.29 0.86 0.50 0.71 0.79 0.15 0.99 0.09 0.06 0.18 0.97 0.51 0.39 0.68 0.57 0.85 0.19 0.81 0.01 0.57 0.95 0.04 0.86 0.26 0.62 0.39 0.31 0.87 0.53 0.13 0.53 0.98 0.75 0.83 0.31 0.11 0.69 0.49 0.76 0.59 0.00 0.88 0.17 0.64 0.14 0.09 0.19 0.61 0.47 0.46 0.27 0.12 0.10 0.95 0.12 0.96 0.26 0.06 0.18 0.54 0.96 0.76 0.92 ]
[0.09 1.00 0.17 0.80 0.72 0.17 0.86 0.19 0.87 0.33 0.28 0.89 0.33 0.94 0.49 0.66 0.16 0.99 0.49 0.18 0.82 0.82 0.87 0.32 0.20 0.50 0.76 0.76 0.39 0.13 0.34 0.67 0.87 0.14 0.85 0.80 0.81 0.32 0.49 0.88 0.63 0.02 0.20 0.25 0.47 0.94 0.30 0.50 0.04 0.57 0.82 0.23 0.28 0.70 0.19 0.51 0.88 0.62 0.19 0.78 0.36 0.32 0.95 0.81 0.40 0.49 0.02 0.29 0.69 0.67 0.81 0.10 ]
[0.53 0.17 1.00 0.95 0.44 0.65 0.55 0.69 0.96 0.18 0.76 0.26 0.28 0.41 0.21 0.15 0.66 0.71 0.10 0.07 0.46 0.12 0.23 0.89 0.08 0.22 0.52 0.19 0.42 0.33 0.45 0.25 0.92 0.22 0.61 0.30 0.38 0.44 0.33 0.41 0.60 0.70 0.31 0.12 0.49 0.42 0.88 0.01 0.77 0.81 0.30 0.49 0.75 0.90 0.59 0.31 0.54 1.00 0.20 0.38 0.96 0.81 0.09 0.43 0.13 0.65 0.34 0.80 0.91 0.14 0.14 0.41 ]
[0.86 0.80 0.95 1.00 0.89 0.04 0.87 0.99 0.53 0.29 0.19 0.94 0.93 0.51 0.96 0.64 0.74 0.46 0.20 0.54 0.99 0.40 0.29 0.19 0.29 0.72 0.60 0.79 0.72 0.76 0.85 0.28 0.29 0.90 0.37 0.28 0.07 0.88 0.86 0.12 0.01 0.56 0.12 0.83 0.72 0.63 0.71 0.13 0.89 0.00 0.09 0.20 0.85 0.29 0.53 0.42 0.81 0.95 0.48 0.65 0.42 0.85 0.34 0.69 0.01 0.26 0.82 0.27 0.37 0.99 0.75 0.70 ]
[0.23 0.72 0.44 0.89 1.00 0.70 0.02 0.51 0.27 0.33 0.34 0.68 0.19 0.83 0.60 0.99 0.35 0.26 0.47 0.55 0.54 0.83 0.82 0.65 0.98 0.11 0.05 0.21 0.73 0.66 0.50 0.25 0.40 0.11 0.60 0.33 0.65 0.78 0.62 0.44 0.14 0.48 0.49 0.52 0.53 0.10 0.70 0.66 0.52 0.49 0.46 0.90 0.93 0.06 0.09 0.96 0.63 0.83 0.17 0.51 0.31 0.83 0.51 0.66 0.11 0.40 0.94 0.88 0.65 0.14 0.73 0.60 ]
[0.70 0.17 0.65 0.04 0.70 1.00 0.28 0.40 0.72 0.48 0.35 0.68 0.36 0.22 0.10 0.55 0.69 0.81 0.25 0.12 0.69 0.40 0.28 0.10 0.08 0.36 1.00 0.79 0.42 0.38 0.18 0.17 0.18 0.15 0.48 0.81 0.58 0.07 0.47 0.55 0.87 0.19 0.26 0.47 0.96 0.24 0.12 0.17 0.85 0.95 0.81 0.89 0.98 0.91 1.00 0.87 0.76 0.86 0.54 0.02 0.43 0.83 0.84 0.54 0.34 0.09 0.44 0.37 0.47 0.41 0.16 0.46 ]
[0.83 0.86 0.55 0.87 0.02 0.28 1.00 0.27 0.14 0.92 0.27 0.52 0.81 0.65 0.91 0.10 0.13 0.06 0.97 0.46 0.75 0.81 0.40 0.78 0.03 0.60 0.67 0.28 0.05 0.49 0.58 0.88 0.37 0.80 0.19 0.64 0.72 0.48 0.15 0.77 0.94 0.63 0.15 0.97 0.47 0.76 0.40 0.58 0.34 0.01 0.24 0.75 0.34 0.96 0.68 0.46 0.33 0.10 0.39 0.02 0.11 0.64 0.70 0.57 0.10 0.74 0.90 0.81 0.33 0.17 0.57 0.82 ]
[0.13 0.19 0.69 0.99 0.51 0.40 0.27 1.00 0.02 0.01 0.85 0.45 0.14 0.94 0.04 0.55 0.77 0.42 0.30 0.21 0.21 0.92 0.60 0.34 0.98 0.00 0.19 0.53 0.07 0.01 0.09 0.42 0.32 0.81 0.86 0.27 0.07 0.74 0.86 0.62 0.76 0.38 0.47 0.03 0.56 0.74 0.61 0.87 0.19 0.49 0.18 0.29 0.00 0.44 0.86 0.04 0.45 0.89 0.66 0.04 0.98 0.53 0.44 0.34 0.89 0.94 0.10 0.83 0.36 0.84 0.25 0.66 ]
[0.14 0.87 0.96 0.53 0.27 0.72 0.14 0.02 1.00 0.92 0.51 0.08 0.02 0.41 0.36 0.13 0.50 0.16 0.74 0.68 0.80 0.27 0.29 0.00 0.57 0.15 0.89 0.54 0.55 0.61 0.10 0.16 0.03 0.00 0.16 0.55 0.49 0.02 0.20 0.72 0.33 0.61 0.51 0.10 0.27 0.92 0.07 0.85 0.71 0.33 0.13 0.48 0.35 0.85 0.78 0.19 0.87 0.36 0.69 0.78 0.81 0.09 0.77 0.52 0.70 0.24 0.04 0.80 0.29 0.05 0.44 0.30 ]
[0.29 0.33 0.18 0.29 0.33 0.48 0.92 0.01 0.92 1.00 0.60 0.47 0.57 0.89 0.17 0.56 0.60 0.90 0.88 0.73 0.95 0.15 0.46 0.07 0.28 0.08 0.99 0.81 0.15 0.02 0.10 0.84 0.07 0.21 0.32 0.69 0.91 0.04 0.48 0.12 0.81 0.74 0.64 0.50 0.38 0.05 0.17 0.97 0.98 0.74 0.65 0.11 0.85 0.19 0.56 0.95 0.92 0.21 0.15 0.53 0.48 0.84 0.57 0.65 0.99 0.94 0.67 0.71 0.97 0.30 0.13 0.81 ]
[0.86 0.28 0.76 0.19 0.34 0.35 0.27 0.85 0.51 0.60 1.00 0.66 0.66 0.98 0.09 0.74 0.97 0.11 0.53 0.33 0.91 0.21 0.48 0.90 0.07 0.98 0.66 0.49 0.80 0.02 0.09 0.72 0.35 0.13 0.67 0.94 0.29 0.35 0.40 0.54 0.09 0.26 0.32 0.79 0.38 0.11 0.23 0.44 0.33 0.26 0.55 0.44 0.96 0.00 0.87 0.34 0.06 0.97 0.69 0.12 0.88 0.13 0.49 0.87 0.33 0.36 0.73 0.26 0.67 0.41 0.68 0.91 ]
[0.50 0.89 0.26 0.94 0.68 0.68 0.52 0.45 0.08 0.47 0.66 1.00 0.47 0.08 0.62 0.71 0.48 0.88 0.26 0.18 0.28 0.96 0.29 0.69 0.17 0.69 0.36 0.34 0.84 0.76 0.79 0.70 0.19 0.66 0.06 0.51 0.80 0.36 0.40 0.11 0.74 0.85 0.54 0.69 0.97 0.52 0.24 0.85 0.23 0.40 0.65 0.53 0.14 0.74 0.45 0.42 0.80 0.70 0.92 0.26 0.75 0.71 0.35 0.75 0.96 0.96 0.70 0.80 0.52 0.27 0.95 0.65 ]
[0.71 0.33 0.28 0.93 0.19 0.36 0.81 0.14 0.02 0.57 0.66 0.47 1.00 0.35 0.76 0.80 0.25 0.44 0.88 0.62 0.67 0.05 0.66 0.97 0.45 0.82 0.51 0.96 0.95 0.98 0.34 0.14 0.07 0.47 0.53 0.01 0.45 0.83 0.99 0.27 0.01 0.57 0.54 0.85 0.67 0.56 0.65 0.05 0.54 0.15 0.89 0.78 0.47 0.09 0.57 0.41 0.94 0.73 0.65 0.88 0.30 0.16 0.30 0.81 0.70 0.56 0.61 0.78 0.61 0.44 0.97 0.87 ]
[0.79 0.94 0.41 0.51 0.83 0.22 0.65 0.94 0.41 0.89 0.98 0.08 0.35 1.00 0.11 0.19 0.27 0.01 0.68 0.24 0.57 0.56 0.61 0.53 0.22 0.49 0.15 0.64 0.31 0.66 0.69 0.72 0.96 0.09 0.78 0.44 0.78 0.51 0.94 0.51 0.71 0.91 0.30 0.09 0.46 0.73 0.57 0.89 0.08 0.92 0.92 0.95 0.41 0.24 0.82 0.19 0.89 0.69 0.19 0.46 0.90 0.61 0.27 0.66 0.29 0.81 0.59 0.97 0.65 0.69 0.34 0.34 ]
[0.15 0.49 0.21 0.96 0.60 0.10 0.91 0.04 0.36 0.17 0.09 0.62 0.76 0.11 1.00 0.83 0.14 0.30 0.55 0.45 0.99 0.33 0.18 0.81 0.70 0.51 0.81 0.23 0.80 0.90 0.43 0.36 0.30 0.84 0.80 0.87 0.46 0.79 0.96 0.61 0.61 1.00 0.20 0.06 0.37 0.61 0.18 0.90 0.98 0.86 0.31 0.55 0.38 0.84 0.50 0.93 0.55 0.45 0.77 0.14 0.15 0.18 0.18 0.13 0.20 0.06 0.15 0.07 0.78 0.96 0.33 0.94 ]
