D = 4;
n = [ 4 4 4 4 ];
N = 37;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.41 0.61 0.75 0.06 0.62 0.40 0.77 0.75 0.91 0.58 0.29 0.66 0.65 0.16 0.98 0.85 0.48 0.73 0.83 0.77 0.82 0.91 0.86 0.67 0.18 0.59 0.66 0.85 0.76 0.29 0.32 0.18 0.68 0.68 0.37 0.62 ]
[0.41 1.00 0.14 0.49 0.11 0.89 0.65 0.88 0.94 0.61 0.04 0.36 0.91 0.94 0.51 0.12 0.37 0.15 0.23 0.45 0.05 0.55 1.00 0.07 0.53 0.96 0.26 0.89 0.04 0.55 0.79 0.46 0.15 0.87 0.82 0.43 0.34 ]
[0.61 0.14 1.00 0.39 0.71 0.47 0.72 0.84 0.84 0.78 0.52 0.22 0.41 0.39 0.22 0.52 0.73 0.44 0.51 0.30 0.68 0.72 0.74 0.98 0.24 0.91 0.99 0.56 0.36 0.89 0.27 0.70 0.03 0.94 0.24 0.21 0.68 ]
[0.75 0.49 0.39 1.00 0.35 0.68 0.93 0.42 0.49 0.85 0.47 0.97 0.61 0.97 0.51 0.76 0.47 0.00 0.73 0.66 0.24 0.71 0.95 0.08 0.56 0.08 0.67 0.82 0.16 0.97 0.45 0.77 0.31 0.67 0.44 0.30 0.26 ]
[0.06 0.11 0.71 0.35 1.00 0.40 0.42 0.65 0.61 0.87 0.97 0.03 0.19 0.89 0.79 0.31 0.32 0.64 0.67 0.91 0.45 0.14 0.24 0.35 0.02 0.73 0.56 0.38 0.14 0.67 0.79 0.93 0.57 0.74 0.87 0.39 0.75 ]
[0.62 0.89 0.47 0.68 0.40 1.00 0.42 0.98 0.01 0.83 0.03 0.68 0.11 0.44 0.59 0.07 0.96 0.66 0.78 0.91 0.90 0.16 0.99 0.45 0.89 0.14 0.92 0.88 0.38 0.25 0.03 0.83 0.96 0.22 0.69 0.58 0.67 ]
[0.40 0.65 0.72 0.93 0.42 0.42 1.00 0.93 0.66 0.81 0.07 0.48 0.25 0.10 0.80 0.16 0.63 0.74 0.25 0.06 0.24 0.38 0.09 0.77 0.46 0.14 0.22 0.67 0.83 0.50 0.70 0.75 0.36 0.84 0.47 0.29 0.10 ]
[0.77 0.88 0.84 0.42 0.65 0.98 0.93 1.00 0.91 0.73 0.13 0.61 0.05 0.26 0.65 0.86 0.67 0.77 0.36 0.42 0.63 0.68 0.30 0.72 0.12 0.49 0.25 0.80 0.25 0.46 0.08 0.27 0.47 0.02 0.41 0.95 0.44 ]
[0.75 0.94 0.84 0.49 0.61 0.01 0.66 0.91 1.00 0.88 0.70 0.26 0.21 0.62 0.92 0.15 0.69 0.23 0.25 0.89 0.95 0.55 0.39 0.30 0.86 0.58 0.83 0.65 0.82 0.88 0.09 0.04 0.72 0.77 0.20 0.64 0.26 ]
[0.91 0.61 0.78 0.85 0.87 0.83 0.81 0.73 0.88 1.00 0.78 0.65 0.59 0.94 0.91 0.16 0.89 0.23 0.23 0.18 0.07 0.17 0.74 0.82 0.09 0.11 0.74 0.24 0.79 0.49 0.71 0.00 0.20 0.49 0.70 0.05 0.33 ]
