D = 2;
n = [ 5 5 ];
N = 49;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.70 0.59 0.72 0.76 0.55 0.33 0.26 0.31 0.52 0.92 0.22 0.72 0.01 0.17 0.98 0.74 0.93 0.36 0.40 0.85 0.50 0.97 0.95 0.34 0.27 0.54 0.82 0.90 0.99 0.76 0.66 0.44 0.74 0.13 0.16 0.62 0.98 0.96 0.99 0.88 0.36 0.37 0.32 0.44 0.17 0.62 0.28 0.39 ]
[0.70 1.00 0.13 0.46 0.04 0.05 0.50 0.93 0.77 0.46 0.82 0.34 0.34 0.06 0.60 0.34 0.37 0.67 0.39 0.33 0.75 0.33 0.14 0.28 0.80 0.77 0.67 0.99 0.25 0.11 0.27 0.29 0.50 0.78 0.82 0.26 0.83 0.43 0.80 0.86 0.50 0.79 0.01 0.41 0.73 0.75 0.75 0.37 0.52 ]
[0.59 0.13 1.00 0.74 0.01 0.76 0.61 0.82 0.77 0.85 0.71 0.42 0.86 0.87 0.17 0.44 0.20 0.57 0.19 0.59 0.28 0.40 0.84 0.65 0.84 0.09 0.65 0.63 0.21 0.80 0.80 0.54 0.57 0.54 0.38 0.64 0.19 0.05 0.39 0.75 0.82 0.27 0.65 0.62 0.61 0.45 0.73 0.82 0.11 ]
[0.72 0.46 0.74 1.00 0.65 0.53 0.25 0.18 0.78 0.51 0.80 0.09 0.92 0.51 0.48 0.07 0.50 0.20 0.82 0.94 0.69 0.84 0.81 0.71 0.87 0.46 0.33 0.75 0.78 0.03 0.74 0.93 0.06 0.43 0.61 0.45 0.26 0.63 0.37 0.85 0.97 0.10 0.93 0.77 0.07 0.99 0.44 0.93 0.52 ]
[0.76 0.04 0.01 0.65 1.00 0.61 0.57 0.34 0.85 0.95 0.99 0.72 0.56 0.82 0.21 0.32 0.61 0.55 0.65 0.40 0.97 0.17 0.56 0.77 0.30 0.31 0.89 0.50 0.35 0.59 0.23 0.20 0.22 0.07 0.80 0.63 0.46 0.86 0.72 0.79 0.48 0.54 0.02 0.45 0.53 0.76 0.63 0.01 0.81 ]
[0.55 0.05 0.76 0.53 0.61 1.00 0.13 0.21 0.78 0.86 0.76 0.01 0.37 0.50 0.15 0.61 0.01 0.19 0.92 0.19 1.00 0.30 0.62 0.82 0.43 0.24 0.22 0.17 0.39 0.69 0.45 0.71 0.11 0.62 0.34 0.13 0.72 0.64 0.93 0.46 0.79 0.32 0.79 0.16 0.36 0.49 0.20 0.97 0.98 ]
[0.33 0.50 0.61 0.25 0.57 0.13 1.00 0.91 0.35 0.30 0.41 0.77 0.96 0.09 0.93 0.16 0.63 0.43 0.57 0.92 0.63 0.55 0.16 0.47 0.03 0.56 0.24 0.40 0.70 0.68 0.53 0.69 0.10 0.77 0.23 0.06 0.57 0.06 0.53 0.63 0.24 0.21 0.98 0.20 0.24 0.68 0.45 0.22 0.98 ]
[0.26 0.93 0.82 0.18 0.34 0.21 0.91 1.00 0.55 0.62 0.02 0.69 0.86 0.70 0.28 0.13 0.21 0.55 0.42 0.70 0.93 0.65 0.85 0.14 0.41 0.38 0.50 0.82 0.42 0.45 0.11 0.70 0.26 0.73 0.69 0.60 0.09 0.30 0.07 0.71 0.47 0.80 0.46 0.40 0.37 0.66 0.02 0.68 0.58 ]
[0.31 0.77 0.77 0.78 0.85 0.78 0.35 0.55 1.00 1.00 0.54 0.44 0.52 0.53 0.41 0.33 0.75 0.33 0.45 0.51 0.18 0.47 0.42 0.24 0.33 0.32 0.30 0.45 0.40 0.93 0.39 0.11 0.78 0.79 0.12 0.86 0.81 0.47 0.42 0.13 0.10 0.87 0.74 0.26 0.78 0.62 0.70 0.53 0.05 ]
[0.52 0.46 0.85 0.51 0.95 0.86 0.30 0.62 1.00 1.00 0.61 0.23 0.44 0.26 0.70 0.53 0.87 0.62 0.44 0.53 0.44 0.42 0.27 0.33 0.54 0.76 0.98 0.89 0.26 0.11 0.98 0.14 0.67 0.61 0.82 0.57 0.68 0.36 0.40 0.57 0.39 0.37 0.56 0.33 0.04 0.31 0.84 0.25 0.62 ]
[0.92 0.82 0.71 0.80 0.99 0.76 0.41 0.02 0.54 0.61 1.00 0.08 0.30 0.10 0.42 0.27 0.86 0.63 0.11 0.00 0.14 0.47 0.31 0.79 0.13 0.46 0.31 0.32 0.44 0.96 0.24 0.70 0.76 0.12 0.10 0.57 0.36 0.70 0.58 0.45 0.21 0.28 0.19 0.44 0.52 0.72 0.23 0.48 0.88 ]
[0.22 0.34 0.42 0.09 0.72 0.01 0.77 0.69 0.44 0.23 0.08 1.00 0.68 0.61 0.39 0.16 0.46 0.34 0.98 0.99 0.59 0.89 0.49 0.74 0.14 0.21 0.30 0.84 0.37 0.23 0.61 0.17 0.62 0.39 0.08 0.20 0.12 0.06 0.95 0.18 0.85 0.47 0.60 0.92 0.97 0.28 0.55 0.61 0.52 ]
[0.72 0.34 0.86 0.92 0.56 0.37 0.96 0.86 0.52 0.44 0.30 0.68 1.00 0.89 0.20 0.12 0.15 0.47 0.70 0.08 0.38 0.59 0.10 0.27 0.13 0.65 0.06 0.49 0.80 0.11 0.09 0.86 0.67 0.26 0.13 0.23 0.95 0.68 0.57 0.16 0.65 0.79 0.27 0.83 0.81 0.72 0.99 0.04 0.15 ]
