D = 4;
n = [ 2 2 2 2 ];
N = 37;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.04 0.18 0.39 0.28 0.60 0.76 0.67 0.27 0.08 0.55 0.48 0.61 0.72 0.14 0.60 0.91 0.97 0.10 0.38 0.07 0.51 0.10 0.48 0.35 0.05 0.63 0.27 0.26 0.54 0.79 0.27 0.15 0.44 0.59 0.46 0.44 ]
[0.04 1.00 0.42 0.91 0.03 0.33 0.93 0.44 0.19 0.82 0.11 0.35 0.53 0.96 0.02 0.10 0.03 0.81 0.06 0.68 0.04 0.27 0.64 0.06 0.79 0.77 0.76 0.73 0.68 0.19 0.32 0.25 0.54 0.40 0.39 0.86 0.01 ]
[0.18 0.42 1.00 0.32 0.18 0.92 0.20 0.33 0.37 0.15 0.27 0.17 0.49 0.61 0.81 0.32 0.34 0.18 0.83 0.23 0.80 0.48 0.71 0.55 0.35 0.24 0.24 0.32 0.93 0.90 0.34 0.74 0.95 0.11 0.03 0.56 0.53 ]
[0.39 0.91 0.32 1.00 0.97 0.44 0.27 0.27 0.30 0.67 0.14 0.30 0.18 0.22 0.64 0.27 0.52 0.25 0.43 0.46 0.65 0.91 0.75 0.17 0.79 0.20 0.15 0.58 0.99 0.78 0.95 0.19 0.78 0.70 0.98 0.06 0.87 ]
[0.28 0.03 0.18 0.97 1.00 0.00 0.55 0.92 0.11 0.93 0.32 0.81 0.95 0.66 0.13 0.69 0.02 0.12 0.81 0.88 0.27 0.16 0.84 0.48 0.87 0.92 0.17 0.46 0.41 0.80 0.05 0.80 0.41 0.77 0.45 0.49 0.48 ]
[0.60 0.33 0.92 0.44 0.00 1.00 0.52 0.93 0.75 0.01 0.70 0.77 0.58 0.38 0.72 0.43 0.83 0.82 0.57 0.08 0.18 0.57 0.25 0.12 0.27 0.59 0.48 0.00 0.69 0.32 0.05 0.87 0.26 0.26 0.60 0.75 0.13 ]
[0.76 0.93 0.20 0.27 0.55 0.52 1.00 0.68 0.45 0.20 0.05 0.36 0.09 0.17 0.63 0.39 0.78 0.65 0.97 0.28 0.11 0.67 0.52 0.76 0.03 0.55 0.57 0.20 0.98 0.44 0.65 0.77 0.58 0.75 0.62 0.94 0.21 ]
[0.67 0.44 0.33 0.27 0.92 0.93 0.68 1.00 0.00 0.56 0.53 0.18 0.90 0.83 0.98 0.84 0.60 0.76 0.79 0.73 0.51 0.00 0.35 0.32 0.94 0.54 0.16 0.39 0.26 0.94 0.91 0.23 0.21 0.73 0.93 0.12 0.57 ]
[0.27 0.19 0.37 0.30 0.11 0.75 0.45 0.00 1.00 0.42 0.56 0.03 0.05 0.99 0.21 0.59 0.64 0.30 0.33 0.74 0.67 0.40 0.34 0.63 0.56 0.18 0.14 0.03 0.43 0.71 0.52 0.92 0.41 0.06 0.58 0.23 0.83 ]
[0.08 0.82 0.15 0.67 0.93 0.01 0.20 0.56 0.42 1.00 0.27 0.90 0.50 0.63 0.76 0.88 0.29 0.95 0.42 0.80 0.98 0.39 0.36 0.93 0.66 0.89 0.69 0.01 0.02 0.71 0.77 0.70 0.63 0.76 0.43 0.66 0.90 ]
[0.55 0.11 0.27 0.14 0.32 0.70 0.05 0.53 0.56 0.27 1.00 0.85 0.54 0.94 0.32 0.42 0.89 0.96 0.07 0.66 0.60 0.61 0.52 0.24 0.47 0.91 0.79 0.47 0.10 0.33 0.75 0.80 0.67 0.15 0.87 0.92 0.30 ]
[0.48 0.35 0.17 0.30 0.81 0.77 0.36 0.18 0.03 0.90 0.85 1.00 0.13 0.64 0.19 0.63 0.20 0.60 0.80 0.80 0.47 0.84 0.66 0.61 0.80 0.29 0.15 0.10 0.17 0.47 0.86 0.33 0.64 0.96 0.62 0.07 0.73 ]
[0.61 0.53 0.49 0.18 0.95 0.58 0.09 0.90 0.05 0.50 0.54 0.13 1.00 0.31 0.32 0.20 0.29 0.42 0.56 0.42 0.62 0.06 0.01 0.64 0.84 0.00 0.33 0.61 0.01 0.32 0.84 0.66 0.28 0.96 0.71 0.86 0.79 ]
[0.72 0.96 0.61 0.22 0.66 0.38 0.17 0.83 0.99 0.63 0.94 0.64 0.31 1.00 0.13 0.47 0.04 0.47 0.29 0.06 0.59 0.18 0.11 0.64 0.07 0.66 0.94 0.22 0.54 0.70 0.40 0.77 0.38 0.92 0.20 0.10 0.04 ]
[0.14 0.02 0.81 0.64 0.13 0.72 0.63 0.98 0.21 0.76 0.32 0.19 0.32 0.13 1.00 0.73 0.45 0.40 0.45 0.12 0.95 0.89 0.55 1.00 0.70 0.98 0.65 0.41 0.27 0.07 0.43 0.17 0.02 0.62 0.73 0.63 0.26 ]
[0.60 0.10 0.32 0.27 0.69 0.43 0.39 0.84 0.59 0.88 0.42 0.63 0.20 0.47 0.73 1.00 0.79 0.90 0.11 0.30 0.57 0.79 0.55 0.69 0.03 0.44 0.52 0.40 0.60 0.67 0.25 0.46 0.05 0.55 0.63 0.89 0.87 ]
[0.91 0.03 0.34 0.52 0.02 0.83 0.78 0.60 0.64 0.29 0.89 0.20 0.29 0.04 0.45 0.79 1.00 0.58 0.65 0.78 0.11 0.15 0.32 0.48 0.96 0.55 0.88 0.12 0.39 0.93 0.67 0.27 0.65 0.61 0.64 0.81 0.72 ]
[0.97 0.81 0.18 0.25 0.12 0.82 0.65 0.76 0.30 0.95 0.96 0.60 0.42 0.47 0.40 0.90 0.58 1.00 0.83 0.49 0.62 0.29 0.13 0.16 0.24 0.02 0.83 0.99 0.57 0.73 0.74 0.62 0.78 0.16 0.55 0.77 0.35 ]
[0.10 0.06 0.83 0.43 0.81 0.57 0.97 0.79 0.33 0.42 0.07 0.80 0.56 0.29 0.45 0.11 0.65 0.83 1.00 0.87 0.13 0.88 0.49 0.69 0.06 0.39 0.21 0.42 0.68 0.70 0.61 0.50 0.55 0.09 0.06 0.64 0.39 ]
[0.38 0.68 0.23 0.46 0.88 0.08 0.28 0.73 0.74 0.80 0.66 0.80 0.42 0.06 0.12 0.30 0.78 0.49 0.87 1.00 0.21 0.92 0.43 0.70 0.98 0.15 0.58 0.59 0.63 0.04 0.96 0.75 0.52 0.81 0.27 0.89 0.02 ]
[0.07 0.04 0.80 0.65 0.27 0.18 0.11 0.51 0.67 0.98 0.60 0.47 0.62 0.59 0.95 0.57 0.11 0.62 0.13 0.21 1.00 0.83 0.07 0.17 0.64 0.20 0.05 0.05 0.39 0.87 0.22 0.49 0.14 0.50 1.00 0.86 0.95 ]
[0.51 0.27 0.48 0.91 0.16 0.57 0.67 0.00 0.40 0.39 0.61 0.84 0.06 0.18 0.89 0.79 0.15 0.29 0.88 0.92 0.83 1.00 0.78 0.89 0.43 0.03 0.38 0.53 0.46 0.31 0.99 0.19 0.10 0.52 0.01 0.59 0.31 ]
[0.10 0.64 0.71 0.75 0.84 0.25 0.52 0.35 0.34 0.36 0.52 0.66 0.01 0.11 0.55 0.55 0.32 0.13 0.49 0.43 0.07 0.78 1.00 0.21 0.78 0.42 0.69 0.02 0.64 0.91 0.44 0.70 0.15 0.55 0.53 0.84 0.30 ]
[0.48 0.06 0.55 0.17 0.48 0.12 0.76 0.32 0.63 0.93 0.24 0.61 0.64 0.64 1.00 0.69 0.48 0.16 0.69 0.70 0.17 0.89 0.21 1.00 0.91 0.51 0.54 0.99 0.59 0.99 0.53 0.77 0.32 0.86 1.00 0.38 0.85 ]
[0.35 0.79 0.35 0.79 0.87 0.27 0.03 0.94 0.56 0.66 0.47 0.80 0.84 0.07 0.70 0.03 0.96 0.24 0.06 0.98 0.64 0.43 0.78 0.91 1.00 0.47 0.43 0.13 0.65 0.70 0.53 0.27 0.02 0.08 0.64 0.73 0.26 ]
[0.05 0.77 0.24 0.20 0.92 0.59 0.55 0.54 0.18 0.89 0.91 0.29 0.00 0.66 0.98 0.44 0.55 0.02 0.39 0.15 0.20 0.03 0.42 0.51 0.47 1.00 0.91 0.29 0.68 0.16 0.53 0.17 0.91 0.54 0.44 0.51 0.68 ]
