D = 6;
n = [ 4 4 4 4 4 4 ];
N = 57;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.70 0.25 0.50 0.54 0.57 0.78 0.69 0.14 0.83 0.36 0.14 0.04 0.96 0.77 0.78 0.55 0.80 0.14 0.42 0.30 0.33 0.76 0.87 0.68 0.57 0.96 0.21 0.15 0.14 0.63 0.81 0.55 0.89 0.33 0.88 0.52 0.59 0.54 0.86 0.31 0.33 0.13 0.66 0.44 0.18 1.00 0.57 0.92 0.95 0.01 0.07 0.94 0.25 0.34 0.50 0.75 ]
[0.70 1.00 0.33 0.81 0.48 0.67 0.07 0.38 0.71 0.06 0.19 0.19 0.05 0.25 0.67 0.40 0.81 0.54 0.33 0.80 0.58 0.91 0.19 0.99 0.73 0.84 0.02 0.86 1.00 0.94 0.71 0.27 0.10 0.78 0.22 0.53 0.01 0.30 0.14 0.49 0.80 0.26 0.82 0.97 0.04 0.28 0.54 0.75 0.74 0.60 0.57 0.43 0.44 0.59 0.14 0.81 0.47 ]
[0.25 0.33 1.00 0.11 0.53 0.80 0.20 0.68 0.22 0.97 0.55 0.07 0.47 0.23 0.62 0.92 0.06 0.90 0.84 0.14 0.14 0.35 0.20 0.40 0.08 0.64 0.80 0.55 0.81 0.16 0.33 0.16 0.27 0.15 0.70 0.91 0.44 0.75 0.45 0.86 0.74 0.92 0.10 0.15 0.60 0.53 0.67 0.64 0.13 0.41 1.00 0.80 0.20 0.52 0.81 0.17 0.99 ]
[0.50 0.81 0.11 1.00 0.32 0.22 0.71 0.45 0.68 0.67 0.95 0.09 0.94 0.22 0.06 0.40 0.87 0.65 0.71 0.96 0.35 0.06 0.16 0.15 1.00 0.65 0.96 0.47 0.79 0.90 0.22 0.88 0.46 0.08 0.34 0.75 0.06 0.58 0.03 0.18 0.80 0.60 0.39 0.42 0.76 0.36 0.02 0.55 0.71 0.88 0.42 0.09 0.51 0.14 0.65 0.61 0.37 ]
[0.54 0.48 0.53 0.32 1.00 0.98 0.97 0.93 0.65 0.43 0.79 0.61 1.00 0.64 0.17 0.94 0.91 0.95 0.24 0.97 0.42 0.49 0.83 0.37 1.00 0.70 0.31 0.20 0.68 0.81 0.48 0.02 0.72 0.16 0.38 0.24 0.19 0.27 0.28 0.11 0.13 0.78 0.06 0.70 0.99 0.26 0.31 0.81 0.45 0.36 0.94 0.05 0.44 0.66 0.39 0.85 0.46 ]
[0.57 0.67 0.80 0.22 0.98 1.00 0.86 0.83 0.19 0.62 0.83 0.76 0.29 0.35 0.23 0.79 0.93 0.59 0.89 0.50 0.74 0.28 0.56 0.16 0.44 0.51 0.13 0.23 0.92 0.34 0.27 0.30 0.47 0.56 0.23 0.50 0.56 0.79 0.75 0.50 0.78 0.65 0.31 0.26 0.97 0.87 0.59 0.43 0.95 0.33 0.79 0.79 0.06 0.94 0.18 0.53 0.08 ]
[0.78 0.07 0.20 0.71 0.97 0.86 1.00 0.41 0.75 0.97 0.47 0.59 0.07 0.54 0.97 0.85 0.04 0.53 0.29 0.02 0.41 0.77 0.40 0.59 0.92 0.49 0.78 0.28 0.91 0.69 0.61 0.96 0.26 0.28 0.64 0.11 0.31 0.11 0.75 0.36 0.92 0.46 0.89 0.76 0.35 0.08 0.10 0.58 0.63 0.85 0.24 0.66 0.25 0.96 0.60 0.08 0.36 ]
[0.69 0.38 0.68 0.45 0.93 0.83 0.41 1.00 0.38 0.18 0.00 0.94 0.31 0.25 0.86 0.44 0.12 0.24 0.83 0.12 0.65 0.72 0.61 0.06 0.02 0.04 0.59 0.44 0.16 0.66 0.69 0.11 0.33 0.84 0.11 0.54 0.57 0.70 0.57 0.28 0.39 0.87 0.18 0.03 0.03 0.31 0.54 0.98 0.30 0.84 0.36 0.92 0.30 0.12 0.69 0.47 0.19 ]
[0.14 0.71 0.22 0.68 0.65 0.19 0.75 0.38 1.00 0.62 0.72 0.81 0.76 0.89 0.86 0.58 0.77 0.89 0.11 0.61 0.33 0.92 0.04 0.55 0.30 0.54 0.84 0.02 0.94 0.70 0.34 0.59 0.23 0.06 0.26 0.85 0.18 0.93 0.09 0.01 0.31 0.52 0.81 0.50 0.35 0.67 0.30 0.05 0.33 0.42 0.31 0.57 0.02 0.36 0.23 0.93 0.29 ]
[0.83 0.06 0.97 0.67 0.43 0.62 0.97 0.18 0.62 1.00 0.30 0.32 0.84 0.51 0.88 0.70 0.21 0.01 0.83 0.08 0.23 0.13 0.05 0.01 0.03 0.29 0.58 0.53 0.85 0.43 0.18 0.32 0.33 0.28 0.69 0.47 0.52 0.88 0.62 0.04 0.04 0.06 0.34 0.43 0.04 0.90 0.44 0.42 0.61 0.96 0.55 0.79 0.01 0.70 0.98 0.01 0.08 ]
