D = 2;
n = [ 4 4 ];
N = 56;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.20 0.83 0.22 0.30 0.59 0.66 0.79 0.84 0.03 0.04 0.69 0.55 0.09 0.85 0.29 0.69 0.56 0.45 0.97 0.03 0.99 0.65 0.24 0.85 0.39 0.44 0.58 0.74 0.44 0.27 0.45 0.35 0.75 0.17 0.71 0.97 0.06 0.64 0.48 0.16 0.70 0.06 0.22 0.23 0.46 0.95 0.71 0.34 0.97 0.53 0.97 0.84 0.80 0.12 0.68 ]
[0.20 1.00 0.87 0.36 0.79 0.20 0.12 0.14 0.68 0.15 0.10 0.36 0.56 0.91 0.23 0.05 0.48 0.80 0.51 0.28 0.40 0.92 0.74 0.01 0.55 0.09 0.87 0.67 0.55 0.59 0.79 0.41 0.53 0.49 0.34 0.98 0.06 0.44 0.15 0.69 0.91 0.55 0.63 0.80 0.93 0.46 0.12 0.38 0.54 0.80 0.47 0.38 0.13 0.56 0.57 0.68 ]
[0.83 0.87 1.00 0.01 0.45 0.94 0.34 0.08 0.46 0.19 0.79 0.59 0.91 0.91 0.83 0.15 0.44 0.88 0.28 0.50 0.32 0.25 0.21 0.80 0.62 0.46 0.83 0.64 0.39 0.60 0.67 0.93 0.01 0.79 0.06 0.91 0.02 0.15 0.62 0.29 0.94 0.65 0.46 0.61 0.59 0.45 0.09 0.91 0.20 0.34 0.30 0.09 0.11 0.37 0.37 0.06 ]
[0.22 0.36 0.01 1.00 0.76 0.91 0.31 0.94 0.47 0.61 0.89 0.36 0.78 0.02 0.89 0.32 0.05 0.45 0.09 0.89 0.13 0.44 0.94 0.16 0.42 0.70 0.84 0.48 0.52 0.31 0.25 0.13 0.91 0.18 0.60 0.67 0.18 0.23 0.85 0.46 0.59 0.26 0.97 0.46 0.08 0.72 0.14 0.27 0.03 0.75 0.70 0.38 0.12 0.18 0.59 0.98 ]
[0.30 0.79 0.45 0.76 1.00 0.25 0.81 0.08 0.65 0.06 0.75 0.49 0.94 0.60 0.08 0.36 0.39 0.99 0.60 0.54 0.79 0.68 0.78 0.01 0.63 0.61 0.86 0.09 0.72 0.77 0.44 0.18 0.27 0.84 0.21 0.07 0.27 0.69 0.97 0.78 0.23 0.35 0.70 0.79 0.97 0.48 0.42 0.41 0.37 0.23 0.28 0.16 0.74 0.60 0.37 0.69 ]
[0.59 0.20 0.94 0.91 0.25 1.00 0.06 0.43 0.36 0.42 0.77 0.03 0.84 0.38 0.52 0.80 0.24 0.46 0.96 0.44 0.51 0.55 0.77 0.32 0.53 0.34 0.22 0.59 0.99 0.76 0.19 0.88 0.39 0.03 0.40 0.53 0.48 0.41 0.89 0.22 0.41 0.51 0.55 0.72 0.64 0.78 0.06 0.23 0.91 0.43 0.12 0.88 0.00 0.57 0.97 0.02 ]
[0.66 0.12 0.34 0.31 0.81 0.06 1.00 1.00 0.99 0.46 0.16 0.86 0.50 0.49 0.13 0.45 0.83 0.75 0.54 0.54 0.44 0.22 0.94 0.98 0.23 0.69 0.83 0.96 0.88 0.34 0.08 0.74 0.94 0.70 0.39 0.25 0.98 0.92 0.35 0.48 0.01 0.79 0.72 0.17 0.03 0.13 0.25 0.26 0.04 0.53 0.44 0.02 0.12 0.66 0.82 0.95 ]
[0.79 0.14 0.08 0.94 0.08 0.43 1.00 1.00 0.34 0.58 0.06 0.50 0.01 0.74 0.93 0.94 0.23 0.74 0.23 0.24 0.81 0.25 0.03 0.24 0.73 1.00 0.65 0.48 0.08 0.22 0.95 0.77 0.89 0.10 0.36 0.97 1.00 0.16 0.13 0.54 0.47 0.28 0.04 0.19 0.87 0.69 0.18 0.58 0.24 0.56 0.32 0.85 0.66 0.35 0.48 0.72 ]
[0.84 0.68 0.46 0.47 0.65 0.36 0.99 0.34 1.00 0.64 0.51 0.34 0.87 0.53 0.12 0.07 0.93 0.01 0.46 0.87 0.56 0.36 0.29 0.19 0.49 0.42 0.98 0.07 0.33 0.45 0.16 0.45 0.93 0.53 0.43 0.59 0.66 0.22 0.82 0.54 0.97 0.74 0.37 0.16 0.19 0.73 0.08 0.06 0.29 0.38 0.06 0.05 0.57 0.43 0.90 0.19 ]
[0.03 0.15 0.19 0.61 0.06 0.42 0.46 0.58 0.64 1.00 0.90 0.33 0.88 0.53 0.17 0.68 0.75 0.18 1.00 0.53 0.36 0.65 0.09 0.74 0.12 0.21 0.29 0.97 0.49 0.26 0.58 0.66 0.95 0.90 0.89 0.25 0.45 0.47 0.21 0.68 0.71 0.17 0.18 0.57 0.47 0.22 0.46 0.44 0.50 0.96 0.83 0.71 0.78 0.99 0.14 0.08 ]
