D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 44;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.64 0.43 0.71 0.61 0.29 0.24 0.75 0.91 0.89 0.59 0.89 0.53 0.25 0.68 0.34 0.88 0.07 0.70 0.10 0.86 0.92 0.18 0.14 0.61 0.40 0.61 0.61 0.58 0.17 0.03 1.00 0.78 0.50 0.45 0.14 0.66 0.16 0.06 0.15 0.01 0.79 0.48 0.05 ]
[0.64 1.00 0.20 0.62 0.76 0.84 0.22 0.70 0.59 0.67 0.41 0.08 0.63 0.94 0.52 0.15 0.60 0.97 0.39 0.13 0.80 0.32 0.26 0.35 0.85 0.12 0.79 0.65 0.27 0.44 0.25 0.99 0.10 0.15 0.41 0.32 0.68 0.51 0.57 0.72 0.62 0.11 0.52 0.56 ]
[0.43 0.20 1.00 0.35 0.59 0.22 0.31 0.48 0.62 0.03 0.84 0.58 0.53 0.86 0.26 0.52 0.93 0.86 0.76 0.71 0.54 0.98 0.78 0.95 0.31 0.86 0.19 0.19 0.17 0.47 0.80 0.53 0.15 0.69 0.67 0.56 0.07 0.68 0.10 0.81 0.77 0.10 0.22 0.67 ]
[0.71 0.62 0.35 1.00 0.71 0.27 0.42 0.94 0.09 0.91 0.13 0.43 0.27 0.76 0.01 0.60 0.91 0.81 0.93 0.20 0.56 0.72 0.12 0.55 0.76 0.56 0.73 0.91 0.99 0.84 0.47 1.00 0.69 0.78 0.27 0.69 0.60 0.39 0.35 0.24 0.09 0.19 0.47 0.68 ]
[0.61 0.76 0.59 0.71 1.00 0.89 0.33 0.30 0.70 1.00 0.31 0.50 0.98 0.03 0.59 0.81 0.43 0.42 0.92 0.88 0.49 0.47 0.11 0.38 0.35 0.03 0.94 0.66 0.21 0.66 0.41 0.60 0.21 0.05 0.25 0.98 0.50 0.83 0.77 0.15 0.27 0.92 0.20 0.10 ]
[0.29 0.84 0.22 0.27 0.89 1.00 0.93 0.05 0.64 0.69 0.93 0.63 0.32 0.91 0.15 0.01 0.57 0.45 0.13 0.43 0.31 0.16 0.28 0.25 0.03 0.39 0.13 0.78 0.97 0.31 0.76 0.27 0.70 0.56 0.50 0.15 0.37 0.18 0.62 0.43 0.68 0.38 0.43 0.63 ]
[0.24 0.22 0.31 0.42 0.33 0.93 1.00 0.92 0.26 0.73 0.91 0.97 0.35 0.04 0.56 0.02 0.68 0.39 0.97 0.98 0.21 0.68 0.68 0.71 0.62 0.75 0.10 0.00 0.01 0.66 0.53 0.80 0.30 0.52 0.94 0.44 0.23 0.37 0.29 0.09 0.18 0.78 0.37 0.81 ]
[0.75 0.70 0.48 0.94 0.30 0.05 0.92 1.00 0.24 0.96 0.47 0.63 0.22 0.88 0.33 0.39 0.49 0.15 0.91 0.18 0.96 0.68 0.22 0.38 0.05 0.47 0.40 0.88 0.85 0.87 0.37 0.49 0.50 0.62 0.32 0.65 0.67 0.09 0.40 0.34 0.36 0.38 0.57 0.59 ]
[0.91 0.59 0.62 0.09 0.70 0.64 0.26 0.24 1.00 0.04 0.92 0.18 0.74 0.70 0.31 0.99 0.05 0.32 0.62 0.31 0.08 0.70 0.51 0.90 0.62 0.56 0.34 0.62 0.80 0.72 0.13 0.17 0.40 0.22 0.95 0.71 0.82 0.15 0.91 0.90 0.10 0.20 0.14 0.72 ]
[0.89 0.67 0.03 0.91 1.00 0.69 0.73 0.96 0.04 1.00 0.91 0.36 0.59 0.86 0.43 0.83 0.12 0.20 0.21 0.19 0.89 0.40 0.04 0.76 0.18 0.66 0.94 0.23 0.96 0.79 0.65 0.24 0.42 0.67 0.40 0.90 0.81 0.61 0.38 0.01 0.25 0.59 0.61 0.86 ]
