D = 6;
n = [ 5 5 5 5 5 5 ];
N = 75;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.74 0.29 0.38 0.71 0.38 0.35 0.45 0.99 0.62 0.63 0.83 0.72 0.80 0.49 0.10 0.38 0.17 0.96 0.20 0.04 0.02 0.83 0.29 0.16 0.94 0.56 0.50 0.66 0.66 0.84 1.00 0.44 0.33 0.46 0.85 0.89 0.98 0.19 0.76 0.57 0.88 0.08 0.84 0.42 0.16 0.52 0.30 0.91 0.58 0.36 0.88 0.09 0.16 0.20 0.10 0.14 0.45 0.26 0.77 0.74 0.42 1.00 0.59 0.34 0.04 0.07 0.36 0.43 0.59 0.10 0.73 0.24 0.78 0.44 ]
[0.74 1.00 0.37 0.21 0.87 0.01 0.88 0.48 0.74 0.43 0.19 0.22 0.84 0.39 0.58 0.68 0.84 0.32 0.18 0.07 0.28 0.33 0.22 0.25 0.36 0.26 0.25 0.88 0.06 0.41 0.42 0.91 0.65 0.79 0.87 0.11 0.45 0.54 0.19 0.47 0.73 0.49 0.85 0.45 0.02 0.89 0.87 0.75 0.38 0.55 0.03 0.22 0.22 0.63 0.05 0.96 0.93 0.59 0.73 0.61 0.23 0.36 0.66 0.83 0.59 0.17 0.49 0.03 0.04 0.92 0.30 0.85 0.93 0.02 0.57 ]
[0.29 0.37 1.00 0.32 0.50 0.84 0.57 0.47 0.11 0.60 0.45 0.33 0.63 0.28 0.43 0.29 0.18 0.51 0.36 0.37 0.89 0.92 0.27 0.14 0.63 0.17 0.34 0.06 0.13 0.88 0.82 0.12 0.74 0.54 0.25 0.19 0.10 0.71 0.06 0.61 0.59 0.86 0.98 0.84 0.25 0.88 0.89 0.65 0.77 0.35 0.28 0.98 0.51 0.07 0.48 0.91 0.82 0.64 0.96 0.28 0.32 0.17 0.74 0.70 0.13 0.62 0.97 0.33 0.51 0.88 0.53 0.43 0.61 0.41 0.06 ]
[0.38 0.21 0.32 1.00 0.15 0.81 0.00 0.03 0.91 0.72 0.57 0.32 0.01 0.99 0.62 0.95 0.89 0.68 0.77 0.53 0.92 0.61 0.57 0.92 0.76 0.23 0.88 0.84 0.67 0.22 0.13 0.88 0.49 0.88 0.99 0.22 0.88 0.21 0.76 0.65 0.72 0.66 0.15 0.84 0.18 0.82 0.26 0.35 0.71 0.33 0.32 0.78 0.51 0.36 0.17 0.19 1.00 0.95 0.51 0.52 0.07 0.52 0.50 0.27 0.24 0.38 0.16 0.44 0.21 0.35 0.41 0.22 0.15 0.75 0.21 ]
[0.71 0.87 0.50 0.15 1.00 0.92 0.24 0.44 0.77 0.53 0.47 0.76 0.39 0.16 0.47 0.40 0.65 0.72 0.32 0.02 0.25 0.58 0.44 0.84 0.28 0.99 0.31 0.91 0.65 0.75 0.02 0.37 0.43 0.69 0.65 0.79 0.39 0.47 0.89 0.19 0.62 0.87 0.38 0.17 0.60 0.30 0.01 0.53 0.13 0.78 0.17 0.16 0.73 0.15 0.30 0.07 0.95 0.47 0.04 0.10 0.96 0.01 0.22 0.65 0.03 0.18 0.16 0.53 0.30 0.03 0.15 0.54 0.32 0.63 0.61 ]
[0.38 0.01 0.84 0.81 0.92 1.00 0.60 0.18 0.73 0.75 0.58 0.21 0.71 0.32 0.90 0.32 0.94 0.22 0.52 0.92 0.41 0.90 0.07 0.39 0.10 0.92 0.63 0.92 0.37 0.00 0.49 0.84 0.16 0.05 0.83 0.38 0.29 0.99 0.22 1.00 0.96 0.93 0.22 0.69 0.28 0.34 0.95 0.24 0.43 0.43 0.30 0.79 0.45 0.73 0.73 0.07 0.55 0.62 0.26 0.21 0.78 0.65 0.24 0.77 0.46 0.24 0.73 0.72 0.69 0.43 0.73 0.18 0.19 0.93 0.56 ]
[0.35 0.88 0.57 0.00 0.24 0.60 1.00 0.02 0.19 0.29 0.55 0.00 0.39 0.14 0.33 0.97 0.79 0.46 0.49 0.78 0.68 0.05 0.56 0.81 0.21 0.19 0.76 0.22 0.62 0.81 0.23 0.38 0.05 0.63 0.93 0.24 0.62 0.21 0.08 0.61 0.58 0.27 0.91 0.36 0.41 0.68 0.53 0.87 0.04 0.85 0.12 0.90 0.53 0.54 0.01 0.25 0.09 0.38 0.78 0.87 0.06 0.88 0.35 0.77 0.32 0.57 0.96 0.83 0.05 0.20 0.82 0.48 0.95 0.72 0.51 ]
[0.45 0.48 0.47 0.03 0.44 0.18 0.02 1.00 0.71 0.69 0.06 0.00 0.19 0.76 0.21 0.14 0.20 0.76 0.23 0.07 0.95 0.17 0.78 0.97 0.03 0.61 0.33 0.35 0.59 0.40 0.23 0.32 0.96 0.40 0.33 0.68 0.83 0.67 0.04 0.52 0.19 0.08 0.09 0.66 0.70 0.60 0.41 0.58 0.48 0.52 0.19 0.81 0.42 0.85 0.12 0.41 0.28 0.28 0.47 0.14 0.54 0.96 0.81 0.09 0.45 0.03 0.38 0.41 0.75 0.07 0.30 0.58 0.53 0.95 0.43 ]
[0.99 0.74 0.11 0.91 0.77 0.73 0.19 0.71 1.00 0.34 0.75 0.66 0.07 0.44 0.15 0.44 0.25 0.56 0.21 0.65 0.30 0.38 0.91 0.72 0.78 0.72 0.06 0.63 0.22 0.93 0.72 0.40 0.39 0.29 0.31 0.77 0.03 0.29 0.87 0.42 0.12 0.80 0.13 0.54 0.07 0.88 0.27 0.39 0.34 0.02 0.23 0.58 0.51 0.65 0.00 0.95 0.18 0.37 0.27 0.93 0.73 0.37 0.77 0.09 0.08 0.02 0.33 0.20 0.27 0.23 0.11 0.59 0.45 0.06 0.10 ]
[0.62 0.43 0.60 0.72 0.53 0.75 0.29 0.69 0.34 1.00 0.07 0.79 0.32 0.55 0.94 0.58 0.69 0.22 0.25 0.51 0.23 0.77 0.46 0.42 0.77 0.62 0.14 0.30 0.09 0.66 0.17 0.61 0.51 0.62 0.01 0.80 0.02 0.55 0.76 0.15 0.38 0.86 0.23 0.65 0.29 0.48 0.15 0.19 0.78 0.56 0.08 0.85 0.84 0.29 0.08 0.49 0.82 0.22 0.11 0.91 0.98 0.81 0.42 0.24 0.81 0.78 0.85 0.98 0.47 0.09 0.06 0.99 0.61 0.01 0.97 ]
[0.63 0.19 0.45 0.57 0.47 0.58 0.55 0.06 0.75 0.07 1.00 0.74 0.72 0.30 0.55 0.57 1.00 0.49 0.86 0.63 0.31 0.28 0.39 0.44 0.39 0.36 0.03 0.53 0.09 0.26 0.13 0.95 0.74 0.82 0.66 0.46 0.54 0.68 0.67 0.74 0.16 0.62 0.25 0.02 0.21 0.73 0.45 0.55 0.33 0.00 0.78 0.92 0.61 0.44 0.78 0.76 0.39 0.58 0.93 0.50 0.10 0.36 0.87 0.77 0.55 0.85 0.95 0.72 0.22 0.54 0.64 0.67 0.76 0.97 0.87 ]
