D = 4;
n = [ 4 4 4 4 ];
N = 49;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.96 0.89 0.69 0.61 0.61 0.47 0.62 0.56 0.54 0.78 0.44 0.83 0.52 0.46 0.99 0.33 0.30 0.77 0.75 0.94 0.73 0.55 0.99 0.93 0.99 0.66 0.18 0.82 0.51 0.65 0.84 0.71 0.27 0.62 0.28 0.87 0.33 0.78 0.44 0.90 0.69 0.56 0.12 0.53 0.10 0.66 0.47 0.49 ]
[0.96 1.00 0.53 0.28 0.27 0.54 0.55 0.65 0.71 0.76 0.83 0.01 0.64 0.50 0.54 0.86 0.66 0.39 0.73 0.35 0.14 0.65 0.62 0.68 0.42 0.39 0.40 0.25 0.70 0.73 0.63 0.02 0.67 0.93 0.10 0.50 0.80 0.66 0.25 0.98 0.50 0.23 0.69 0.53 0.62 0.62 0.42 0.43 0.00 ]
[0.89 0.53 1.00 0.26 1.00 0.89 0.15 0.41 0.79 0.34 0.41 0.48 0.76 0.04 0.43 0.59 0.85 0.41 0.21 0.79 0.78 0.59 0.00 0.37 0.42 0.56 0.95 0.43 0.61 0.24 0.41 0.45 0.17 0.06 0.10 0.84 0.63 0.24 0.34 0.50 0.87 0.77 0.39 0.66 0.28 0.11 0.09 0.01 0.21 ]
[0.69 0.28 0.26 1.00 0.21 0.30 0.86 0.41 1.00 0.65 0.52 0.88 0.34 0.96 0.15 0.01 0.85 0.14 0.24 0.02 0.77 0.53 0.85 0.41 0.71 0.04 0.50 0.12 0.69 0.77 0.60 0.85 0.77 0.38 0.74 0.03 0.93 0.84 0.89 0.68 0.58 0.91 0.79 0.99 0.77 0.49 0.64 0.25 0.78 ]
[0.61 0.27 1.00 0.21 1.00 0.66 0.11 0.72 0.83 0.65 0.74 0.29 0.63 0.64 0.14 0.63 0.99 0.09 0.30 0.64 0.07 0.70 0.85 0.15 0.26 0.29 0.84 0.52 0.55 0.64 0.36 0.10 0.89 0.66 0.86 0.68 0.38 0.93 0.68 0.48 0.29 0.58 0.57 0.82 0.92 0.80 0.10 0.79 0.31 ]
[0.61 0.54 0.89 0.30 0.66 1.00 0.83 0.53 0.02 0.15 0.88 0.46 0.21 0.42 0.84 0.03 0.07 0.94 0.73 0.59 0.25 0.42 0.88 0.39 0.30 0.07 0.38 0.94 0.48 0.28 0.29 0.41 0.23 0.91 0.89 0.85 0.53 0.91 0.96 0.68 0.21 0.74 0.37 0.17 0.24 0.45 0.86 0.48 0.38 ]
[0.47 0.55 0.15 0.86 0.11 0.83 1.00 0.12 0.27 0.38 0.35 0.34 0.97 0.38 0.48 0.92 0.59 0.25 0.43 0.84 0.39 0.65 0.79 0.07 0.32 0.51 0.02 0.80 0.92 0.29 0.88 0.50 0.82 0.66 0.61 0.71 0.66 0.59 0.72 0.11 0.23 0.07 0.85 0.98 0.35 0.24 0.59 0.74 0.97 ]
[0.62 0.65 0.41 0.41 0.72 0.53 0.12 1.00 0.19 0.12 0.44 0.78 0.04 0.88 0.76 0.18 0.37 0.36 0.17 0.24 0.31 0.09 0.51 0.12 0.55 1.00 0.55 0.43 0.16 1.00 0.07 0.09 0.97 0.63 0.43 0.55 0.40 0.73 0.89 0.44 0.95 0.93 0.10 0.91 0.49 0.10 0.80 0.53 0.12 ]
[0.56 0.71 0.79 1.00 0.83 0.02 0.27 0.19 1.00 0.37 0.82 0.78 0.51 0.49 0.35 0.61 0.80 0.90 0.06 0.96 0.70 0.47 0.82 0.94 0.21 0.71 0.55 0.10 0.10 0.17 0.19 0.01 0.84 0.07 0.24 0.38 0.52 0.49 0.51 0.21 0.45 0.20 0.32 0.02 0.54 0.78 0.82 0.99 0.02 ]
[0.54 0.76 0.34 0.65 0.65 0.15 0.38 0.12 0.37 1.00 0.03 0.75 0.15 0.89 0.19 0.85 0.68 0.24 0.31 0.07 0.41 0.19 0.95 0.24 0.55 0.98 0.04 0.04 0.07 0.34 0.21 0.13 0.71 0.25 0.22 0.01 0.45 0.96 0.72 0.07 0.05 0.90 0.28 0.72 0.89 0.07 0.77 0.53 0.52 ]
[0.78 0.83 0.41 0.52 0.74 0.88 0.35 0.44 0.82 0.03 1.00 0.60 0.12 0.44 0.15 0.00 0.63 0.65 0.06 0.48 0.70 0.14 0.89 0.64 0.05 0.47 0.21 0.59 0.08 0.77 0.18 0.93 0.45 0.78 0.04 0.94 0.69 0.18 0.14 0.54 0.24 0.63 0.37 0.24 0.77 0.50 0.64 0.20 0.50 ]
[0.44 0.01 0.48 0.88 0.29 0.46 0.34 0.78 0.78 0.75 0.60 1.00 0.32 0.44 0.57 0.20 0.47 0.22 0.11 0.85 0.49 0.91 0.26 0.09 0.93 0.47 0.90 0.34 0.75 0.62 0.69 0.77 0.80 0.72 0.07 0.34 0.99 0.20 0.73 0.28 0.46 0.25 0.30 0.02 0.45 0.03 0.31 0.19 0.26 ]
[0.83 0.64 0.76 0.34 0.63 0.21 0.97 0.04 0.51 0.15 0.12 0.32 1.00 0.51 0.80 0.02 0.52 0.15 0.88 0.86 0.28 0.36 0.17 0.96 0.02 0.14 0.29 0.65 0.11 0.56 0.28 0.03 0.64 0.47 0.47 0.26 0.57 0.60 0.24 0.36 0.61 0.65 0.01 0.74 0.30 0.26 0.78 0.23 0.32 ]
[0.52 0.50 0.04 0.96 0.64 0.42 0.38 0.88 0.49 0.89 0.44 0.44 0.51 1.00 0.54 0.28 0.75 0.65 0.97 0.71 0.87 0.01 0.11 0.91 0.33 0.69 0.95 0.39 0.74 0.69 0.40 0.41 0.34 0.98 0.64 0.22 0.11 0.08 0.26 0.54 0.01 0.27 0.45 0.98 0.22 0.29 0.27 0.97 0.67 ]
[0.46 0.54 0.43 0.15 0.14 0.84 0.48 0.76 0.35 0.19 0.15 0.57 0.80 0.54 1.00 0.80 0.74 0.67 0.61 0.63 0.38 0.00 0.46 0.02 0.82 0.83 0.47 0.04 0.86 0.35 0.46 0.05 0.85 0.18 0.00 0.08 0.38 0.26 0.77 0.62 0.21 0.35 0.55 0.72 0.74 0.87 0.46 0.81 0.06 ]
