D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 65;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.31 0.33 0.21 0.04 0.15 0.86 0.22 0.10 0.83 0.16 0.32 0.41 0.52 0.10 0.45 0.49 0.87 0.31 0.17 0.29 0.03 0.81 0.96 0.30 0.69 0.95 0.73 0.18 0.72 0.47 0.78 0.86 0.98 0.65 0.75 1.00 0.57 0.96 0.77 0.05 0.17 0.87 0.69 0.40 0.40 0.59 0.42 0.66 0.00 0.46 0.83 0.52 0.44 0.21 0.54 0.26 0.66 0.51 0.06 0.40 0.16 0.66 0.17 0.98 ]
[0.31 1.00 0.98 0.23 0.72 0.84 0.78 0.20 0.96 0.17 0.04 0.09 0.50 0.42 0.04 0.96 0.22 0.94 0.03 0.63 0.44 0.91 0.25 0.81 0.01 0.88 0.66 0.02 0.74 0.57 0.74 0.79 0.54 0.08 0.83 0.94 0.40 0.89 0.08 0.43 0.48 0.78 0.75 0.86 0.49 0.93 0.07 0.35 0.79 0.34 0.82 0.26 0.73 0.37 0.92 0.48 0.65 0.89 0.13 0.60 0.14 0.04 0.36 0.50 0.91 ]
[0.33 0.98 1.00 0.25 0.57 0.94 0.59 0.71 0.97 0.21 0.93 0.20 0.96 0.07 0.34 0.06 0.58 0.17 0.57 0.11 0.84 0.07 0.43 0.68 0.54 0.91 0.31 0.25 0.97 0.10 0.19 0.52 0.66 0.98 0.34 0.32 0.08 0.94 0.61 0.61 0.96 0.95 0.22 0.49 0.58 0.20 0.54 0.25 0.59 0.45 0.81 0.55 0.37 0.37 0.05 0.95 0.70 0.64 0.72 0.61 0.66 0.26 0.91 0.75 0.24 ]
[0.21 0.23 0.25 1.00 0.97 0.44 0.49 0.85 0.97 0.26 0.80 0.27 0.76 0.11 0.62 0.62 0.91 0.49 0.44 0.24 0.41 0.65 0.24 0.18 0.05 0.69 0.24 0.70 0.18 0.35 0.87 0.07 0.37 0.03 0.90 0.31 0.83 0.28 0.66 0.43 0.50 0.61 0.26 0.32 0.64 0.15 0.73 0.20 0.25 0.93 0.98 0.20 0.38 0.34 0.98 0.48 0.81 0.47 0.25 0.89 0.68 0.77 0.06 0.32 0.54 ]
[0.04 0.72 0.57 0.97 1.00 0.05 0.27 0.64 0.25 0.25 0.53 0.30 0.81 0.55 0.41 0.57 0.82 0.82 0.94 0.87 0.64 0.49 0.30 0.59 0.30 0.33 0.47 0.67 0.40 0.30 0.21 0.43 0.48 0.77 0.17 0.40 0.98 0.50 0.51 0.98 0.47 0.24 0.95 0.64 0.17 0.62 0.80 1.00 0.70 0.43 0.43 0.18 0.27 0.19 0.47 0.79 0.40 0.21 0.00 0.50 0.34 0.99 0.40 0.38 0.70 ]
[0.15 0.84 0.94 0.44 0.05 1.00 0.00 0.53 0.33 0.35 0.10 0.15 0.10 0.19 0.21 0.37 0.96 0.54 0.27 0.81 0.79 0.00 0.16 0.20 0.18 0.07 0.22 0.62 0.06 0.14 0.17 0.38 0.25 0.46 0.38 0.13 0.02 0.81 0.03 0.82 0.82 0.46 0.07 0.14 0.95 0.22 0.29 0.09 0.28 0.42 0.51 0.14 0.33 0.07 0.35 0.89 0.86 0.33 0.80 0.30 0.14 0.74 0.31 0.69 0.78 ]
[0.86 0.78 0.59 0.49 0.27 0.00 1.00 0.86 0.22 0.61 0.36 0.47 0.85 0.24 0.96 0.45 0.58 0.61 0.84 0.98 0.71 0.33 0.82 0.49 0.93 0.06 0.74 0.29 0.60 0.86 0.72 0.63 0.54 0.09 0.78 0.90 0.34 0.60 0.87 0.71 0.40 0.04 0.74 0.18 0.34 0.92 0.87 0.62 0.85 0.87 0.11 0.32 0.85 0.81 0.25 0.18 0.38 0.19 0.51 0.21 0.72 0.49 0.07 0.69 0.77 ]
[0.22 0.20 0.71 0.85 0.64 0.53 0.86 1.00 0.32 0.37 0.01 0.51 0.10 0.05 0.82 0.99 0.67 0.50 0.26 0.20 0.49 0.80 0.99 0.13 0.50 0.46 0.23 0.70 0.99 0.94 0.73 0.05 0.52 0.79 0.23 0.91 0.69 0.49 0.66 0.73 0.22 0.87 0.23 0.02 0.27 0.13 0.74 0.27 1.00 0.89 0.10 0.51 0.59 0.71 0.52 0.68 0.94 0.64 0.25 0.16 0.28 0.24 0.01 0.41 0.03 ]
[0.10 0.96 0.97 0.97 0.25 0.33 0.22 0.32 1.00 0.07 0.23 0.30 0.43 0.49 0.55 0.04 0.31 0.17 0.58 0.88 0.83 0.38 0.76 0.01 0.93 0.17 0.37 0.93 0.45 0.52 0.76 0.09 0.97 0.72 0.85 0.32 0.03 0.47 0.73 0.64 0.05 0.77 0.88 0.64 0.93 0.43 0.46 0.37 0.62 0.00 0.86 0.10 0.65 0.64 0.06 0.56 0.23 0.67 0.56 0.04 0.01 0.58 0.60 0.87 0.04 ]
[0.83 0.17 0.21 0.26 0.25 0.35 0.61 0.37 0.07 1.00 0.27 0.64 0.03 0.43 0.31 0.07 0.70 0.25 0.67 0.32 0.21 0.94 0.15 0.90 0.86 0.48 0.08 0.97 0.19 0.76 0.85 0.20 0.31 0.47 0.72 0.94 0.86 0.11 0.91 0.16 1.00 0.47 0.35 0.65 0.21 0.02 0.75 0.17 0.89 0.43 0.91 0.38 0.89 0.45 0.22 0.16 0.68 0.18 0.95 0.33 0.72 0.33 0.41 0.62 0.87 ]
[0.16 0.04 0.93 0.80 0.53 0.10 0.36 0.01 0.23 0.27 1.00 0.87 0.30 0.28 0.12 0.07 0.03 0.92 0.31 0.79 0.46 0.22 0.39 0.39 0.83 0.13 0.79 0.03 0.84 0.36 0.17 0.23 0.70 0.60 0.02 0.85 0.57 0.96 0.77 0.00 0.97 0.01 0.11 0.52 0.77 0.48 0.90 0.95 0.34 0.17 0.66 0.38 0.16 0.20 0.73 0.53 0.21 0.99 0.27 0.93 0.86 0.37 0.14 0.87 0.93 ]
[0.32 0.09 0.20 0.27 0.30 0.15 0.47 0.51 0.30 0.64 0.87 1.00 0.01 0.18 0.34 0.34 0.42 0.41 0.51 0.08 0.40 0.97 0.49 0.69 0.12 0.34 0.29 0.86 0.02 0.52 0.34 0.81 0.81 0.15 0.73 0.51 0.64 0.76 0.34 0.45 0.85 0.12 0.67 0.68 0.76 0.52 0.39 0.08 0.19 1.00 0.38 0.45 0.04 0.35 0.93 0.09 1.00 0.46 0.88 0.85 0.10 0.09 0.84 0.34 0.94 ]
[0.41 0.50 0.96 0.76 0.81 0.10 0.85 0.10 0.43 0.03 0.30 0.01 1.00 0.54 0.01 0.63 0.97 0.85 0.40 0.84 0.16 0.40 0.52 0.05 0.67 0.23 0.55 0.70 0.89 0.23 0.75 0.26 0.79 0.27 0.30 0.71 0.19 0.98 0.75 0.15 0.11 0.80 0.58 0.95 0.20 0.17 0.16 0.60 0.93 0.70 0.45 0.38 0.05 0.40 0.65 0.36 0.65 0.34 0.83 0.21 0.32 0.58 0.71 0.59 0.90 ]
[0.52 0.42 0.07 0.11 0.55 0.19 0.24 0.05 0.49 0.43 0.28 0.18 0.54 1.00 0.79 0.08 0.79 1.00 0.73 0.86 0.60 0.40 0.40 0.68 0.24 0.96 0.85 0.28 0.51 0.23 0.62 0.54 0.13 0.48 0.70 0.22 0.82 0.66 0.72 0.32 0.34 0.52 0.69 0.50 0.66 0.54 0.77 0.73 1.00 0.54 0.61 0.12 0.94 0.30 0.16 0.69 0.28 0.88 0.17 0.20 0.67 0.73 0.63 0.56 0.92 ]
[0.10 0.04 0.34 0.62 0.41 0.21 0.96 0.82 0.55 0.31 0.12 0.34 0.01 0.79 1.00 0.50 0.70 0.32 0.61 0.68 0.58 0.85 0.50 0.18 0.35 0.19 0.10 0.02 0.79 0.50 0.61 0.37 0.71 0.05 0.23 0.66 0.82 0.44 0.42 0.34 0.39 0.94 0.38 0.79 0.89 0.01 0.86 0.12 0.57 0.53 0.79 0.32 0.36 0.57 0.56 0.74 0.13 0.58 0.77 0.70 0.20 0.16 0.89 0.26 0.47 ]
