D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 45;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.99 0.27 0.74 0.33 0.99 0.85 0.81 0.38 0.03 0.09 0.56 0.85 0.78 0.50 0.83 0.99 0.35 0.24 0.94 0.80 0.75 0.66 0.66 0.78 0.37 0.85 0.04 0.83 0.53 0.93 0.01 0.65 0.17 0.81 0.57 0.25 0.55 0.97 0.91 0.55 0.53 0.09 0.19 0.37 ]
[0.99 1.00 0.94 0.94 0.39 0.84 0.33 0.34 0.58 0.15 0.71 0.78 0.82 0.95 0.60 0.77 0.28 0.60 0.48 0.70 0.79 0.92 0.53 0.79 0.29 0.53 0.99 0.77 0.22 0.70 0.96 0.04 0.93 0.49 0.58 0.64 0.05 0.00 0.11 0.00 0.28 0.28 0.36 0.72 0.73 ]
[0.27 0.94 1.00 0.15 0.85 0.03 0.86 0.48 0.39 0.29 0.46 0.84 0.45 0.48 0.35 0.46 0.13 0.19 0.46 0.33 0.27 0.59 0.39 0.11 0.82 0.78 0.77 0.81 0.79 0.39 0.66 0.39 0.86 0.13 0.83 0.14 0.22 0.67 0.17 0.64 0.92 0.68 0.68 0.72 0.31 ]
[0.74 0.94 0.15 1.00 0.24 0.30 0.48 0.05 0.53 0.41 0.74 0.61 0.47 0.87 0.04 0.65 0.38 0.24 0.07 0.58 0.75 0.06 0.06 0.46 0.63 0.39 0.00 0.82 0.26 0.03 0.38 0.21 0.91 0.45 0.68 0.35 0.94 0.02 0.30 0.67 0.37 0.51 0.17 0.19 0.04 ]
[0.33 0.39 0.85 0.24 1.00 0.78 0.50 0.54 0.48 0.06 0.63 0.61 0.81 0.24 0.04 0.12 0.70 0.13 0.72 0.29 0.10 0.94 0.04 0.37 0.01 0.11 0.10 0.05 0.05 0.73 0.28 0.03 0.08 0.83 0.42 0.96 0.93 0.79 0.70 0.17 0.61 0.96 0.91 0.05 0.30 ]
[0.99 0.84 0.03 0.30 0.78 1.00 0.53 0.09 0.72 0.87 0.64 0.94 0.25 0.58 0.72 0.90 0.75 0.56 0.90 0.78 0.10 0.49 0.51 0.71 0.18 0.38 0.97 0.41 0.21 0.79 0.67 0.48 0.30 0.83 0.70 0.96 0.59 0.62 0.98 0.64 0.33 0.49 0.03 0.76 0.89 ]
[0.85 0.33 0.86 0.48 0.50 0.53 1.00 0.54 0.22 0.84 0.55 0.18 0.68 0.96 0.95 0.55 0.46 0.48 0.27 0.46 0.38 0.97 1.00 0.90 0.76 0.29 0.16 0.92 0.98 0.83 0.60 0.01 0.40 0.73 0.87 0.19 0.90 0.14 0.16 0.98 0.92 0.29 0.85 0.14 0.36 ]
[0.81 0.34 0.48 0.05 0.54 0.09 0.54 1.00 0.23 0.58 0.80 0.62 0.77 0.08 0.57 0.58 0.22 0.97 0.55 0.32 0.55 0.15 0.62 0.32 0.73 0.74 0.67 0.16 0.37 0.25 0.63 0.18 0.70 0.07 0.98 0.59 0.49 0.89 0.61 0.21 0.67 0.16 0.33 0.94 0.96 ]
[0.38 0.58 0.39 0.53 0.48 0.72 0.22 0.23 1.00 0.26 0.63 0.07 0.67 0.50 0.89 0.32 0.46 0.79 0.62 0.96 0.14 0.10 0.20 0.86 0.60 0.43 0.48 0.03 0.32 0.55 0.51 0.11 0.55 0.75 0.03 0.52 0.93 0.56 0.02 0.22 0.29 0.49 0.22 0.48 0.27 ]
[0.03 0.15 0.29 0.41 0.06 0.87 0.84 0.58 0.26 1.00 0.78 0.83 0.13 0.59 0.03 0.01 0.54 0.79 0.13 0.87 0.93 0.21 0.66 0.38 0.76 0.01 0.50 0.79 0.88 0.87 0.67 0.17 0.08 0.45 0.98 0.59 0.93 0.96 0.11 0.22 0.42 0.68 0.79 0.51 0.50 ]
[0.09 0.71 0.46 0.74 0.63 0.64 0.55 0.80 0.63 0.78 1.00 0.33 0.05 0.12 0.61 0.72 0.00 0.27 0.34 0.52 0.41 0.17 0.66 0.88 0.45 0.61 0.49 0.97 0.73 0.36 0.54 0.48 0.20 0.59 0.32 0.98 0.05 0.22 0.50 0.29 0.36 0.87 0.04 0.16 0.86 ]
[0.56 0.78 0.84 0.61 0.61 0.94 0.18 0.62 0.07 0.83 0.33 1.00 0.12 0.19 0.05 0.06 0.00 0.64 0.50 0.43 0.82 0.37 0.57 0.15 0.51 0.77 0.80 0.47 0.52 0.16 0.47 0.06 0.68 0.10 0.64 0.14 0.96 0.34 0.73 0.95 0.47 0.00 0.84 0.51 0.97 ]
[0.85 0.82 0.45 0.47 0.81 0.25 0.68 0.77 0.67 0.13 0.05 0.12 1.00 0.14 0.21 0.38 0.29 0.72 0.92 0.41 0.88 0.98 0.31 0.20 0.86 0.10 0.97 0.49 0.43 0.31 0.25 0.09 0.49 0.87 0.22 0.21 0.65 0.07 0.08 0.47 0.10 0.12 0.29 0.17 0.28 ]
[0.78 0.95 0.48 0.87 0.24 0.58 0.96 0.08 0.50 0.59 0.12 0.19 0.14 1.00 0.93 0.79 0.90 0.16 0.25 0.57 0.66 0.78 0.07 0.71 0.21 0.56 0.67 0.95 0.85 0.73 0.28 0.12 0.03 0.97 0.32 0.35 0.74 0.98 0.57 0.95 0.29 0.29 0.59 0.34 0.89 ]
[0.50 0.60 0.35 0.04 0.04 0.72 0.95 0.57 0.89 0.03 0.61 0.05 0.21 0.93 1.00 0.84 0.83 0.33 0.98 1.00 0.87 0.10 0.63 0.35 0.24 0.23 0.69 0.93 0.11 0.27 0.04 0.37 0.93 0.80 0.78 0.50 0.64 0.54 0.15 0.68 0.49 0.22 0.22 0.58 0.22 ]
[0.83 0.77 0.46 0.65 0.12 0.90 0.55 0.58 0.32 0.01 0.72 0.06 0.38 0.79 0.84 1.00 0.42 0.46 0.30 0.48 0.04 0.10 0.86 0.90 0.90 0.01 0.66 0.89 0.18 0.75 0.65 0.26 0.21 0.12 0.13 0.75 0.47 0.52 0.47 0.80 0.48 0.50 0.22 0.52 0.53 ]
[0.99 0.28 0.13 0.38 0.70 0.75 0.46 0.22 0.46 0.54 0.00 0.00 0.29 0.90 0.83 0.42 1.00 0.16 0.99 0.05 0.43 0.21 0.61 0.31 0.22 0.92 0.86 0.26 0.32 0.10 0.64 0.41 0.42 0.73 0.09 0.25 0.95 0.96 0.32 0.91 0.19 0.32 0.46 0.38 0.81 ]
