D = 6;
n = [ 2 2 2 2 2 2 ];
N = 77;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.69 0.73 0.47 0.17 0.05 0.80 0.52 0.58 0.74 0.97 0.59 0.05 0.49 0.25 0.04 0.09 0.51 0.36 0.78 0.52 0.66 0.68 0.04 0.48 0.41 0.36 0.79 0.02 0.94 0.79 0.35 0.39 0.55 0.68 0.63 0.48 0.24 0.96 0.98 0.22 0.76 0.67 0.81 0.78 0.24 0.17 0.70 0.07 0.88 0.61 0.80 0.65 0.58 0.89 0.07 0.94 0.41 0.29 0.99 0.72 0.90 0.40 0.21 0.68 0.94 0.28 0.90 0.84 0.40 0.23 0.68 0.25 0.80 0.06 0.96 0.41 ]
[0.69 1.00 0.73 0.18 0.07 0.74 0.22 0.57 0.37 0.34 0.96 0.04 0.64 0.21 0.67 0.05 0.37 0.20 0.27 0.47 0.47 0.85 0.98 0.33 0.47 0.19 0.95 0.11 0.91 0.48 0.02 0.90 0.54 0.34 0.36 0.44 0.18 0.73 0.58 0.85 0.12 0.46 0.54 0.45 0.13 0.72 0.51 0.56 0.37 0.60 0.06 0.76 0.15 0.78 0.95 0.67 0.16 0.66 0.08 0.56 0.36 0.77 0.47 0.15 0.28 0.50 0.76 0.51 0.29 0.99 0.56 0.96 0.72 0.78 0.66 0.09 0.91 ]
[0.73 0.73 1.00 0.56 0.78 0.42 0.08 0.53 0.48 0.62 0.51 0.20 0.79 0.03 0.23 0.50 0.63 0.88 0.01 0.23 0.63 0.07 0.22 0.03 0.70 0.21 0.81 0.69 0.53 0.58 0.53 0.70 0.19 0.55 0.08 0.81 0.01 0.76 0.91 0.77 0.44 0.91 0.13 0.75 0.53 0.11 0.25 0.13 0.08 0.18 0.29 0.64 0.02 0.25 0.59 0.49 0.73 0.51 0.75 0.86 0.07 0.60 0.20 0.17 0.42 0.12 0.08 0.49 0.76 0.42 0.36 0.73 0.05 0.30 0.93 0.76 0.46 ]
[0.47 0.18 0.56 1.00 0.01 0.39 0.20 0.09 0.33 0.18 0.44 0.25 0.18 0.15 0.72 0.43 0.53 0.46 0.23 0.48 0.69 0.51 0.51 0.70 0.06 0.12 0.20 0.39 0.40 0.46 0.33 0.58 0.68 0.27 0.48 0.09 0.87 0.35 0.91 0.22 0.17 0.10 0.38 0.68 0.76 0.14 0.89 0.89 0.43 0.43 0.67 0.80 0.74 0.52 0.55 0.72 0.62 0.10 0.83 0.39 0.90 0.90 0.82 0.27 0.68 0.24 0.60 0.66 0.87 0.30 0.20 0.62 0.35 0.04 0.31 0.00 0.15 ]
[0.17 0.07 0.78 0.01 1.00 0.46 0.22 0.88 0.43 0.14 0.28 0.85 0.20 0.10 0.85 0.26 0.83 0.22 0.37 0.89 0.03 0.08 0.32 0.64 0.66 0.71 0.09 0.56 0.35 0.47 0.46 0.13 0.70 0.70 0.17 0.53 0.64 0.51 0.13 0.19 0.84 0.73 0.38 0.91 0.42 0.44 0.22 0.83 0.25 0.17 0.43 0.71 0.15 0.60 0.75 1.00 0.36 0.90 0.16 0.23 0.70 0.47 0.92 0.37 0.92 0.93 0.29 0.44 0.68 0.51 0.62 0.07 0.06 0.40 0.82 0.03 0.83 ]
[0.05 0.74 0.42 0.39 0.46 1.00 0.92 0.05 0.21 0.72 0.97 0.46 0.12 0.21 0.83 0.12 0.94 0.63 0.57 0.46 0.12 0.95 0.25 0.40 0.90 0.97 0.15 0.64 0.98 0.15 0.90 0.28 0.69 0.92 0.00 0.98 0.15 0.80 0.58 0.30 0.02 0.63 0.75 0.50 0.31 0.59 0.36 0.44 0.34 0.02 0.13 0.71 0.51 0.60 0.06 0.06 0.80 0.66 0.90 0.60 0.87 0.20 0.17 0.13 0.21 0.25 0.92 0.21 0.48 0.83 0.86 0.13 0.46 0.61 0.14 0.47 0.78 ]
[0.80 0.22 0.08 0.20 0.22 0.92 1.00 0.78 0.60 0.22 0.45 0.91 0.33 0.44 0.09 0.52 0.59 0.67 0.11 0.32 0.51 0.73 0.17 0.82 0.98 0.52 0.66 0.36 0.33 0.98 0.14 0.09 0.24 0.27 0.36 0.66 0.06 0.59 0.42 0.83 0.68 0.86 0.54 0.16 0.71 0.01 0.87 0.80 0.09 0.48 0.67 0.60 0.23 0.60 0.63 0.20 0.65 0.23 0.98 0.23 0.81 0.22 0.43 0.53 0.54 0.42 0.36 0.50 0.28 0.21 0.06 0.85 0.89 0.47 0.17 0.42 0.58 ]
[0.52 0.57 0.53 0.09 0.88 0.05 0.78 1.00 0.12 0.57 0.92 0.77 0.60 0.54 0.06 0.18 0.66 0.71 0.43 0.79 0.50 0.66 0.07 0.10 0.13 0.88 0.55 0.57 0.36 0.50 0.31 0.98 0.18 0.12 0.35 0.53 0.26 0.82 0.23 0.35 0.10 0.52 0.94 0.21 0.04 0.35 0.01 0.34 0.88 0.57 0.20 0.28 0.61 0.63 0.63 0.38 0.31 0.87 0.78 0.51 0.07 0.90 0.43 0.37 0.49 0.04 0.82 0.85 0.15 0.78 0.54 0.10 0.04 0.46 0.95 0.51 0.64 ]
[0.58 0.37 0.48 0.33 0.43 0.21 0.60 0.12 1.00 0.90 0.22 0.82 0.97 0.72 0.57 0.77 0.15 0.69 0.81 0.26 0.76 1.00 0.19 0.20 0.95 0.52 0.66 0.75 0.25 0.08 0.72 0.25 0.40 0.29 0.71 0.85 0.14 0.11 0.25 0.03 0.18 0.74 0.07 0.79 0.20 0.62 0.27 0.94 0.44 0.39 0.60 0.04 0.14 0.36 0.09 0.12 0.73 0.18 0.79 0.23 1.00 0.54 0.66 0.62 0.36 0.65 0.80 0.04 0.14 0.16 0.36 0.39 0.47 0.87 0.18 0.31 0.89 ]
[0.74 0.34 0.62 0.18 0.14 0.72 0.22 0.57 0.90 1.00 0.44 0.13 0.11 0.04 0.47 0.72 0.03 0.77 0.48 0.90 0.80 0.59 0.04 0.18 0.44 0.14 0.83 0.36 0.86 0.27 0.54 0.12 0.81 0.83 0.44 0.57 0.76 0.87 0.90 0.63 0.55 0.58 0.38 0.58 0.80 0.25 0.72 0.45 0.27 0.81 0.66 0.11 0.77 0.61 0.29 0.83 0.67 0.84 0.30 0.49 0.08 0.92 0.54 0.67 0.85 0.58 0.70 0.90 0.34 0.62 0.12 0.85 0.90 0.62 0.58 0.26 0.56 ]
