D = 4;
n = [ 2 2 2 2 ];
N = 55;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.91 0.02 0.02 0.26 0.55 0.80 0.76 0.94 0.67 0.35 0.07 0.86 0.57 0.40 0.13 0.88 0.63 0.58 0.22 0.69 0.04 0.20 0.91 0.88 0.08 0.12 0.10 0.86 0.80 0.82 0.09 0.71 0.53 0.49 0.36 0.03 0.31 0.94 0.64 0.16 0.40 0.15 0.77 0.67 0.59 0.79 0.86 0.68 0.63 0.18 0.46 0.90 0.57 0.50 ]
[0.91 1.00 0.73 0.38 0.14 0.95 0.44 0.15 0.34 0.80 0.67 0.09 0.39 0.74 0.39 0.93 0.33 0.27 0.71 0.20 0.78 0.45 0.44 0.96 0.80 0.23 0.89 0.23 0.91 0.12 0.86 0.04 0.98 0.21 0.70 0.13 0.55 0.05 0.96 0.07 0.80 0.25 0.91 0.27 0.22 0.72 0.97 1.00 0.07 0.46 0.88 0.34 0.61 0.14 0.25 ]
[0.02 0.73 1.00 0.66 0.99 0.01 0.05 0.14 0.11 0.66 0.05 0.37 0.92 0.35 0.99 0.55 0.86 0.47 0.14 0.50 0.36 0.75 0.65 0.21 0.99 0.40 0.13 0.86 0.91 0.74 0.06 0.29 0.46 0.26 0.90 0.39 0.94 0.76 0.18 0.30 0.96 0.37 0.65 0.82 0.04 0.48 0.22 0.33 0.51 0.76 0.11 0.01 0.47 0.31 0.02 ]
[0.02 0.38 0.66 1.00 0.69 0.31 0.55 0.30 0.58 0.52 0.25 0.19 0.96 0.84 0.47 0.48 0.10 0.65 0.80 0.35 0.19 0.67 0.17 0.93 0.93 0.33 0.49 0.33 0.58 0.82 0.97 0.93 0.31 0.72 0.16 0.83 0.66 0.55 0.46 0.14 0.92 0.31 0.01 0.91 0.60 0.07 0.96 0.16 0.72 0.05 0.93 0.97 0.57 0.40 0.74 ]
[0.26 0.14 0.99 0.69 1.00 0.06 0.10 0.76 0.78 0.33 0.88 0.47 0.98 0.04 0.63 0.57 0.46 0.38 0.12 0.55 0.41 0.30 0.47 0.73 0.31 0.59 0.48 0.57 0.16 0.07 0.58 0.34 0.72 0.27 0.40 0.79 0.99 0.21 0.08 0.62 0.57 0.27 0.77 0.18 0.45 0.57 0.83 0.13 0.58 0.81 0.33 0.36 0.95 0.59 0.07 ]
[0.55 0.95 0.01 0.31 0.06 1.00 0.66 0.52 0.24 0.97 0.49 1.00 0.36 0.87 0.03 0.64 0.15 0.64 0.96 0.42 0.11 0.06 0.27 0.97 0.23 0.48 0.88 0.17 0.41 0.24 0.65 0.85 0.26 0.98 0.67 0.80 0.73 0.51 0.50 0.81 0.76 0.86 0.83 0.82 0.48 0.45 0.72 0.24 0.69 0.32 0.48 0.45 0.86 0.02 0.60 ]
[0.80 0.44 0.05 0.55 0.10 0.66 1.00 0.92 0.83 0.98 0.96 0.18 0.56 0.49 0.17 0.10 0.44 0.39 0.36 0.95 0.21 0.42 0.33 0.91 0.52 0.16 0.41 0.18 0.42 0.12 0.08 0.28 0.04 0.58 0.40 0.64 0.39 0.78 0.06 0.06 0.40 0.64 0.54 0.04 0.16 0.19 0.07 0.10 0.79 0.34 0.15 0.20 0.83 0.39 0.73 ]
[0.76 0.15 0.14 0.30 0.76 0.52 0.92 1.00 0.11 0.38 0.14 0.38 0.37 0.55 0.29 0.22 0.94 0.58 0.24 0.39 0.77 0.08 0.03 0.70 0.49 0.70 0.05 0.37 0.28 0.39 0.79 0.61 0.38 0.79 0.70 0.02 0.23 0.32 0.58 0.33 0.12 0.63 0.45 0.75 0.71 0.92 0.98 0.71 0.54 0.73 0.23 0.50 0.50 0.48 0.35 ]
[0.94 0.34 0.11 0.58 0.78 0.24 0.83 0.11 1.00 0.58 0.74 0.75 0.49 0.00 0.10 0.64 0.86 0.52 0.52 0.63 0.28 0.89 0.13 0.54 0.44 0.70 0.13 0.80 0.46 0.37 0.47 0.46 0.30 0.46 0.73 0.76 0.78 0.04 0.61 0.67 0.73 0.26 0.48 0.60 0.16 0.57 0.08 0.76 0.09 0.96 0.72 0.33 0.36 0.62 0.22 ]
[0.67 0.80 0.66 0.52 0.33 0.97 0.98 0.38 0.58 1.00 0.01 0.93 0.55 0.02 0.07 0.32 0.56 0.92 0.87 0.21 0.47 0.84 0.38 0.52 0.19 0.55 0.93 0.68 0.57 0.34 0.50 0.90 0.08 0.59 0.45 0.17 0.91 0.59 0.84 0.50 0.68 0.90 0.74 0.76 0.57 0.18 0.40 0.59 0.46 0.25 0.72 0.28 0.78 0.39 0.04 ]
