D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 31;
d = [1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.31 0.73 0.96 0.34 0.46 0.27 0.56 0.23 0.81 0.67 0.79 0.20 0.03 0.53 0.84 0.15 0.53 0.83 0.09 0.19 0.10 0.28 0.73 0.73 0.84 0.44 0.10 0.27 0.76 0.28 ]
[0.31 1.00 0.21 0.07 0.32 0.31 0.96 0.17 0.49 0.27 0.76 0.66 0.74 0.78 0.91 0.85 0.45 0.22 0.89 0.48 0.84 0.20 0.64 0.69 0.06 0.72 0.82 0.05 0.75 0.04 0.51 ]
[0.73 0.21 1.00 0.66 0.23 0.92 0.85 0.33 0.82 0.93 0.23 0.60 0.81 0.29 0.06 0.72 0.30 0.55 0.41 0.11 0.14 0.20 0.83 0.35 0.98 0.30 0.47 0.17 0.27 0.05 0.27 ]
[0.96 0.07 0.66 1.00 0.94 0.00 0.18 0.71 0.93 0.79 0.89 0.28 0.38 0.19 0.54 0.51 0.39 0.47 0.12 0.07 0.18 0.70 0.09 0.85 0.63 0.30 0.17 0.78 1.00 0.61 0.20 ]
[0.34 0.32 0.23 0.94 1.00 0.82 0.30 0.52 0.08 0.63 0.36 0.86 0.01 0.05 0.67 0.71 0.25 0.74 1.00 0.64 0.14 0.29 0.12 0.35 0.41 0.06 0.00 0.87 0.49 0.35 0.38 ]
[0.46 0.31 0.92 0.00 0.82 1.00 0.42 0.45 0.49 0.46 0.07 0.18 0.28 0.37 0.50 0.79 0.94 0.40 0.81 0.40 0.07 0.40 0.23 0.56 0.84 0.28 0.30 0.44 0.93 0.32 0.20 ]
[0.27 0.96 0.85 0.18 0.30 0.42 1.00 0.61 0.77 0.24 0.44 0.71 0.11 0.61 0.59 0.92 0.34 0.52 0.45 0.01 0.49 0.86 0.67 0.41 0.76 0.07 0.15 0.07 0.07 0.29 0.89 ]
[0.56 0.17 0.33 0.71 0.52 0.45 0.61 1.00 0.87 0.68 0.22 0.62 0.46 0.10 1.00 0.22 0.61 0.79 0.86 0.26 0.23 0.50 0.99 0.61 0.19 0.49 0.09 0.92 0.67 0.82 0.79 ]
[0.23 0.49 0.82 0.93 0.08 0.49 0.77 0.87 1.00 0.37 0.25 0.62 0.03 0.89 0.53 0.88 0.24 0.50 0.73 0.10 0.85 0.44 0.43 0.13 0.07 0.90 0.38 0.87 0.70 0.34 0.21 ]
[0.81 0.27 0.93 0.79 0.63 0.46 0.24 0.68 0.37 1.00 0.86 0.57 0.01 0.01 0.26 0.67 0.94 0.27 0.98 0.90 0.39 0.90 0.20 0.88 0.93 0.28 0.04 0.46 0.68 0.42 0.73 ]
[0.67 0.76 0.23 0.89 0.36 0.07 0.44 0.22 0.25 0.86 1.00 0.57 0.44 0.92 0.69 0.15 0.51 0.24 0.14 0.87 0.99 0.62 0.91 0.52 0.16 0.44 0.64 0.22 0.57 0.49 0.11 ]
[0.79 0.66 0.60 0.28 0.86 0.18 0.71 0.62 0.62 0.57 0.57 1.00 0.10 0.44 0.44 0.77 0.24 0.40 0.04 0.09 0.57 0.90 0.48 0.27 0.02 0.66 0.33 0.66 0.88 0.90 0.60 ]
[0.20 0.74 0.81 0.38 0.01 0.28 0.11 0.46 0.03 0.01 0.44 0.10 1.00 0.36 0.92 0.06 0.37 0.72 0.17 0.63 0.46 0.49 0.41 0.63 0.89 0.87 0.09 0.18 0.33 0.32 0.86 ]
[0.03 0.78 0.29 0.19 0.05 0.37 0.61 0.10 0.89 0.01 0.92 0.44 0.36 1.00 0.24 0.66 0.84 0.21 0.51 0.44 0.94 0.28 0.42 0.56 0.93 0.30 0.72 0.78 0.00 0.32 0.33 ]
[0.53 0.91 0.06 0.54 0.67 0.50 0.59 1.00 0.53 0.26 0.69 0.44 0.92 0.24 1.00 0.95 0.89 0.68 0.78 0.24 0.79 0.53 0.45 0.46 0.89 0.44 0.04 0.42 0.13 0.95 0.01 ]
[0.84 0.85 0.72 0.51 0.71 0.79 0.92 0.22 0.88 0.67 0.15 0.77 0.06 0.66 0.95 1.00 0.54 0.87 0.26 0.43 0.04 0.39 0.83 0.49 0.41 0.59 0.81 0.23 0.27 0.07 0.87 ]
[0.15 0.45 0.30 0.39 0.25 0.94 0.34 0.61 0.24 0.94 0.51 0.24 0.37 0.84 0.89 0.54 1.00 0.51 0.25 0.44 0.63 0.36 0.81 0.42 0.18 0.12 0.98 0.10 0.14 0.07 0.97 ]
[0.53 0.22 0.55 0.47 0.74 0.40 0.52 0.79 0.50 0.27 0.24 0.40 0.72 0.21 0.68 0.87 0.51 1.00 0.92 0.18 0.29 0.92 0.52 0.98 0.49 0.15 0.61 0.83 0.40 0.33 0.38 ]
[0.83 0.89 0.41 0.12 1.00 0.81 0.45 0.86 0.73 0.98 0.14 0.04 0.17 0.51 0.78 0.26 0.25 0.92 1.00 0.86 0.75 0.99 0.68 0.54 0.06 0.28 0.15 0.97 0.92 0.03 0.19 ]
[0.09 0.48 0.11 0.07 0.64 0.40 0.01 0.26 0.10 0.90 0.87 0.09 0.63 0.44 0.24 0.43 0.44 0.18 0.86 1.00 0.81 0.41 0.35 0.08 0.62 0.61 0.75 0.62 0.02 0.09 0.21 ]
[0.19 0.84 0.14 0.18 0.14 0.07 0.49 0.23 0.85 0.39 0.99 0.57 0.46 0.94 0.79 0.04 0.63 0.29 0.75 0.81 1.00 0.59 0.65 0.55 0.68 0.28 0.59 0.34 0.53 0.91 0.92 ]
[0.10 0.20 0.20 0.70 0.29 0.40 0.86 0.50 0.44 0.90 0.62 0.90 0.49 0.28 0.53 0.39 0.36 0.92 0.99 0.41 0.59 1.00 0.94 0.28 0.98 0.45 0.85 0.80 0.16 0.15 0.91 ]
[0.28 0.64 0.83 0.09 0.12 0.23 0.67 0.99 0.43 0.20 0.91 0.48 0.41 0.42 0.45 0.83 0.81 0.52 0.68 0.35 0.65 0.94 1.00 0.31 0.95 0.84 0.05 0.62 0.65 0.03 0.18 ]
[0.73 0.69 0.35 0.85 0.35 0.56 0.41 0.61 0.13 0.88 0.52 0.27 0.63 0.56 0.46 0.49 0.42 0.98 0.54 0.08 0.55 0.28 0.31 1.00 0.59 0.23 0.82 0.49 0.10 0.20 0.76 ]
