D = 6;
n = [ 4 4 4 4 4 4 ];
N = 38;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.33 0.84 0.61 0.11 0.09 0.74 0.02 0.03 0.34 0.37 0.60 0.79 0.81 0.49 0.63 0.79 0.73 0.28 0.06 0.10 0.76 0.42 0.71 0.63 0.21 0.03 0.36 0.30 0.05 0.45 0.20 0.20 0.29 0.83 0.93 0.93 0.15 ]
[0.33 1.00 0.23 0.10 0.72 0.58 0.21 0.35 0.74 0.14 0.21 0.59 0.24 0.65 0.95 0.41 0.51 0.50 0.75 0.17 0.97 0.62 0.57 0.74 0.28 0.08 0.32 0.01 0.53 0.89 0.61 0.66 0.50 0.52 0.51 0.08 0.15 0.67 ]
[0.84 0.23 1.00 0.94 0.35 0.32 0.11 0.21 0.52 0.16 0.34 0.30 0.17 0.80 0.82 0.98 0.15 0.13 0.81 0.91 0.07 0.38 0.52 0.82 0.24 0.89 0.52 0.66 0.23 0.20 0.12 0.48 0.45 0.66 0.08 0.71 0.00 0.75 ]
[0.61 0.10 0.94 1.00 0.11 0.24 0.05 0.98 0.38 0.70 0.20 0.52 0.67 0.34 0.25 0.11 0.14 0.04 0.86 0.05 0.09 0.35 0.95 0.49 0.19 0.82 0.03 0.15 0.50 0.83 0.77 0.49 0.16 0.06 0.16 0.05 0.46 0.35 ]
[0.11 0.72 0.35 0.11 1.00 0.26 0.40 0.99 0.82 0.43 0.03 0.08 0.43 0.04 0.50 0.28 0.97 0.59 0.33 0.78 0.79 0.82 0.92 0.52 0.90 0.92 0.27 0.31 0.82 0.36 0.71 0.88 0.04 0.72 0.56 0.15 0.06 0.79 ]
[0.09 0.58 0.32 0.24 0.26 1.00 0.51 0.79 0.40 0.58 0.47 0.56 0.88 0.02 0.64 0.13 0.72 0.13 0.06 0.32 0.56 0.08 0.27 0.96 0.36 0.94 0.55 0.26 0.14 0.81 0.20 0.57 0.31 0.58 0.70 0.63 0.53 0.91 ]
[0.74 0.21 0.11 0.05 0.40 0.51 1.00 0.31 0.68 0.47 0.26 0.20 0.60 0.89 0.00 0.54 0.59 0.01 0.07 0.30 0.82 0.82 0.39 0.04 0.90 0.11 0.26 0.18 0.81 0.59 0.97 0.64 0.22 0.65 0.45 0.97 0.02 0.74 ]
[0.02 0.35 0.21 0.98 0.99 0.79 0.31 1.00 0.91 0.55 0.66 0.78 0.46 0.89 0.67 0.38 0.70 1.00 0.88 0.62 0.47 0.63 0.70 0.91 0.70 0.52 0.03 0.54 0.37 0.81 0.61 0.79 0.74 0.88 0.97 0.70 0.79 0.81 ]
[0.03 0.74 0.52 0.38 0.82 0.40 0.68 0.91 1.00 0.87 0.62 0.02 0.49 0.23 0.14 0.05 0.47 0.47 0.47 0.62 0.32 0.84 0.71 0.80 0.23 0.57 0.34 0.96 0.01 0.09 0.86 0.20 0.32 0.28 0.91 0.15 0.30 0.30 ]
[0.34 0.14 0.16 0.70 0.43 0.58 0.47 0.55 0.87 1.00 0.71 0.07 0.73 0.65 0.21 0.58 0.33 0.16 0.10 0.26 0.43 0.90 0.94 0.24 0.25 0.94 0.28 0.27 0.51 0.41 0.22 0.95 0.02 0.51 1.00 0.46 0.24 0.53 ]
