D = 6;
n = [ 2 2 2 2 2 2 ];
N = 53;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.63 0.87 0.59 0.35 0.95 0.65 0.38 0.60 0.46 0.15 0.82 0.19 0.53 0.01 0.67 0.95 0.14 0.31 0.31 0.74 0.56 0.42 0.03 0.92 0.24 0.69 0.48 0.93 0.15 0.78 0.09 0.41 0.50 0.58 0.47 0.88 0.48 0.62 1.00 0.69 0.60 0.50 0.72 0.27 0.07 0.78 0.27 0.07 0.65 0.30 0.29 0.30 ]
[0.63 1.00 0.66 0.45 0.50 0.71 0.99 0.88 0.19 0.59 0.94 0.90 0.31 0.34 0.85 0.69 0.14 0.08 0.47 0.64 0.84 0.11 0.83 0.60 0.30 0.32 0.45 0.53 0.43 0.70 0.93 0.37 0.42 0.82 0.99 0.65 0.15 0.46 0.92 0.12 0.13 0.34 0.47 0.54 0.38 0.16 0.80 0.85 0.95 0.41 0.35 0.41 0.78 ]
[0.87 0.66 1.00 0.13 0.91 0.20 0.31 0.13 0.13 0.14 0.44 0.16 0.84 0.14 0.01 0.55 0.58 0.22 0.18 0.97 0.09 0.49 0.08 0.84 0.62 0.40 0.58 0.64 0.44 0.12 0.97 0.83 0.54 0.43 0.89 0.96 0.96 0.63 0.28 0.63 0.71 0.15 0.85 0.01 0.37 0.28 0.44 0.96 0.12 0.26 0.67 0.54 0.30 ]
[0.59 0.45 0.13 1.00 0.38 0.92 0.23 0.18 0.31 0.87 0.78 0.49 0.77 0.26 0.39 0.29 0.72 0.68 0.11 0.35 0.88 0.32 0.58 0.01 0.44 0.41 0.72 0.50 0.88 0.37 0.39 0.71 0.11 0.03 0.15 0.68 0.35 0.91 0.09 0.06 0.17 0.41 0.96 0.41 0.31 0.26 0.21 0.75 0.14 0.79 0.95 0.26 0.14 ]
[0.35 0.50 0.91 0.38 1.00 0.32 0.42 0.72 0.02 0.68 0.41 0.74 0.52 0.84 0.54 0.96 0.71 0.71 0.93 0.51 0.30 0.24 0.19 0.78 0.73 0.94 0.27 0.85 0.09 0.48 0.60 0.62 0.20 0.27 0.72 0.35 0.30 0.04 0.15 0.86 0.90 0.85 0.17 0.49 0.65 0.29 0.62 0.40 0.14 0.08 0.55 0.55 0.49 ]
[0.95 0.71 0.20 0.92 0.32 1.00 0.40 0.81 0.41 0.67 0.14 0.03 0.96 0.27 0.73 0.88 0.37 1.00 0.02 0.97 0.02 0.56 0.71 0.56 0.92 0.95 0.48 0.26 0.27 0.24 0.82 0.23 0.28 0.02 0.58 0.54 0.51 0.08 0.88 0.11 0.97 0.86 0.30 0.99 0.90 0.95 0.59 0.89 0.23 0.43 0.81 0.66 0.69 ]
[0.65 0.99 0.31 0.23 0.42 0.40 1.00 0.80 0.89 0.72 0.93 0.17 0.32 0.30 0.34 0.51 0.63 0.76 0.79 0.30 0.48 0.32 0.35 0.61 0.61 0.01 0.76 0.47 0.87 0.43 0.27 0.10 0.98 0.10 0.62 0.80 0.26 0.62 0.18 0.25 0.89 0.73 0.48 0.89 0.39 0.66 0.09 0.72 0.61 0.56 0.16 0.62 0.59 ]
[0.38 0.88 0.13 0.18 0.72 0.81 0.80 1.00 0.22 0.97 0.68 0.55 0.60 0.35 0.39 0.68 0.88 0.89 0.88 0.52 0.94 0.11 0.97 0.13 0.35 0.86 0.90 0.10 0.07 0.62 0.88 0.11 0.49 0.77 0.19 0.53 0.52 0.55 0.16 0.89 0.64 0.20 0.12 0.52 0.52 0.93 0.68 0.89 0.99 0.62 0.64 0.17 0.04 ]
[0.60 0.19 0.13 0.31 0.02 0.41 0.89 0.22 1.00 0.91 0.02 0.32 0.74 0.33 0.89 0.85 0.07 0.02 0.50 0.15 0.11 0.59 0.31 0.85 0.21 0.59 0.66 0.21 0.63 0.49 0.81 0.48 0.70 0.62 0.10 0.71 0.98 0.68 0.62 0.88 0.32 0.13 0.96 0.32 0.46 0.41 0.61 0.97 0.17 0.56 0.86 0.41 0.80 ]
[0.46 0.59 0.14 0.87 0.68 0.67 0.72 0.97 0.91 1.00 0.91 0.82 0.92 0.21 0.95 0.59 0.75 0.96 0.12 0.30 0.61 0.37 0.49 0.30 0.68 0.13 0.06 0.94 0.24 0.46 0.33 0.09 0.75 0.16 0.63 0.28 0.90 0.58 0.54 0.01 0.53 0.77 0.43 0.61 0.42 0.49 0.60 0.72 0.76 0.34 0.56 0.19 0.40 ]
