D = 4;
n = [ 3 3 3 3 ];
N = 52;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.33 0.21 0.25 0.35 0.27 0.46 0.43 0.49 0.88 0.55 0.00 0.61 0.28 0.52 0.31 0.48 1.00 0.43 0.09 0.08 0.05 0.41 0.67 0.96 0.10 0.33 0.76 0.51 0.36 0.46 0.69 0.55 0.93 0.33 0.81 0.87 0.05 0.58 0.55 0.16 0.72 0.39 0.22 0.36 0.61 0.12 0.21 0.74 0.25 0.99 0.24 ]
[0.33 1.00 0.28 0.42 0.37 0.92 0.99 0.06 0.24 0.74 0.49 0.25 0.91 0.37 0.63 0.36 0.21 0.35 0.25 0.14 0.17 0.84 0.63 0.67 0.11 0.10 0.82 0.55 0.64 0.84 0.79 0.20 0.16 0.29 0.39 0.23 0.32 0.69 0.04 0.20 0.12 0.55 0.30 0.31 0.50 0.54 0.90 0.47 0.59 0.87 0.13 0.36 ]
[0.21 0.28 1.00 0.50 0.46 0.25 0.86 0.16 0.48 0.55 0.22 0.60 0.97 0.86 0.69 0.15 0.71 0.86 0.58 0.21 0.82 0.39 0.70 0.97 0.88 0.35 0.25 0.56 0.37 0.25 0.52 0.70 0.25 0.13 0.19 0.28 0.92 0.84 0.18 0.66 0.67 0.33 0.70 0.96 0.11 0.54 0.67 0.02 0.97 0.37 0.52 0.29 ]
[0.25 0.42 0.50 1.00 0.89 0.88 0.91 0.42 0.34 0.18 0.68 0.97 0.41 0.96 0.65 0.35 0.07 0.61 0.60 0.07 0.44 0.15 0.81 0.20 0.45 0.58 0.65 0.08 0.36 0.43 0.51 0.93 0.80 0.25 0.49 0.75 0.25 0.25 0.51 0.75 0.60 0.74 0.45 0.74 0.75 0.40 0.60 0.55 0.37 0.95 0.74 0.65 ]
[0.35 0.37 0.46 0.89 1.00 0.65 0.36 0.31 0.05 0.22 0.43 0.09 0.68 0.09 0.61 0.74 0.62 0.04 0.10 0.43 0.71 0.76 0.75 0.26 0.77 0.53 0.77 0.51 0.50 0.32 0.04 0.01 0.85 0.68 0.58 0.32 0.78 0.75 0.91 0.45 0.92 0.03 0.02 0.73 0.34 0.20 0.71 0.20 0.95 0.17 0.79 0.53 ]
[0.27 0.92 0.25 0.88 0.65 1.00 0.25 0.10 0.71 0.41 0.89 0.35 0.92 0.44 0.29 0.93 0.88 0.77 0.62 0.68 0.63 0.12 0.19 0.89 0.81 0.91 0.26 0.76 0.05 0.81 0.19 0.68 0.81 0.03 0.56 0.11 0.09 0.72 0.51 0.97 0.78 0.97 0.33 0.43 0.42 0.68 0.85 0.32 0.05 0.20 0.41 0.10 ]
[0.46 0.99 0.86 0.91 0.36 0.25 1.00 0.99 0.99 0.69 0.13 0.69 0.40 0.36 0.55 0.50 0.03 0.36 0.16 0.48 0.87 0.35 0.76 0.79 0.22 0.28 0.49 0.43 0.14 0.30 0.94 0.74 0.00 0.22 0.98 0.80 0.08 0.10 0.84 0.40 0.97 0.54 0.16 0.70 0.11 0.93 0.12 0.15 0.53 0.93 0.51 0.33 ]
[0.43 0.06 0.16 0.42 0.31 0.10 0.99 1.00 0.49 0.81 0.55 0.16 0.63 0.71 0.21 0.76 0.15 0.03 0.15 0.66 0.92 0.62 0.56 0.73 0.05 0.96 0.93 0.23 0.56 0.09 0.79 0.30 0.26 0.61 0.72 0.42 0.60 0.42 0.40 0.21 0.84 0.86 0.78 0.55 0.33 0.61 0.02 0.99 0.65 0.39 0.37 0.00 ]
[0.49 0.24 0.48 0.34 0.05 0.71 0.99 0.49 1.00 0.96 0.37 0.39 0.20 0.17 0.28 0.37 0.59 0.08 0.05 0.04 0.88 0.42 0.32 0.20 0.57 0.93 0.08 0.06 0.60 0.85 0.20 0.66 0.22 0.23 0.04 0.59 0.52 0.12 0.19 0.36 0.01 0.26 0.58 0.52 0.76 0.45 0.82 0.68 0.03 0.07 0.19 0.60 ]
[0.88 0.74 0.55 0.18 0.22 0.41 0.69 0.81 0.96 1.00 0.78 0.22 0.07 0.91 0.01 0.85 0.24 0.13 0.61 0.09 0.26 0.72 0.33 0.82 0.14 0.59 0.48 0.50 0.74 0.07 0.11 0.27 0.08 0.70 0.27 0.54 0.79 0.97 0.87 0.27 0.78 0.74 0.35 0.38 0.16 0.63 0.56 0.31 0.21 0.71 0.33 0.36 ]
