D = 6;
n = [ 3 3 3 3 3 3 ];
N = 51;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.08 0.46 0.75 0.86 0.15 0.45 0.70 0.19 0.16 0.80 0.89 0.72 0.33 0.55 0.36 0.32 0.90 0.93 0.65 0.14 0.12 0.67 0.98 0.21 0.87 0.40 0.30 0.82 0.04 0.80 0.66 0.09 0.32 0.95 0.99 0.32 0.25 0.11 0.67 0.59 0.83 0.87 0.88 0.03 0.34 0.37 0.18 0.66 0.23 0.03 ]
[0.08 1.00 0.24 0.60 0.09 0.22 0.80 0.97 0.74 0.17 0.02 0.69 0.95 0.01 0.40 0.07 0.64 0.49 0.68 0.62 0.02 0.11 0.73 0.13 0.82 0.96 0.51 0.01 0.88 0.38 0.64 0.35 0.05 0.61 0.16 0.87 0.94 0.71 0.82 0.15 0.13 0.43 0.12 0.20 0.99 0.91 1.00 0.05 0.43 0.65 0.25 ]
[0.46 0.24 1.00 0.60 0.67 0.71 0.45 0.32 0.74 0.97 0.82 0.33 0.42 0.04 0.64 0.13 0.70 0.66 0.26 0.34 0.62 0.33 0.22 0.53 0.42 0.12 0.50 0.61 0.28 0.82 0.45 0.23 0.13 0.64 0.68 0.19 0.61 0.17 0.70 0.75 0.94 0.91 0.48 0.78 0.56 0.43 0.26 0.54 0.42 0.04 0.67 ]
[0.75 0.60 0.60 1.00 0.90 0.95 0.68 0.31 0.95 0.98 0.33 0.95 0.48 0.65 0.95 0.35 0.77 0.22 0.66 0.30 0.64 0.17 0.43 0.73 0.69 0.31 0.71 0.16 0.99 0.39 0.49 0.85 0.45 0.57 0.23 0.83 0.14 0.74 1.00 0.65 0.39 0.66 0.82 0.18 0.79 0.76 0.41 0.45 0.05 0.06 0.47 ]
[0.86 0.09 0.67 0.90 1.00 0.74 0.41 0.41 0.03 0.08 0.46 0.53 0.84 0.59 0.12 0.39 0.95 0.11 0.14 0.09 0.74 0.79 0.01 0.14 0.17 0.63 0.99 0.67 0.65 0.16 0.85 0.76 0.95 0.80 0.43 0.90 0.87 0.12 0.70 1.00 0.88 0.81 0.99 0.49 0.94 0.43 0.46 0.67 0.44 0.17 0.85 ]
[0.15 0.22 0.71 0.95 0.74 1.00 0.62 0.88 0.76 0.73 0.78 0.55 0.61 0.84 0.20 0.01 0.01 0.47 0.52 0.86 0.38 0.67 0.46 0.09 0.29 0.65 0.10 0.42 0.50 0.63 0.04 0.62 0.47 0.79 0.39 0.31 0.04 0.28 0.24 0.21 0.08 0.27 0.22 0.64 0.58 0.60 0.19 0.17 0.58 0.21 0.99 ]
[0.45 0.80 0.45 0.68 0.41 0.62 1.00 0.51 0.33 0.70 0.01 0.84 0.81 0.45 0.13 0.43 0.59 0.96 0.02 0.54 0.45 0.04 0.82 0.61 0.43 0.43 0.55 0.65 0.08 0.34 0.65 0.22 0.88 0.51 0.01 0.95 0.49 0.38 0.49 0.91 0.83 0.32 0.95 0.20 1.00 0.72 0.61 0.70 0.83 0.69 0.12 ]
[0.70 0.97 0.32 0.31 0.41 0.88 0.51 1.00 0.57 0.01 0.07 0.23 0.45 0.67 0.40 0.33 0.67 0.42 0.44 0.88 0.00 0.17 0.29 0.72 0.55 0.77 0.40 0.12 0.54 0.49 0.52 0.44 0.68 0.97 0.90 0.62 0.28 0.97 0.17 0.80 0.67 0.35 0.89 0.19 0.27 0.84 0.52 0.28 0.21 0.10 0.98 ]
[0.19 0.74 0.74 0.95 0.03 0.76 0.33 0.57 1.00 0.02 0.61 0.89 0.10 0.25 0.56 0.59 0.45 0.53 0.62 0.83 0.74 0.75 0.55 0.47 0.43 0.26 0.32 0.66 0.38 0.83 0.39 0.43 0.94 0.96 0.61 0.57 0.14 0.02 0.40 0.75 0.03 0.35 0.62 0.10 0.51 0.59 0.10 0.23 0.18 0.43 0.60 ]
[0.16 0.17 0.97 0.98 0.08 0.73 0.70 0.01 0.02 1.00 0.13 0.90 0.75 0.17 0.33 0.09 0.49 0.94 0.79 0.14 0.33 0.84 0.03 0.65 0.98 0.04 0.64 0.23 0.20 0.03 0.44 0.43 0.92 0.52 0.42 0.89 0.88 0.69 0.57 0.89 0.40 0.07 0.34 0.16 0.78 0.89 0.97 0.64 0.10 0.75 0.80 ]
