D = 4;
n = [ 2 2 2 2 ];
N = 58;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.81 0.92 0.43 0.05 0.17 0.11 0.27 0.88 0.10 0.86 0.49 0.03 0.84 0.83 0.58 0.64 0.21 0.38 0.10 0.95 0.32 0.16 0.46 0.80 0.08 0.31 0.93 0.75 0.32 0.65 0.93 0.05 0.46 0.10 0.61 0.60 0.14 0.89 0.26 0.97 0.61 0.44 0.29 0.07 0.46 0.28 0.37 0.88 0.77 0.36 0.66 0.93 0.56 0.07 0.93 0.50 0.88 ]
[0.81 1.00 0.11 0.32 0.53 0.07 0.68 0.39 0.95 0.02 0.90 0.67 0.12 0.98 0.55 0.71 0.70 0.69 0.08 0.27 0.06 0.06 0.16 0.69 0.48 0.24 0.85 0.56 0.83 0.98 0.14 0.70 0.04 0.79 0.53 0.90 0.67 0.74 0.13 0.24 0.32 0.36 0.81 0.16 0.81 0.33 0.41 0.49 0.07 0.82 0.79 0.61 0.42 0.80 0.06 0.06 0.70 0.12 ]
[0.92 0.11 1.00 0.48 0.78 0.73 0.10 0.30 0.26 0.16 0.00 0.66 0.37 0.63 0.39 0.57 0.15 0.34 0.60 0.54 0.37 0.99 0.54 0.13 0.05 0.95 0.37 0.20 0.30 0.04 0.62 0.01 0.08 0.22 0.62 0.17 0.66 0.12 0.39 0.17 0.06 0.13 0.37 0.66 0.24 0.75 0.09 0.16 0.07 0.34 0.90 0.43 0.36 0.02 0.78 0.44 0.97 0.30 ]
[0.43 0.32 0.48 1.00 0.51 0.25 0.05 0.30 0.34 0.52 0.60 0.90 0.29 0.16 0.70 0.77 0.00 0.15 0.01 0.64 0.32 0.02 0.84 0.77 0.74 0.94 0.49 0.59 0.23 0.04 0.40 0.61 0.58 0.62 0.23 0.14 0.05 0.95 0.00 0.70 0.76 0.00 0.60 0.08 0.62 0.55 0.58 0.12 0.26 0.12 0.51 0.98 0.05 0.26 0.56 0.35 0.88 0.81 ]
[0.05 0.53 0.78 0.51 1.00 0.63 0.41 0.81 0.46 0.30 0.71 0.08 0.89 0.11 0.98 0.28 0.01 0.85 0.35 0.10 0.46 0.15 0.28 0.23 0.61 0.44 0.35 0.80 0.31 0.32 0.49 0.77 0.93 0.77 0.71 0.71 0.17 0.84 0.25 0.36 0.20 0.93 0.75 0.87 0.20 0.07 0.86 0.40 0.33 0.14 0.45 0.84 0.84 0.86 0.08 0.72 0.38 0.49 ]
[0.17 0.07 0.73 0.25 0.63 1.00 0.53 0.85 0.14 0.79 0.78 0.19 0.75 0.32 0.79 0.95 0.83 0.84 0.18 0.87 0.35 0.83 0.18 0.98 0.36 0.69 0.28 0.14 0.96 0.76 0.16 0.91 0.86 0.85 0.11 0.31 0.80 0.41 0.77 0.96 1.00 0.27 0.20 0.07 0.47 0.67 0.87 0.58 0.62 0.73 0.90 0.75 0.00 0.65 0.44 0.37 0.17 0.34 ]
[0.11 0.68 0.10 0.05 0.41 0.53 1.00 0.61 0.81 0.62 0.77 0.79 0.35 0.82 0.45 0.34 0.36 0.30 0.91 0.02 0.74 0.85 0.28 0.85 0.62 0.37 0.99 0.64 0.37 0.19 0.71 0.69 0.05 0.41 0.59 0.29 0.43 0.27 0.55 0.44 0.43 0.69 0.26 0.27 0.94 0.74 0.10 0.99 0.56 0.65 0.08 0.80 0.10 0.81 0.47 0.27 0.88 0.77 ]
[0.27 0.39 0.30 0.30 0.81 0.85 0.61 1.00 0.55 0.78 0.00 0.60 0.39 0.02 0.26 0.84 0.83 0.79 0.51 0.45 0.24 0.21 0.62 0.77 0.93 0.21 0.64 0.56 0.64 0.91 0.03 0.82 0.40 0.21 0.12 0.10 0.17 0.23 0.27 0.48 0.95 0.74 0.69 0.02 0.52 0.29 0.80 0.42 0.60 0.51 0.02 0.66 0.62 0.16 0.92 0.24 0.01 0.69 ]
[0.88 0.95 0.26 0.34 0.46 0.14 0.81 0.55 1.00 0.68 0.40 0.74 0.60 0.30 0.06 0.41 0.49 0.54 0.40 0.95 0.13 0.97 0.19 0.77 0.14 0.66 0.85 0.24 0.77 0.05 0.11 0.75 0.21 0.65 0.24 0.26 0.69 0.07 0.04 0.97 0.35 0.71 0.05 0.20 0.62 0.53 0.46 0.29 0.82 0.89 0.51 0.41 0.04 0.67 0.51 0.23 0.54 0.43 ]
[0.10 0.02 0.16 0.52 0.30 0.79 0.62 0.78 0.68 1.00 0.73 0.48 0.32 0.74 0.43 0.93 0.15 0.27 0.37 0.87 0.91 0.08 0.08 0.01 0.07 0.83 0.84 0.45 0.98 0.65 0.90 0.08 0.98 0.52 0.36 0.85 0.13 0.76 0.19 0.96 0.71 0.57 0.73 0.72 0.60 0.19 0.27 0.50 0.98 0.71 0.87 0.46 0.10 0.01 0.79 0.21 0.51 0.61 ]
