D = 6;
n = [ 2 2 2 2 2 2 ];
N = 39;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.18 0.15 0.57 0.93 0.18 0.14 0.80 0.37 0.91 0.44 0.94 0.03 0.44 0.76 0.76 0.49 0.09 0.32 0.95 0.69 0.43 0.42 0.84 0.28 0.65 0.82 0.76 0.50 0.95 0.05 0.54 0.08 0.55 0.22 0.15 0.37 0.67 0.28 ]
[0.18 1.00 0.34 0.21 0.37 0.74 0.25 0.10 0.81 0.26 0.33 0.39 0.64 0.91 0.01 0.83 0.53 0.71 0.64 0.31 0.07 0.44 0.89 0.05 0.65 0.84 0.38 0.79 0.18 0.42 0.90 0.67 0.94 0.91 0.94 0.34 0.13 0.82 0.26 ]
[0.15 0.34 1.00 0.61 0.86 0.69 0.73 0.94 0.42 0.06 0.98 0.21 0.68 0.56 0.35 0.90 0.03 0.84 0.55 0.22 0.86 0.79 0.74 0.89 0.42 0.11 0.25 0.19 0.97 0.11 0.11 0.21 0.55 0.72 0.29 0.91 0.27 0.58 0.27 ]
[0.57 0.21 0.61 1.00 0.35 0.92 0.52 0.89 1.00 0.38 0.90 0.92 0.53 0.77 0.81 0.33 0.82 0.19 0.32 0.95 0.53 0.58 0.77 1.00 0.58 0.97 0.12 0.78 0.28 0.70 0.62 0.00 0.37 0.38 0.07 0.17 0.77 0.39 0.49 ]
[0.93 0.37 0.86 0.35 1.00 0.51 0.89 0.03 0.00 0.85 0.26 0.21 0.74 0.38 0.57 0.63 0.12 0.13 0.68 0.40 0.31 0.31 0.39 0.29 0.01 0.31 0.03 0.86 0.16 0.49 0.75 0.57 0.27 0.81 0.17 0.25 0.76 0.83 0.97 ]
[0.18 0.74 0.69 0.92 0.51 1.00 0.51 0.67 0.66 0.35 0.74 0.10 0.03 0.07 0.52 0.05 0.46 0.30 0.25 0.16 0.91 0.42 0.65 0.57 0.11 0.17 0.79 0.89 0.93 0.81 0.51 0.45 0.11 0.75 0.60 0.48 0.22 0.13 0.47 ]
[0.14 0.25 0.73 0.52 0.89 0.51 1.00 0.20 0.65 0.33 0.93 0.18 0.76 0.89 0.02 0.07 0.97 0.64 0.96 0.26 0.49 0.26 0.71 0.88 0.20 0.83 1.00 0.18 0.45 0.14 0.35 0.52 0.11 0.44 0.28 0.84 0.59 0.63 0.80 ]
[0.80 0.10 0.94 0.89 0.03 0.67 0.20 1.00 0.90 0.54 0.79 0.66 0.96 0.49 0.05 0.37 0.18 0.52 0.30 0.93 0.02 0.65 0.21 0.12 0.12 0.31 0.61 0.03 0.02 0.66 0.65 0.02 0.30 0.78 0.57 0.77 0.40 0.92 0.85 ]
[0.37 0.81 0.42 1.00 0.00 0.66 0.65 0.90 1.00 0.31 0.05 0.09 0.36 0.25 0.55 0.47 0.53 0.76 0.90 0.73 0.01 0.19 0.09 0.90 0.84 0.67 0.76 0.36 0.48 0.22 0.98 0.40 0.08 0.89 0.33 0.98 0.14 0.05 0.33 ]
[0.91 0.26 0.06 0.38 0.85 0.35 0.33 0.54 0.31 1.00 0.83 0.73 0.31 0.58 0.90 0.23 0.36 0.16 0.47 0.78 0.54 0.57 0.20 0.12 0.47 0.91 0.42 0.46 0.03 0.34 0.63 0.97 0.90 0.40 0.56 0.07 0.45 0.28 0.18 ]
[0.44 0.33 0.98 0.90 0.26 0.74 0.93 0.79 0.05 0.83 1.00 0.74 0.36 0.36 0.49 0.18 0.89 0.12 0.90 0.77 0.14 0.02 0.63 0.48 0.98 0.75 0.58 0.18 0.46 0.42 0.31 0.77 0.07 0.56 0.20 0.56 0.91 0.50 0.43 ]
[0.94 0.39 0.21 0.92 0.21 0.10 0.18 0.66 0.09 0.73 0.74 1.00 0.02 0.42 0.61 0.65 0.74 0.92 0.63 0.96 0.21 0.29 0.92 0.54 0.85 0.59 0.94 0.27 0.85 0.91 0.83 0.29 0.02 0.93 0.59 0.67 0.50 0.72 0.47 ]
[0.03 0.64 0.68 0.53 0.74 0.03 0.76 0.96 0.36 0.31 0.36 0.02 1.00 0.71 0.89 0.12 0.43 0.35 0.81 0.52 0.24 0.46 0.64 0.03 0.63 0.38 0.60 0.39 0.29 0.42 0.68 0.11 0.59 0.48 0.78 0.40 0.96 0.11 0.94 ]
[0.44 0.91 0.56 0.77 0.38 0.07 0.89 0.49 0.25 0.58 0.36 0.42 0.71 1.00 0.81 0.28 0.02 0.90 0.80 0.06 0.98 0.63 0.90 0.54 0.28 0.38 0.87 0.72 0.70 0.68 0.65 0.30 0.88 0.70 0.68 0.95 0.84 0.84 0.29 ]
[0.76 0.01 0.35 0.81 0.57 0.52 0.02 0.05 0.55 0.90 0.49 0.61 0.89 0.81 1.00 0.87 0.94 0.75 0.77 0.77 0.45 0.74 0.58 0.99 0.84 0.68 0.66 0.47 0.27 0.07 0.23 0.86 0.23 0.69 0.98 0.14 0.60 0.92 0.02 ]
[0.76 0.83 0.90 0.33 0.63 0.05 0.07 0.37 0.47 0.23 0.18 0.65 0.12 0.28 0.87 1.00 0.54 0.81 0.56 0.31 0.70 0.94 0.38 0.71 0.60 0.77 0.38 0.72 0.07 0.86 0.61 0.53 0.09 0.17 0.48 0.33 0.87 0.11 0.80 ]
[0.49 0.53 0.03 0.82 0.12 0.46 0.97 0.18 0.53 0.36 0.89 0.74 0.43 0.02 0.94 0.54 1.00 0.16 0.40 0.76 0.80 0.15 0.23 0.81 0.56 0.26 0.31 0.78 0.99 0.09 0.50 0.70 0.47 0.02 0.43 0.95 0.96 0.31 0.72 ]
[0.09 0.71 0.84 0.19 0.13 0.30 0.64 0.52 0.76 0.16 0.12 0.92 0.35 0.90 0.75 0.81 0.16 1.00 0.73 0.17 0.85 0.07 0.52 0.69 0.75 0.79 0.21 0.58 0.92 0.81 0.71 0.65 0.67 0.90 0.66 0.30 0.42 0.46 0.96 ]
[0.32 0.64 0.55 0.32 0.68 0.25 0.96 0.30 0.90 0.47 0.90 0.63 0.81 0.80 0.77 0.56 0.40 0.73 1.00 0.66 0.10 0.39 0.88 0.99 0.31 0.07 0.51 0.90 0.97 0.41 0.78 0.77 0.49 0.37 0.49 0.51 0.82 0.64 1.00 ]
[0.95 0.31 0.22 0.95 0.40 0.16 0.26 0.93 0.73 0.78 0.77 0.96 0.52 0.06 0.77 0.31 0.76 0.17 0.66 1.00 0.13 0.36 0.85 0.87 0.31 0.61 0.79 0.03 0.37 0.57 0.29 0.98 0.92 0.73 0.05 0.32 0.88 0.93 0.91 ]
[0.69 0.07 0.86 0.53 0.31 0.91 0.49 0.02 0.01 0.54 0.14 0.21 0.24 0.98 0.45 0.70 0.80 0.85 0.10 0.13 1.00 0.35 0.49 0.05 0.57 0.40 0.80 0.70 0.83 0.51 0.16 0.16 0.17 0.54 0.98 0.93 0.66 0.77 0.87 ]
[0.43 0.44 0.79 0.58 0.31 0.42 0.26 0.65 0.19 0.57 0.02 0.29 0.46 0.63 0.74 0.94 0.15 0.07 0.39 0.36 0.35 1.00 0.87 0.08 0.78 0.08 0.45 0.41 0.87 0.75 0.92 0.92 0.59 0.81 0.97 0.99 0.78 0.31 0.58 ]
[0.42 0.89 0.74 0.77 0.39 0.65 0.71 0.21 0.09 0.20 0.63 0.92 0.64 0.90 0.58 0.38 0.23 0.52 0.88 0.85 0.49 0.87 1.00 0.93 0.47 0.97 0.06 0.42 0.66 0.49 0.09 0.69 0.56 0.25 0.84 0.37 0.47 0.19 0.13 ]
[0.84 0.05 0.89 1.00 0.29 0.57 0.88 0.12 0.90 0.12 0.48 0.54 0.03 0.54 0.99 0.71 0.81 0.69 0.99 0.87 0.05 0.08 0.93 1.00 0.87 0.53 0.14 0.70 0.39 0.85 0.31 0.96 0.46 0.47 0.76 0.27 0.53 0.87 0.33 ]
[0.28 0.65 0.42 0.58 0.01 0.11 0.20 0.12 0.84 0.47 0.98 0.85 0.63 0.28 0.84 0.60 0.56 0.75 0.31 0.31 0.57 0.78 0.47 0.87 1.00 0.53 0.47 0.74 0.53 0.37 0.29 0.92 0.80 0.01 0.63 0.82 0.29 0.33 0.50 ]
[0.65 0.84 0.11 0.97 0.31 0.17 0.83 0.31 0.67 0.91 0.75 0.59 0.38 0.38 0.68 0.77 0.26 0.79 0.07 0.61 0.40 0.08 0.97 0.53 0.53 1.00 0.62 0.54 0.28 0.95 0.10 0.52 0.25 0.48 0.76 0.61 0.73 0.44 1.00 ]
[0.82 0.38 0.25 0.12 0.03 0.79 1.00 0.61 0.76 0.42 0.58 0.94 0.60 0.87 0.66 0.38 0.31 0.21 0.51 0.79 0.80 0.45 0.06 0.14 0.47 0.62 1.00 0.02 0.32 0.53 0.36 0.68 0.38 0.50 0.75 0.74 0.86 0.20 0.21 ]
