D = 2;
n = [ 3 3 ];
N = 62;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.27 0.92 0.79 0.27 0.32 0.80 0.07 0.19 1.00 0.33 0.58 0.20 0.39 0.80 0.20 0.15 0.34 0.34 0.32 0.82 0.23 0.04 0.74 0.80 0.24 0.36 0.51 0.14 0.50 0.80 0.99 0.83 0.33 0.53 0.88 0.85 0.75 0.77 0.21 0.52 0.62 0.98 0.66 0.62 0.73 0.29 0.92 0.89 0.09 0.62 0.17 0.33 0.94 0.12 0.05 0.18 0.10 0.15 0.24 0.95 0.37 ]
[0.27 1.00 0.89 0.71 0.77 0.83 0.23 0.23 0.22 0.96 0.10 0.72 0.66 0.18 0.96 0.60 0.63 0.07 0.70 0.63 0.85 0.20 0.11 0.74 0.68 0.99 0.75 0.62 0.33 0.69 0.36 0.89 0.41 0.95 0.32 0.61 0.33 0.72 0.17 0.68 0.55 0.72 0.21 0.20 0.37 0.85 0.66 0.46 0.01 0.55 0.58 0.96 0.27 0.03 0.64 0.66 0.39 0.00 0.16 0.58 0.39 0.82 ]
[0.92 0.89 1.00 0.34 0.24 0.65 0.91 0.61 0.40 0.57 0.79 0.52 0.21 0.58 0.96 0.72 0.11 0.40 0.43 0.23 0.64 0.31 0.90 0.88 0.02 0.27 0.80 0.74 0.53 0.47 0.44 0.11 0.50 0.43 0.82 0.23 0.87 0.75 0.04 0.96 0.60 0.67 0.21 0.92 0.18 0.63 0.97 0.53 0.72 0.97 0.21 0.08 0.19 0.59 0.10 0.27 0.45 0.30 0.50 0.92 0.32 0.62 ]
[0.79 0.71 0.34 1.00 0.52 0.74 0.75 0.15 0.36 0.06 0.46 0.33 0.34 0.73 0.52 0.39 0.04 0.93 0.20 0.90 0.66 0.71 0.49 0.86 0.78 0.05 0.26 0.29 0.64 0.44 0.25 0.72 0.87 0.47 0.34 0.46 0.50 0.77 0.24 0.56 0.71 0.07 0.42 0.13 0.97 0.79 0.71 0.23 0.18 0.20 0.47 0.02 0.33 0.02 0.24 0.86 0.87 0.06 0.23 0.49 0.22 0.61 ]
[0.27 0.77 0.24 0.52 1.00 0.60 0.64 0.51 0.22 0.19 0.31 0.51 0.88 0.77 0.72 0.68 0.84 0.52 0.91 0.12 0.19 0.30 0.63 0.59 0.20 0.67 0.97 0.19 0.71 0.88 0.73 0.74 0.30 0.20 0.48 0.75 0.71 0.62 0.27 0.33 0.67 0.60 0.38 0.32 0.02 0.06 0.27 0.32 0.50 0.40 0.81 0.71 0.04 0.43 0.51 0.03 0.89 0.84 0.28 0.28 0.15 0.00 ]
[0.32 0.83 0.65 0.74 0.60 1.00 0.09 0.58 0.35 0.29 0.25 0.90 0.71 0.21 0.04 0.38 0.10 0.98 0.41 0.70 0.53 0.63 0.01 0.15 0.57 0.52 0.52 0.49 0.48 0.55 0.61 0.34 0.10 0.42 0.73 0.85 0.38 0.46 0.90 0.99 0.10 0.51 0.07 0.99 0.70 0.57 0.29 0.95 0.31 0.34 0.80 0.09 0.12 0.66 0.17 1.00 0.75 0.99 0.00 0.06 0.06 0.80 ]
[0.80 0.23 0.91 0.75 0.64 0.09 1.00 0.11 0.16 0.95 0.14 0.86 0.61 0.05 0.84 0.56 0.16 0.08 0.42 0.14 0.62 0.56 0.43 0.01 0.91 0.83 0.29 0.66 0.40 0.07 0.65 0.19 0.44 0.89 0.59 0.46 0.39 0.18 0.46 0.08 0.23 0.02 0.66 0.87 0.38 0.80 0.22 0.66 0.04 0.43 0.08 0.73 0.49 0.71 0.10 0.72 0.50 0.92 0.65 0.05 0.21 0.84 ]
[0.07 0.23 0.61 0.15 0.51 0.58 0.11 1.00 0.63 0.79 0.54 0.28 0.40 0.79 0.04 0.53 0.53 0.10 0.60 0.95 0.67 0.76 0.38 0.02 0.46 0.10 0.27 0.64 0.10 0.92 0.19 0.98 0.11 0.48 0.97 0.91 0.28 0.39 0.22 0.57 0.49 0.92 0.71 0.28 0.87 0.56 0.17 0.61 0.67 0.63 0.16 0.30 0.69 0.78 0.74 0.63 0.60 0.53 0.42 0.95 0.63 0.88 ]
[0.19 0.22 0.40 0.36 0.22 0.35 0.16 0.63 1.00 0.54 0.89 0.83 0.17 0.31 0.63 0.78 0.19 0.22 0.23 0.84 0.71 0.39 0.65 0.69 0.31 0.88 0.47 0.63 0.06 0.39 0.92 0.50 0.55 0.70 0.52 0.73 0.33 0.77 0.49 0.58 0.73 0.88 0.11 0.38 0.82 0.84 0.94 0.07 0.72 0.08 0.92 0.72 0.06 0.54 0.18 0.64 0.37 0.49 0.27 0.47 0.42 0.86 ]
[1.00 0.96 0.57 0.06 0.19 0.29 0.95 0.79 0.54 1.00 0.43 0.55 0.34 0.32 0.45 0.28 0.15 0.62 0.53 0.90 0.84 0.00 0.98 0.89 0.93 0.02 0.39 0.19 0.41 0.48 0.88 0.97 0.58 0.68 0.36 0.96 0.73 0.47 0.20 0.13 0.26 0.64 0.32 0.89 0.72 0.49 0.38 0.74 0.74 0.32 0.84 0.40 0.61 0.29 0.57 0.94 0.57 0.05 0.16 0.54 0.54 0.02 ]
