D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 64;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.28 0.16 0.55 0.99 0.98 0.83 0.08 0.36 0.89 0.89 0.96 0.83 0.44 0.33 0.99 0.76 0.22 0.65 0.51 0.17 0.72 0.96 0.74 0.67 0.35 0.97 0.81 0.59 1.00 0.29 0.24 0.56 0.90 0.39 0.25 0.37 0.58 0.47 0.63 0.63 0.22 0.96 0.26 0.11 0.79 0.84 0.43 0.69 0.88 0.69 0.81 0.15 0.58 0.24 0.90 0.04 0.79 0.07 0.31 0.22 0.46 0.40 0.76 ]
[0.28 1.00 0.31 0.65 0.72 0.02 0.76 0.75 0.03 0.59 0.48 0.92 0.91 0.51 0.38 0.26 0.71 0.60 0.83 0.48 0.22 0.42 0.35 0.42 0.56 0.74 0.26 0.45 0.99 0.87 0.78 0.96 0.15 0.67 0.60 0.06 0.31 0.39 0.41 0.06 0.48 0.79 0.96 0.89 0.18 0.62 0.37 0.48 1.00 0.68 0.28 0.73 0.71 0.79 0.20 0.30 0.85 0.18 0.40 0.88 0.21 0.54 0.72 0.10 ]
[0.16 0.31 1.00 0.73 0.62 0.72 0.03 0.88 0.07 0.58 0.75 0.48 0.76 0.56 0.98 0.43 0.58 0.32 0.68 0.16 0.88 0.21 0.39 0.56 0.37 0.77 0.85 0.29 0.48 0.36 0.44 0.35 0.52 0.34 0.81 0.55 0.16 0.72 0.35 0.47 0.08 0.76 0.50 0.41 0.08 0.36 0.16 0.01 0.39 0.61 0.08 0.23 0.13 0.45 0.50 0.78 0.09 0.25 0.59 0.17 0.36 0.67 0.46 0.43 ]
[0.55 0.65 0.73 1.00 0.17 0.67 0.24 0.25 0.01 0.30 0.52 0.67 0.46 0.69 0.74 0.37 0.48 0.59 0.85 0.44 0.54 0.77 0.83 0.29 0.87 0.44 0.83 0.51 0.90 0.91 0.90 0.89 0.48 0.49 0.75 0.23 0.61 0.11 0.34 0.29 0.64 0.83 0.68 0.37 0.85 0.38 0.83 0.74 0.36 0.99 0.77 0.61 0.69 0.41 0.75 0.18 0.66 0.47 0.76 0.71 0.46 0.20 0.61 0.34 ]
[0.99 0.72 0.62 0.17 1.00 0.37 0.75 0.46 0.33 0.04 0.83 0.51 0.19 0.50 0.89 0.56 0.56 0.42 0.40 0.71 0.12 0.37 0.93 0.81 0.86 0.81 0.97 0.37 0.78 0.95 0.43 0.89 0.97 0.82 0.02 0.15 0.09 0.41 0.08 0.63 1.00 0.16 0.26 0.12 0.05 0.74 0.56 0.64 0.54 0.90 0.71 0.95 0.96 0.19 0.28 0.03 0.39 0.31 0.19 0.64 0.07 0.03 0.90 0.15 ]
[0.98 0.02 0.72 0.67 0.37 1.00 0.20 0.03 0.19 0.28 0.60 0.09 0.09 0.15 0.50 0.08 0.00 0.08 0.54 0.22 0.99 0.50 0.01 0.33 0.34 0.80 0.93 0.39 0.13 0.50 0.22 0.10 0.88 0.10 0.89 0.45 0.97 0.81 0.48 0.15 0.05 0.45 0.27 0.09 0.39 0.83 0.61 0.26 0.71 0.83 0.46 0.50 0.79 0.86 0.12 0.72 0.97 0.97 0.45 0.07 0.65 0.34 0.54 0.33 ]
[0.83 0.76 0.03 0.24 0.75 0.20 1.00 0.65 0.33 0.50 0.35 0.80 0.49 0.04 0.06 0.59 0.35 0.67 0.96 0.79 0.02 0.03 0.56 0.05 0.25 0.56 0.12 0.59 0.08 0.87 0.78 0.19 0.91 0.59 0.98 0.30 0.79 0.27 0.39 0.84 0.13 0.11 0.39 0.04 0.04 0.38 0.95 0.54 1.00 0.20 0.73 0.59 0.06 0.91 0.35 0.27 0.09 0.98 0.22 0.41 0.37 0.91 0.45 0.78 ]
[0.08 0.75 0.88 0.25 0.46 0.03 0.65 1.00 0.09 0.30 0.64 0.66 0.45 0.29 0.87 0.29 0.80 0.45 0.69 0.71 0.40 0.38 0.88 0.97 0.70 0.86 0.26 0.13 0.89 0.67 0.22 0.81 0.53 0.59 0.02 0.32 0.26 0.05 0.92 0.35 0.91 0.35 0.60 0.62 0.35 0.63 0.35 0.45 0.01 0.96 0.07 0.58 0.32 0.41 0.26 0.17 0.43 0.54 0.46 0.32 0.75 0.72 0.84 0.56 ]
[0.36 0.03 0.07 0.01 0.33 0.19 0.33 0.09 1.00 0.96 0.33 0.08 0.10 0.23 0.46 0.87 0.03 0.83 0.03 0.21 0.85 0.28 0.95 0.24 0.44 0.81 0.97 0.20 0.28 0.22 0.80 0.05 0.34 0.58 0.05 0.54 0.32 0.04 0.56 0.66 0.25 0.26 0.20 0.97 0.44 0.70 0.65 0.96 0.25 0.05 0.63 0.42 0.23 0.26 0.15 0.18 0.90 0.72 0.51 0.83 0.92 0.89 0.32 0.04 ]
[0.89 0.59 0.58 0.30 0.04 0.28 0.50 0.30 0.96 1.00 0.60 0.69 0.30 0.44 0.61 0.64 0.57 0.93 0.71 0.97 0.99 0.68 0.84 0.53 0.86 0.39 0.75 0.95 1.00 0.85 0.52 0.14 0.01 0.34 0.73 0.73 0.21 0.40 0.33 0.54 0.85 0.66 0.40 0.95 0.14 0.28 0.16 0.10 0.39 0.85 0.09 0.08 1.00 0.24 0.86 0.80 0.09 0.21 1.00 0.16 0.05 0.52 0.57 0.54 ]
[0.89 0.48 0.75 0.52 0.83 0.60 0.35 0.64 0.33 0.60 1.00 0.14 0.95 0.23 0.18 0.44 0.81 0.57 0.29 0.67 0.26 0.47 0.60 0.09 0.93 0.06 0.38 0.64 0.11 0.82 0.88 0.32 0.68 0.08 0.97 0.12 0.09 0.52 0.38 0.24 0.97 0.02 0.76 0.67 0.16 0.03 0.82 0.40 0.99 0.37 0.50 0.03 0.74 0.12 0.46 0.32 0.97 0.53 0.45 0.18 0.87 0.19 0.32 0.60 ]
[0.96 0.92 0.48 0.67 0.51 0.09 0.80 0.66 0.08 0.69 0.14 1.00 0.00 0.94 0.08 0.36 0.51 0.14 0.24 0.09 0.54 0.12 0.12 0.03 0.43 0.34 0.38 0.08 0.76 0.52 0.19 0.81 0.08 0.66 0.35 0.72 0.19 0.11 0.81 0.72 0.60 0.75 0.71 0.30 0.71 0.68 0.28 0.50 0.93 0.02 0.56 0.45 0.82 0.06 0.80 0.35 1.00 0.76 0.48 0.29 0.73 0.07 0.57 0.23 ]
[0.83 0.91 0.76 0.46 0.19 0.09 0.49 0.45 0.10 0.30 0.95 0.00 1.00 0.40 0.41 0.31 0.89 0.57 0.25 0.99 0.12 0.20 0.21 0.50 0.84 0.87 0.20 0.28 0.27 0.63 0.61 0.05 0.82 0.87 0.74 0.67 0.69 0.13 0.70 0.69 0.62 0.81 0.57 0.64 0.38 0.54 0.58 0.34 0.18 0.54 0.56 0.87 0.13 0.19 0.67 0.81 0.50 0.82 0.03 0.75 0.29 0.34 0.15 0.97 ]
