D = 2;
n = [ 5 5 ];
N = 41;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.01 0.65 0.79 0.27 0.23 0.60 0.60 0.88 0.98 0.47 0.02 0.40 0.99 0.33 0.14 0.35 0.76 0.07 0.72 0.08 0.42 0.60 0.30 0.09 0.33 0.57 0.02 0.82 0.35 0.18 0.32 0.26 0.56 0.57 0.54 0.96 0.05 0.79 0.33 0.96 ]
[0.01 1.00 0.73 0.38 0.05 0.54 0.85 0.65 0.66 0.69 0.26 0.98 0.01 0.82 0.62 0.33 0.18 0.83 0.82 0.15 0.98 0.63 1.00 0.57 0.61 0.88 0.95 0.85 0.30 0.92 0.43 0.49 0.24 0.66 0.40 0.19 0.92 0.73 0.73 0.89 0.87 ]
[0.65 0.73 1.00 0.40 0.94 0.79 0.58 0.46 0.10 0.17 0.60 0.42 0.26 0.78 0.71 0.16 0.96 0.20 0.03 0.16 0.72 0.15 0.28 0.85 0.85 0.04 0.14 0.75 0.99 0.69 0.89 0.60 0.81 0.56 0.34 0.96 0.18 0.94 0.38 0.37 0.78 ]
[0.79 0.38 0.40 1.00 0.59 0.42 0.20 0.29 0.38 0.23 0.54 0.23 0.83 0.34 0.46 0.03 0.01 0.68 0.41 0.94 0.89 0.09 0.27 0.98 0.09 0.04 0.27 0.84 0.84 0.03 0.82 0.92 0.11 0.85 0.33 0.53 0.99 0.01 0.90 0.39 0.95 ]
[0.27 0.05 0.94 0.59 1.00 0.77 0.28 0.13 0.31 0.14 0.12 0.84 0.64 0.44 0.16 0.96 0.98 0.06 0.59 0.72 0.85 0.37 0.31 0.69 0.76 0.63 0.85 0.12 0.57 0.45 0.51 0.74 0.63 0.04 0.28 0.16 0.34 0.12 0.19 0.96 0.81 ]
[0.23 0.54 0.79 0.42 0.77 1.00 0.40 0.78 0.90 0.21 0.76 0.42 0.33 0.78 0.79 0.26 0.20 0.31 0.40 0.32 0.06 0.26 0.19 0.16 0.21 0.22 0.39 0.83 0.22 0.78 0.69 0.16 0.77 0.17 0.91 0.32 0.50 0.24 0.59 0.69 0.27 ]
[0.60 0.85 0.58 0.20 0.28 0.40 1.00 1.00 0.43 0.47 0.53 0.42 0.58 0.13 0.79 0.14 0.06 0.23 0.68 0.24 0.88 0.48 0.36 0.87 0.25 0.45 0.88 0.74 0.89 0.87 0.70 0.13 0.20 0.75 0.38 0.35 0.62 0.07 0.02 0.27 0.62 ]
[0.60 0.65 0.46 0.29 0.13 0.78 1.00 1.00 0.81 0.64 0.97 0.03 0.80 0.34 0.36 0.16 0.32 0.03 0.97 0.32 0.12 0.66 0.70 0.43 0.32 0.73 0.08 0.82 0.87 0.15 0.13 0.27 0.94 0.18 0.35 0.69 0.71 0.16 0.24 0.99 0.56 ]
[0.88 0.66 0.10 0.38 0.31 0.90 0.43 0.81 1.00 0.92 0.22 0.87 0.68 0.55 0.91 0.51 0.51 0.37 0.65 0.96 0.49 0.44 0.45 0.98 0.93 0.98 0.29 0.19 0.68 0.26 0.73 0.48 0.87 0.79 0.52 0.30 0.51 0.84 0.98 0.79 0.48 ]
[0.98 0.69 0.17 0.23 0.14 0.21 0.47 0.64 0.92 1.00 0.13 0.72 0.59 0.98 0.15 0.69 0.68 0.53 0.45 0.42 0.40 0.64 0.53 0.93 0.94 0.57 0.47 0.53 0.31 0.43 0.48 0.22 0.59 0.13 0.21 0.18 0.68 0.17 0.26 0.90 0.90 ]
[0.47 0.26 0.60 0.54 0.12 0.76 0.53 0.97 0.22 0.13 1.00 0.85 0.28 0.64 0.80 0.78 0.45 0.39 0.50 0.18 0.18 0.31 0.21 0.36 0.20 0.72 0.63 0.64 0.61 0.47 0.48 0.22 0.41 0.07 0.26 0.55 0.18 0.11 0.60 0.07 0.83 ]
[0.02 0.98 0.42 0.23 0.84 0.42 0.42 0.03 0.87 0.72 0.85 1.00 0.84 0.79 0.78 0.24 0.52 0.84 0.64 0.00 0.36 0.68 0.02 0.32 0.81 0.13 0.11 0.73 0.24 0.27 0.52 0.94 0.74 0.36 0.24 0.82 0.90 0.47 0.09 0.48 0.44 ]
[0.40 0.01 0.26 0.83 0.64 0.33 0.58 0.80 0.68 0.59 0.28 0.84 1.00 0.63 0.10 0.95 0.65 0.32 0.75 0.73 0.20 0.93 0.10 0.12 0.02 0.86 0.48 0.08 0.14 0.33 0.51 0.17 0.57 0.39 0.16 0.16 0.65 0.92 0.89 0.58 0.09 ]
[0.99 0.82 0.78 0.34 0.44 0.78 0.13 0.34 0.55 0.98 0.64 0.79 0.63 1.00 0.83 0.22 0.49 0.71 0.50 0.39 0.95 0.28 0.15 0.06 0.47 0.82 0.28 0.21 0.96 0.42 0.43 0.95 0.68 0.89 0.81 0.47 0.81 0.33 0.87 0.34 0.33 ]
[0.33 0.62 0.71 0.46 0.16 0.79 0.79 0.36 0.91 0.15 0.80 0.78 0.10 0.83 1.00 0.78 0.32 0.31 0.63 0.74 0.99 0.93 0.07 0.26 0.21 0.44 0.33 0.49 0.41 0.67 0.77 0.22 0.44 0.31 0.16 0.60 0.52 0.86 0.87 0.70 0.59 ]
[0.14 0.33 0.16 0.03 0.96 0.26 0.14 0.16 0.51 0.69 0.78 0.24 0.95 0.22 0.78 1.00 0.83 0.96 0.80 0.01 0.84 0.55 0.25 0.00 0.39 0.83 0.47 0.05 0.63 0.61 0.14 0.65 0.47 0.17 0.16 0.83 0.11 0.33 0.86 0.18 0.56 ]
[0.35 0.18 0.96 0.01 0.98 0.20 0.06 0.32 0.51 0.68 0.45 0.52 0.65 0.49 0.32 0.83 1.00 0.66 0.24 0.54 0.91 0.63 0.17 0.81 0.30 0.22 0.49 0.03 0.03 0.83 0.99 0.40 0.95 0.99 0.79 0.34 0.86 0.18 0.51 0.37 0.95 ]
[0.76 0.83 0.20 0.68 0.06 0.31 0.23 0.03 0.37 0.53 0.39 0.84 0.32 0.71 0.31 0.96 0.66 1.00 0.23 0.81 0.53 0.07 0.21 0.69 0.59 0.63 0.66 0.06 0.65 0.91 0.93 0.06 0.76 0.96 0.29 0.10 0.28 0.79 0.04 0.74 0.64 ]
[0.07 0.82 0.03 0.41 0.59 0.40 0.68 0.97 0.65 0.45 0.50 0.64 0.75 0.50 0.63 0.80 0.24 0.23 1.00 0.61 0.54 0.35 0.44 0.80 0.60 0.16 0.69 0.59 0.65 0.78 0.11 0.51 0.42 0.60 0.72 0.43 0.47 0.67 0.04 0.24 0.26 ]
