D = 2;
n = [ 4 4 ];
N = 40;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.19 0.71 0.81 0.76 0.97 0.40 0.68 0.75 0.49 0.35 0.58 0.19 0.46 0.81 0.91 0.92 0.59 0.72 0.02 0.86 0.02 0.35 0.83 0.83 0.01 0.10 0.91 0.48 0.85 0.79 0.90 0.15 0.78 0.55 0.18 0.53 0.44 0.97 0.39 ]
[0.19 1.00 0.01 0.83 0.01 0.97 0.02 0.04 0.67 0.01 0.81 0.54 0.44 0.99 0.43 0.73 0.93 0.74 0.20 0.56 0.51 0.51 0.08 0.33 0.71 0.14 0.20 0.45 0.96 0.35 0.41 0.08 0.26 0.59 0.48 0.48 0.07 0.95 0.79 0.86 ]
[0.71 0.01 1.00 0.23 0.01 0.33 0.70 0.40 0.99 0.88 0.82 0.81 0.40 0.82 0.74 0.03 0.66 0.42 0.89 0.87 0.15 0.56 0.37 0.74 0.82 0.86 0.43 0.58 0.92 0.51 0.99 0.33 0.88 0.95 0.96 0.38 0.37 0.92 0.96 0.67 ]
[0.81 0.83 0.23 1.00 0.08 0.30 0.57 0.40 0.61 0.81 0.84 0.21 0.40 0.21 0.34 0.62 0.92 0.46 0.16 0.00 0.87 0.94 0.01 1.00 0.01 0.10 0.38 0.95 0.90 0.82 0.03 0.46 0.27 0.80 0.59 0.84 0.85 0.89 0.92 0.20 ]
[0.76 0.01 0.01 0.08 1.00 0.02 0.27 0.65 0.05 0.87 0.74 0.43 1.00 0.45 0.69 0.99 0.29 0.60 0.93 0.56 0.19 0.57 0.19 0.80 0.83 0.61 0.31 0.70 0.67 0.28 0.90 0.67 0.83 0.99 0.20 0.51 0.01 0.48 0.91 0.36 ]
[0.97 0.97 0.33 0.30 0.02 1.00 0.29 0.19 0.88 0.75 0.27 0.20 0.79 0.60 0.64 0.81 0.82 0.78 0.79 0.07 0.26 0.36 0.88 0.66 0.49 0.28 0.44 0.60 0.54 0.65 0.04 0.41 0.43 0.47 0.43 0.89 0.48 0.29 0.00 0.84 ]
[0.40 0.02 0.70 0.57 0.27 0.29 1.00 0.33 0.62 0.43 0.87 0.53 0.72 0.30 0.95 0.94 0.25 0.88 0.76 0.45 0.11 0.46 0.30 0.08 0.98 0.19 0.96 0.73 0.43 0.63 0.27 0.28 0.06 0.67 0.56 1.00 0.12 0.30 0.71 0.87 ]
[0.68 0.04 0.40 0.40 0.65 0.19 0.33 1.00 0.27 0.83 0.34 0.44 0.73 0.11 0.02 0.40 0.18 0.86 0.64 0.33 0.31 0.08 0.07 0.61 0.99 0.21 0.02 0.02 0.41 0.07 0.56 0.34 0.26 0.54 0.99 0.85 0.54 0.01 0.06 0.94 ]
[0.75 0.67 0.99 0.61 0.05 0.88 0.62 0.27 1.00 0.56 0.56 0.51 0.14 0.45 0.93 0.63 0.18 0.05 0.31 0.60 0.99 0.40 0.96 0.92 0.23 0.65 0.84 0.51 0.20 0.76 0.21 0.81 0.72 0.83 0.78 0.23 0.02 0.06 0.37 0.92 ]
[0.49 0.01 0.88 0.81 0.87 0.75 0.43 0.83 0.56 1.00 0.89 0.53 0.17 0.70 0.15 0.24 0.66 0.46 0.62 0.28 0.66 0.42 0.58 0.81 0.11 0.15 0.41 0.61 0.88 0.92 0.70 0.71 0.68 0.61 0.65 0.29 0.23 0.74 0.37 0.60 ]
[0.35 0.81 0.82 0.84 0.74 0.27 0.87 0.34 0.56 0.89 1.00 0.20 0.56 0.55 0.13 0.89 0.28 0.47 0.58 0.38 0.49 0.26 0.49 0.67 0.20 0.58 0.18 0.56 0.64 0.21 0.76 0.71 0.84 0.61 0.39 0.16 0.89 0.11 0.54 0.76 ]
