D = 2;
n = [ 1 1 ];
N = 61;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.80 0.42 0.97 0.46 0.94 0.43 0.70 0.24 0.08 0.90 0.30 0.34 0.41 0.17 0.72 0.04 0.26 0.87 0.90 0.75 0.46 0.65 0.23 0.26 0.66 0.35 0.55 0.55 0.96 0.82 0.94 0.04 0.65 0.32 0.83 0.97 0.88 0.33 0.57 0.55 0.30 0.68 0.66 0.06 0.40 0.72 0.88 0.53 0.14 0.57 0.58 0.81 0.43 0.12 0.20 0.58 0.44 0.40 0.45 0.34 ]
[0.80 1.00 0.98 0.40 0.96 0.51 0.59 0.91 0.57 0.32 0.27 1.00 0.05 0.15 0.13 0.05 0.42 0.28 0.37 0.74 0.61 0.01 0.01 0.92 0.24 0.67 0.39 0.43 0.26 0.27 0.22 0.67 0.32 0.94 0.22 0.78 0.57 0.13 0.53 0.95 0.20 0.79 0.33 0.61 0.11 0.28 0.55 0.85 0.47 0.97 0.89 0.41 0.86 0.51 0.52 0.09 0.76 0.79 0.69 0.61 0.97 ]
[0.42 0.98 1.00 0.61 0.67 0.61 0.14 0.36 0.44 0.17 0.70 0.66 1.00 0.17 0.65 0.88 0.43 0.74 0.11 0.51 0.61 0.79 0.81 0.65 0.84 0.57 0.74 0.73 0.40 0.76 0.95 0.22 0.98 0.96 0.11 0.75 0.96 0.22 0.02 0.13 0.23 0.09 0.87 0.58 0.25 0.41 0.52 0.59 0.74 0.38 0.44 0.15 0.80 0.90 0.08 0.01 0.22 0.81 0.95 0.68 0.93 ]
[0.97 0.40 0.61 1.00 0.73 0.15 0.94 0.69 0.99 0.74 0.77 0.36 0.75 0.12 0.64 0.55 0.71 0.17 0.48 0.98 0.10 0.12 0.63 0.98 0.59 0.83 0.24 0.85 0.88 0.80 0.28 0.32 0.28 0.03 0.15 0.99 0.52 0.72 0.14 0.20 0.54 0.92 0.29 0.72 0.78 0.77 0.09 0.66 0.38 0.23 0.22 0.34 0.19 0.26 0.73 0.10 0.76 0.93 0.70 0.69 0.57 ]
[0.46 0.96 0.67 0.73 1.00 0.88 0.78 0.25 0.55 0.51 0.60 0.35 0.45 0.86 0.25 0.18 0.76 0.49 0.20 0.43 0.89 0.28 0.82 0.57 0.48 0.91 0.60 0.33 0.60 0.91 0.54 0.70 0.08 0.39 0.18 0.56 0.45 0.10 0.49 0.73 0.01 0.71 0.77 0.80 0.43 0.13 0.05 0.55 0.73 0.62 0.47 0.44 0.48 0.99 0.31 0.86 0.36 0.36 0.39 0.39 0.26 ]
[0.94 0.51 0.61 0.15 0.88 1.00 0.69 0.84 0.70 0.45 0.36 0.34 0.18 0.65 0.69 0.55 0.88 0.78 0.06 0.15 0.61 0.86 0.03 0.97 0.74 0.08 0.42 0.04 0.05 0.42 0.25 0.95 0.35 0.46 0.89 0.87 0.91 0.26 0.61 0.38 0.94 0.08 0.69 0.11 0.75 0.38 0.91 0.31 0.47 0.88 0.06 0.68 0.02 0.54 0.03 0.94 0.02 0.06 0.24 0.14 0.09 ]
[0.43 0.59 0.14 0.94 0.78 0.69 1.00 0.44 0.30 0.60 0.98 0.71 0.89 0.74 0.02 0.49 0.83 0.65 0.73 0.10 0.59 0.19 0.92 0.35 0.23 0.28 0.47 0.97 0.94 0.94 0.29 0.66 0.10 0.53 0.03 0.80 0.45 0.31 0.35 0.89 0.25 0.73 0.88 0.36 0.08 0.87 0.67 0.38 0.09 0.15 0.97 0.33 0.15 0.49 0.23 0.20 0.95 0.15 0.52 0.18 0.65 ]
[0.70 0.91 0.36 0.69 0.25 0.84 0.44 1.00 0.38 0.13 0.56 0.61 0.46 0.65 0.53 0.46 0.32 0.94 0.52 0.68 0.56 0.04 0.12 0.95 0.59 0.78 0.55 0.91 0.60 0.67 0.24 0.03 0.51 0.37 0.21 0.19 0.22 0.77 0.40 0.53 0.07 0.15 0.76 0.91 0.71 0.91 0.83 0.69 0.23 0.72 0.10 0.90 0.63 0.21 0.97 0.28 0.22 0.70 0.96 0.73 0.48 ]
[0.24 0.57 0.44 0.99 0.55 0.70 0.30 0.38 1.00 0.76 0.60 0.33 0.18 0.63 0.07 0.52 0.15 0.65 0.07 0.38 0.22 0.57 0.61 0.25 0.96 0.20 0.71 0.02 0.06 0.44 0.72 0.51 0.52 0.82 0.37 0.09 0.13 0.08 0.67 0.40 0.51 0.30 0.46 0.31 0.34 0.22 0.79 0.47 0.26 0.08 0.15 0.68 0.70 0.29 0.43 0.20 0.96 0.14 0.93 0.46 0.19 ]
[0.08 0.32 0.17 0.74 0.51 0.45 0.60 0.13 0.76 1.00 0.68 0.05 0.34 0.50 0.82 0.35 0.70 0.74 0.55 0.23 0.35 0.20 0.23 0.31 0.83 0.01 0.53 0.62 0.10 0.32 0.79 0.73 0.81 0.22 0.85 0.48 0.09 0.01 0.94 0.08 0.68 0.76 0.15 0.40 0.49 0.66 0.64 0.71 0.08 0.65 0.29 0.23 0.54 0.16 0.92 0.33 0.65 0.33 0.01 0.56 0.36 ]
