D = 2;
n = [ 1 1 ];
N = 42;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.59 0.97 0.49 0.14 0.64 0.74 0.94 0.72 0.34 0.55 0.31 0.96 0.52 0.70 0.97 0.07 0.76 0.94 0.47 0.55 0.64 0.29 0.78 0.90 0.20 0.22 0.81 0.20 0.87 0.86 0.98 0.91 0.40 0.45 0.76 0.59 0.45 0.94 0.76 1.00 0.57 ]
[0.59 1.00 0.99 0.41 0.09 0.63 0.69 0.19 0.68 0.44 0.28 0.12 0.74 0.42 0.14 0.02 0.31 0.54 0.59 0.68 0.56 0.83 0.35 0.18 0.04 0.87 0.81 0.16 0.14 0.00 0.40 0.39 0.51 0.33 0.65 0.50 0.26 0.77 0.75 0.95 0.60 0.29 ]
[0.97 0.99 1.00 0.11 0.25 0.50 0.32 0.24 0.65 0.58 0.71 0.70 0.65 0.26 0.40 0.25 0.94 0.25 0.84 0.83 0.38 0.68 0.53 0.64 0.42 0.70 0.78 0.90 0.43 0.01 0.95 0.62 0.93 0.53 0.55 0.73 0.44 0.44 0.60 0.61 0.94 0.85 ]
[0.49 0.41 0.11 1.00 0.45 0.17 0.92 0.04 0.35 0.16 0.36 0.48 0.17 0.26 0.35 0.42 0.40 0.46 0.64 0.00 0.87 0.56 0.81 0.02 0.01 0.93 0.40 0.82 0.96 0.55 0.65 0.02 0.83 0.49 0.16 0.07 0.99 0.56 0.67 0.82 0.22 0.90 ]
[0.14 0.09 0.25 0.45 1.00 0.89 0.52 0.62 0.95 0.50 0.57 0.18 0.11 0.58 0.36 0.11 0.69 0.13 0.70 0.46 0.96 0.80 0.79 0.91 0.56 0.30 0.82 0.03 0.66 0.93 0.31 0.85 0.10 0.83 0.31 0.71 0.48 0.13 0.09 0.13 0.28 0.90 ]
[0.64 0.63 0.50 0.17 0.89 1.00 0.17 0.89 0.33 0.52 0.44 0.73 0.13 0.71 0.66 0.31 0.44 0.05 0.87 0.07 0.87 0.69 0.73 0.88 0.08 0.42 0.95 0.76 0.10 0.62 0.90 0.82 0.12 0.25 0.43 0.23 0.00 0.25 0.04 0.19 0.26 0.20 ]
[0.74 0.69 0.32 0.92 0.52 0.17 1.00 0.54 0.73 0.20 0.13 0.10 0.79 0.86 0.58 0.20 0.40 0.71 0.91 0.15 0.78 0.66 0.19 0.25 0.28 0.65 0.79 0.84 0.06 0.04 0.12 0.84 0.35 0.78 0.92 0.00 0.10 0.70 0.84 0.86 0.04 0.99 ]
[0.94 0.19 0.24 0.04 0.62 0.89 0.54 1.00 0.05 0.77 0.09 0.63 0.42 0.26 0.82 0.67 0.84 0.87 0.07 0.99 0.75 0.22 0.97 0.61 0.13 0.27 0.24 0.39 0.90 0.67 0.70 0.63 0.28 0.78 0.44 0.18 0.79 0.29 0.55 0.86 0.12 0.90 ]
[0.72 0.68 0.65 0.35 0.95 0.33 0.73 0.05 1.00 0.11 0.30 0.50 0.64 0.63 0.82 0.41 0.24 0.15 0.20 0.52 0.73 0.27 0.78 0.07 0.94 0.87 0.08 0.94 0.28 0.93 0.99 0.40 0.88 0.88 0.22 0.68 0.91 0.20 0.49 0.22 0.67 0.81 ]
[0.34 0.44 0.58 0.16 0.50 0.52 0.20 0.77 0.11 1.00 0.93 0.37 0.03 0.46 0.10 0.51 0.81 0.05 0.91 0.85 0.14 0.10 0.51 0.55 0.94 0.52 0.89 0.21 0.54 0.14 0.88 0.46 0.05 0.35 0.32 0.66 0.74 0.51 0.45 0.21 0.86 0.11 ]
[0.55 0.28 0.71 0.36 0.57 0.44 0.13 0.09 0.30 0.93 1.00 0.51 0.17 0.51 0.40 0.38 0.34 0.55 0.05 0.38 0.20 0.99 0.29 0.84 0.23 0.72 0.92 0.22 0.74 0.82 0.79 0.65 0.87 0.84 0.14 0.18 0.72 0.03 0.14 0.53 0.97 0.67 ]
[0.31 0.12 0.70 0.48 0.18 0.73 0.10 0.63 0.50 0.37 0.51 1.00 0.05 0.44 0.16 0.74 0.98 0.40 0.53 0.63 0.92 0.28 0.60 0.43 0.81 0.66 0.26 0.51 0.22 0.64 0.23 0.84 0.80 0.36 0.59 0.83 0.12 0.91 0.96 0.11 0.34 0.85 ]
[0.96 0.74 0.65 0.17 0.11 0.13 0.79 0.42 0.64 0.03 0.17 0.05 1.00 0.75 0.11 0.86 0.46 0.62 0.30 0.38 0.18 0.55 0.50 0.84 0.54 0.65 0.23 0.69 0.25 0.05 0.69 0.27 0.31 0.74 0.58 0.76 0.78 0.11 0.66 0.55 0.81 0.70 ]
[0.52 0.42 0.26 0.26 0.58 0.71 0.86 0.26 0.63 0.46 0.51 0.44 0.75 1.00 0.28 0.03 0.12 0.97 0.65 0.70 0.64 0.47 0.18 0.77 0.83 0.17 0.67 0.47 0.91 0.96 0.92 0.88 0.85 0.94 0.97 0.16 0.96 0.63 0.88 0.38 0.26 0.77 ]
[0.70 0.14 0.40 0.35 0.36 0.66 0.58 0.82 0.82 0.10 0.40 0.16 0.11 0.28 1.00 0.94 0.93 0.60 0.85 0.52 0.19 0.42 0.65 0.93 0.35 0.15 0.25 0.90 0.04 0.99 0.96 0.14 0.74 0.68 0.70 0.65 0.97 0.44 0.01 0.48 0.42 0.77 ]
[0.97 0.02 0.25 0.42 0.11 0.31 0.20 0.67 0.41 0.51 0.38 0.74 0.86 0.03 0.94 1.00 0.64 0.92 0.62 0.76 0.04 0.20 0.37 0.26 0.25 0.93 0.64 0.66 0.72 0.55 0.96 0.40 0.02 0.90 0.06 0.74 0.21 0.27 0.52 0.58 0.92 0.24 ]
[0.07 0.31 0.94 0.40 0.69 0.44 0.40 0.84 0.24 0.81 0.34 0.98 0.46 0.12 0.93 0.64 1.00 0.27 0.04 0.09 0.51 0.16 0.15 0.29 0.28 0.12 0.53 0.07 0.99 0.65 0.62 0.10 0.88 0.35 0.51 0.96 0.04 0.41 0.59 0.06 0.78 0.43 ]
[0.76 0.54 0.25 0.46 0.13 0.05 0.71 0.87 0.15 0.05 0.55 0.40 0.62 0.97 0.60 0.92 0.27 1.00 0.21 0.51 0.59 0.33 0.97 0.93 0.66 0.31 0.19 0.32 0.34 0.68 0.23 0.25 0.24 0.22 0.30 0.08 0.52 0.47 0.06 0.32 0.16 0.20 ]
[0.94 0.59 0.84 0.64 0.70 0.87 0.91 0.07 0.20 0.91 0.05 0.53 0.30 0.65 0.85 0.62 0.04 0.21 1.00 0.54 0.52 0.81 0.77 0.96 0.25 0.57 0.32 0.36 0.44 0.85 0.27 0.20 0.86 0.04 0.90 0.58 0.39 0.07 0.31 0.95 0.33 0.28 ]
[0.47 0.68 0.83 0.00 0.46 0.07 0.15 0.99 0.52 0.85 0.38 0.63 0.38 0.70 0.52 0.76 0.09 0.51 0.54 1.00 0.44 0.32 0.13 0.70 0.34 0.53 0.54 0.19 0.69 0.26 0.34 0.80 0.15 0.39 0.51 0.78 0.36 0.06 0.26 0.93 0.11 0.51 ]
