D = 2;
n = [ 2 2 ];
N = 87;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.86 0.66 0.16 0.55 0.23 0.62 0.28 0.65 0.10 0.33 0.77 0.73 0.49 0.45 0.84 0.77 0.81 0.17 0.45 0.78 0.51 0.51 0.45 0.37 0.07 0.38 0.37 0.83 0.33 0.33 0.47 0.05 0.45 0.93 0.32 0.62 0.16 0.47 0.93 0.19 0.38 0.41 0.55 0.95 0.93 0.76 0.89 0.11 0.32 0.81 0.45 0.23 0.97 0.50 0.67 0.73 0.75 0.76 0.52 0.32 0.02 0.60 0.25 0.44 0.26 0.28 0.86 0.99 0.25 0.90 0.81 0.95 0.02 0.96 0.60 0.37 0.51 0.37 0.19 0.24 0.13 0.15 0.22 0.72 0.79 0.87 ]
[0.86 1.00 0.99 0.08 0.85 0.80 0.13 0.65 0.02 0.21 0.15 0.56 0.31 0.23 0.44 0.03 0.99 0.09 0.84 0.71 0.76 0.74 0.14 0.25 0.00 0.57 0.08 0.92 0.63 0.30 0.80 0.22 0.74 0.63 0.28 0.94 0.87 0.47 0.42 0.01 0.65 0.18 0.92 0.33 0.62 0.56 0.99 0.22 0.34 0.47 0.73 0.92 0.68 0.42 0.61 0.02 0.33 0.21 0.17 0.50 0.31 0.82 0.16 0.10 0.45 0.25 0.85 0.28 0.05 0.46 0.38 0.86 0.98 0.36 0.83 0.51 0.45 0.01 0.46 0.27 0.76 0.45 0.09 0.76 0.01 0.64 0.30 ]
[0.66 0.99 1.00 0.75 0.31 1.00 0.20 0.72 0.59 0.00 0.13 0.58 0.35 0.69 0.50 0.83 0.95 0.59 0.45 0.98 0.16 0.85 0.13 0.36 0.71 0.93 0.95 0.59 0.52 0.34 0.45 0.12 0.06 0.25 0.05 0.08 0.20 0.30 0.48 0.12 0.36 0.16 0.35 0.22 0.26 0.71 0.04 0.39 0.06 0.07 0.62 0.25 0.82 0.34 0.97 0.42 0.27 0.51 0.20 0.53 0.04 0.15 0.96 0.06 0.45 0.26 0.15 0.00 0.78 0.40 0.02 0.17 0.40 0.35 0.18 0.51 0.42 0.35 0.12 0.04 0.53 0.44 0.34 0.98 0.29 0.22 0.68 ]
[0.16 0.08 0.75 1.00 0.16 0.81 0.35 0.68 0.98 0.32 0.53 0.11 0.69 0.36 0.07 0.53 0.10 0.58 0.06 0.05 0.30 0.62 0.11 0.04 0.58 0.99 0.10 0.48 0.87 0.32 0.45 0.40 0.17 0.87 0.50 0.50 0.62 0.20 0.38 0.46 0.02 0.65 0.85 0.10 0.07 0.30 0.47 0.74 0.65 0.05 0.91 0.45 0.65 0.62 0.66 0.99 0.66 0.88 0.42 0.68 0.75 0.50 0.60 0.31 0.80 0.34 0.23 0.31 0.16 0.51 0.89 0.60 0.70 0.87 0.06 0.57 0.79 0.09 0.11 0.75 0.08 0.86 0.02 0.45 0.29 0.16 0.34 ]
[0.55 0.85 0.31 0.16 1.00 0.47 0.59 0.83 0.98 0.76 0.23 0.05 0.92 0.75 0.99 0.65 0.18 0.51 0.80 0.30 0.65 0.03 0.37 0.27 0.38 0.08 0.27 0.85 0.13 0.63 0.77 0.44 0.24 0.44 0.95 0.32 0.11 0.91 0.86 0.14 0.88 0.70 0.04 0.33 0.30 0.99 0.67 0.27 0.42 0.89 0.48 0.61 0.89 0.71 0.48 0.26 0.75 0.33 0.67 0.40 0.00 0.35 0.93 0.17 0.27 0.65 0.29 0.87 0.97 0.71 0.25 0.67 0.54 0.75 0.02 0.66 0.25 0.16 0.26 0.71 0.42 0.92 0.95 0.82 0.27 0.34 0.38 ]
[0.23 0.80 1.00 0.81 0.47 1.00 0.15 0.84 0.36 0.26 0.46 0.98 0.32 0.38 0.76 0.41 0.69 0.23 0.87 0.90 0.25 0.74 0.28 0.02 0.40 0.35 0.18 0.13 0.56 0.89 0.01 0.04 0.82 0.13 0.30 0.89 0.91 0.86 0.86 0.98 0.52 0.72 0.78 0.62 0.28 0.66 0.19 0.64 0.94 0.41 0.62 0.01 0.33 0.37 0.90 0.25 0.16 0.26 0.43 0.54 0.43 0.39 0.12 0.30 0.60 0.84 0.25 0.79 0.72 0.48 0.56 0.63 0.41 0.18 0.22 0.80 0.12 0.57 0.58 0.90 0.72 0.91 0.15 0.99 0.60 0.24 0.12 ]
[0.62 0.13 0.20 0.35 0.59 0.15 1.00 0.53 0.86 0.93 0.14 0.76 0.98 0.24 0.19 0.31 0.11 0.28 0.71 0.58 0.57 0.36 0.52 0.26 0.51 0.54 0.41 0.86 0.79 0.33 0.55 0.78 0.47 0.23 0.77 0.01 0.03 0.41 0.20 0.54 0.08 0.46 0.41 0.51 0.88 0.25 0.43 0.01 0.51 0.02 0.14 0.25 0.19 0.25 0.83 0.72 0.00 0.24 0.17 0.77 0.42 0.59 0.83 0.52 0.64 0.37 0.55 0.50 0.43 0.29 0.07 0.07 0.71 0.35 0.55 0.51 0.62 0.90 0.16 0.34 0.04 0.63 0.26 0.41 0.54 0.50 0.13 ]
[0.28 0.65 0.72 0.68 0.83 0.84 0.53 1.00 0.05 0.32 0.45 0.68 0.00 0.91 0.24 0.51 0.70 0.33 0.45 0.40 0.36 0.84 0.66 0.58 0.82 0.77 0.42 0.80 0.69 0.52 0.38 0.87 0.94 0.77 0.60 0.38 0.07 0.02 0.94 0.59 0.18 0.49 0.12 0.07 0.85 0.51 0.48 0.92 0.42 0.02 0.46 0.86 0.79 0.36 0.13 0.02 0.84 0.79 0.19 0.96 0.93 0.01 0.68 0.56 0.25 0.39 0.41 0.95 0.72 0.42 0.36 0.41 0.70 0.24 0.89 0.22 0.22 0.64 0.15 0.33 0.76 0.23 0.83 0.83 0.12 0.08 0.72 ]
[0.65 0.02 0.59 0.98 0.98 0.36 0.86 0.05 1.00 0.72 0.77 0.16 0.92 0.08 0.73 0.44 0.82 0.68 0.58 0.96 0.40 0.19 0.47 0.33 0.61 0.57 0.19 0.81 0.53 0.41 0.11 0.63 0.38 0.24 0.35 0.23 0.81 0.36 0.94 0.25 0.32 0.29 0.05 0.99 0.44 0.77 0.43 0.77 0.96 0.16 0.47 0.88 0.13 0.56 0.33 0.57 0.30 0.60 0.61 0.39 0.33 0.68 0.34 0.54 0.03 0.14 0.54 0.92 0.48 0.58 0.12 0.09 0.70 0.11 0.96 0.48 0.84 0.04 0.94 0.70 0.48 0.25 0.21 0.18 0.58 0.50 0.31 ]
[0.10 0.21 0.00 0.32 0.76 0.26 0.93 0.32 0.72 1.00 0.30 0.23 0.76 0.84 0.78 0.04 0.39 0.81 0.88 0.01 0.52 0.08 0.46 0.83 0.32 0.33 0.04 1.00 0.73 0.68 0.39 0.62 0.31 0.18 0.54 0.26 0.15 0.19 0.03 0.14 0.47 0.03 0.65 0.26 0.56 0.22 0.33 0.51 0.69 0.58 0.41 0.67 0.42 0.66 0.62 0.87 0.64 0.23 0.87 0.71 0.83 0.43 0.28 0.78 0.93 0.63 0.80 0.45 0.16 0.50 0.98 0.10 0.48 0.12 0.15 0.96 0.90 0.13 0.68 0.37 0.03 0.41 0.49 0.15 0.91 0.41 0.84 ]
[0.33 0.15 0.13 0.53 0.23 0.46 0.14 0.45 0.77 0.30 1.00 0.33 0.79 0.63 0.32 0.59 0.57 0.81 0.84 0.94 0.65 0.24 0.27 0.32 0.81 0.07 0.71 0.60 0.96 0.99 0.71 0.40 0.25 0.08 0.94 0.96 0.69 0.71 0.75 0.76 0.46 0.95 0.59 0.75 0.09 0.77 0.70 0.07 0.44 0.14 0.21 0.86 0.37 0.71 0.68 0.92 0.10 0.23 0.67 0.26 0.20 0.33 0.44 0.81 0.22 0.62 0.30 0.76 0.31 0.41 0.53 0.68 0.07 0.53 0.86 0.03 0.96 0.22 0.66 0.21 0.60 0.08 0.01 0.59 0.51 0.55 0.43 ]
[0.77 0.56 0.58 0.11 0.05 0.98 0.76 0.68 0.16 0.23 0.33 1.00 0.25 0.88 0.87 0.24 0.44 0.14 0.37 0.77 0.74 0.98 0.43 0.16 0.16 0.75 0.98 0.31 0.62 0.85 0.53 0.04 0.63 0.57 0.09 0.05 0.53 0.95 0.43 0.85 0.22 0.21 0.44 0.84 0.27 0.98 0.99 0.33 0.03 0.18 0.80 0.30 0.23 0.22 0.27 0.47 0.59 0.07 0.76 0.79 0.02 0.92 0.65 0.58 0.70 0.86 0.20 0.97 0.11 0.66 0.25 0.44 0.47 0.53 0.02 0.58 0.49 0.86 0.90 0.21 0.14 0.80 0.90 0.52 0.97 0.14 0.77 ]
[0.73 0.31 0.35 0.69 0.92 0.32 0.98 0.00 0.92 0.76 0.79 0.25 1.00 1.00 0.72 0.03 0.82 0.48 0.66 0.06 0.13 0.20 0.09 0.17 0.90 0.84 0.18 0.75 0.74 0.36 0.37 0.44 0.76 0.08 0.56 0.51 0.94 0.06 0.49 0.41 0.93 0.54 0.93 0.47 0.44 0.32 0.60 0.56 0.48 0.72 0.95 0.00 0.79 0.71 0.35 0.60 0.56 0.67 0.17 0.31 0.30 0.87 0.56 0.27 0.26 0.14 0.36 0.42 0.36 0.23 0.27 0.99 0.82 0.64 0.12 0.51 0.82 0.13 0.26 0.58 0.60 0.07 0.11 0.91 0.16 0.74 0.30 ]
[0.49 0.23 0.69 0.36 0.75 0.38 0.24 0.91 0.08 0.84 0.63 0.88 1.00 1.00 0.46 0.31 0.21 0.32 0.37 0.65 0.84 0.66 0.07 0.06 0.50 0.14 0.70 0.74 0.71 0.42 0.28 0.08 0.71 0.24 0.57 0.33 0.22 0.97 0.18 0.16 0.37 0.21 0.16 0.27 0.55 0.14 0.76 0.01 0.82 0.14 0.39 0.23 0.11 0.41 0.54 0.31 0.52 0.33 0.13 0.78 0.19 0.71 0.05 0.99 0.98 0.43 0.04 0.44 0.93 0.45 0.16 0.79 0.72 0.93 0.25 0.18 0.30 0.17 0.39 0.35 0.97 0.40 0.45 0.87 0.57 0.50 0.99 ]
[0.45 0.44 0.50 0.07 0.99 0.76 0.19 0.24 0.73 0.78 0.32 0.87 0.72 0.46 1.00 0.96 0.16 0.45 0.47 0.65 0.12 0.15 0.36 0.07 0.44 0.90 0.97 0.51 0.60 0.98 0.44 0.30 0.66 0.53 0.46 0.91 0.23 0.11 0.28 0.72 0.68 0.13 0.62 0.85 0.81 0.13 0.89 0.71 0.81 0.01 0.32 0.89 0.55 0.59 0.15 0.80 0.39 0.56 0.40 0.67 0.71 0.57 0.51 0.15 0.11 0.21 0.62 0.22 0.71 0.69 0.69 0.36 0.71 0.20 0.11 0.64 0.36 0.69 0.58 0.92 0.05 0.60 0.39 0.62 0.97 0.81 0.88 ]
[0.84 0.03 0.83 0.53 0.65 0.41 0.31 0.51 0.44 0.04 0.59 0.24 0.03 0.31 0.96 1.00 0.61 0.11 0.26 0.24 0.65 0.41 0.80 0.97 0.31 0.91 0.86 0.59 0.54 0.39 0.58 0.72 0.67 0.60 0.24 0.02 0.58 0.95 0.84 0.63 0.96 0.30 0.32 0.05 0.53 0.12 0.18 0.65 0.81 0.72 0.10 0.11 0.83 0.07 0.45 0.77 0.47 0.36 0.25 0.35 0.17 0.49 0.47 0.85 0.20 0.33 0.49 0.16 0.47 0.95 1.00 0.24 0.44 0.21 0.33 0.75 0.27 0.28 0.38 0.56 0.70 0.67 0.09 0.42 0.89 0.81 0.48 ]
