D = 2;
n = [ 2 2 ];
N = 47;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.23 0.56 0.23 0.52 0.77 0.79 0.31 0.91 0.98 0.12 0.10 0.67 0.58 0.05 0.67 0.08 0.30 0.18 0.63 0.77 0.09 0.44 0.76 0.99 0.51 0.18 0.75 0.78 0.97 0.17 0.72 0.72 0.46 0.22 0.33 0.91 0.75 0.67 0.56 0.23 0.62 0.57 0.58 0.81 0.05 0.24 ]
[0.23 1.00 0.50 0.76 0.98 0.94 0.74 0.46 0.51 0.58 0.05 0.84 0.57 0.08 0.74 0.06 0.98 0.51 0.00 0.71 0.52 0.56 0.70 0.40 0.51 0.79 0.51 0.89 0.50 0.03 0.41 0.86 0.60 0.50 0.89 0.82 0.38 0.29 0.18 0.04 0.76 0.52 0.36 0.83 0.75 0.77 0.94 ]
[0.56 0.50 1.00 0.48 0.80 0.76 0.16 0.77 0.13 0.09 0.57 0.63 0.19 0.15 0.47 0.56 0.40 0.73 0.70 0.94 0.06 0.32 0.76 0.47 0.06 0.82 0.50 0.59 0.66 0.98 0.11 0.41 0.10 0.62 0.19 0.18 0.88 0.70 0.33 0.44 0.91 0.91 0.01 0.67 0.43 0.31 0.82 ]
[0.23 0.76 0.48 1.00 0.26 0.77 0.17 0.87 0.50 0.02 0.22 0.30 0.54 0.78 0.28 0.21 0.27 0.70 0.56 0.72 0.11 0.57 0.77 0.62 0.26 0.81 0.67 0.58 0.66 0.86 0.16 0.38 0.50 0.51 0.27 0.60 0.46 0.82 0.12 0.30 0.80 0.04 0.17 0.11 0.62 0.95 0.58 ]
[0.52 0.98 0.80 0.26 1.00 0.67 0.17 0.49 0.53 0.51 0.84 0.85 0.65 0.66 0.43 0.28 0.60 0.50 0.44 0.73 0.28 0.61 0.78 0.82 0.31 0.37 0.20 0.46 0.79 0.38 0.16 0.43 0.91 0.20 0.24 0.75 0.24 0.64 0.64 0.88 0.56 0.94 0.13 0.06 0.94 0.02 0.08 ]
[0.77 0.94 0.76 0.77 0.67 1.00 0.95 0.88 0.64 0.18 0.68 0.45 0.24 0.38 0.70 0.37 0.16 0.49 0.27 0.35 0.79 0.13 0.17 0.68 0.73 0.82 0.08 0.95 0.63 0.90 0.61 0.76 0.12 0.47 0.05 0.23 0.36 0.60 0.85 0.94 0.38 0.28 0.95 0.62 0.93 0.07 0.91 ]
[0.79 0.74 0.16 0.17 0.17 0.95 1.00 0.37 0.38 0.31 0.91 0.94 0.80 0.05 0.40 0.44 0.91 0.45 0.50 0.97 0.30 0.40 0.01 0.89 0.83 0.35 0.24 0.19 0.74 0.38 0.62 0.96 0.74 0.44 0.90 0.44 0.08 0.75 0.43 0.45 0.91 0.07 0.87 0.72 0.57 0.75 0.01 ]
[0.31 0.46 0.77 0.87 0.49 0.88 0.37 1.00 0.69 0.49 0.24 0.59 0.08 0.12 0.64 0.84 0.89 0.33 0.42 0.91 0.52 0.01 0.93 0.52 0.31 0.29 0.11 0.95 0.60 0.24 0.11 0.25 0.41 0.93 0.98 0.05 0.67 0.74 0.18 0.23 0.16 0.58 0.99 0.72 0.37 0.07 0.32 ]
[0.91 0.51 0.13 0.50 0.53 0.64 0.38 0.69 1.00 0.01 0.42 0.19 0.26 0.12 0.17 0.14 0.80 0.97 0.61 0.92 0.89 0.78 0.95 0.17 0.05 0.20 0.04 0.43 0.25 0.22 0.57 0.16 0.97 0.70 0.79 0.76 0.31 0.72 0.49 0.59 0.84 0.73 0.87 0.63 0.91 0.32 0.43 ]
[0.98 0.58 0.09 0.02 0.51 0.18 0.31 0.49 0.01 1.00 0.19 0.16 0.86 0.11 0.49 0.47 0.43 0.92 0.62 0.21 0.47 0.12 0.63 0.89 0.31 0.18 0.94 0.07 0.56 0.56 0.75 0.60 0.18 0.10 0.47 0.63 0.43 0.83 0.43 0.51 0.60 0.40 0.29 0.01 0.74 0.48 0.80 ]
[0.12 0.05 0.57 0.22 0.84 0.68 0.91 0.24 0.42 0.19 1.00 0.97 0.94 0.37 0.65 0.49 0.58 0.64 0.88 0.96 0.74 0.77 0.05 0.59 0.89 0.17 0.22 0.60 0.90 0.74 0.44 0.33 0.01 0.38 0.56 0.68 0.74 0.01 0.11 0.75 0.21 0.28 0.17 0.43 0.87 0.24 0.87 ]
[0.10 0.84 0.63 0.30 0.85 0.45 0.94 0.59 0.19 0.16 0.97 1.00 0.83 0.22 0.03 0.84 0.08 0.62 0.76 0.88 0.53 0.54 0.76 0.84 0.05 0.06 0.23 0.54 0.24 0.99 0.98 0.21 0.20 0.22 0.40 1.00 0.16 0.49 0.39 0.56 0.61 0.46 0.35 0.65 0.21 0.51 0.58 ]
[0.67 0.57 0.19 0.54 0.65 0.24 0.80 0.08 0.26 0.86 0.94 0.83 1.00 0.60 0.97 0.86 0.58 0.42 0.26 0.70 0.45 0.23 0.47 0.77 0.45 0.30 0.10 0.35 0.79 0.35 0.69 0.25 0.83 0.44 0.09 0.90 0.97 0.10 0.67 0.20 0.29 0.83 0.63 0.49 0.99 0.72 0.69 ]
[0.58 0.08 0.15 0.78 0.66 0.38 0.05 0.12 0.12 0.11 0.37 0.22 0.60 1.00 0.00 0.87 0.31 0.89 0.07 0.30 0.49 0.50 0.87 0.51 0.33 0.54 0.15 0.67 0.92 0.86 0.56 0.25 0.26 0.82 0.05 0.52 0.68 0.61 0.35 0.76 0.47 0.98 0.36 0.74 0.20 0.52 0.22 ]
[0.05 0.74 0.47 0.28 0.43 0.70 0.40 0.64 0.17 0.49 0.65 0.03 0.97 0.00 1.00 0.25 0.98 0.99 0.45 0.51 0.90 0.01 0.24 0.34 0.69 0.51 0.37 0.08 0.40 0.65 0.11 0.77 0.49 0.59 0.86 0.11 0.70 0.63 0.97 0.15 0.91 0.49 0.73 0.09 0.73 0.54 0.63 ]
[0.67 0.06 0.56 0.21 0.28 0.37 0.44 0.84 0.14 0.47 0.49 0.84 0.86 0.87 0.25 1.00 0.58 0.60 0.37 0.64 0.96 0.45 0.51 0.18 0.94 0.92 0.45 0.96 0.04 0.70 0.47 0.81 0.99 0.17 0.12 1.00 0.90 0.40 0.46 0.83 0.56 0.33 0.29 0.69 0.80 0.14 0.79 ]
[0.08 0.98 0.40 0.27 0.60 0.16 0.91 0.89 0.80 0.43 0.58 0.08 0.58 0.31 0.98 0.58 1.00 0.35 0.98 0.99 0.71 0.92 0.83 0.13 0.18 0.20 0.21 0.83 0.36 0.84 0.82 0.29 0.64 0.78 0.04 0.30 0.51 0.19 0.56 0.17 0.34 0.10 0.31 0.18 0.74 0.18 0.61 ]
