D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 62;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.95 0.63 0.70 0.57 0.76 0.64 1.00 0.43 0.16 0.87 0.11 0.43 0.07 0.27 0.45 0.88 0.01 0.35 0.13 0.66 0.16 0.10 0.19 0.46 0.32 0.27 0.03 0.56 0.10 0.83 0.47 0.84 0.84 0.43 0.65 0.32 0.33 0.60 0.98 0.15 0.01 0.11 0.18 0.77 0.30 0.78 0.96 0.36 0.17 0.11 0.87 0.54 0.44 0.20 0.77 0.13 0.65 0.95 0.20 0.07 0.90 ]
[0.95 1.00 0.31 0.46 0.77 0.33 0.39 0.14 0.70 0.79 0.20 0.55 0.85 0.91 0.83 0.92 0.79 0.61 0.22 0.87 0.70 0.17 0.53 0.95 0.22 0.12 0.67 0.16 0.35 0.76 0.97 0.94 0.26 0.13 0.27 0.82 0.39 0.36 0.50 0.69 0.99 0.72 0.67 0.96 0.78 0.87 0.79 0.84 0.89 0.01 0.92 0.29 0.91 0.44 0.08 0.82 0.70 0.08 0.96 0.24 0.54 0.99 ]
[0.63 0.31 1.00 0.03 0.60 0.21 0.31 0.71 0.92 0.27 0.43 0.23 0.32 0.18 0.27 0.12 0.36 0.85 0.96 0.36 0.70 0.96 0.51 0.86 0.41 0.21 0.72 0.16 0.61 0.92 0.51 0.58 0.94 0.88 0.65 0.74 0.01 0.79 0.72 0.88 0.21 0.00 0.64 0.18 1.00 0.31 0.03 0.22 0.03 0.62 0.88 0.75 0.00 0.93 0.55 0.84 0.02 0.17 0.86 0.94 0.79 0.57 ]
[0.70 0.46 0.03 1.00 0.49 0.76 0.47 0.88 0.86 0.82 0.10 0.94 0.60 0.59 0.43 0.05 0.84 0.87 0.88 0.90 0.63 0.13 0.03 0.78 0.33 0.97 0.56 0.88 0.83 0.85 0.64 0.54 0.02 0.87 0.74 0.36 0.33 0.30 0.89 0.02 0.66 0.19 0.16 0.39 0.18 0.59 0.98 0.06 0.96 0.74 0.76 0.92 0.41 0.95 0.44 0.14 0.36 0.22 0.89 0.20 0.28 0.51 ]
[0.57 0.77 0.60 0.49 1.00 0.34 0.80 0.39 0.55 0.20 0.64 0.06 0.85 0.41 0.01 0.22 0.36 0.30 0.30 0.71 0.20 0.27 0.08 0.18 0.37 0.24 0.38 0.90 0.30 0.98 0.19 0.57 0.93 0.70 0.51 0.73 0.02 0.21 0.80 0.94 0.68 0.87 0.17 0.08 0.48 0.95 0.14 0.38 0.07 0.86 0.40 0.74 0.60 0.29 0.63 0.78 0.42 0.14 0.98 0.46 0.88 0.25 ]
[0.76 0.33 0.21 0.76 0.34 1.00 0.73 0.52 0.70 0.11 0.07 0.05 0.94 0.92 0.71 1.00 0.38 0.56 0.47 0.83 0.09 0.31 0.58 0.92 0.59 0.49 1.00 0.80 0.38 0.03 0.75 0.45 0.05 0.63 0.70 0.48 0.25 0.68 0.57 0.03 0.20 0.14 0.84 0.06 0.23 0.79 0.50 0.23 0.13 0.63 0.44 0.26 0.95 0.33 0.24 0.40 0.24 0.06 0.22 1.00 0.38 0.47 ]
[0.64 0.39 0.31 0.47 0.80 0.73 1.00 0.24 0.23 0.91 0.86 0.85 0.15 0.60 0.56 0.08 0.59 0.58 0.43 0.14 0.03 0.34 0.23 0.40 0.28 0.41 0.32 0.10 0.56 0.91 0.81 0.06 0.73 0.59 0.61 0.35 0.11 0.66 0.03 0.05 0.45 0.92 0.85 0.25 0.03 0.80 0.11 0.69 0.16 0.04 0.40 0.92 0.66 0.66 0.93 0.27 0.99 0.65 0.66 0.41 0.78 0.80 ]
[1.00 0.14 0.71 0.88 0.39 0.52 0.24 1.00 0.52 0.52 0.08 0.05 0.88 0.89 0.17 0.54 0.97 0.02 0.08 0.01 0.80 0.91 0.32 0.29 0.43 0.57 0.89 0.62 0.01 0.86 0.10 0.84 0.75 0.79 0.18 0.03 0.92 0.32 0.86 0.49 0.65 0.86 0.91 0.43 0.97 0.41 0.87 0.64 0.53 0.20 0.76 0.50 0.78 0.37 0.30 0.97 0.42 0.70 0.40 0.20 0.93 0.21 ]
[0.43 0.70 0.92 0.86 0.55 0.70 0.23 0.52 1.00 0.71 0.51 0.44 0.54 0.86 0.53 0.36 0.31 0.56 0.16 0.74 0.40 0.84 0.25 0.11 0.92 0.87 0.18 0.15 0.48 0.43 0.11 0.09 0.85 0.30 0.88 0.29 0.57 0.31 0.02 0.31 0.80 0.35 0.43 0.88 0.24 0.54 0.42 0.88 0.05 0.26 0.36 0.88 0.06 0.57 0.89 0.50 0.88 0.38 0.24 0.17 0.23 0.87 ]
[0.16 0.79 0.27 0.82 0.20 0.11 0.91 0.52 0.71 1.00 0.98 0.27 0.38 0.04 0.24 0.94 0.18 0.87 0.52 0.68 0.63 0.67 0.19 0.77 0.03 0.87 0.06 0.73 0.83 0.54 0.95 0.76 0.59 0.37 0.55 0.68 0.16 0.56 0.99 0.72 0.06 0.11 0.99 0.59 0.94 0.46 0.23 0.17 0.58 0.64 0.72 0.26 0.18 0.89 0.35 0.74 0.08 0.55 0.06 0.93 0.33 0.04 ]
[0.87 0.20 0.43 0.10 0.64 0.07 0.86 0.08 0.51 0.98 1.00 0.41 0.73 0.72 0.85 0.95 0.87 0.96 0.18 0.61 0.46 0.41 0.18 0.05 0.24 0.72 0.20 0.64 0.89 0.40 0.85 0.28 0.25 0.26 0.16 0.65 0.55 0.98 0.22 0.91 0.55 0.63 0.15 0.81 0.19 0.58 0.23 0.94 0.99 0.99 0.77 0.49 0.63 0.23 0.52 0.49 0.80 0.42 0.71 0.07 0.42 0.20 ]
[0.11 0.55 0.23 0.94 0.06 0.05 0.85 0.05 0.44 0.27 0.41 1.00 0.33 0.13 0.48 0.14 0.49 0.11 0.43 0.76 0.32 0.39 0.08 0.00 0.82 0.06 0.53 0.29 0.13 0.66 0.61 0.08 0.73 0.39 0.57 0.52 0.73 0.52 0.85 0.84 0.36 0.03 0.42 0.61 0.26 0.77 0.77 0.08 0.52 0.92 0.98 0.01 0.79 0.95 0.14 0.72 0.29 0.38 0.80 0.32 0.98 0.25 ]
[0.43 0.85 0.32 0.60 0.85 0.94 0.15 0.88 0.54 0.38 0.73 0.33 1.00 0.37 0.65 0.50 0.96 0.72 0.13 0.19 0.46 0.94 0.77 0.24 0.78 0.84 0.26 0.57 0.30 0.55 0.04 0.55 0.13 0.92 0.20 0.98 0.57 0.55 0.34 0.13 0.09 0.09 0.10 0.45 0.66 0.16 0.75 0.49 0.32 0.59 0.22 0.67 0.31 0.90 0.01 0.45 0.38 0.15 0.03 0.82 0.68 0.76 ]
[0.07 0.91 0.18 0.59 0.41 0.92 0.60 0.89 0.86 0.04 0.72 0.13 0.37 1.00 0.36 0.38 0.64 0.75 0.04 0.05 0.14 0.88 0.61 0.71 0.19 0.64 0.32 0.15 0.11 0.53 0.08 0.07 0.26 0.88 0.62 0.14 0.84 0.34 0.41 0.99 0.84 0.60 0.92 0.90 0.97 0.16 0.99 0.69 0.29 0.93 0.77 0.61 0.30 0.73 0.15 0.32 0.92 0.05 0.69 0.79 0.25 0.41 ]
[0.27 0.83 0.27 0.43 0.01 0.71 0.56 0.17 0.53 0.24 0.85 0.48 0.65 0.36 1.00 0.04 0.75 0.80 0.01 0.31 0.98 0.34 0.84 0.22 0.99 0.38 0.97 0.66 0.03 0.12 0.84 0.06 0.23 0.32 0.89 0.25 0.60 0.46 0.52 0.76 0.67 0.30 0.75 0.64 0.26 0.33 0.68 0.10 0.48 0.36 0.46 0.57 0.78 0.71 0.57 0.47 0.08 0.77 0.95 0.55 0.54 0.60 ]
[0.45 0.92 0.12 0.05 0.22 1.00 0.08 0.54 0.36 0.94 0.95 0.14 0.50 0.38 0.04 1.00 0.80 0.54 0.23 0.12 0.45 0.32 0.35 0.06 0.29 0.69 0.31 0.24 0.51 0.14 0.93 0.44 0.63 0.31 0.31 0.58 0.48 0.11 0.43 0.38 0.95 0.91 0.97 0.59 0.92 0.19 0.61 0.62 0.71 0.52 0.01 0.61 0.55 0.56 0.39 0.07 0.47 0.81 0.05 0.68 0.78 0.25 ]
[0.88 0.79 0.36 0.84 0.36 0.38 0.59 0.97 0.31 0.18 0.87 0.49 0.96 0.64 0.75 0.80 1.00 0.52 0.35 0.68 0.62 0.59 0.37 0.75 0.58 0.81 0.35 0.13 0.19 0.73 0.24 0.36 0.55 0.32 0.51 0.61 0.90 0.13 0.42 0.10 0.30 0.80 0.22 0.42 0.77 0.40 0.95 0.66 0.07 0.90 0.01 0.66 0.06 0.36 0.39 0.68 0.37 0.89 0.29 0.01 0.97 0.66 ]
[0.01 0.61 0.85 0.87 0.30 0.56 0.58 0.02 0.56 0.87 0.96 0.11 0.72 0.75 0.80 0.54 0.52 1.00 0.64 0.38 0.06 0.94 0.91 0.86 0.77 0.63 0.73 0.98 0.60 0.67 0.52 0.07 0.69 0.78 0.22 0.36 0.65 0.71 0.94 0.08 0.52 0.49 0.16 0.04 0.44 0.42 0.03 0.37 0.41 0.65 0.24 0.52 0.79 0.63 0.30 0.84 0.33 0.12 0.74 0.33 0.99 0.56 ]
[0.35 0.22 0.96 0.88 0.30 0.47 0.43 0.08 0.16 0.52 0.18 0.43 0.13 0.04 0.01 0.23 0.35 0.64 1.00 0.20 0.51 0.84 0.32 0.27 0.28 0.16 0.80 0.05 0.10 0.64 0.05 0.18 0.22 0.91 0.31 0.65 0.57 0.72 0.10 0.03 0.71 0.13 0.87 0.56 0.33 0.91 0.32 0.57 0.93 0.01 0.17 0.24 0.73 0.59 0.14 0.93 0.33 0.10 0.34 0.37 0.23 0.60 ]
[0.13 0.87 0.36 0.90 0.71 0.83 0.14 0.01 0.74 0.68 0.61 0.76 0.19 0.05 0.31 0.12 0.68 0.38 0.20 1.00 0.63 0.20 0.54 0.46 0.93 0.33 0.02 0.30 0.86 0.91 0.17 0.70 0.74 0.85 0.62 0.90 0.73 0.93 0.61 0.34 0.42 0.42 0.35 0.98 0.71 0.67 0.58 0.04 0.95 0.10 0.79 0.65 0.27 0.21 0.83 0.31 0.18 0.73 0.55 0.91 0.06 0.51 ]
[0.66 0.70 0.70 0.63 0.20 0.09 0.03 0.80 0.40 0.63 0.46 0.32 0.46 0.14 0.98 0.45 0.62 0.06 0.51 0.63 1.00 0.02 0.27 0.75 0.32 0.35 0.75 0.13 0.17 0.62 0.62 0.71 0.45 0.14 0.54 0.54 0.58 0.21 0.36 0.63 0.16 0.58 0.66 0.88 0.84 0.81 0.64 0.54 0.05 0.21 0.73 0.87 0.21 0.12 0.48 0.48 0.90 0.74 0.80 0.73 0.13 0.41 ]
[0.16 0.17 0.96 0.13 0.27 0.31 0.34 0.91 0.84 0.67 0.41 0.39 0.94 0.88 0.34 0.32 0.59 0.94 0.84 0.20 0.02 1.00 0.76 0.41 0.03 0.78 0.92 0.87 0.21 0.32 0.06 0.99 0.04 0.07 0.25 0.72 0.35 0.71 0.32 0.74 0.22 0.39 0.66 0.83 0.94 0.62 0.63 0.34 0.71 0.44 0.08 0.49 0.54 0.50 0.19 0.27 0.57 0.16 0.33 0.72 0.92 0.80 ]
