D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 74;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.60 0.59 0.45 0.55 0.33 0.24 0.44 0.10 0.33 0.83 0.24 0.58 0.94 0.75 0.96 0.73 0.35 0.63 0.71 0.87 0.07 0.64 0.41 0.59 0.21 0.18 0.63 0.35 0.62 0.56 0.69 0.56 0.58 0.88 0.99 0.98 0.06 0.14 0.21 0.96 0.49 0.48 0.16 0.27 0.18 0.97 0.87 0.30 0.18 0.71 0.60 0.84 0.32 0.15 0.52 0.97 0.83 0.05 0.51 0.15 0.49 0.42 0.40 0.17 0.17 0.79 0.60 0.23 0.63 0.82 0.81 0.52 0.08 ]
[0.60 1.00 0.01 0.10 0.00 0.63 0.66 0.17 0.18 0.03 0.48 0.89 0.13 0.96 0.09 0.72 0.79 0.72 0.40 0.76 0.84 0.00 0.71 0.12 0.96 0.80 0.35 0.48 0.69 0.17 0.52 0.41 0.94 0.08 0.65 0.84 0.80 0.46 0.81 0.70 0.28 0.92 0.89 0.01 0.64 0.44 0.60 0.24 0.58 0.18 0.18 0.58 0.01 0.78 0.45 0.70 0.97 0.23 0.80 0.02 0.11 0.42 0.78 0.27 0.55 0.72 0.52 0.48 0.36 0.52 0.19 0.85 0.27 0.26 ]
[0.59 0.01 1.00 0.08 0.78 0.08 0.28 0.88 0.40 0.71 0.48 0.00 0.11 0.67 0.57 0.79 0.93 0.12 0.74 0.16 0.21 0.54 0.84 0.00 0.73 0.78 0.36 0.88 0.43 0.98 0.78 0.51 0.01 0.93 0.49 0.44 0.83 0.94 0.70 0.30 0.37 0.09 0.78 0.17 0.37 0.58 0.77 0.27 0.28 0.12 0.98 0.83 0.74 0.19 0.75 0.39 0.78 0.19 0.93 0.39 0.04 0.83 0.08 0.73 0.95 0.64 0.38 0.20 0.95 0.31 0.64 0.01 0.93 0.31 ]
[0.45 0.10 0.08 1.00 0.83 0.97 0.40 0.71 0.75 0.63 0.48 0.44 0.36 0.68 0.03 0.62 0.17 0.92 0.84 0.97 0.25 0.11 0.33 0.99 0.05 0.40 0.45 0.95 0.15 0.50 0.32 0.92 0.76 0.98 0.36 0.79 0.11 0.75 0.61 0.45 0.87 0.41 0.56 0.01 0.75 0.58 0.46 0.11 0.49 0.43 0.08 0.09 0.30 0.52 0.12 0.63 0.57 0.76 0.82 0.05 0.44 0.08 0.94 0.84 0.20 0.91 0.35 0.64 0.34 0.57 0.09 0.06 0.60 0.78 ]
[0.55 0.00 0.78 0.83 1.00 0.89 0.93 0.65 0.63 0.10 0.90 0.17 0.94 0.18 0.46 0.87 0.23 0.43 0.68 0.23 0.27 0.92 0.82 0.01 0.28 0.60 0.92 0.64 0.10 0.38 0.55 0.98 0.47 0.19 0.35 0.91 0.79 0.39 0.74 0.34 0.61 0.47 0.28 0.60 0.39 0.62 0.99 0.82 0.27 0.79 0.71 0.63 0.49 0.21 0.75 0.58 0.43 0.82 0.61 0.97 0.23 0.66 0.86 0.83 0.86 0.36 0.20 0.52 0.41 0.01 0.37 0.61 0.54 0.74 ]
[0.33 0.63 0.08 0.97 0.89 1.00 0.43 0.77 0.21 0.45 0.74 0.10 0.94 0.34 0.81 0.82 0.21 0.53 0.65 0.84 0.54 0.62 0.67 0.12 0.56 0.01 0.61 0.26 0.36 0.10 0.02 0.53 0.24 0.66 0.56 0.95 0.49 0.36 0.45 0.41 0.72 0.28 0.51 0.30 0.60 0.95 0.88 0.93 0.00 0.43 0.68 0.61 0.78 0.31 0.31 0.64 0.66 0.34 0.04 0.88 0.43 0.29 0.61 0.01 0.43 0.76 0.15 0.57 0.86 0.08 0.68 0.62 0.81 0.17 ]
[0.24 0.66 0.28 0.40 0.93 0.43 1.00 0.33 0.43 0.45 0.76 0.80 0.36 0.25 0.85 0.92 0.16 0.94 0.56 0.34 0.06 0.58 0.37 0.09 0.74 0.32 0.43 0.76 0.10 0.71 0.99 0.22 0.56 1.00 0.27 0.38 0.62 0.88 0.40 0.31 0.61 0.84 0.78 0.37 0.77 0.17 0.97 0.70 0.59 0.81 0.02 0.59 0.22 0.55 0.65 0.08 0.25 0.34 0.77 0.13 0.54 0.87 0.47 0.19 0.07 0.45 0.62 0.92 0.51 0.57 0.50 0.29 0.76 0.42 ]
[0.44 0.17 0.88 0.71 0.65 0.77 0.33 1.00 0.69 0.65 0.06 0.39 0.46 0.11 0.27 0.84 0.47 0.33 0.67 0.79 0.07 0.47 0.08 0.12 0.92 0.44 0.61 0.68 0.25 0.28 0.36 0.22 0.26 0.12 0.78 0.00 0.89 0.05 0.93 0.15 0.96 0.27 0.14 0.35 0.77 0.31 0.13 0.28 0.59 0.42 0.23 0.13 0.87 0.76 0.64 0.61 0.45 0.31 0.76 0.91 0.79 0.45 0.67 0.95 0.05 0.83 0.54 0.54 0.99 0.47 0.40 0.09 0.45 0.71 ]
[0.10 0.18 0.40 0.75 0.63 0.21 0.43 0.69 1.00 0.13 0.88 0.08 0.58 0.33 0.20 0.46 0.62 0.63 0.49 0.18 0.42 0.74 0.50 0.33 0.07 0.14 0.14 0.53 0.71 0.92 0.37 0.38 0.44 0.56 0.31 0.07 0.81 0.63 0.95 0.85 0.14 0.06 0.89 0.84 0.94 0.87 0.16 0.17 0.33 0.14 0.90 0.89 0.33 0.47 0.70 0.46 0.79 0.54 0.51 0.89 0.49 0.75 0.63 0.12 0.85 0.10 0.98 0.70 0.84 0.85 0.48 0.09 0.04 0.63 ]
[0.33 0.03 0.71 0.63 0.10 0.45 0.45 0.65 0.13 1.00 0.63 0.88 0.19 0.23 0.23 0.42 0.44 0.95 0.10 0.28 0.67 0.40 0.96 0.92 0.03 0.12 0.37 0.33 0.64 0.34 0.19 0.24 0.80 0.21 0.32 0.31 0.32 0.99 0.52 0.59 0.31 0.23 0.50 0.75 0.35 0.95 0.98 0.33 0.61 0.97 0.99 0.20 0.58 0.60 0.08 0.28 0.35 0.28 0.10 0.68 0.28 0.99 0.38 0.71 0.31 0.77 0.99 0.66 0.73 0.73 0.67 0.32 0.18 0.87 ]
